Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
68,#64,Hevesi Norbert  - Lipóczky D. BMW M3 E36  [SR],P14,18:46.9 [N],+5:54.8 +  0.0,77.7 14.6,3
68,#66,Markovics György  - Adorján S. BMW M3 E36  [SR],P14,18:46.9 [N],+5:54.8 +  0.0,77.7 14.6,3
71,#62,Konyári Zoltán  - Skroby Opel Corsa Rally4  [SR],RC4,19:30.7 [N],+6:38.6 +  43.8,74.8 16.4,3
72,#76,Kiskókai  - Biró Attila Lada VFTS  [SR],P13,20:03.1 [N],+7:11.0 +  32.4,72.8 17.7,3
73,#49,Balla Tamás  - Munyu Mitsubishi Lancer Evo IX R4,P14,20:46.5,+7:54.4 +  43.4,70.3 19.5,3
74,#71,Hulmann Gábor  - Molnár Zsolt Lada VFTS,P12,21:13.2,+8:21.1 +  26.7,68.8 20.6,3
75,#79,Szlovák Ferenc  - Győri Kristóf Seat Ibiza GTi,P14,21:29.1,+8:37.0 +  15.9,67.9 21.3,3
76,#59,Csoma András  - Radó István Peugeot 208 Rally4,RC4,23:29.1,+10:37.0 +  2:00.0,62.2 26.2,3
1,#7,Csomós Miklós  - Bán Viktor Škoda Fabia Rally2 evo,RC2,4:52.5,,125.2,4
2,#14,Vincze Ferenc jun.  - Percze N. Škoda Fabia Rally2 evo,RC2,4:54.9,+2.4 +  2.4,124.2 0.24,4
3,#5,Bonato Yoann  - Boulloud Benjamin Citroën C3 Rally2,RC2,4:56.8,+4.3 +  1.9,123.4 0.42,4
4,#8,Marczyk M.  - Gospodarczyk S. Škoda Fabia RS Rally2,RC2,4:57.2,+4.7 +  0.4,123.2 0.46,4
5,#1,Østberg Mads  - Barth Patrik Citroën C3 Rally2,RC2,4:58.2,+5.7 +  1.0,122.8 0.56,4
6,#40,Velenczei Ádám  - Vánsza Zsolt Škoda Fabia RS Rally2,RC2,4:58.3,+5.8 +  0.1,122.7 0.57,4
7,#10,Cais Erik  - Bacigál Igor Škoda Fabia RS Rally2,RC2,4:58.4,+5.9 +  0.1,122.7 0.58,4
8,#16,Hadik András  - Kertész K. Ford Fiesta Rally2,RC2,5:00.2,+7.7 +  1.8,122.0 0.76,4
9,#15,Turán Frigyes  - Farnadi Ágnes Volkswagen Polo GTI R5,RC2,5:00.5,+8.0 +  0.3,121.8 0.79,4
10,#3,Sesks Mārtiņš  - Francis R. Škoda Fabia RS Rally2,RC2,5:02.7,+10.2 +  2.2,121.0 1.00,4
11,#32,Német Gábor  - Németh Gergely Hyundai i20 N Rally2,RC2,5:03.4,+10.9 +  0.7,120.7 1.07,4
12,#41,Klausz Kristóf  - Papp Tamás Škoda Fabia Rally2 evo,RC2,5:05.0,+12.5 +  1.6,120.0 1.23,4
13,#4,Franceschi Mathieu  - Manzo B. Škoda Fabia RS Rally2,RC2,5:06.5,+14.0 +  1.5,119.5 1.38,4
14,#2,Llarena Efrén  - Fernández Sara Škoda Fabia R5,RC2,5:07.0,+14.5 +  0.5,119.3 1.43,4
14,#6,Mareš Filip  - Bucha Radovan Škoda Fabia Rally2 evo,RC2,5:07.0,+14.5 +  0.0,119.3 1.43,4
16,#17,Bodolai László  - Deák Attila Ford Fiesta Rally2,RC2,5:08.8,+16.3 +  1.8,118.6 1.60,4
17,#18,Trencsényi József  - Verba G. Škoda Fabia Rally2 evo,RC2,5:09.1,+16.6 +  0.3,118.4 1.63,4
18,#20,Michelisz Norbert  - Tagai Róbert Hyundai i20 N Rally2,RC2,5:09.6,+17.1 +  0.5,118.3 1.68,4
19,#46,Bacsa Tamás  - Hanyik Gergely Toyota GR Yaris,P14,5:09.9,+17.4 +  0.3,118.1 1.71,4
20,#11,László Martin  - Berendi Dávid Škoda Fabia Rally2 evo,RC2,5:10.1,+17.6 +  0.2,118.1 1.73,4
21,#43,Tóth Tibor  - Szabó József Škoda Fabia Rally2 evo,RC2,5:13.5,+21.0 +  3.4,116.8 2.06,4
22,#19,Allen Philip  - Furniss Dale Hyundai i20 N Rally2,RC2,5:15.3,+22.8 +  1.8,116.1 2.24,4
23,#22,Daprà Roberto  - Guglielmetti L. Peugeot 208 Rally4,RC4,5:17.9,+25.4 +  2.6,115.2 2.50,4
24,#21,Maior Norbert  - Maior F. Peugeot 208 Rally4,RC4,5:18.3,+25.8 +  0.4,115.0 2.54,4
25,#12,Cuzma Bogdan  - Magalhães Hugo Škoda Fabia RS Rally2,RC2,5:18.9,+26.4 +  0.6,114.8 2.60,4
26,#26,McRae Max  - Kierans Mac Opel Corsa Rally4,RC4,5:19.1,+26.6 +  0.2,114.7 2.62,4
27,#23,Nore Ola jnr.  - Eilertsen Rune Opel Corsa Rally4,RC4,5:21.3,+28.8 +  2.2,113.9 2.83,4
28,#24,Schulz Timo  - Wenzel Michael Opel Corsa Rally4,RC4,5:22.4,+29.9 +  1.1,113.6 2.94,4
29,#27,Johansson Mille  - Grönvall Johan Opel Corsa Rally4,RC4,5:22.9,+30.4 +  0.5,113.4 2.99,4
30,#25,Zanin Mattia  - De Guio Elia Peugeot 208 Rally4,RC4,5:23.2,+30.7 +  0.3,113.3 3.02,4
31,#33,Kohn Filip  - Whittock Ross Ford Fiesta Rally3,RC3,5:23.3,+30.8 +  0.1,113.2 3.03,4
32,#31,Hangodi Bendegúz  - Nagy Attila Peugeot 208 Rally4,RC4,5:24.1,+31.6 +  0.8,113.0 3.11,4
32,#44,Sasa  - Balai Róbert Škoda Fabia R5,RC2,5:24.1,+31.6 +  0.0,113.0 3.11,4
34,#85,Határ Attila  - Éhn Dániel Peugeot 208 Rally4,RC4,5:24.7,+32.2 +  0.6,112.8 3.17,4
35,#54,Bertalan Márton  - Paizs Róbert Peugeot 208 Rally4,RC4,5:24.9,+32.4 +  0.2,112.7 3.19,4
36,#28,Škulj Mark  - Čar Matej Opel Corsa Rally4,RC4,5:25.0,+32.5 +  0.1,112.7 3.20,4
37,#29,Herczig Patrik  - Varga Kristóf Peugeot 208 Rally4,RC4,5:26.2,+33.7 +  1.2,112.2 3.31,4
38,#55,Vogel Adrienn  - Maricsek Miklós Peugeot 208 Rally4,RC4,5:30.9,+38.4 +  4.7,110.6 3.78,4
39,#45,Perge György  - Bárdos Péter Škoda Fabia R5,RC2,5:31.4,+38.9 +  0.5,110.5 3.82,4
40,#36,Viszló Csaba  - Szegedi Máté Peugeot 208 Rally4,RC4,5:32.2,+39.7 +  0.8,110.2 3.90,4
41,#37,Sugár Cristian  - Colceriu Vlad Peugeot 208 R2,RC4,5:32.4,+39.9 +  0.2,110.1 3.92,4
42,#84,Jedlóczky Márk  - Bazsó Attila Peugeot 208 Rally4,RC4,5:33.4,+40.9 +  1.0,109.8 4.02,4
43,#56,Kerék Balázs  - Váradi Zoltán Opel Corsa Rally4,RC4,5:35.6,+43.1 +  2.2,109.1 4.24,4
44,#30,Kreuter N.  - Kvick Andersson J. Peugeot 208 Rally4,RC4,5:36.4,+43.9 +  0.8,108.8 4.32,4
45,#42,László Zoltán  - Balázs Z. Škoda Fabia RS Rally2,RC2,5:36.8,+44.3 +  0.4,108.7 4.36,4
46,#49,Balla Tamás  - Munyu Mitsubishi Lancer Evo IX R4,P14,5:37.9,+45.4 +  1.1,108.4 4.46,4
47,#69,Bodogán Ferenc  - Sántha Zoltán Lada VFTS,P13,5:39.1,+46.6 +  1.2,108.0 4.58,4
48,#35,Berta László  - Császár L. Peugeot 208 Rally4,RC4,5:40.7,+48.2 +  1.6,107.5 4.74,4
49,#65,Szöllősi Roland  - Kapás A. BMW M3 E46,P14,5:42.0,+49.5 +  1.3,107.1 4.87,4
