Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,25,Virves  Robert  /  Magalhães  Hugo  Ford Fiesta R5 MkII,RC2,00:06:08.5,89.68 0.00,00:00:00.0 00:00:00.0,16
2,3,Breen  Craig  /  Fulton  James  Hyundai i20 N Rally2,RC2,00:06:08.7,89.63 0.02,00:00:00.2 00:00:00.2,16
3,31,Csomós  Miklós  /  Nagy  Attila  Škoda Fabia Rally2 Evo,RC2,00:06:09.5,89.44 0.11,00:00:01.0 00:00:00.8,16
4,2,Paddon  Hayden  /  Kennard  John  Hyundai i20 N Rally2,RC2,00:06:11.1,89.05 0.28,00:00:02.6 00:00:01.6,16
5,38,Heikkilä  Mikko  /  Vaaleri  Samu  Škoda Fabia Rally2 Evo,RC2,00:06:11.3,89.01 0.31,00:00:02.8 00:00:00.2,16
6,24,Linnamäe  Georg  /  Morgan  James  Hyundai i20 N Rally2,RC2,00:06:12.5,88.72 0.44,00:00:04.0 00:00:01.2,16
7,15,Sesks  M.  /  Francis  Renārs  Škoda Fabia RS Rally2,RC2,00:06:13.5,88.48 0.54,00:00:05.0 00:00:01.0,16
8,5,Østberg  Mads  /  Barth  Patrik  Citroën C3 Rally2,RC2,00:06:14.1,88.34 0.61,00:00:05.6 00:00:00.6,16
9,7,Bonato  Yoann  /  Boulloud  B.  Citroën C3 Rally2,RC2,00:06:14.4,88.27 0.64,00:00:05.9 00:00:00.3,16
10,18,McErlean  Joshua  /  Hoy  Brian  Hyundai i20 N Rally2,RC2,00:06:14.5,88.25 0.65,00:00:06.0 00:00:00.1,16
11,9,Campedelli  S.  /  Canton  Tania  Škoda Fabia Rally2 Evo,RC2,00:06:15.2,88.08 0.73,00:00:06.7 00:00:00.7,16
12,4,Kristensson  Tom  /  Johansson  A.  Citroën C3 Rally2,RC2,00:06:16.5,87.78 0.87,00:00:08.0 00:00:01.3,16
13,29,Marczyk  Miko  /  Gospodarczyk  S.  Škoda Fabia RS Rally2,RC2,00:06:17.7,87.50 1.00,00:00:09.2 00:00:01.2,16
13,34,Teodósio  R.  /  Teixeira  José  Hyundai i20 N Rally2,RC2,00:06:17.7,87.50 1.00,00:00:09.2 00:00:00.0,16
15,1,Llarena  Efrén  /  Fernandez  Sara  Škoda Fabia RS Rally2,RC2,00:06:18.1,87.41 1.05,00:00:09.6 00:00:00.4,16
16,8,Tempestini  S.  /  Itu  Sergiu  Škoda Fabia Rally2 Evo,RC2,00:06:18.7,87.27 1.11,00:00:10.2 00:00:00.6,16
16,16,Mareš  Filip  /  Bucha  Radovan  Škoda Fabia Rally2 Evo,RC2,00:06:18.7,87.27 1.11,00:00:10.2 00:00:00.0,16
18,19,Franceschi  M.  /  Escartefigue  J.  Škoda Fabia R5,RC2,00:06:19.4,87.11 1.19,00:00:10.9 00:00:00.7,16
19,27,Correia  Miguel  /  Carvalho  Jorge  Škoda Fabia Rally2 Evo,RC2,00:06:21.5,86.63 1.42,00:00:13.0 00:00:02.1,16
20,11,Wagner  Simon  /  Winter  Gerald  Škoda Fabia RS Rally2,RC2,00:06:22.4,86.42 1.51,00:00:13.9 00:00:00.9,16
21,14,Fontes  J.  /  Ponte  Ines  Citroën C3 Rally2,RC2,00:06:23.2,86.24 1.60,00:00:14.7 00:00:00.8,16
22,33,Tidemand  Pontus  /  Thulin  Julia  Ford Fiesta R5 MkII,RC2,00:06:24.2,86.02 1.71,00:00:15.7 00:00:01.0,16
23,21,O'Brien  Patrick  /  O'Brien  Stephen  Škoda Fabia R5,RC2,00:06:28.9,84.98 2.22,00:00:20.4 00:00:04.7,16
23,40,Armstrong  Jon  /  Browne  Andrew  Ford Fiesta Rally3,RC3,00:06:28.9,84.98 2.22,00:00:20.4 00:00:00.0,16
25,45,Margaillan  M.  /  Margaillan  M.  Škoda Fabia Rally2 Evo,RC2,00:06:29.6,84.83 2.30,00:00:21.1 00:00:00.7,16
