Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,25,Virves  Robert  /  Magalhães  Hugo  Ford Fiesta R5 MkII,RC2,00:06:36.3,90.57 0.00,00:00:00.0 00:00:00.0,15
2,2,Paddon  Hayden  /  Kennard  John  Hyundai i20 N Rally2,RC2,00:06:39.1,89.93 0.28,00:00:02.8 00:00:02.8,15
3,31,Csomós  Miklós  /  Nagy  Attila  Škoda Fabia Rally2 Evo,RC2,00:06:39.5,89.84 0.32,00:00:03.2 00:00:00.4,15
4,38,Heikkilä  Mikko  /  Vaaleri  Samu  Škoda Fabia Rally2 Evo,RC2,00:06:40.6,89.60 0.43,00:00:04.3 00:00:01.1,15
5,24,Linnamäe  Georg  /  Morgan  James  Hyundai i20 N Rally2,RC2,00:06:41.7,89.35 0.54,00:00:05.4 00:00:01.1,15
6,15,Sesks  M.  /  Francis  Renārs  Škoda Fabia RS Rally2,RC2,00:06:41.9,89.31 0.56,00:00:05.6 00:00:00.2,15
7,3,Breen  Craig  /  Fulton  James  Hyundai i20 N Rally2,RC2,00:06:42.4,89.19 0.61,00:00:06.1 00:00:00.5,15
8,5,Østberg  Mads  /  Barth  Patrik  Citroën C3 Rally2,RC2,00:06:42.6,89.15 0.63,00:00:06.3 00:00:00.2,15
9,1,Llarena  Efrén  /  Fernandez  Sara  Škoda Fabia RS Rally2,RC2,00:06:43.1,89.04 0.68,00:00:06.8 00:00:00.5,15
10,7,Bonato  Yoann  /  Boulloud  B.  Citroën C3 Rally2,RC2,00:06:43.6,88.93 0.73,00:00:07.3 00:00:00.5,15
11,16,Mareš  Filip  /  Bucha  Radovan  Škoda Fabia Rally2 Evo,RC2,00:06:45.3,88.56 0.90,00:00:09.0 00:00:01.7,15
12,4,Kristensson  Tom  /  Johansson  A.  Citroën C3 Rally2,RC2,00:06:45.6,88.49 0.93,00:00:09.3 00:00:00.3,15
12,29,Marczyk  Miko  /  Gospodarczyk  S.  Škoda Fabia RS Rally2,RC2,00:06:45.6,88.49 0.93,00:00:09.3 00:00:00.0,15
14,9,Campedelli  S.  /  Canton  Tania  Škoda Fabia Rally2 Evo,RC2,00:06:46.2,88.36 0.99,00:00:09.9 00:00:00.6,15
15,19,Franceschi  M.  /  Escartefigue  J.  Škoda Fabia R5,RC2,00:06:46.8,88.23 1.05,00:00:10.5 00:00:00.6,15
16,18,McErlean  Joshua  /  Hoy  Brian  Hyundai i20 N Rally2,RC2,00:06:47.3,88.12 1.10,00:00:11.0 00:00:00.5,15
17,11,Wagner  Simon  /  Winter  Gerald  Škoda Fabia RS Rally2,RC2,00:06:49.0,87.76 1.27,00:00:12.7 00:00:01.7,15
18,8,Tempestini  S.  /  Itu  Sergiu  Škoda Fabia Rally2 Evo,RC2,00:06:49.6,87.63 1.33,00:00:13.3 00:00:00.6,15
19,27,Correia  Miguel  /  Carvalho  Jorge  Škoda Fabia Rally2 Evo,RC2,00:06:50.3,87.48 1.40,00:00:14.0 00:00:00.7,15
20,45,Margaillan  M.  /  Margaillan  M.  Škoda Fabia Rally2 Evo,RC2,00:06:50.4,87.46 1.41,00:00:14.1 00:00:00.1,15
21,34,Teodósio  R.  /  Teixeira  José  Hyundai i20 N Rally2,RC2,00:06:50.9,87.35 1.46,00:00:14.6 00:00:00.5,15
22,14,Fontes  J.  /  Ponte  Ines  Citroën C3 Rally2,RC2,00:06:54.1,86.67 1.79,00:00:17.8 00:00:03.2,15
23,33,Tidemand  Pontus  /  Thulin  Julia  Ford Fiesta R5 MkII,RC2,00:06:55.6,86.36 1.94,00:00:19.3 00:00:01.5,15
24,40,Armstrong  Jon  /  Browne  Andrew  Ford Fiesta Rally3,RC3,00:06:58.0,85.87 2.18,00:00:21.7 00:00:02.4,15
25,46,Almeida  Pedro  /  Castro  Mário  Škoda Fabia Rally2 Evo,RC2,00:06:59.3,85.60 2.31,00:00:23.0 00:00:01.3,15
26,21,O'Brien  Patrick  /  O'Brien  Stephen  Škoda Fabia R5,RC2,00:07:04.1,84.63 2.79,00:00:27.8 00:00:04.8,15
27,50,Villanueva  A.  /  Murado  José  Škoda Fabia Rally2 Evo,RC2,00:07:06.4,84.17 3.02,00:00:30.1 00:00:02.3,15
28,39,Simões  Lucas  /  Almeida  Nuno  Ford Fiesta R5 MkII,RC2,00:07:06.7,84.12 3.05,00:00:30.4 00:00:00.3,15
29,17,Jeets  Gregor  /  Taniel  Timo  Škoda Fabia Rally2 Evo,RC2,00:07:09.4,83.59 3.32,00:00:33.1 00:00:02.7,15
30,49,Neto  Paulo  /  Ribeiro  Nuno  Škoda Fabia Rally2 Evo,RC2,00:07:21.3,81.33 4.51,00:00:45.0 00:00:11.9,15
31,23,Cuzma  Bogdan  /  Minor  Ilka  Škoda Fabia Rally2 Evo,RC2,00:07:26.3,80.42 5.02,00:00:50.0 00:00:05.0,15
32,6,Ragues  Pierre  /  Pesenti  Julien  Ford Fiesta Rally3,RC3,00:07:26.6,80.37 5.05,00:00:50.3 00:00:00.3,15
33,52,Nõgene  J.  /  Lesk  Aleks  Peugeot 208 Rally4,RC4,00:07:36.5,78.62 6.04,00:01:00.2 00:00:09.9,15
34,42,Daprà  Roberto  /  Guglielmetti  L.  Peugeot 208 Rally4,RC4,00:07:42.4,77.62 6.63,00:01:06.1 00:00:05.9,15
35,54,Cunha  Ernesto  /  Magalhães  C.  Peugeot 208 Rally4,RC4,00:07:44.7,77.24 6.86,00:01:08.4 00:00:02.3,15
36,41,Jocz  Tymoteusz  /  Judycki  Maciej  Ford Fiesta Rally4,RC4,00:07:49.3,76.48 7.32,00:01:13.0 00:00:04.6,15
37,51,Caldeira  Paulo  /  Gonçalves  Ana  Citroën C3 Rally2,RC2,00:07:50.0,76.37 7.39,00:01:13.7 00:00:00.7,15
38,26,Somaschini  R.  /  Arena  Nicola  Citroën C3 Rally2,RC2,00:07:54.3,75.67 7.82,00:01:18.0 00:00:04.3,15
39,53,Strabello  S.  /  Gasparotto  Ivan  Peugeot 208 Rally4,RC4,00:08:09.8,73.28 9.38,00:01:33.5 00:00:15.5,15
40,55,Muñoz  Patricio  /  Recalt  Miguel  Peugeot 208 Rally4,RC4,00:08:11.1,73.08 9.51,00:01:34.8 00:00:01.3,15
41,44,Kreuter  Norman  /  Kvick  Jeannette  Peugeot 208 Rally4,RC4,00:08:20.0,71.78 10.40,00:01:43.7 00:00:08.9,15
42,22,Allen  Philip  /  Bowen  Dale  Hyundai i20 N Rally2,RC2,00:08:44.8,68.39 12.89,00:02:08.5 00:00:24.8,15
