Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,5,Østberg  Mads  /  Barth  Patrik  Citroën C3 Rally2,RC2,00:07:05.3,91.76 0.00,00:00:00.0 00:00:00.0,4
2,3,Breen  Craig  /  Fulton  James  Hyundai i20 N Rally2,RC2,00:07:07.6,91.26 0.21,00:00:02.3 00:00:02.3,4
3,38,Heikkilä  Mikko  /  Vaaleri  Samu  Škoda Fabia Rally2 Evo,RC2,00:07:09.1,90.94 0.35,00:00:03.8 00:00:01.5,4
4,24,Linnamäe  Georg  /  Morgan  James  Hyundai i20 N Rally2,RC2,00:07:09.9,90.77 0.42,00:00:04.6 00:00:00.8,4
5,29,Marczyk  Miko  /  Gospodarczyk  S.  Škoda Fabia RS Rally2,RC2,00:07:11.3,90.48 0.55,00:00:06.0 00:00:01.4,4
6,15,Sesks  M.  /  Francis  Renārs  Škoda Fabia RS Rally2,RC2,00:07:19.8,88.73 1.34,00:00:14.5 00:00:08.5,4
7,2,Paddon  Hayden  /  Kennard  John  Hyundai i20 N Rally2,RC2,00:07:21.0,88.49 1.45,00:00:15.7 00:00:01.2,4
8,31,Csomós  Miklós  /  Nagy  Attila  Škoda Fabia Rally2 Evo,RC2,00:07:24.4,87.81 1.76,00:00:19.1 00:00:03.4,4
9,19,Franceschi  M.  /  Escartefigue  J.  Škoda Fabia R5,RC2,00:07:27.1,87.28 2.01,00:00:21.8 00:00:02.7,4
10,12,Araújo  Armindo  /  Ramalho  Luís  Škoda Fabia Rally2 Evo,RC2,00:07:35.7,85.64 2.80,00:00:30.4 00:00:08.6,4
11,9,Campedelli  S.  /  Canton  Tania  Škoda Fabia Rally2 Evo,RC2,00:07:39.0,85.02 3.11,00:00:33.7 00:00:03.3,4
12,25,Virves  Robert  /  Magalhães  Hugo  Ford Fiesta R5 MkII,RC2,00:07:40.2,84.80 3.22,00:00:34.9 00:00:01.2,4
13,33,Tidemand  Pontus  /  Thulin  Julia  Ford Fiesta R5 MkII,RC2,00:07:44.8,83.96 3.64,00:00:39.5 00:00:04.6,4
14,20,Cais  Erik  /  Bacigál  Igor  Škoda Fabia RS Rally2,RC2,00:07:45.1,83.90 3.67,00:00:39.8 00:00:00.3,4
15,7,Bonato  Yoann  /  Boulloud  B.  Citroën C3 Rally2,RC2,00:07:45.3,83.87 3.69,00:00:40.0 00:00:00.2,4
16,1,Llarena  Efrén  /  Fernandez  Sara  Škoda Fabia RS Rally2,RC2,00:07:45.5,83.83 3.71,00:00:40.2 00:00:00.2,4
17,28,Nucita  Andrea  /  De Guio  Elia  Hyundai i20 N Rally2,RC2,00:07:47.0,83.56 3.85,00:00:41.7 00:00:01.5,4
18,4,Kristensson  Tom  /  Johansson  A.  Citroën C3 Rally2,RC2,00:07:48.0,83.38 3.94,00:00:42.7 00:00:01.0,4
19,18,McErlean  Joshua  /  Hoy  Brian  Hyundai i20 N Rally2,RC2,00:07:48.5,83.30 3.99,00:00:43.2 00:00:00.5,4
20,36,Mabellini  A.  /  Lenzi  Virginia  Škoda Fabia Rally2 Evo,RC2,00:07:48.7,83.26 4.00,00:00:43.4 00:00:00.2,4
21,32,Zaldivar  F.  /  Der Ohannesian  M.  Hyundai i20 N Rally2,RC2,00:07:51.6,82.75 4.27,00:00:46.3 00:00:02.9,4
22,27,Correia  Miguel  /  Carvalho  Jorge  Škoda Fabia Rally2 Evo,RC2,00:07:53.5,82.42 4.45,00:00:48.2 00:00:01.9,4
23,45,Margaillan  M.  /  Margaillan  M.  Škoda Fabia Rally2 Evo,RC2,00:07:54.6,82.23 4.55,00:00:49.3 00:00:01.1,4
24,35,Sousa  Bernardo  /  Veiga  Ines  Citroën C3 Rally2,RC2,00:07:55.9,82.00 4.67,00:00:50.6 00:00:01.3,4
25,40,Armstrong  Jon  /  Browne  Andrew  Ford Fiesta Rally3,RC3,00:07:59.6,81.37 5.01,00:00:54.3 00:00:03.7,4
