Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:08:23.4,135.45 0.00,00:00:00.0 00:00:00.0,15
2,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:08:31.2,133.38 0.41,00:00:07.8 00:00:07.8,15
3,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:08:33.7,132.73 0.54,00:00:10.3 00:00:02.5,15
4,3,Suninen  Teemu  /  Markkula  Mikko  Hyundai i20 N Rally1 Hybrid,RC1,00:08:35.5,132.27 0.64,00:00:12.1 00:00:01.8,15
5,7,Loubet  P.  /  Gilsoul  Nicolas  Ford Puma Rally1 Hybrid,RC1,00:08:40.6,130.97 0.91,00:00:17.2 00:00:05.1,15
6,97,Latvala  J.  /  Hänninen  Juho  Toyota GR Yaris Rally1 Hybrid,RC1,00:08:42.3,130.55 1.00,00:00:18.9 00:00:01.7,15
7,21,Solberg  Oliver  /  Edmondson  E.  Škoda Fabia RS Rally2,RC2,00:08:51.4,128.31 1.48,00:00:28.0 00:00:09.1,15
8,27,Pajari  Sami  /  Mälkönen  Enni  Škoda Fabia RS Rally2,RC2,00:08:52.8,127.97 1.55,00:00:29.4 00:00:01.4,15
9,23,Lindholm  Emil  /  Hämäläinen  R.  Hyundai i20 N Rally2,RC2,00:08:56.2,127.16 1.73,00:00:32.8 00:00:03.4,15
10,22,Greensmith  Gus  /  Andersson  Jonas  Škoda Fabia RS Rally2,RC2,00:08:57.2,126.92 1.78,00:00:33.8 00:00:01.0,15
11,30,Heikkilä  Mikko  /  Vaaleri  Samu  Škoda Fabia RS Rally2,RC2,00:08:57.8,126.78 1.82,00:00:34.4 00:00:00.6,15
12,25,Gryazin  Nikolay  /  Aleksandrov  K.  Škoda Fabia RS Rally2,RC2,00:08:58.6,126.59 1.86,00:00:35.2 00:00:00.8,15
13,24,Mikkelsen  A.  /  Eriksen  T.  Škoda Fabia RS Rally2,RC2,00:08:59.0,126.50 1.88,00:00:35.6 00:00:00.4,15
14,34,Linnamäe  Georg  /  Morgan  James  Hyundai i20 N Rally2,RC2,00:09:00.5,126.15 1.96,00:00:37.1 00:00:01.5,15
15,26,Fourmaux  Adrien  /  Coria  Alexandre  Ford Fiesta Rally2 MkII,RC2,00:09:02.1,125.78 2.04,00:00:38.7 00:00:01.6,15
16,36,Marczyk  Miko  /  Gospodarczyk  S.  Škoda Fabia RS Rally2,RC2,00:09:03.6,125.43 2.12,00:00:40.2 00:00:01.5,15
17,35,Zaldivar  F.  /  Der Ohannesian  M.  Hyundai i20 N Rally2,RC2,00:09:04.5,125.22 2.17,00:00:41.1 00:00:00.9,15
18,29,Joona  Lauri  /  Shemeikka  T.  Škoda Fabia RS Rally2,RC2,00:09:04.8,125.15 2.19,00:00:41.4 00:00:00.3,15
19,39,McErlean  Joshua  /  Fulton  James  Hyundai i20 N Rally2,RC2,00:09:06.7,124.72 2.29,00:00:43.3 00:00:01.9,15
20,40,Munster  G.  /  Louka  Louis  Ford Fiesta Rally2 MkII,RC2,00:09:10.2,123.93 2.47,00:00:46.8 00:00:03.5,15
21,20,Rossel  Yohan  /  Dunand  Arnaud  Citroën C3 Rally2,RC2,00:09:11.6,123.61 2.54,00:00:48.2 00:00:01.4,15
22,38,Fernàndez  E.  /  Odriozola  Borja  Škoda Fabia Rally2 Evo,RC2,00:09:12.3,123.45 2.58,00:00:48.9 00:00:00.7,15
23,37,Bulacia  Bruno  /  Coronado  Axel  Škoda Fabia RS Rally2,RC2,00:09:13.8,123.12 2.66,00:00:50.4 00:00:01.5,15
24,44,Ciamin  Nicolas  /  Roche  Yannick  Volkswagen Polo Gti R5,RC2,00:09:17.6,122.28 2.86,00:00:54.2 00:00:03.8,15
25,65,Rytkönen  Anssi  /  Koskela  J.  Škoda Fabia R5,RC2,00:09:23.8,120.94 3.19,00:01:00.4 00:00:06.2,15
26,57,Kallio  Jesse  /  Lindberg  Jussi  Ford Fiesta Rally3,RC3,00:09:34.9,118.60 3.78,00:01:11.5 00:00:11.1,15
27,53,Korhola  B.  /  Kelander  Pekka  Ford Fiesta Rally3,RC3,00:09:35.9,118.40 3.83,00:01:12.5 00:00:01.0,15
28,55,Türkkan  Ali  /  Erdener  Burak  Ford Fiesta Rally3,RC3,00:09:41.2,117.32 4.11,00:01:17.8 00:00:05.3,15
29,56,Kohn  Filip  /  Woodburn  Tom  Ford Fiesta Rally3,RC3,00:09:44.8,116.59 4.30,00:01:21.4 00:00:03.6,15
30,75,Cartier  Victor  /  Deliot  Manon  Toyota Yaris R4,RC2,00:09:51.3,115.31 4.64,00:01:27.9 00:00:06.5,15
31,73,Otake  Nao  /  Salminen  Marko  Renault Clio Rally4,RC4,00:09:55.5,114.50 4.86,00:01:32.1 00:00:04.2,15
32,45,Jylhä  Tommi  /  Nevanpää  K.  Škoda Fabia R5,RC2,00:09:55.8,114.44 4.88,00:01:32.4 00:00:00.3,15
32,71,Yamamoto  Yuki  /  Teiskonen  Miika  Renault Clio Rally4,RC4,00:09:55.8,114.44 4.88,00:01:32.4 00:00:00.0,15
34,68,Manninen  Markus  /  Sillanpää  T.  Renault Clio Rally3,RC3,00:09:56.6,114.29 4.92,00:01:33.2 00:00:00.8,15
35,72,Kogure  Hikaru  /  Luhtinen  Topi  Renault Clio Rally4,RC4,00:10:03.8,112.92 5.30,00:01:40.4 00:00:07.2,15
36,59,Timonen  Henri  /  Kärpijoki  J.  Ford Fiesta Rally3,RC3,00:10:09.3,111.91 5.59,00:01:45.9 00:00:05.5,15
37,70,Räikkönen  J.  /  Korhonen  Mikael  Peugeot 208 Rally4,RC4,00:10:09.8,111.81 5.62,00:01:46.4 00:00:00.5,15
38,74,Fontana  Matteo  /  Arnaboldi  A.  Peugeot 208 Rally4,RC4,00:10:15.0,110.87 5.89,00:01:51.6 00:00:05.2,15
39,66,Tuuri  Jari  /  Kapanen  Arto  Škoda Fabia R5,RC2,00:10:18.5,110.24 6.08,00:01:55.1 00:00:03.5,15
40,48,Kelly  Eamonn  /  Mohan  Conor  Hyundai i20 N Rally2,RC2,00:10:31.9,107.90 6.78,00:02:08.5 00:00:13.4,15
41,60,Cumiskey  B.  /  Connolly  Martin  Ford Fiesta Rally3,RC3,00:10:41.1,106.35 7.27,00:02:17.7 00:00:09.2,15
42,46,Villanueva  A.  /  Murado  José  Škoda Fabia RS Rally2,RC2,00:10:43.7,105.93 7.41,00:02:20.3 00:00:02.6,15
