Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:08:29.5,133.83 0.00,00:00:00.0 00:00:00.0,11
2,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:08:34.1,132.63 0.24,00:00:04.6 00:00:04.6,11
3,3,Suninen  Teemu  /  Markkula  Mikko  Hyundai i20 N Rally1 Hybrid,RC1,00:08:41.7,130.70 0.64,00:00:12.2 00:00:07.6,11
4,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:08:42.5,130.50 0.69,00:00:13.0 00:00:00.8,11
5,97,Latvala  J.  /  Hänninen  Juho  Toyota GR Yaris Rally1 Hybrid,RC1,00:08:50.1,128.62 1.09,00:00:20.6 00:00:07.6,11
6,21,Solberg  Oliver  /  Edmondson  E.  Škoda Fabia RS Rally2,RC2,00:08:57.5,126.85 1.48,00:00:28.0 00:00:07.4,11
7,27,Pajari  Sami  /  Mälkönen  Enni  Škoda Fabia RS Rally2,RC2,00:09:00.3,126.20 1.63,00:00:30.8 00:00:02.8,11
8,7,Loubet  P.  /  Gilsoul  Nicolas  Ford Puma Rally1 Hybrid,RC1,00:09:00.8,126.08 1.65,00:00:31.3 00:00:00.5,11
9,32,Bulacia  Marco  /  Vallejo  Diego  Škoda Fabia RS Rally2,RC2,00:09:05.3,125.04 1.89,00:00:35.8 00:00:04.5,11
10,30,Heikkilä  Mikko  /  Vaaleri  Samu  Škoda Fabia RS Rally2,RC2,00:09:05.8,124.92 1.92,00:00:36.3 00:00:00.5,11
11,34,Linnamäe  Georg  /  Morgan  James  Hyundai i20 N Rally2,RC2,00:09:07.8,124.47 2.02,00:00:38.3 00:00:02.0,11
12,23,Lindholm  Emil  /  Hämäläinen  R.  Hyundai i20 N Rally2,RC2,00:09:08.0,124.42 2.03,00:00:38.5 00:00:00.2,11
13,24,Mikkelsen  A.  /  Eriksen  T.  Škoda Fabia RS Rally2,RC2,00:09:08.3,124.36 2.05,00:00:38.8 00:00:00.3,11
14,26,Fourmaux  Adrien  /  Coria  Alexandre  Ford Fiesta Rally2 MkII,RC2,00:09:08.7,124.26 2.07,00:00:39.2 00:00:00.4,11
15,28,Huttunen  Jari  /  Haapala  Antti  Škoda Fabia RS Rally2,RC2,00:09:10.3,123.90 2.15,00:00:40.8 00:00:01.6,11
16,52,Korhonen  Roope  /  Viinikka  Anssi  Volkswagen Polo Gti R5,RC2,00:09:10.5,123.86 2.16,00:00:41.0 00:00:00.2,11
17,29,Joona  Lauri  /  Shemeikka  T.  Škoda Fabia RS Rally2,RC2,00:09:10.7,123.81 2.18,00:00:41.2 00:00:00.2,11
18,22,Greensmith  Gus  /  Andersson  Jonas  Škoda Fabia RS Rally2,RC2,00:09:12.2,123.48 2.25,00:00:42.7 00:00:01.5,11
19,39,McErlean  Joshua  /  Fulton  James  Hyundai i20 N Rally2,RC2,00:09:14.0,123.08 2.35,00:00:44.5 00:00:01.8,11
20,35,Zaldivar  F.  /  Der Ohannesian  M.  Hyundai i20 N Rally2,RC2,00:09:16.9,122.43 2.50,00:00:47.4 00:00:02.9,11
21,36,Marczyk  Miko  /  Gospodarczyk  S.  Škoda Fabia RS Rally2,RC2,00:09:17.1,122.39 2.51,00:00:47.6 00:00:00.2,11
22,25,Gryazin  Nikolay  /  Aleksandrov  K.  Škoda Fabia RS Rally2,RC2,00:09:18.0,122.19 2.56,00:00:48.5 00:00:00.9,11
23,40,Munster  G.  /  Louka  Louis  Ford Fiesta Rally2 MkII,RC2,00:09:19.1,121.95 2.62,00:00:49.6 00:00:01.1,11
24,37,Bulacia  Bruno  /  Coronado  Axel  Škoda Fabia RS Rally2,RC2,00:09:20.6,121.63 2.70,00:00:51.1 00:00:01.5,11
25,20,Rossel  Yohan  /  Dunand  Arnaud  Citroën C3 Rally2,RC2,00:09:28.2,120.00 3.10,00:00:58.7 00:00:07.6,11
26,41,Tahko  Riku  /  Soininen  Markus  Hyundai i20 N Rally2,RC2,00:09:31.7,119.27 3.28,00:01:02.2 00:00:03.5,11
27,38,Fernàndez  E.  /  Odriozola  Borja  Škoda Fabia Rally2 Evo,RC2,00:09:32.6,119.08 3.33,00:01:03.1 00:00:00.9,11
28,44,Ciamin  Nicolas  /  Roche  Yannick  Volkswagen Polo Gti R5,RC2,00:09:32.7,119.06 3.34,00:01:03.2 00:00:00.1,11
29,65,Rytkönen  Anssi  /  Koskela  J.  Škoda Fabia R5,RC2,00:09:37.0,118.17 3.56,00:01:07.5 00:00:04.3,11
30,57,Kallio  Jesse  /  Lindberg  Jussi  Ford Fiesta Rally3,RC3,00:09:39.1,117.74 3.67,00:01:09.6 00:00:02.1,11
31,53,Korhola  B.  /  Kelander  Pekka  Ford Fiesta Rally3,RC3,00:09:42.7,117.01 3.86,00:01:13.2 00:00:03.6,11
32,56,Kohn  Filip  /  Woodburn  Tom  Ford Fiesta Rally3,RC3,00:09:54.6,114.67 4.49,00:01:25.1 00:00:11.9,11
33,48,Kelly  Eamonn  /  Mohan  Conor  Hyundai i20 N Rally2,RC2,00:09:58.6,113.91 4.70,00:01:29.1 00:00:04.0,11
34,68,Manninen  Markus  /  Sillanpää  T.  Renault Clio Rally3,RC3,00:10:04.0,112.89 4.99,00:01:34.5 00:00:05.4,11
35,71,Yamamoto  Yuki  /  Teiskonen  Miika  Renault Clio Rally4,RC4,00:10:07.3,112.27 5.16,00:01:37.8 00:00:03.3,11
36,59,Timonen  Henri  /  Kärpijoki  J.  Ford Fiesta Rally3,RC3,00:10:11.1,111.58 5.36,00:01:41.6 00:00:03.8,11
37,46,Villanueva  A.  /  Murado  José  Škoda Fabia RS Rally2,RC2,00:10:11.4,111.52 5.38,00:01:41.9 00:00:00.3,11
38,73,Otake  Nao  /  Salminen  Marko  Renault Clio Rally4,RC4,00:10:12.7,111.28 5.45,00:01:43.2 00:00:01.3,11
39,45,Jylhä  Tommi  /  Nevanpää  K.  Škoda Fabia R5,RC2,00:10:12.9,111.25 5.46,00:01:43.4 00:00:00.2,11
40,72,Kogure  Hikaru  /  Luhtinen  Topi  Renault Clio Rally4,RC4,00:10:13.7,111.10 5.50,00:01:44.2 00:00:00.8,11
41,55,Türkkan  Ali  /  Erdener  Burak  Ford Fiesta Rally3,RC3,00:10:15.4,110.80 5.59,00:01:45.9 00:00:01.7,11
42,66,Tuuri  Jari  /  Kapanen  Arto  Škoda Fabia R5,RC2,00:10:20.7,109.85 5.87,00:01:51.2 00:00:05.3,11
43,70,Räikkönen  J.  /  Korhonen  Mikael  Peugeot 208 Rally4,RC4,00:10:26.9,108.76 6.20,00:01:57.4 00:00:06.2,11
44,64,Borodin  Petr  /  Cheprasov  Roman  Ford Fiesta Rally3,RC3,00:10:27.7,108.63 6.24,00:01:58.2 00:00:00.8,11
45,74,Fontana  Matteo  /  Arnaboldi  A.  Peugeot 208 Rally4,RC4,00:10:28.0,108.57 6.26,00:01:58.5 00:00:00.3,11
46,75,Cartier  Victor  /  Deliot  Manon  Toyota Yaris R4,RC2,00:10:28.7,108.45 6.29,00:01:59.2 00:00:00.7,11
47,60,Cumiskey  B.  /  Connolly  Martin  Ford Fiesta Rally3,RC3,00:10:30.0,108.23 6.36,00:02:00.5 00:00:01.3,11
48,76,Rowley  Paul  /  Mullen  Darragh  Ford Fiesta Rally2 MkII,RC2,00:10:39.6,106.60 6.87,00:02:10.1 00:00:09.6,11
49,62,Vihtari  Tuomas  /  Harvia  Ville  Ford Fiesta Rally3,RC3,00:10:50.6,104.80 7.45,00:02:21.1 00:00:11.0,11
50,63,Paciorkowski  M.  /  Heller  Kamil  Ford Fiesta Rally3,RC3,00:10:52.3,104.53 7.54,00:02:22.8 00:00:01.7,11
51,61,Laakso  Ville  /  Luhtaniemi  Jani  Ford Fiesta Rally3,RC3,00:10:55.5,104.02 7.71,00:02:26.0 00:00:03.2,11
52,67,McCormack  Enda  /  McCormack  Liam  Hyundai i20 N Rally2,RC2,00:11:08.1,102.06 8.37,00:02:38.6 00:00:12.6,11
53,77,Strobl  A.  /  Kachel  André  Ford Fiesta R5,RC2,00:11:15.3,100.97 8.75,00:02:45.8 00:00:07.2,11
54,49,Díaz Aboitiz  M.  /  Sanjuán  R.  Škoda Fabia Rally2 Evo,RC2,00:11:17.6,100.63 8.88,00:02:48.1 00:00:02.3,11
55,79,Coyne  John  /  Treacy  Eoin  Hyundai i20 N Rally2,RC2,00:11:28.8,98.99 9.47,00:02:59.3 00:00:11.2,11
56,81,Kaisanlahti  R.  /  Öhman  Patric  Ford Fiesta Rally4,RC4,00:12:06.4,93.87 11.45,00:03:36.9 00:00:37.6,11
57,78,Salin  Daniel  /  Salin  Brigitte  Škoda Fabia R5,RC2,00:12:22.6,91.82 12.31,00:03:53.1 00:00:16.2,11
58,82,Hiltunen  Peter  /  Tiainen  Pentti  Renault Clio Rally4,RC4,00:13:12.3,86.06 14.93,00:04:42.8 00:00:49.7,11
