Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:06:05.7,139.89 0.00,00:00:00.0 00:00:00.0,7
2,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:06:06.1,139.73 0.03,00:00:00.4 00:00:00.4,7
3,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:06:07.6,139.16 0.13,00:00:01.9 00:00:01.5,7
4,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:06:08.2,138.94 0.18,00:00:02.5 00:00:00.6,7
5,3,Suninen  Teemu  /  Markkula  Mikko  Hyundai i20 N Rally1 Hybrid,RC1,00:06:08.4,138.86 0.19,00:00:02.7 00:00:00.2,7
6,97,Latvala  J.  /  Hänninen  Juho  Toyota GR Yaris Rally1 Hybrid,RC1,00:06:19.7,134.73 0.99,00:00:14.0 00:00:11.3,7
7,28,Huttunen  Jari  /  Haapala  Antti  Škoda Fabia RS Rally2,RC2,00:06:27.1,132.15 1.51,00:00:21.4 00:00:07.4,7
8,27,Pajari  Sami  /  Mälkönen  Enni  Škoda Fabia RS Rally2,RC2,00:06:28.0,131.85 1.57,00:00:22.3 00:00:00.9,7
9,21,Solberg  Oliver  /  Edmondson  E.  Škoda Fabia RS Rally2,RC2,00:06:28.4,131.71 1.60,00:00:22.7 00:00:00.4,7
10,25,Gryazin  Nikolay  /  Aleksandrov  K.  Škoda Fabia RS Rally2,RC2,00:06:29.0,131.51 1.64,00:00:23.3 00:00:00.6,7
11,26,Fourmaux  Adrien  /  Coria  Alexandre  Ford Fiesta Rally2 MkII,RC2,00:06:31.7,130.60 1.83,00:00:26.0 00:00:02.7,7
11,30,Heikkilä  Mikko  /  Vaaleri  Samu  Škoda Fabia RS Rally2,RC2,00:06:31.7,130.60 1.83,00:00:26.0 00:00:00.0,7
13,24,Mikkelsen  A.  /  Eriksen  T.  Škoda Fabia RS Rally2,RC2,00:06:32.3,130.40 1.87,00:00:26.6 00:00:00.6,7
14,34,Linnamäe  Georg  /  Morgan  James  Hyundai i20 N Rally2,RC2,00:06:33.4,130.04 1.95,00:00:27.7 00:00:01.1,7
15,22,Greensmith  Gus  /  Andersson  Jonas  Škoda Fabia RS Rally2,RC2,00:06:33.9,129.87 1.98,00:00:28.2 00:00:00.5,7
16,32,Bulacia  Marco  /  Vallejo  Diego  Škoda Fabia RS Rally2,RC2,00:06:34.0,129.84 1.99,00:00:28.3 00:00:00.1,7
17,52,Korhonen  Roope  /  Viinikka  Anssi  Volkswagen Polo Gti R5,RC2,00:06:34.4,129.71 2.02,00:00:28.7 00:00:00.4,7
