No.,Crew,Group,ss,Race,cou,time_SS_sec
75,Cartier  V,RC2,9,Finland,34,304.2
56,Kohn  Fili,RC3,9,Finland,35,305.7
59,Timonen  H,RC3,9,Finland,36,311.9
68,Manninen  ,RC3,9,Finland,37,313.0
45,Jylhä  Tom,RC2,9,Finland,38,313.2
72,Kogure  Hi,RC4,9,Finland,39,317.0
66,Tuuri  Jar,RC2,9,Finland,40,317.7
71,Yamamoto  ,RC4,9,Finland,41,317.9
74,Fontana  M,RC4,9,Finland,42,318.9
76,Rowley  Pa,RC2,9,Finland,43,322.2
70,Räikkönen ,RC4,9,Finland,44,324.1
63,Paciorkows,RC3,9,Finland,45,325.8
60,Cumiskey  ,RC3,9,Finland,46,326.2
62,Vihtari  T,RC3,9,Finland,47,330.1
61,Laakso  Vi,RC3,9,Finland,48,337.8
78,Salin  Dan,RC2,9,Finland,49,338.6
67,McCormack ,RC2,9,Finland,50,340.2
77,Strobl  A.,RC2,9,Finland,51,340.7
79,Coyne  Joh,RC2,9,Finland,52,342.8
49,Díaz Aboit,RC2,9,Finland,53,351.2
81,Kaisanlaht,RC4,9,Finland,54,376.5
4,Lappi  Esa,RC1,9,Finland,55,860.7
7,Loubet  P.,RC1,9,Finland,56,860.7
69,Rovanperä ,RC1,9,Finland,57,860.7
64,Borodin  P,RC3,9,Finland,58,899.2
73,Otake  Nao,RC4,9,Finland,59,917.0
82,Hiltunen  ,RC4,9,Finland,60,917.0
11,Neuville  ,RC1,10,Finland,1,164.5
33,Evans  Elf,RC1,10,Finland,2,167.3
18,Katsuta  T,RC1,10,Finland,3,170.4
3,Suninen  T,RC1,10,Finland,4,171.2
97,Latvala  J,RC1,10,Finland,5,173.7
26,Fourmaux  ,RC2,10,Finland,6,173.9
28,Huttunen  ,RC2,10,Finland,7,174.3
25,Gryazin  N,RC2,10,Finland,8,175.4
24,Mikkelsen ,RC2,10,Finland,9,176.0
36,Marczyk  M,RC2,10,Finland,10,176.3
20,Rossel  Yo,RC2,10,Finland,11,176.6
39,McErlean  ,RC2,10,Finland,12,177.7
34,Linnamäe  ,RC2,10,Finland,13,177.8
40,Munster  G,RC2,10,Finland,14,177.8
27,Pajari  Sa,RC2,10,Finland,15,178.0
44,Ciamin  Ni,RC2,10,Finland,16,178.3
21,Solberg  O,RC2,10,Finland,17,178.4
52,Korhonen  ,RC2,10,Finland,18,178.4
22,Greensmith,RC2,10,Finland,19,178.9
32,Bulacia  M,RC2,10,Finland,20,179.2
38,Fernàndez ,RC2,10,Finland,21,180.3
30,Heikkilä  ,RC2,10,Finland,22,180.5
37,Bulacia  B,RC2,10,Finland,23,181.1
29,Joona  Lau,RC2,10,Finland,24,183.9
65,Rytkönen  ,RC2,10,Finland,25,184.5
56,Kohn  Fili,RC3,10,Finland,26,185.8
48,Kelly  Eam,RC2,10,Finland,27,186.2
45,Jylhä  Tom,RC2,10,Finland,28,187.9
57,Kallio  Je,RC3,10,Finland,29,190.8
46,Villanueva,RC2,10,Finland,30,191.8
53,Korhola  B,RC3,10,Finland,31,192.3
55,Türkkan  A,RC3,10,Finland,32,192.8
75,Cartier  V,RC2,10,Finland,33,196.8
59,Timonen  H,RC3,10,Finland,34,198.9
76,Rowley  Pa,RC2,10,Finland,35,199.3
61,Laakso  Vi,RC3,10,Finland,36,201.4
62,Vihtari  T,RC3,10,Finland,37,201.8
66,Tuuri  Jar,RC2,10,Finland,38,202.6
49,Díaz Aboit,RC2,10,Finland,39,203.9
63,Paciorkows,RC3,10,Finland,40,204.6
68,Manninen  ,RC3,10,Finland,41,205.1
71,Yamamoto  ,RC4,10,Finland,42,207.4
74,Fontana  M,RC4,10,Finland,43,208.3
70,Räikkönen ,RC4,10,Finland,44,208.8
60,Cumiskey  ,RC3,10,Finland,45,209.1
67,McCormack ,RC2,10,Finland,46,211.2
72,Kogure  Hi,RC4,10,Finland,47,212.3
77,Strobl  A.,RC2,10,Finland,48,214.7
79,Coyne  Joh,RC2,10,Finland,49,220.4
35,Zaldivar  ,RC2,10,Finland,50,224.3
41,Tahko  Rik,RC2,10,Finland,51,229.7
78,Salin  Dan,RC2,10,Finland,52,241.7
81,Kaisanlaht,RC4,10,Finland,53,253.6
4,Lappi  Esa,RC1,10,Finland,54,764.5
7,Loubet  P.,RC1,10,Finland,55,764.5
69,Rovanperä ,RC1,10,Finland,56,764.5
23,Lindholm  ,RC2,10,Finland,57,773.9
64,Borodin  P,RC3,10,Finland,58,785.8
73,Otake  Nao,RC4,10,Finland,59,807.4
82,Hiltunen  ,RC4,10,Finland,60,807.4
33,Evans  Elf,RC1,11,Finland,1,509.5
11,Neuville  ,RC1,11,Finland,2,514.1
3,Suninen  T,RC1,11,Finland,3,521.7
18,Katsuta  T,RC1,11,Finland,4,522.5
97,Latvala  J,RC1,11,Finland,5,530.1
21,Solberg  O,RC2,11,Finland,6,537.5
27,Pajari  Sa,RC2,11,Finland,7,540.3
7,Loubet  P.,RC1,11,Finland,8,540.8
32,Bulacia  M,RC2,11,Finland,9,545.3
30,Heikkilä  ,RC2,11,Finland,10,545.8
34,Linnamäe  ,RC2,11,Finland,11,547.8
23,Lindholm  ,RC2,11,Finland,12,548.0
24,Mikkelsen ,RC2,11,Finland,13,548.3
26,Fourmaux  ,RC2,11,Finland,14,548.7
28,Huttunen  ,RC2,11,Finland,15,550.3
52,Korhonen  ,RC2,11,Finland,16,550.5
29,Joona  Lau,RC2,11,Finland,17,550.7
22,Greensmith,RC2,11,Finland,18,552.2
39,McErlean  ,RC2,11,Finland,19,554.0
35,Zaldivar  ,RC2,11,Finland,20,556.9
36,Marczyk  M,RC2,11,Finland,21,557.1
25,Gryazin  N,RC2,11,Finland,22,558.0
40,Munster  G,RC2,11,Finland,23,559.1
37,Bulacia  B,RC2,11,Finland,24,560.6
20,Rossel  Yo,RC2,11,Finland,25,568.2
41,Tahko  Rik,RC2,11,Finland,26,571.7
38,Fernàndez ,RC2,11,Finland,27,572.6
44,Ciamin  Ni,RC2,11,Finland,28,572.7
65,Rytkönen  ,RC2,11,Finland,29,577.0
57,Kallio  Je,RC3,11,Finland,30,579.1
53,Korhola  B,RC3,11,Finland,31,582.7
56,Kohn  Fili,RC3,11,Finland,32,594.6
48,Kelly  Eam,RC2,11,Finland,33,598.6
68,Manninen  ,RC3,11,Finland,34,604.0
71,Yamamoto  ,RC4,11,Finland,35,607.3
59,Timonen  H,RC3,11,Finland,36,611.1
46,Villanueva,RC2,11,Finland,37,611.4
73,Otake  Nao,RC4,11,Finland,38,612.7
45,Jylhä  Tom,RC2,11,Finland,39,612.9
72,Kogure  Hi,RC4,11,Finland,40,613.7
55,Türkkan  A,RC3,11,Finland,41,615.4
66,Tuuri  Jar,RC2,11,Finland,42,620.7
70,Räikkönen ,RC4,11,Finland,43,626.9
64,Borodin  P,RC3,11,Finland,44,627.7
74,Fontana  M,RC4,11,Finland,45,628.0
75,Cartier  V,RC2,11,Finland,46,628.7
60,Cumiskey  ,RC3,11,Finland,47,630.0
76,Rowley  Pa,RC2,11,Finland,48,639.6
62,Vihtari  T,RC3,11,Finland,49,650.6
63,Paciorkows,RC3,11,Finland,50,652.3
61,Laakso  Vi,RC3,11,Finland,51,655.5
67,McCormack ,RC2,11,Finland,52,668.1
77,Strobl  A.,RC2,11,Finland,53,675.3
49,Díaz Aboit,RC2,11,Finland,54,677.6
79,Coyne  Joh,RC2,11,Finland,55,688.8
81,Kaisanlaht,RC4,11,Finland,56,726.4
78,Salin  Dan,RC2,11,Finland,57,742.6
82,Hiltunen  ,RC4,11,Finland,58,792.3
33,Evans  Elf,RC1,12,Finland,1,579.0
11,Neuville  ,RC1,12,Finland,2,579.4
3,Suninen  T,RC1,12,Finland,3,586.7
7,Loubet  P.,RC1,12,Finland,4,593.0
97,Latvala  J,RC1,12,Finland,5,594.9
18,Katsuta  T,RC1,12,Finland,6,600.5
28,Huttunen  ,RC2,12,Finland,7,614.0
21,Solberg  O,RC2,12,Finland,8,614.9
26,Fourmaux  ,RC2,12,Finland,9,616.8
27,Pajari  Sa,RC2,12,Finland,10,617.1
22,Greensmith,RC2,12,Finland,11,624.6
23,Lindholm  ,RC2,12,Finland,12,625.0
30,Heikkilä  ,RC2,12,Finland,13,625.4
39,McErlean  ,RC2,12,Finland,14,630.0
24,Mikkelsen ,RC2,12,Finland,15,630.6
25,Gryazin  N,RC2,12,Finland,16,631.1
29,Joona  Lau,RC2,12,Finland,17,637.6
35,Zaldivar  ,RC2,12,Finland,18,638.4
37,Bulacia  B,RC2,12,Finland,19,643.8
34,Linnamäe  ,RC2,12,Finland,20,644.6
40,Munster  G,RC2,12,Finland,21,646.9
52,Korhonen  ,RC2,12,Finland,22,647.1
36,Marczyk  M,RC2,12,Finland,23,650.4
65,Rytkönen  ,RC2,12,Finland,24,653.1
44,Ciamin  Ni,RC2,12,Finland,25,655.4
41,Tahko  Rik,RC2,12,Finland,26,657.8
53,Korhola  B,RC3,12,Finland,27,665.4
38,Fernàndez ,RC2,12,Finland,28,665.5
57,Kallio  Je,RC3,12,Finland,29,665.8
48,Kelly  Eam,RC2,12,Finland,30,668.2
20,Rossel  Yo,RC2,12,Finland,31,670.5
56,Kohn  Fili,RC3,12,Finland,32,684.7
55,Türkkan  A,RC3,12,Finland,33,684.8
68,Manninen  ,RC3,12,Finland,34,686.8
59,Timonen  H,RC3,12,Finland,35,696.8
46,Villanueva,RC2,12,Finland,36,699.7
75,Cartier  V,RC2,12,Finland,37,700.4
71,Yamamoto  ,RC4,12,Finland,38,701.4
72,Kogure  Hi,RC4,12,Finland,39,703.2
45,Jylhä  Tom,RC2,12,Finland,40,703.6
73,Otake  Nao,RC4,12,Finland,41,704.3
74,Fontana  M,RC4,12,Finland,42,705.5
66,Tuuri  Jar,RC2,12,Finland,43,711.6
70,Räikkönen ,RC4,12,Finland,44,712.1
64,Borodin  P,RC3,12,Finland,45,719.7
63,Paciorkows,RC3,12,Finland,46,738.6
60,Cumiskey  ,RC3,12,Finland,47,741.9
61,Laakso  Vi,RC3,12,Finland,48,742.1
62,Vihtari  T,RC3,12,Finland,49,743.2
77,Strobl  A.,RC2,12,Finland,50,760.7
79,Coyne  Joh,RC2,12,Finland,51,762.7
67,McCormack ,RC2,12,Finland,52,762.9
49,Díaz Aboit,RC2,12,Finland,53,785.0
78,Salin  Dan,RC2,12,Finland,54,822.0
81,Kaisanlaht,RC4,12,Finland,55,832.0
82,Hiltunen  ,RC4,12,Finland,56,880.9
32,Bulacia  M,RC2,12,Finland,57,1214.0
76,Rowley  Pa,RC2,12,Finland,58,2481.1
33,Evans  Elf,RC1,13,Finland,1,595.2
11,Neuville  ,RC1,13,Finland,2,598.6
18,Katsuta  T,RC1,13,Finland,3,604.3
3,Suninen  T,RC1,13,Finland,4,604.6
7,Loubet  P.,RC1,13,Finland,5,611.4
97,Latvala  J,RC1,13,Finland,6,611.5
22,Greensmith,RC2,13,Finland,7,633.4
27,Pajari  Sa,RC2,13,Finland,8,633.4
21,Solberg  O,RC2,13,Finland,9,634.5
52,Korhonen  ,RC2,13,Finland,10,635.4
23,Lindholm  ,RC2,13,Finland,11,636.4
26,Fourmaux  ,RC2,13,Finland,12,636.7
28,Huttunen  ,RC2,13,Finland,13,637.1
24,Mikkelsen ,RC2,13,Finland,14,638.6
30,Heikkilä  ,RC2,13,Finland,15,642.2
39,McErlean  ,RC2,13,Finland,16,644.6
36,Marczyk  M,RC2,13,Finland,17,644.9
29,Joona  Lau,RC2,13,Finland,18,645.8
34,Linnamäe  ,RC2,13,Finland,19,645.8
35,Zaldivar  ,RC2,13,Finland,20,647.6
25,Gryazin  N,RC2,13,Finland,21,648.3
40,Munster  G,RC2,13,Finland,22,656.7
41,Tahko  Rik,RC2,13,Finland,23,661.5
65,Rytkönen  ,RC2,13,Finland,24,662.5
48,Kelly  Eam,RC2,13,Finland,25,672.8
20,Rossel  Yo,RC2,13,Finland,26,672.9
38,Fernàndez ,RC2,13,Finland,27,674.4
53,Korhola  B,RC3,13,Finland,28,675.3
57,Kallio  Je,RC3,13,Finland,29,676.2
44,Ciamin  Ni,RC2,13,Finland,30,677.4
46,Villanueva,RC2,13,Finland,31,698.5
55,Türkkan  A,RC3,13,Finland,32,701.3
59,Timonen  H,RC3,13,Finland,33,704.4
45,Jylhä  Tom,RC2,13,Finland,34,706.1
75,Cartier  V,RC2,13,Finland,35,707.1
73,Otake  Nao,RC4,13,Finland,36,708.4
68,Manninen  ,RC3,13,Finland,37,708.5
56,Kohn  Fili,RC3,13,Finland,38,709.3
72,Kogure  Hi,RC4,13,Finland,39,714.9
70,Räikkönen ,RC4,13,Finland,40,715.4
71,Yamamoto  ,RC4,13,Finland,41,717.0
64,Borodin  P,RC3,13,Finland,42,719.1
66,Tuuri  Jar,RC2,13,Finland,43,728.7
61,Laakso  Vi,RC3,13,Finland,44,754.3
60,Cumiskey  ,RC3,13,Finland,45,755.1
67,McCormack ,RC2,13,Finland,46,757.3
62,Vihtari  T,RC3,13,Finland,47,764.1
79,Coyne  Joh,RC2,13,Finland,48,772.5
49,Díaz Aboit,RC2,13,Finland,49,789.6
77,Strobl  A.,RC2,13,Finland,50,814.3
78,Salin  Dan,RC2,13,Finland,51,824.1
81,Kaisanlaht,RC4,13,Finland,52,824.9
37,Bulacia  B,RC2,13,Finland,53,859.8
74,Fontana  M,RC4,13,Finland,54,1156.0
32,Bulacia  M,RC2,13,Finland,55,1233.4
76,Rowley  Pa,RC2,13,Finland,56,1307.1
82,Hiltunen  ,RC4,13,Finland,57,1308.4
33,Evans  Elf,RC1,14,Finland,1,609.4
11,Neuville  ,RC1,14,Finland,2,611.8
18,Katsuta  T,RC1,14,Finland,3,617.1
3,Suninen  T,RC1,14,Finland,4,618.0
7,Loubet  P.,RC1,14,Finland,5,619.6
97,Latvala  J,RC1,14,Finland,6,626.2
27,Pajari  Sa,RC2,14,Finland,7,646.0
28,Huttunen  ,RC2,14,Finland,8,647.0
21,Solberg  O,RC2,14,Finland,9,648.6
22,Greensmith,RC2,14,Finland,10,650.4
23,Lindholm  ,RC2,14,Finland,11,651.4
24,Mikkelsen ,RC2,14,Finland,12,652.8
26,Fourmaux  ,RC2,14,Finland,13,653.7
30,Heikkilä  ,RC2,14,Finland,14,654.3
25,Gryazin  N,RC2,14,Finland,15,657.5
39,McErlean  ,RC2,14,Finland,16,658.6
29,Joona  Lau,RC2,14,Finland,17,663.2
34,Linnamäe  ,RC2,14,Finland,18,664.6
36,Marczyk  M,RC2,14,Finland,19,664.6
40,Munster  G,RC2,14,Finland,20,669.6
35,Zaldivar  ,RC2,14,Finland,21,670.4
37,Bulacia  B,RC2,14,Finland,22,677.5
48,Kelly  Eam,RC2,14,Finland,23,682.4
65,Rytkönen  ,RC2,14,Finland,24,683.3
38,Fernàndez ,RC2,14,Finland,25,687.0
20,Rossel  Yo,RC2,14,Finland,26,688.8
57,Kallio  Je,RC3,14,Finland,27,690.1
53,Korhola  B,RC3,14,Finland,28,692.0
44,Ciamin  Ni,RC2,14,Finland,29,698.3
56,Kohn  Fili,RC3,14,Finland,30,704.9
55,Türkkan  A,RC3,14,Finland,31,709.2
45,Jylhä  Tom,RC2,14,Finland,32,718.5
68,Manninen  ,RC3,14,Finland,33,720.3
46,Villanueva,RC2,14,Finland,34,720.6
59,Timonen  H,RC3,14,Finland,35,727.6
66,Tuuri  Jar,RC2,14,Finland,36,729.0
75,Cartier  V,RC2,14,Finland,37,731.6
73,Otake  Nao,RC4,14,Finland,38,733.7
72,Kogure  Hi,RC4,14,Finland,39,734.2
71,Yamamoto  ,RC4,14,Finland,40,734.3
70,Räikkönen ,RC4,14,Finland,41,737.4
74,Fontana  M,RC4,14,Finland,42,744.5
61,Laakso  Vi,RC3,14,Finland,43,765.1
67,McCormack ,RC2,14,Finland,44,770.0
62,Vihtari  T,RC3,14,Finland,45,773.9
60,Cumiskey  ,RC3,14,Finland,46,785.4
41,Tahko  Rik,RC2,14,Finland,47,787.5
79,Coyne  Joh,RC2,14,Finland,48,788.7
77,Strobl  A.,RC2,14,Finland,49,792.4
49,Díaz Aboit,RC2,14,Finland,50,809.1
78,Salin  Dan,RC2,14,Finland,51,836.0
81,Kaisanlaht,RC4,14,Finland,52,882.8
32,Bulacia  M,RC2,14,Finland,53,1246.0
52,Korhonen  ,RC2,14,Finland,54,1246.0
64,Borodin  P,RC3,14,Finland,55,1290.1
76,Rowley  Pa,RC2,14,Finland,56,1329.0
82,Hiltunen  ,RC4,14,Finland,57,1333.7
33,Evans  Elf,RC1,15,Finland,1,503.4
11,Neuville  ,RC1,15,Finland,2,511.2
18,Katsuta  T,RC1,15,Finland,3,513.7
3,Suninen  T,RC1,15,Finland,4,515.5
7,Loubet  P.,RC1,15,Finland,5,520.6
97,Latvala  J,RC1,15,Finland,6,522.3
21,Solberg  O,RC2,15,Finland,7,531.4
27,Pajari  Sa,RC2,15,Finland,8,532.8
23,Lindholm  ,RC2,15,Finland,9,536.2
22,Greensmith,RC2,15,Finland,10,537.2
30,Heikkilä  ,RC2,15,Finland,11,537.8
25,Gryazin  N,RC2,15,Finland,12,538.6
24,Mikkelsen ,RC2,15,Finland,13,539.0
34,Linnamäe  ,RC2,15,Finland,14,540.5
26,Fourmaux  ,RC2,15,Finland,15,542.1
36,Marczyk  M,RC2,15,Finland,16,543.6
35,Zaldivar  ,RC2,15,Finland,17,544.5
29,Joona  Lau,RC2,15,Finland,18,544.8
39,McErlean  ,RC2,15,Finland,19,546.7
40,Munster  G,RC2,15,Finland,20,550.2
20,Rossel  Yo,RC2,15,Finland,21,551.6
38,Fernàndez ,RC2,15,Finland,22,552.3
37,Bulacia  B,RC2,15,Finland,23,553.8
44,Ciamin  Ni,RC2,15,Finland,24,557.6
65,Rytkönen  ,RC2,15,Finland,25,563.8
57,Kallio  Je,RC3,15,Finland,26,574.9
53,Korhola  B,RC3,15,Finland,27,575.9
55,Türkkan  A,RC3,15,Finland,28,581.2
56,Kohn  Fili,RC3,15,Finland,29,584.8
75,Cartier  V,RC2,15,Finland,30,591.3
73,Otake  Nao,RC4,15,Finland,31,595.5
45,Jylhä  Tom,RC2,15,Finland,32,595.8
71,Yamamoto  ,RC4,15,Finland,33,595.8
68,Manninen  ,RC3,15,Finland,34,596.6
72,Kogure  Hi,RC4,15,Finland,35,603.8
59,Timonen  H,RC3,15,Finland,36,609.3
70,Räikkönen ,RC4,15,Finland,37,609.8
74,Fontana  M,RC4,15,Finland,38,615.0
66,Tuuri  Jar,RC2,15,Finland,39,618.5
48,Kelly  Eam,RC2,15,Finland,40,631.9
60,Cumiskey  ,RC3,15,Finland,41,641.1
46,Villanueva,RC2,15,Finland,42,643.7
61,Laakso  Vi,RC3,15,Finland,43,648.1
67,McCormack ,RC2,15,Finland,44,650.8
62,Vihtari  T,RC3,15,Finland,45,656.5
79,Coyne  Joh,RC2,15,Finland,46,667.3
49,Díaz Aboit,RC2,15,Finland,47,677.9
78,Salin  Dan,RC2,15,Finland,48,704.6
77,Strobl  A.,RC2,15,Finland,49,722.6
28,Huttunen  ,RC2,15,Finland,50,1131.4
32,Bulacia  M,RC2,15,Finland,51,1131.4
41,Tahko  Rik,RC2,15,Finland,52,1131.4
52,Korhonen  ,RC2,15,Finland,53,1131.4
64,Borodin  P,RC3,15,Finland,54,1174.9
76,Rowley  Pa,RC2,15,Finland,55,1191.3
81,Kaisanlaht,RC4,15,Finland,56,1195.5
82,Hiltunen  ,RC4,15,Finland,57,1195.5
33,Evans  Elf,RC1,16,Finland,1,572.0
11,Neuville  ,RC1,16,Finland,2,576.5
3,Suninen  T,RC1,16,Finland,3,579.8
18,Katsuta  T,RC1,16,Finland,4,580.9
7,Loubet  P.,RC1,16,Finland,5,586.0
97,Latvala  J,RC1,16,Finland,6,591.1
21,Solberg  O,RC2,16,Finland,7,607.5
24,Mikkelsen ,RC2,16,Finland,8,607.9
26,Fourmaux  ,RC2,16,Finland,9,608.2
23,Lindholm  ,RC2,16,Finland,10,608.5
27,Pajari  Sa,RC2,16,Finland,11,612.0
30,Heikkilä  ,RC2,16,Finland,12,613.2
25,Gryazin  N,RC2,16,Finland,13,615.7
36,Marczyk  M,RC2,16,Finland,14,617.0
34,Linnamäe  ,RC2,16,Finland,15,617.5
39,McErlean  ,RC2,16,Finland,16,622.4
29,Joona  Lau,RC2,16,Finland,17,623.9
40,Munster  G,RC2,16,Finland,18,625.4
37,Bulacia  B,RC2,16,Finland,19,628.7
44,Ciamin  Ni,RC2,16,Finland,20,634.3
20,Rossel  Yo,RC2,16,Finland,21,635.6
38,Fernàndez ,RC2,16,Finland,22,637.0
65,Rytkönen  ,RC2,16,Finland,23,642.2
48,Kelly  Eam,RC2,16,Finland,24,650.5
53,Korhola  B,RC3,16,Finland,25,661.3
57,Kallio  Je,RC3,16,Finland,26,662.7
55,Türkkan  A,RC3,16,Finland,27,667.5
68,Manninen  ,RC3,16,Finland,28,675.4
56,Kohn  Fili,RC3,16,Finland,29,676.5
46,Villanueva,RC2,16,Finland,30,685.3
59,Timonen  H,RC3,16,Finland,31,686.4
72,Kogure  Hi,RC4,16,Finland,32,687.3
71,Yamamoto  ,RC4,16,Finland,33,688.0
73,Otake  Nao,RC4,16,Finland,34,690.8
74,Fontana  M,RC4,16,Finland,35,692.5
75,Cartier  V,RC2,16,Finland,36,692.8
70,Räikkönen ,RC4,16,Finland,37,696.7
66,Tuuri  Jar,RC2,16,Finland,38,700.7
61,Laakso  Vi,RC3,16,Finland,39,732.8
62,Vihtari  T,RC3,16,Finland,40,747.0
67,McCormack ,RC2,16,Finland,41,747.8
60,Cumiskey  ,RC3,16,Finland,42,749.7
79,Coyne  Joh,RC2,16,Finland,43,769.9
78,Salin  Dan,RC2,16,Finland,44,783.2
49,Díaz Aboit,RC2,16,Finland,45,790.3
45,Jylhä  Tom,RC2,16,Finland,46,999.3
22,Greensmith,RC2,16,Finland,47,1207.5
28,Huttunen  ,RC2,16,Finland,48,1207.5
41,Tahko  Rik,RC2,16,Finland,49,1207.5
52,Korhonen  ,RC2,16,Finland,50,1207.5
64,Borodin  P,RC3,16,Finland,51,1261.3
81,Kaisanlaht,RC4,16,Finland,52,1287.3
82,Hiltunen  ,RC4,16,Finland,53,1287.3
76,Rowley  Pa,RC2,16,Finland,54,1292.8
77,Strobl  A.,RC2,16,Finland,55,1292.8
33,Evans  Elf,RC1,17,Finland,1,589.0
11,Neuville  ,RC1,17,Finland,2,591.8
18,Katsuta  T,RC1,17,Finland,3,592.2
3,Suninen  T,RC1,17,Finland,4,592.4
7,Loubet  P.,RC1,17,Finland,5,604.4
97,Latvala  J,RC1,17,Finland,6,605.8
27,Pajari  Sa,RC2,17,Finland,7,624.1
23,Lindholm  ,RC2,17,Finland,8,625.2
26,Fourmaux  ,RC2,17,Finland,9,625.8
21,Solberg  O,RC2,17,Finland,10,628.3
29,Joona  Lau,RC2,17,Finland,11,631.9
36,Marczyk  M,RC2,17,Finland,12,632.4
34,Linnamäe  ,RC2,17,Finland,13,633.3
40,Munster  G,RC2,17,Finland,14,634.4
25,Gryazin  N,RC2,17,Finland,15,634.9
24,Mikkelsen ,RC2,17,Finland,16,637.5
30,Heikkilä  ,RC2,17,Finland,17,640.3
20,Rossel  Yo,RC2,17,Finland,18,647.6
44,Ciamin  Ni,RC2,17,Finland,19,647.7
37,Bulacia  B,RC2,17,Finland,20,649.4
48,Kelly  Eam,RC2,17,Finland,21,658.1
38,Fernàndez ,RC2,17,Finland,22,665.8
53,Korhola  B,RC3,17,Finland,23,669.8
57,Kallio  Je,RC3,17,Finland,24,674.6
56,Kohn  Fili,RC3,17,Finland,25,686.3
46,Villanueva,RC2,17,Finland,26,690.8
68,Manninen  ,RC3,17,Finland,27,693.5
75,Cartier  V,RC2,17,Finland,28,697.3
59,Timonen  H,RC3,17,Finland,29,700.1
73,Otake  Nao,RC4,17,Finland,30,705.7
74,Fontana  M,RC4,17,Finland,31,707.4
66,Tuuri  Jar,RC2,17,Finland,32,709.9
70,Räikkönen ,RC4,17,Finland,33,714.3
55,Türkkan  A,RC3,17,Finland,34,730.0
60,Cumiskey  ,RC3,17,Finland,35,741.1
61,Laakso  Vi,RC3,17,Finland,36,746.3
67,McCormack ,RC2,17,Finland,37,749.3
62,Vihtari  T,RC3,17,Finland,38,756.1
79,Coyne  Joh,RC2,17,Finland,39,764.5
49,Díaz Aboit,RC2,17,Finland,40,785.4
78,Salin  Dan,RC2,17,Finland,41,786.9
65,Rytkönen  ,RC2,17,Finland,42,911.6
45,Jylhä  Tom,RC2,17,Finland,43,1000.1
39,McErlean  ,RC2,17,Finland,44,1037.6
22,Greensmith,RC2,17,Finland,45,1224.1
28,Huttunen  ,RC2,17,Finland,46,1224.1
35,Zaldivar  ,RC2,17,Finland,47,1224.1
41,Tahko  Rik,RC2,17,Finland,48,1224.1
52,Korhonen  ,RC2,17,Finland,49,1224.1
64,Borodin  P,RC3,17,Finland,50,1269.8
76,Rowley  Pa,RC2,17,Finland,51,1297.3
77,Strobl  A.,RC2,17,Finland,52,1297.3
71,Yamamoto  ,RC4,17,Finland,53,1305.7
72,Kogure  Hi,RC4,17,Finland,54,1305.7
81,Kaisanlaht,RC4,17,Finland,55,1305.7
82,Hiltunen  ,RC4,17,Finland,56,1305.7
18,Katsuta  T,RC1,18,Finland,1,632.8
11,Neuville  ,RC1,18,Finland,2,634.4
33,Evans  Elf,RC1,18,Finland,3,635.1
3,Suninen  T,RC1,18,Finland,4,639.3
97,Latvala  J,RC1,18,Finland,5,646.5
7,Loubet  P.,RC1,18,Finland,6,660.7
21,Solberg  O,RC2,18,Finland,7,666.1
26,Fourmaux  ,RC2,18,Finland,8,675.6
27,Pajari  Sa,RC2,18,Finland,9,677.4
23,Lindholm  ,RC2,18,Finland,10,683.0
29,Joona  Lau,RC2,18,Finland,11,683.8
25,Gryazin  N,RC2,18,Finland,12,683.9
34,Linnamäe  ,RC2,18,Finland,13,684.2
37,Bulacia  B,RC2,18,Finland,14,684.2
36,Marczyk  M,RC2,18,Finland,15,684.5
30,Heikkilä  ,RC2,18,Finland,16,686.7
38,Fernàndez ,RC2,18,Finland,17,693.9
44,Ciamin  Ni,RC2,18,Finland,18,699.6
40,Munster  G,RC2,18,Finland,19,700.6
20,Rossel  Yo,RC2,18,Finland,20,705.3
24,Mikkelsen ,RC2,18,Finland,21,712.4
39,McErlean  ,RC2,18,Finland,22,715.6
53,Korhola  B,RC3,18,Finland,23,716.2
48,Kelly  Eam,RC2,18,Finland,24,717.3
57,Kallio  Je,RC3,18,Finland,25,723.9
56,Kohn  Fili,RC3,18,Finland,26,724.6
46,Villanueva,RC2,18,Finland,27,733.8
68,Manninen  ,RC3,18,Finland,28,744.9
73,Otake  Nao,RC4,18,Finland,29,769.5
55,Türkkan  A,RC3,18,Finland,30,773.9
70,Räikkönen ,RC4,18,Finland,31,788.8
45,Jylhä  Tom,RC2,18,Finland,32,804.4
62,Vihtari  T,RC3,18,Finland,33,814.4
65,Rytkönen  ,RC2,18,Finland,34,824.1
67,McCormack ,RC2,18,Finland,35,837.1
79,Coyne  Joh,RC2,18,Finland,36,887.9
49,Díaz Aboit,RC2,18,Finland,37,895.5
74,Fontana  M,RC4,18,Finland,38,919.6
60,Cumiskey  ,RC3,18,Finland,39,937.1
78,Salin  Dan,RC2,18,Finland,40,951.7
61,Laakso  Vi,RC3,18,Finland,41,972.7
66,Tuuri  Jar,RC2,18,Finland,42,1038.2
59,Timonen  H,RC3,18,Finland,43,1101.4
22,Greensmith,RC2,18,Finland,44,1266.1
28,Huttunen  ,RC2,18,Finland,45,1266.1
41,Tahko  Rik,RC2,18,Finland,46,1266.1
52,Korhonen  ,RC2,18,Finland,47,1266.1
64,Borodin  P,RC3,18,Finland,48,1316.2
