Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,1,Paddon  Hayden  /  Kennard  John  Hyundai i20 N Rally2,RC2,00:17:21.6,100.51 0.00,00:00:00.0 00:00:00.0,12
2,21,Basso  G.  /  Granai  Lorenzo  Škoda Fabia RS Rally2,RC2,00:17:24.2,100.26 0.09,00:00:02.6 00:00:02.6,12
3,16,Csomós  Miklós  /  Bán  Viktor  Škoda Fabia Rally2 Evo,RC2,00:17:24.8,100.20 0.11,00:00:03.2 00:00:00.6,12
4,24,Crugnola  Andrea  /  Ometto  P.  Citroën C3 Rally2,RC2,00:17:26.2,100.06 0.16,00:00:04.6 00:00:01.4,12
5,4,Lukyanuk  Alexey  /  Chervonenko  Y.  Škoda Fabia RS Rally2,RC2,00:17:29.1,99.79 0.26,00:00:07.5 00:00:02.9,12
6,10,Wagner  Simon  /  Winter  Gerald  Škoda Fabia RS Rally2,RC2,00:17:30.6,99.65 0.31,00:00:09.0 00:00:01.5,12
7,58,Avbelj  Boštjan  /  Andrejka  D.  Škoda Fabia Rally2 Evo,RC2,00:17:32.6,99.46 0.38,00:00:11.0 00:00:02.0,12
8,2,Llarena  Efrén  /  Fernandez  Sara  Škoda Fabia RS Rally2,RC2,00:17:39.5,98.81 0.62,00:00:17.9 00:00:06.9,12
9,14,Grzyb  Grzegorz  /  Wróbel  Jakub  Škoda Fabia Rally2 Evo,RC2,00:17:40.7,98.70 0.66,00:00:19.1 00:00:01.2,12
10,27,von Thurn und Taxis  A.  /  Hain  Jara  Škoda Fabia Rally2 Evo,RC2,00:17:52.4,97.62 1.06,00:00:30.8 00:00:11.7,12
11,57,Ferrarotti  Ivan  /  Bizzocchi  M.  Škoda Fabia Rally2 Evo,RC2,00:18:00.7,96.87 1.34,00:00:39.1 00:00:08.3,12
12,76,Tiramani  C.  /  Grimaldi  Fabio  Volkswagen Polo Gti R5,RC2,00:18:13.2,95.76 1.77,00:00:51.6 00:00:12.5,12
13,32,Armstrong  Jon  /  Fair  Cameron  Ford Fiesta Rally3,RC3,00:18:13.8,95.71 1.80,00:00:52.2 00:00:00.6,12
14,26,Rusce  Antonio  /  Musiari  Martina  Škoda Fabia Rally2 Evo,RC2,00:18:17.8,95.36 1.93,00:00:56.2 00:00:04.0,12
15,6,Franceschi  M.  /  Malfoy  Andy  Škoda Fabia RS Rally2,RC2,00:18:18.0,95.34 1.94,00:00:56.4 00:00:00.2,12
16,20,O'Brien  Patrick  /  O'Brien  Stephen  Škoda Fabia R5,RC2,00:18:22.6,94.95 2.10,00:01:01.0 00:00:04.6,12
17,59,Aragno  F.  /  Segir  Andrea  Škoda Fabia Rally2 Evo,RC2,00:18:26.4,94.62 2.23,00:01:04.8 00:00:03.8,12
18,33,Andreucci  Paolo  /  Briani  Rudy  Renault Clio Rally3,RC3,00:18:47.4,92.86 2.95,00:01:25.8 00:00:21.0,12
19,44,Schulz  Timo  /  Wenzel  Michael  Opel Corsa Rally4,RC4,00:18:49.3,92.70 3.02,00:01:27.7 00:00:01.9,12
