Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,24,Crugnola  Andrea  /  Ometto  P.  Citroën C3 Rally2,RC2,00:19:22.9,99.99 0.00,00:00:00.0 00:00:00.0,6
2,21,Basso  G.  /  Granai  Lorenzo  Škoda Fabia RS Rally2,RC2,00:19:27.8,99.57 0.15,00:00:04.9 00:00:04.9,6
3,8,Bonato  Yoann  /  Boulloud  B.  Citroën C3 Rally2,RC2,00:19:29.9,99.39 0.22,00:00:07.0 00:00:02.1,6
4,9,Mareš  Filip  /  Bucha  Radovan  Škoda Fabia Rally2 Evo,RC2,00:19:38.2,98.69 0.47,00:00:15.3 00:00:08.3,6
5,15,Campedelli  S.  /  Canton  Tania  Škoda Fabia Rally2 Evo,RC2,00:19:39.2,98.61 0.50,00:00:16.3 00:00:01.0,6
6,3,Mabellini  A.  /  Lenzi  Virginia  Škoda Fabia Rally2 Evo,RC2,00:19:42.6,98.33 0.61,00:00:19.7 00:00:03.4,6
7,4,Lukyanuk  Alexey  /  Chervonenko  Y.  Škoda Fabia RS Rally2,RC2,00:19:42.9,98.30 0.62,00:00:20.0 00:00:00.3,6
8,6,Franceschi  M.  /  Malfoy  Andy  Škoda Fabia RS Rally2,RC2,00:19:45.6,98.08 0.70,00:00:22.7 00:00:02.7,6
9,2,Llarena  Efrén  /  Fernandez  Sara  Škoda Fabia RS Rally2,RC2,00:19:45.7,98.07 0.71,00:00:22.8 00:00:00.1,6
10,23,Andolfi  Fabio  /  Gonella  Nicoló  Škoda Fabia Rally2 Evo,RC2,00:19:46.9,97.97 0.74,00:00:24.0 00:00:01.2,6
11,16,Csomós  Miklós  /  Bán  Viktor  Škoda Fabia Rally2 Evo,RC2,00:19:48.0,97.88 0.78,00:00:25.1 00:00:01.1,6
12,7,Heikkilä  Mikko  /  Vaaleri  Samu  Škoda Fabia RS Rally2,RC2,00:19:48.3,97.85 0.79,00:00:25.4 00:00:00.3,6
