Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,24,Crugnola  Andrea  /  Ometto  P.  Citroën C3 Rally2,RC2,00:19:28.6,99.50 0.00,00:00:00.0 00:00:00.0,3
2,8,Bonato  Yoann  /  Boulloud  B.  Citroën C3 Rally2,RC2,00:19:34.0,99.05 0.17,00:00:05.4 00:00:05.4,3
3,21,Basso  G.  /  Granai  Lorenzo  Škoda Fabia RS Rally2,RC2,00:19:35.5,98.92 0.21,00:00:06.9 00:00:01.5,3
4,1,Paddon  Hayden  /  Kennard  John  Hyundai i20 N Rally2,RC2,00:19:38.2,98.69 0.30,00:00:09.6 00:00:02.7,3
5,4,Lukyanuk  Alexey  /  Chervonenko  Y.  Škoda Fabia RS Rally2,RC2,00:19:44.6,98.16 0.50,00:00:16.0 00:00:06.4,3
6,2,Llarena  Efrén  /  Fernandez  Sara  Škoda Fabia RS Rally2,RC2,00:19:46.2,98.03 0.54,00:00:17.6 00:00:01.6,3
7,3,Mabellini  A.  /  Lenzi  Virginia  Škoda Fabia Rally2 Evo,RC2,00:19:47.6,97.91 0.59,00:00:19.0 00:00:01.4,3
8,9,Mareš  Filip  /  Bucha  Radovan  Škoda Fabia Rally2 Evo,RC2,00:19:50.2,97.70 0.67,00:00:21.6 00:00:02.6,3
9,15,Campedelli  S.  /  Canton  Tania  Škoda Fabia Rally2 Evo,RC2,00:19:52.0,97.55 0.72,00:00:23.4 00:00:01.8,3
10,5,Sesks  M.  /  Francis  Renārs  Škoda Fabia RS Rally2,RC2,00:19:53.6,97.42 0.77,00:00:25.0 00:00:01.6,3
11,7,Heikkilä  Mikko  /  Vaaleri  Samu  Škoda Fabia RS Rally2,RC2,00:19:55.6,97.26 0.84,00:00:27.0 00:00:02.0,3
12,14,Grzyb  Grzegorz  /  Wróbel  Jakub  Škoda Fabia Rally2 Evo,RC2,00:19:58.6,97.01 0.93,00:00:30.0 00:00:03.0,3
13,16,Csomós  Miklós  /  Bán  Viktor  Škoda Fabia Rally2 Evo,RC2,00:19:58.9,96.99 0.94,00:00:30.3 00:00:00.3,3
13,58,Avbelj  Boštjan  /  Andrejka  D.  Škoda Fabia Rally2 Evo,RC2,00:19:58.9,96.99 0.94,00:00:30.3 00:00:00.0,3
15,10,Wagner  Simon  /  Winter  Gerald  Škoda Fabia RS Rally2,RC2,00:19:59.5,96.94 0.96,00:00:30.9 00:00:00.6,3
16,18,Battistolli  A.  /  Scattolin  S.  Škoda Fabia RS Rally2,RC2,00:20:03.4,96.63 1.08,00:00:34.8 00:00:03.9,3
17,6,Franceschi  M.  /  Malfoy  Andy  Škoda Fabia RS Rally2,RC2,00:20:03.6,96.61 1.08,00:00:35.0 00:00:00.2,3
18,12,Tempestini  S.  /  Itu  Sergiu  Škoda Fabia Rally2 Evo,RC2,00:20:04.3,96.55 1.11,00:00:35.7 00:00:00.7,3
19,28,Scattolon  G.  /  Farnocchia  S.  Volkswagen Polo Gti R5,RC2,00:20:06.7,96.36 1.18,00:00:38.1 00:00:02.4,3
20,23,Andolfi  Fabio  /  Gonella  Nicoló  Škoda Fabia Rally2 Evo,RC2,00:20:09.6,96.13 1.27,00:00:41.0 00:00:02.9,3
21,11,Joona  Lauri  /  Hussi  Janni  Škoda Fabia Rally2 Evo,RC2,00:20:12.7,95.89 1.37,00:00:44.1 00:00:03.1,3
22,56,Bottarelli  Luca  /  Bosi  M.  Škoda Fabia Rally2 Evo,RC2,00:20:16.3,95.60 1.48,00:00:47.7 00:00:03.6,3
23,19,László  Martin  /  Berendi  Dávid  Škoda Fabia Rally2 Evo,RC2,00:20:25.8,94.86 1.77,00:00:57.2 00:00:09.5,3
24,57,Ferrarotti  Ivan  /  Bizzocchi  M.  Škoda Fabia Rally2 Evo,RC2,00:20:26.7,94.79 1.80,00:00:58.1 00:00:00.9,3
25,26,Rusce  Antonio  /  Musiari  Martina  Škoda Fabia Rally2 Evo,RC2,00:20:30.1,94.53 1.90,00:01:01.5 00:00:03.4,3
26,27,von Thurn und Taxis  A.  /  Hain  Jara  Škoda Fabia Rally2 Evo,RC2,00:20:30.4,94.51 1.91,00:01:01.8 00:00:00.3,3
27,32,Armstrong  Jon  /  Fair  Cameron  Ford Fiesta Rally3,RC3,00:20:39.5,93.81 2.20,00:01:10.9 00:00:09.1,3
28,59,Aragno  F.  /  Segir  Andrea  Škoda Fabia Rally2 Evo,RC2,00:20:39.9,93.78 2.21,00:01:11.3 00:00:00.4,3
29,76,Tiramani  C.  /  Grimaldi  Fabio  Volkswagen Polo Gti R5,RC2,00:20:40.6,93.73 2.23,00:01:12.0 00:00:00.7,3
30,29,Somaschini  R.  /  Arena  Nicola  Citroën C3 Rally2,RC2,00:21:07.4,91.75 3.06,00:01:38.8 00:00:26.8,3
31,31,Kołtun  J.  /  Pleskot  I.  Ford Fiesta Rally2 MkII,RC2,00:21:10.9,91.49 3.17,00:01:42.3 00:00:03.5,3
32,70,Mauri  Maurizio  /  Bozzo  Davide  Škoda Fabia Rally2 Evo,RC2,00:21:17.6,91.01 3.37,00:01:49.0 00:00:06.7,3
33,81,Lucchesi  C.  /  Lombardi  Chiara  Peugeot 208 Rally4,RC4,00:21:21.2,90.76 3.49,00:01:52.6 00:00:03.6,3
34,73,Caires  Miguel  /  Sousa  J.  Škoda Fabia Rally2 Evo,RC2,00:21:21.4,90.74 3.49,00:01:52.8 00:00:00.2,3
35,35,Maior  Norbert  /  Maior  Francesca  Peugeot 208 Rally4,RC4,00:21:21.9,90.71 3.51,00:01:53.3 00:00:00.5,3
36,37,Daprà  Roberto  /  Guglielmetti  L.  Peugeot 208 Rally4,RC4,00:21:22.1,90.69 3.51,00:01:53.5 00:00:00.2,3
37,79,Pisani  G.  /  Brachi  Simone  Peugeot 208 Rally4,RC4,00:21:22.8,90.65 3.54,00:01:54.2 00:00:00.7,3
38,33,Andreucci  Paolo  /  Briani  Rudy  Renault Clio Rally3,RC3,00:21:25.3,90.47 3.61,00:01:56.7 00:00:02.5,3
39,44,Schulz  Timo  /  Wenzel  Michael  Opel Corsa Rally4,RC4,00:21:25.5,90.46 3.62,00:01:56.9 00:00:00.2,3
40,25,Mazzocchi  A.  /  Gallotti  Silvia  Citroën C3 Rally2,RC2,00:21:25.7,90.44 3.63,00:01:57.1 00:00:00.2,3
41,80,Farina  Fabio  /  Zanni  Gabriele  Peugeot 208 Rally4,RC4,00:21:26.7,90.37 3.66,00:01:58.1 00:00:01.0,3
42,20,O'Brien  Patrick  /  O'Brien  Stephen  Škoda Fabia R5,RC2,00:21:31.3,90.05 3.80,00:02:02.7 00:00:04.6,3
43,86,Cazzaro  Nicola  /  Raccuia  Sergio  Peugeot 208 Rally4,RC4,00:21:37.1,89.65 3.98,00:02:08.5 00:00:05.8,3
44,82,Cambiaghi  M.  /  Paganoni  Giulia  Peugeot 208 Rally4,RC4,00:21:38.7,89.54 4.03,00:02:10.1 00:00:01.6,3
45,71,Brazzoli  Enrico  /  Fenoli  Manuel  Škoda Fabia Rally2 Evo,RC2,00:21:41.8,89.32 4.12,00:02:13.2 00:00:03.1,3
