Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,24,Crugnola  Andrea  /  Ometto  P.  Citroën C3 Rally2,RC2,00:06:35.0,106.82 0.00,00:00:00.0 00:00:00.0,2
2,8,Bonato  Yoann  /  Boulloud  B.  Citroën C3 Rally2,RC2,00:06:36.5,106.41 0.13,00:00:01.5 00:00:01.5,2
3,21,Basso  G.  /  Granai  Lorenzo  Škoda Fabia RS Rally2,RC2,00:06:39.0,105.74 0.34,00:00:04.0 00:00:02.5,2
4,1,Paddon  Hayden  /  Kennard  John  Hyundai i20 N Rally2,RC2,00:06:39.7,105.56 0.40,00:00:04.7 00:00:00.7,2
5,3,Mabellini  A.  /  Lenzi  Virginia  Škoda Fabia Rally2 Evo,RC2,00:06:40.4,105.37 0.46,00:00:05.4 00:00:00.7,2
5,15,Campedelli  S.  /  Canton  Tania  Škoda Fabia Rally2 Evo,RC2,00:06:40.4,105.37 0.46,00:00:05.4 00:00:00.0,2
7,4,Lukyanuk  Alexey  /  Chervonenko  Y.  Škoda Fabia RS Rally2,RC2,00:06:41.0,105.22 0.51,00:00:06.0 00:00:00.6,2
8,2,Llarena  Efrén  /  Fernandez  Sara  Škoda Fabia RS Rally2,RC2,00:06:41.4,105.11 0.55,00:00:06.4 00:00:00.4,2
9,14,Grzyb  Grzegorz  /  Wróbel  Jakub  Škoda Fabia Rally2 Evo,RC2,00:06:41.6,105.06 0.56,00:00:06.6 00:00:00.2,2
9,16,Csomós  Miklós  /  Bán  Viktor  Škoda Fabia Rally2 Evo,RC2,00:06:41.6,105.06 0.56,00:00:06.6 00:00:00.0,2
11,58,Avbelj  Boštjan  /  Andrejka  D.  Škoda Fabia Rally2 Evo,RC2,00:06:41.8,105.01 0.58,00:00:06.8 00:00:00.2,2
12,5,Sesks  M.  /  Francis  Renārs  Škoda Fabia RS Rally2,RC2,00:06:42.0,104.96 0.60,00:00:07.0 00:00:00.2,2
13,9,Mareš  Filip  /  Bucha  Radovan  Škoda Fabia Rally2 Evo,RC2,00:06:42.9,104.72 0.67,00:00:07.9 00:00:00.9,2
