Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,8,Bonato  Yoann  /  Boulloud  B.  Citroën C3 Rally2,RC2,00:03:41.4,109.27 0.00,00:00:00.0 00:00:00.0,8
2,24,Crugnola  Andrea  /  Ometto  P.  Citroën C3 Rally2,RC2,00:03:41.8,109.07 0.06,00:00:00.4 00:00:00.4,8
3,21,Basso  G.  /  Granai  Lorenzo  Škoda Fabia RS Rally2,RC2,00:03:41.9,109.02 0.07,00:00:00.5 00:00:00.1,8
4,1,Paddon  Hayden  /  Kennard  John  Hyundai i20 N Rally2,RC2,00:03:43.4,108.29 0.30,00:00:02.0 00:00:01.5,8
4,2,Llarena  Efrén  /  Fernandez  Sara  Škoda Fabia RS Rally2,RC2,00:03:43.4,108.29 0.30,00:00:02.0 00:00:00.0,8
6,9,Mareš  Filip  /  Bucha  Radovan  Škoda Fabia Rally2 Evo,RC2,00:03:43.7,108.14 0.34,00:00:02.3 00:00:00.3,8
7,3,Mabellini  A.  /  Lenzi  Virginia  Škoda Fabia Rally2 Evo,RC2,00:03:43.9,108.05 0.37,00:00:02.5 00:00:00.2,8
8,14,Grzyb  Grzegorz  /  Wróbel  Jakub  Škoda Fabia Rally2 Evo,RC2,00:03:44.4,107.81 0.45,00:00:03.0 00:00:00.5,8
8,15,Campedelli  S.  /  Canton  Tania  Škoda Fabia Rally2 Evo,RC2,00:03:44.4,107.81 0.45,00:00:03.0 00:00:00.0,8
8,58,Avbelj  Boštjan  /  Andrejka  D.  Škoda Fabia Rally2 Evo,RC2,00:03:44.4,107.81 0.45,00:00:03.0 00:00:00.0,8
11,16,Csomós  Miklós  /  Bán  Viktor  Škoda Fabia Rally2 Evo,RC2,00:03:45.1,107.47 0.55,00:00:03.7 00:00:00.7,8
11,23,Andolfi  Fabio  /  Gonella  Nicoló  Škoda Fabia Rally2 Evo,RC2,00:03:45.1,107.47 0.55,00:00:03.7 00:00:00.0,8
13,10,Wagner  Simon  /  Winter  Gerald  Škoda Fabia RS Rally2,RC2,00:03:45.5,107.28 0.61,00:00:04.1 00:00:00.4,8
13,28,Scattolon  G.  /  Farnocchia  S.  Volkswagen Polo Gti R5,RC2,00:03:45.5,107.28 0.61,00:00:04.1 00:00:00.0,8
