Crew,Gr/Cl,ss,Race,date,surface,competition,cou,time_SS_sec
Davaris Nikos ,C2,2,Boiotias,5/3/2023,Gravel,cup,8,408.64
Chatzigakis G.,C3 F2,2,Boiotias,5/3/2023,Gravel,cup,9,411.8
Tsakalos Theod,C5 F2,2,Boiotias,5/3/2023,Gravel,cup,10,413.13
Sassos  - Vava,C5 F2,2,Boiotias,5/3/2023,Gravel,cup,11,415.39
Stafilopatis M,3 2000,2,Boiotias,5/3/2023,Gravel,cup,12,416.23
Panoutsos T.  ,C5 F2,2,Boiotias,5/3/2023,Gravel,cup,13,418.71
Agathokleous G,C3 F2,2,Boiotias,5/3/2023,Gravel,cup,14,419.21
Xanthakos M.  ,C2,2,Boiotias,5/3/2023,Gravel,cup,15,419.82
Milonas K.  - ,C4 F2,2,Boiotias,5/3/2023,Gravel,cup,16,420.16
Antoniou K.  -,C3 F2,2,Boiotias,5/3/2023,Gravel,cup,17,424.0
Karotsieris An,C5 F2,2,Boiotias,5/3/2023,Gravel,cup,18,426.15
Halivelakis A.,3 2000,2,Boiotias,5/3/2023,Gravel,cup,19,427.18
Simetra  - Pal,C2,2,Boiotias,5/3/2023,Gravel,cup,20,427.25
Halkias Efthim,4 1600,2,Boiotias,5/3/2023,Gravel,cup,21,427.27
Athanasoulas S,C5 F2,2,Boiotias,5/3/2023,Gravel,cup,22,428.64
Amaxopoulos D.,2 1600,2,Boiotias,5/3/2023,Gravel,cup,23,433.54
Gazetas Dionis,C6 F2,2,Boiotias,5/3/2023,Gravel,cup,24,434.69
Kyriakopoulos ,4 -1300,2,Boiotias,5/3/2023,Gravel,cup,25,435.57
Kokkinos Steli,C4 F2,2,Boiotias,5/3/2023,Gravel,cup,26,441.56
Paradissis Gio,3 2000,2,Boiotias,5/3/2023,Gravel,cup,27,445.23
Agelis Elias  ,C6 F2,2,Boiotias,5/3/2023,Gravel,cup,28,449.79
Basdelis Andre,C3 F2,2,Boiotias,5/3/2023,Gravel,cup,29,449.82
Papadimitriou ,4 2000,2,Boiotias,5/3/2023,Gravel,cup,30,451.07
Nomikos Mihali,4 -1300,2,Boiotias,5/3/2023,Gravel,cup,31,451.27
Mavraganis Ari,C4 F2,2,Boiotias,5/3/2023,Gravel,cup,32,452.03
Georgakopoulos,4 1600,2,Boiotias,5/3/2023,Gravel,cup,33,452.13
Lymperis A.  -,C2,2,Boiotias,5/3/2023,Gravel,cup,34,454.17
Kalamaras Teo ,C3 F2,2,Boiotias,5/3/2023,Gravel,cup,35,455.08
Berssis Evange,T1,2,Boiotias,5/3/2023,Gravel,cup,36,457.84000000000003
Melas D.  - Va,C2,2,Boiotias,5/3/2023,Gravel,cup,37,459.51
Gerodimos Gior,C5 F2,2,Boiotias,5/3/2023,Gravel,cup,38,462.96
Englezos T.  -,C6 F2,2,Boiotias,5/3/2023,Gravel,cup,39,462.99
Giannakopoulos,C6 F2,2,Boiotias,5/3/2023,Gravel,cup,40,467.65
Kourtessis Har,C6 F2,2,Boiotias,5/3/2023,Gravel,cup,41,470.98
Kanellopoulos ,C5 F2,2,Boiotias,5/3/2023,Gravel,cup,42,471.29
Delaportas Gio,C5 F2,2,Boiotias,5/3/2023,Gravel,cup,43,472.97
Karagrigoris A,4 1600,2,Boiotias,5/3/2023,Gravel,cup,44,474.36
Vorrias Ioanni,T1,2,Boiotias,5/3/2023,Gravel,cup,45,484.76
Kotsopoulos A.,4 2000,2,Boiotias,5/3/2023,Gravel,cup,46,491.08
Vassilopoulos ,2 2000,2,Boiotias,5/3/2023,Gravel,cup,47,495.15
Papadopoulos I,C5 F2,2,Boiotias,5/3/2023,Gravel,cup,48,503.67
Lambrou Karolo,1 -1300,2,Boiotias,5/3/2023,Gravel,cup,49,505.71
Mitsias M.  - ,C3 F2,2,Boiotias,5/3/2023,Gravel,cup,50,507.92
Mathios Nikola,3 -1300,2,Boiotias,5/3/2023,Gravel,cup,51,608.55
Kehagias Giorg,C1,3,Boiotias,5/3/2023,Gravel,cup,1,448.75
Panteli Petros,C1,3,Boiotias,5/3/2023,Gravel,cup,2,476.42
Ismailos Panos,C2,3,Boiotias,5/3/2023,Gravel,cup,3,487.13
Paradissis P. ,C2,3,Boiotias,5/3/2023,Gravel,cup,4,495.75
Lefkaditis Sav,C3 F2,3,Boiotias,5/3/2023,Gravel,cup,5,510.37
Tsakalos Theod,C5 F2,3,Boiotias,5/3/2023,Gravel,cup,6,522.22
