Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
9,#11,Margaronis A.  - Kalyviotis A. Peugeot 306 Maxi,C3 F2,5:57.54,+35.38 +  0.35,82.1 4.34,2
10,#19,Rekkas Panangelos  - Menounos A. Peugeot 106 S16,C6 F2,5:57.77,+35.61 +  0.23,82.0 4.37,2
11,#7,Kandiliotis V.  - Papandreou P. Peugeot 208 Rally4,C3 F2,6:01.24,+39.08 +  3.47,81.2 4.80,2
12,#23,Tiros Nikos  - Polichronopoulos G. Peugeot 106,C6 F2,6:04.29,+42.13 +  3.05,80.5 5.17,2
13,#18,Kondilis Panagiotis  - Tsolakis A. Peugeot 106 S16,C5 F2,6:04.79,+42.63 +  0.50,80.4 5.23,2
14,#17,Papaloukas Nikos  - Gionis G. Renault Clio Sport,C5 F2,6:04.80,+42.64 +  0.01,80.4 5.23,2
15,#16,Zois Dimitris  - Kollias Ioannis Peugeot 208 R2,C5 F2,6:04.98,+42.82 +  0.18,80.4 5.25,2
16,#20,Benoukas Marinos  - Labrakis D. Peugeot 106,C6 F2,6:05.56,+43.40 +  0.58,80.3 5.33,2
17,#25,Stamatakis S.  - Fakourelis F. Peugeot 106 XSi,C6 F2,6:10.23,+48.07 +  4.67,79.2 5.90,2
18,#14,Rekkas Viktoras  - Karliotis K. Citroën Saxo VTS,C6 F2,6:10.27,+48.11 +  0.04,79.2 5.90,2
19,#22,Kalaitzian I.  - Sotiropoulos F. Ford Puma Kit Car,C4 F2,6:11.23,+49.07 +  0.96,79.0 6.02,2
20,#36,Gerovassilis A.  - Verikakis K. Fiat 131 Racing,4 2000,6:21.29,+59.13 +  10.06,76.9 7.26,2
21,#31,Melas D.  - Vardaxis S. Porsche 911 Carrera RS 3.0,2,6:22.66,+1:00.50 +  1.37,76.7 7.42,2
22,#34,Gavriilidis Giorgos  - Mouzakis N. Ford Sierra RS Cosworth 4x4,4 2000+,6:23.84,+1:01.68 +  1.18,76.4 7.57,2
23,#37,Tsalamatas Ioannis  - Zografos L. Peugeot 309 GTI 16,4,6:25.39,+1:03.23 +  1.55,76.1 7.76,2
24,#35,Halivelakis A.  - Papageorgiou A. Ford Escort RS 2000 MKII,3 2000,6:27.90,+1:05.74 +  2.51,75.6 8.07,2
25,#33,Papazoglou L.  - Nikolopoulou M. Lancia Delta Integrale,4 2000+,6:28.93,+1:06.77 +  1.03,75.4 8.19,2
26,#24,Kouniakis K.  - Vardakis K. Peugeot 106 S16,C6 F2,6:30.80,+1:08.64 +  1.87,75.1 8.42,2
27,#28,Pakkos F.  - Papachristopoulos V. Opel Manta 200,C3 F2,7:03.93,+1:41.77 +  33.13,69.2 12.5,2
28,#27,Chrissafi Marina  - Manouskos N. Citroën Saxo VTS,C6 F2,8:17.00,+2:54.84 +  1:13.07,59.0 21.5,2
1,#9,Moschos A.  - Samartzis I. Renault Clio Kit Car,C3 F2,3:57.90,,122.3,3
2,#3,Avgeropoulos C.  - Giavassis S. Citroën Saxo Kit Car,C4 F2,4:01.94,+4.04 +  4.04,120.2 0.50,3
3,#29,Stafilopatis M.  - Chatzirigas G. Lancia Delta Integrale 16V,4 2000+,4:03.82,+5.92 +  1.88,119.3 0.73,3
4,#1,Koukeas Efstathios  - Spirou K. Ford Fiesta R5,C1,4:13.01,+15.11 +  9.19,115.0 1.87,3
5,#4,Nomikos Andreas  - Mataliotakis A. Škoda Fabia S2000,C1,4:20.38,+22.48 +  7.37,111.7 2.78,3
6,#11,Margaronis A.  - Kalyviotis A. Peugeot 306 Maxi,C3 F2,4:21.17,+23.27 +  0.79,111.4 2.88,3
7,#6,Karathanassis N.  - Karathanassis V. Honda Civic Type-R EP3,C5 F2,4:23.00,+25.10 +  1.83,110.6 3.11,3
8,#14,Rekkas Viktoras  - Karliotis K. Citroën Saxo VTS,C6 F2,4:23.35,+25.45 +  0.35,110.5 3.15,3
9,#19,Rekkas Panangelos  - Menounos A. Peugeot 106 S16,C6 F2,4:23.79,+25.89 +  0.44,110.3 3.20,3
10,#7,Kandiliotis V.  - Papandreou P. Peugeot 208 Rally4,C3 F2,4:24.75,+26.85 +  0.96,109.9 3.32,3
11,#23,Tiros Nikos  - Polichronopoulos G. Peugeot 106,C6 F2,4:25.14,+27.24 +  0.39,109.7 3.37,3
12,#25,Stamatakis S.  - Fakourelis F. Peugeot 106 XSi,C6 F2,4:26.09,+28.19 +  0.95,109.3 3.49,3
13,#32,Katsikas Ioannis  - Babalis Nikos Ford Escort MK2,3 2000,4:27.47,+29.57 +  1.38,108.8 3.66,3
14,#18,Kondilis Panagiotis  - Tsolakis A. Peugeot 106 S16,C5 F2,4:30.10,+32.20 +  2.63,107.7 3.99,3
15,#17,Papaloukas Nikos  - Gionis G. Renault Clio Sport,C5 F2,4:30.73,+32.83 +  0.63,107.4 4.06,3
16,#16,Zois Dimitris  - Kollias Ioannis Peugeot 208 R2,C5 F2,4:34.71,+36.81 +  3.98,105.9 4.56,3
17,#20,Benoukas Marinos  - Labrakis D. Peugeot 106,C6 F2,4:38.10,+40.20 +  3.39,104.6 4.98,3
18,#22,Kalaitzian I.  - Sotiropoulos F. Ford Puma Kit Car,C4 F2,4:38.80,+40.90 +  0.70,104.3 5.06,3
19,#12,Kapralos D.  - Karathanassis K. Opel Astra G OPC,C3 F2,4:40.39,+42.49 +  1.59,103.7 5.26,3
20,#36,Gerovassilis A.  - Verikakis K. Fiat 131 Racing,4 2000,4:43.46,+45.56 +  3.07,102.6 5.64,3
21,#37,Tsalamatas Ioannis  - Zografos L. Peugeot 309 GTI 16,4,4:46.52,+48.62 +  3.06,101.5 6.02,3
22,#31,Melas D.  - Vardaxis S. Porsche 911 Carrera RS 3.0,2,4:47.26,+49.36 +  0.74,101.3 6.11,3
23,#35,Halivelakis A.  - Papageorgiou A. Ford Escort RS 2000 MKII,3 2000,4:47.85,+49.95 +  0.59,101.1 6.18,3
24,#33,Papazoglou L.  - Nikolopoulou M. Lancia Delta Integrale,4 2000+,4:52.31,+54.41 +  4.46,99.5 6.73,3
25,#34,Gavriilidis Giorgos  - Mouzakis N. Ford Sierra RS Cosworth 4x4,4 2000+,4:53.32,+55.42 +  1.01,99.2 6.86,3
26,#24,Kouniakis K.  - Vardakis K. Peugeot 106 S16,C6 F2,5:03.66,+1:05.76 +  10.34,95.8 8.14,3
27,#28,Pakkos F.  - Papachristopoulos V. Opel Manta 200,C3 F2,5:13.44,+1:15.54 +  9.78,92.8 9.35,3
28,#27,Chrissafi Marina  - Manouskos N. Citroën Saxo VTS,C6 F2,5:44.42,+1:46.52 +  30.98,84.5 13.2,3
1,#1,Koukeas Efstathios  - Spirou K. Ford Fiesta R5,C1,2:02.62,,123.3,4
