Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,17,Ogier  S.  /  Landais  Vincent  Toyota GR Yaris Rally1 Hybrid,RC1,00:05:14.8,109.66 0.00,00:00:00.0 00:00:00.0,23
2,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:05:16.9,108.94 0.22,00:00:02.1 00:00:02.1,23
3,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:05:17.1,108.86 0.24,00:00:02.3 00:00:00.2,23
4,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:05:19.4,108.11 0.47,00:00:04.5 00:00:02.2,23
5,6,Sordo  Dani  /  Carrera  C.  Hyundai i20 N Rally1 Hybrid,RC1,00:05:19.6,108.03 0.50,00:00:04.8 00:00:00.2,23
6,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:05:20.2,107.81 0.56,00:00:05.4 00:00:00.6,23
7,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:05:24.0,106.57 0.95,00:00:09.1 00:00:03.7,23
8,7,Loubet  P.  /  Gilsoul  Nicolas  Ford Puma Rally1 Hybrid,RC1,00:05:27.0,105.57 1.27,00:00:12.2 00:00:03.1,23
9,22,Fourmaux  Adrien  /  Coria  Alexandre  Ford Fiesta Rally2 MkII,RC2,00:05:40.4,101.42 2.67,00:00:25.6 00:00:13.4,23
10,24,Lindholm  Emil  /  Hämäläinen  R.  Škoda Fabia Rally2 Evo,RC2,00:05:43.7,100.44 3.01,00:00:28.9 00:00:03.3,23
11,20,Greensmith  Gus  /  Andersson  Jonas  Škoda Fabia RS Rally2,RC2,00:05:44.5,100.23 3.09,00:00:29.6 00:00:00.7,23
12,25,Kajetanowicz  K.  /  Szczepaniak  M.  Škoda Fabia Rally2 Evo,RC2,00:05:53.4,97.69 4.02,00:00:38.6 00:00:09.0,23
13,29,Martínez  Jorge  /  Álvarez  A.  Škoda Fabia R5,RC2,00:05:55.2,97.20 4.21,00:00:40.4 00:00:01.8,23
14,26,Prokop  Martin  /  Ernst  Michal  Ford Fiesta Rally2 MkII,RC2,00:05:55.8,97.04 4.27,00:00:40.9 00:00:00.6,23
15,21,Solberg  Oliver  /  Edmondson  E.  Škoda Fabia RS Rally2,RC2,00:05:59.0,96.17 4.60,00:00:44.1 00:00:03.2,23
16,31,Cordero  Ricardo  /  Hernández  M.  Citroën C3 Rally2,RC2,00:06:04.4,94.75 5.17,00:00:49.5 00:00:05.4,23
17,28,Castro  Eduardo  /  Mussano  F.  Škoda Fabia Rally2 Evo,RC2,00:06:10.4,93.22 5.79,00:00:55.5 00:00:06.0,23
18,9,Serderidis  J.  /  Miclotte  F.  Ford Puma Rally1 Hybrid,RC1,00:06:11.3,92.99 5.89,00:00:56.4 00:00:00.9,23
19,34,Salas  Carlos  /  Zapata  Jaime  Škoda Fabia R5,RC2,00:06:15.8,91.87 6.36,00:01:00.9 00:00:04.5,23
20,32,Granados  Miguel  /  Martí  Marc  Škoda Fabia Rally2 Evo,RC2,00:06:25.6,89.54 7.38,00:01:10.7 00:00:09.8,23
21,30,Dominguez  Diego  /  Peñate  Rogelio  Ford Fiesta Rally3,RC3,00:06:27.7,89.05 7.60,00:01:12.9 00:00:02.1,23
22,27,Chwist  Daniel  /  Heller  Kamil  Škoda Fabia Rally2 Evo,RC2,00:06:37.1,86.94 8.58,00:01:22.3 00:00:09.4,23
23,35,Coyne  John  /  Treacy  Eoin  Ford Fiesta Rally2 MkII,RC2,00:06:38.7,86.58 8.75,00:01:23.9 00:00:01.6,23
24,37,Bailey  Jason  /  Peterson  Shayne  Ford Fiesta Rally3,RC3,00:06:46.8,84.87 9.59,00:01:31.9 00:00:08.0,23
25,36,Mauro  Alejandro  /  Sanjuán  Diego  Škoda Fabia Rally2 Evo,RC2,00:06:50.3,84.14 9.95,00:01:35.5 00:00:03.5,23
26,39,Urióstegui  G.  /  Zapata  Armando  Renault Clio Rally5,RC5,00:06:57.3,82.74 10.68,00:01:42.5 00:00:07.0,23
27,38,Spitalier  P.  /  Spitalier  N.  Renault Clio Rally5,RC5,00:07:04.7,81.29 11.46,00:01:49.9 00:00:07.4,23
28,42,Retama  Emiliano  /  Retama  Diego  Renault Clio Rally5,RC5,00:07:09.2,80.44 11.92,00:01:54.3 00:00:04.5,23
