Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:07:11.8,105.13 0.00,00:00:00.0 00:00:00.0,22
2,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:07:13.3,104.77 0.12,00:00:01.5 00:00:01.5,22
3,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:07:14.9,104.38 0.25,00:00:03.1 00:00:01.6,22
4,17,Ogier  S.  /  Landais  Vincent  Toyota GR Yaris Rally1 Hybrid,RC1,00:07:15.6,104.21 0.30,00:00:03.8 00:00:00.7,22
5,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:07:18.9,103.43 0.56,00:00:07.1 00:00:03.3,22
6,6,Sordo  Dani  /  Carrera  C.  Hyundai i20 N Rally1 Hybrid,RC1,00:07:22.1,102.68 0.82,00:00:10.3 00:00:03.2,22
7,7,Loubet  P.  /  Gilsoul  Nicolas  Ford Puma Rally1 Hybrid,RC1,00:07:30.5,100.77 1.48,00:00:18.7 00:00:08.4,22
8,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:07:32.8,100.26 1.67,00:00:21.0 00:00:02.3,22
9,24,Lindholm  Emil  /  Hämäläinen  R.  Škoda Fabia Rally2 Evo,RC2,00:07:36.8,99.38 1.98,00:00:25.0 00:00:04.0,22
10,20,Greensmith  Gus  /  Andersson  Jonas  Škoda Fabia RS Rally2,RC2,00:07:37.8,99.16 2.06,00:00:26.0 00:00:01.0,22
11,21,Solberg  Oliver  /  Edmondson  E.  Škoda Fabia RS Rally2,RC2,00:07:39.8,98.73 2.22,00:00:28.0 00:00:02.0,22
12,22,Fourmaux  Adrien  /  Coria  Alexandre  Ford Fiesta Rally2 MkII,RC2,00:07:44.8,97.67 2.62,00:00:33.0 00:00:05.0,22
13,25,Kajetanowicz  K.  /  Szczepaniak  M.  Škoda Fabia Rally2 Evo,RC2,00:07:51.1,96.36 3.12,00:00:39.3 00:00:06.3,22
14,29,Martínez  Jorge  /  Álvarez  A.  Škoda Fabia R5,RC2,00:07:55.3,95.51 3.45,00:00:43.5 00:00:04.2,22
15,26,Prokop  Martin  /  Ernst  Michal  Ford Fiesta Rally2 MkII,RC2,00:07:57.8,95.01 3.65,00:00:46.0 00:00:02.5,22
16,9,Serderidis  J.  /  Miclotte  F.  Ford Puma Rally1 Hybrid,RC1,00:08:07.3,93.16 4.40,00:00:55.5 00:00:09.5,22
17,31,Cordero  Ricardo  /  Hernández  M.  Citroën C3 Rally2,RC2,00:08:09.2,92.80 4.55,00:00:57.4 00:00:01.9,22
18,34,Salas  Carlos  /  Zapata  Jaime  Škoda Fabia R5,RC2,00:08:10.1,92.63 4.62,00:00:58.3 00:00:00.9,22
19,32,Granados  Miguel  /  Martí  Marc  Škoda Fabia Rally2 Evo,RC2,00:08:30.0,89.01 6.20,00:01:18.2 00:00:19.9,22
20,30,Dominguez  Diego  /  Peñate  Rogelio  Ford Fiesta Rally3,RC3,00:08:39.8,87.33 6.98,00:01:28.0 00:00:09.8,22
21,36,Mauro  Alejandro  /  Sanjuán  Diego  Škoda Fabia Rally2 Evo,RC2,00:08:49.1,85.80 7.72,00:01:37.3 00:00:09.3,22
22,27,Chwist  Daniel  /  Heller  Kamil  Škoda Fabia Rally2 Evo,RC2,00:08:55.7,84.74 8.24,00:01:43.9 00:00:06.6,22
22,37,Bailey  Jason  /  Peterson  Shayne  Ford Fiesta Rally3,RC3,00:08:55.7,84.74 8.24,00:01:43.9 00:00:00.0,22
24,39,Urióstegui  G.  /  Zapata  Armando  Renault Clio Rally5,RC5,00:09:15.0,81.79 9.77,00:02:03.2 00:00:19.3,22
25,42,Retama  Emiliano  /  Retama  Diego  Renault Clio Rally5,RC5,00:09:16.8,81.53 9.91,00:02:05.0 00:00:01.8,22
26,38,Spitalier  P.  /  Spitalier  N.  Renault Clio Rally5,RC5,00:09:29.5,79.71 10.92,00:02:17.7 00:00:12.7,22
27,28,Castro  Eduardo  /  Mussano  F.  Škoda Fabia Rally2 Evo,RC2,00:09:31.8,79.39 11.10,00:02:20.0 00:00:02.3,22
28,35,Coyne  John  /  Treacy  Eoin  Ford Fiesta Rally2 MkII,RC2,00:40:15.0,18.80 157.27,00:33:03.2 00:30:43.2,22
