Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
3,#21,Solberg Oliver - Edmondson Elliott Å koda Fabia RS Rally2,RC2,3:17.9,+2.9 +0.3,64.2 0.82,9
4,#17,Ogier SÃ©bastien - Landais Vincent Toyota GR Yaris Rally1,RC1 M,3:18.5,+3.5 +0.6,64.0 0.99,9
5,#6,Sordo Dani - Carrera CÃ¡ndido Hyundai i20 N Rally1,RC1 M,3:19.6,+4.6 +1.1,63.7 1.30,9
6,#33,Evans Elfyn - Martin Scott Toyota GR Yaris Rally1,RC1 M,3:19.9,+4.9 +0.3,63.6 1.39,9
7,#69,RovanperÃ¤ Kalle - Halttunen Jonne Toyota GR Yaris Rally1,RC1 M,3:20.5,+5.5 +0.6,63.4 1.56,9
8,#22,Fourmaux Adrien - Coria Alexandre Ford Fiesta Rally2,RC2,3:20.9,+5.9 +0.4,63.3 1.67,9
9,#20,Greensmith Gus - Andersson Jonas Å koda Fabia RS Rally2,RC2,3:22.9,+7.9 +2.0,62.6 2.24,9
10,#8,TÃ¤nak Ott - JÃ¤rveoja Martin Ford Puma Rally1,RC1 M,3:23.7,+8.7 +0.8,62.4 2.46,9
11,#25,Kajetanowicz K. - Szczepaniak M. Å koda Fabia Rally2 evo,RC2,3:24.2,+9.2 +0.5,62.2 2.61,9
12,#24,Lindholm Emil - HÃ¤mÃ¤lÃ¤inen Reeta Å koda Fabia Rally2 evo,RC2,3:26.2,+11.2 +2.0,61.6 3.17,9
13,#26,Prokop Martin - Ernst Michal Ford Fiesta Rally2,RC2,3:29.7,+14.7 +3.5,60.6 4.16,9
14,#34,Salas Carlos - Zapata Ortega Jaime Å koda Fabia R5,RC2,3:30.5,+15.5 +0.8,60.4 4.39,9
15,#29,MartÃ­nez Fontena J. - Alvarez Nicholson A. Å koda Fabia R5,RC2,3:34.2,+19.2 +3.7,59.3 5.44,9
16,#30,DomÃ­nguez Jr. Diego - PeÃ±ate R. Ford Fiesta Rally3,RC3,3:36.1,+21.1 +1.9,58.8 5.98,9
17,#31,Cordero Jr. Ricardo - HernÃ¡ndez M. CitroÃ«n C3 Rally2,RC2,3:41.8,+26.8 +5.7,57.3 7.59,9
