Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,17,Ogier  S.  /  Landais  Vincent  Toyota GR Yaris Rally1 Hybrid,RC1,00:16:24.2,99.31 0.00,00:00:00.0 00:00:00.0,13
2,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:16:24.3,99.30 0.00,00:00:00.1 00:00:00.1,13
3,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:16:27.7,98.96 0.13,00:00:03.5 00:00:03.4,13
4,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:16:32.6,98.47 0.31,00:00:08.4 00:00:04.9,13
5,3,Suninen  Teemu  /  Markkula  Mikko  Hyundai i20 N Rally1 Hybrid,RC1,00:16:34.5,98.28 0.38,00:00:10.3 00:00:01.9,13
6,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:16:39.9,97.75 0.58,00:00:15.7 00:00:05.4,13
7,13,Munster  G.  /  Louka  Louis  Ford Puma Rally1 Hybrid,RC1,00:16:43.2,97.43 0.70,00:00:19.0 00:00:03.3,13
8,7,Loubet  P.  /  Veillas  B.  Ford Puma Rally1 Hybrid,RC1,00:16:43.9,97.36 0.73,00:00:19.7 00:00:00.7,13
9,24,Fourmaux  Adrien  /  Coria  Alexandre  Ford Fiesta Rally2 MkII,RC2,00:17:18.0,94.16 1.98,00:00:53.8 00:00:34.1,13
10,27,Lindholm  Emil  /  Hämäläinen  R.  Hyundai i20 N Rally2,RC2,00:17:26.1,93.43 2.28,00:01:01.9 00:00:08.1,13
11,25,Gryazin  Nikolay  /  Aleksandrov  K.  Škoda Fabia RS Rally2,RC2,00:17:27.3,93.33 2.32,00:01:03.1 00:00:01.2,13
12,36,Ciamin  Nicolas  /  Roche  Yannick  Škoda Fabia RS Rally2,RC2,00:17:29.7,93.11 2.41,00:01:05.5 00:00:02.4,13
13,31,Cais  Erik  /  Trunkát  Daniel  Škoda Fabia RS Rally2,RC2,00:17:30.2,93.07 2.43,00:01:06.0 00:00:00.5,13
14,26,Kajetanowicz  K.  /  Szczepaniak  M.  Škoda Fabia RS Rally2,RC2,00:17:39.2,92.28 2.76,00:01:15.0 00:00:09.0,13
15,22,Greensmith  Gus  /  Andersson  Jonas  Škoda Fabia RS Rally2,RC2,00:17:42.5,91.99 2.88,00:01:18.3 00:00:03.3,13
16,20,Mikkelsen  A.  /  Eriksen  T.  Škoda Fabia RS Rally2,RC2,00:17:42.8,91.96 2.90,00:01:18.6 00:00:00.3,13
17,35,Cachon  A.  /  Lopez  Alejandro  Citroën C3 Rally2,RC2,00:17:43.8,91.88 2.93,00:01:19.6 00:00:01.0,13
18,23,Pajari  Sami  /  Mälkönen  Enni  Škoda Fabia RS Rally2,RC2,00:17:44.2,91.84 2.95,00:01:20.0 00:00:00.4,13
19,30,Linnamäe  Georg  /  Morgan  James  Hyundai i20 N Rally2,RC2,00:17:44.9,91.78 2.97,00:01:20.7 00:00:00.7,13
20,39,Wagner  Simon  /  Winter  Gerald  Škoda Fabia RS Rally2,RC2,00:17:46.6,91.64 3.03,00:01:22.4 00:00:01.7,13
21,41,Březík  Adam  /  Krajča  Ondřej  Škoda Fabia Rally2 Evo,RC2,00:17:48.1,91.51 3.09,00:01:23.9 00:00:01.5,13
22,28,Marczyk  Miko  /  Dymurski  Daniel  Škoda Fabia RS Rally2,RC2,00:17:57.3,90.73 3.43,00:01:33.1 00:00:09.2,13
23,46,Rossgatterer  M.  /  Heigl  Jürgen  Škoda Fabia Rally2 Evo,RC2,00:18:11.4,89.55 3.95,00:01:47.2 00:00:14.1,13
24,45,von Thurn und Taxis  A.  /  Hain  Jara  Škoda Fabia RS Rally2,RC2,00:18:23.8,88.55 4.41,00:01:59.6 00:00:12.4,13
25,34,Zaldivar  F.  /  Der Ohannesian  M.  Hyundai i20 N Rally2,RC2,00:18:27.9,88.22 4.56,00:02:03.7 00:00:04.1,13
26,48,Kremer  Armin  /  Kremer  Ella  Škoda Fabia RS Rally2,RC2,00:18:30.0,88.05 4.63,00:02:05.8 00:00:02.1,13
27,44,Vojtěch  Š.  /  Ernst  Michal  Škoda Fabia Rally2 Evo,RC2,00:18:40.2,87.25 5.01,00:02:16.0 00:00:10.2,13
28,49,Keferböck  J.  /  Minor  Ilka  Škoda Fabia RS Rally2,RC2,00:18:52.9,86.27 5.48,00:02:28.7 00:00:12.7,13
29,59,Allkofer  C.  /  Götzenberger  K.  Ford Fiesta Rally2 MkII,RC2,00:19:20.7,84.21 6.50,00:02:56.5 00:00:27.8,13
30,55,Kohn  Filip  /  Woodburn  Tom  Ford Fiesta Rally3,RC3,00:19:24.4,83.94 6.64,00:03:00.2 00:00:03.7,13
31,62,Mohe  Carsten  /  Hirsch  A.  Renault Clio Rally3,RC3,00:19:28.1,83.67 6.77,00:03:03.9 00:00:03.7,13
32,47,Horák  Michal  /  Horák  Ivan  Škoda Fabia R5,RC2,00:19:51.2,82.05 7.62,00:03:27.0 00:00:23.1,13
33,61,Schulz  Timo  /  Wenzel  Michael  Opel Corsa Rally4,RC4,00:19:56.0,81.72 7.80,00:03:31.8 00:00:04.8,13
34,64,Fontana  Matteo  /  Arnaboldi  A.  Peugeot 208 Rally4,RC4,00:20:03.6,81.21 8.08,00:03:39.4 00:00:07.6,13
35,68,Kačírek  Petr  /  Řiháková  P.  Škoda Fabia R5,RC2,00:20:35.0,79.14 9.24,00:04:10.8 00:00:31.4,13
36,38,Skála  Jan  /  Skořepa  Jiří  Hyundai i20 N Rally2,RC2,00:20:56.8,77.77 10.04,00:04:32.6 00:00:21.8,13
37,73,Borodin  Petr  /  Cheprassov  R.  Ford Fiesta Rally4,RC4,00:20:59.3,77.61 10.13,00:04:35.1 00:00:02.5,13
38,71,Irlacher  W.  /  Irlacher  Elke  Peugeot 208 Rally4,RC4,00:21:01.6,77.47 10.22,00:04:37.4 00:00:02.3,13
39,53,Marchino  F.  /  Ometto  P.  Škoda Fabia R5,RC2,00:21:21.1,76.29 10.94,00:04:56.9 00:00:19.5,13
40,76,Strabello  Paolo  /  Bianchi  Davide  Peugeot 208 Rally4,RC4,00:21:27.9,75.89 11.19,00:05:03.7 00:00:06.8,13
41,63,László  Z.  /  Zsiros  Gábor  Škoda Fabia RS Rally2,RC2,00:21:31.0,75.71 11.30,00:05:06.8 00:00:03.1,13
42,66,Nešetřil  Petr  /  Černoch  Jiří  Porsche 997 GT3,RGT,00:22:02.7,73.89 12.47,00:05:38.5 00:00:31.7,13
42,67,Rada  Martin  /  Jugas  Jaroslav  Fiat 124 Abarth RGT,RGT,00:22:02.7,73.89 12.47,00:05:38.5 00:00:00.0,13
44,72,Wallner  C.  /  Konrad  Florian  Ford Fiesta Rally4,RC4,00:22:22.6,72.80 13.20,00:05:58.4 00:00:19.9,13
45,70,Jirovec  Jiří  /  Král  Josef  Škoda Fabia R5,RC2,00:22:29.7,72.42 13.46,00:06:05.5 00:00:07.1,13
46,75,Weigert  Timo  /  Weigert  Jasmin  Peugeot 208 Rally4,RC4,00:22:46.5,71.53 14.08,00:06:22.3 00:00:16.8,13
47,52,Díaz Aboitiz  M.  /  Sanjuán  R.  Škoda Fabia RS Rally2,RC2,00:22:53.2,71.18 14.33,00:06:29.0 00:00:06.7,13
48,65,Fumal  Armand  /  Escartefigue  J.  Alpine A110 RGT,RGT,00:22:57.2,70.97 14.48,00:06:33.0 00:00:04.0,13
49,54,Vossen  Henk  /  Van Hoek  R.  Ford Fiesta Rally2 MkII,RC2,00:23:30.2,69.31 15.69,00:07:06.0 00:00:33.0,13
50,78,Wilson  Conor  /  Marsh  Sean  Ford Fiesta Rally4,RC4,00:23:54.5,68.14 16.59,00:07:30.3 00:00:24.3,13
51,79,Pahlitzsch  T.  /  Grundmann  S.  Peugeot 208 Rally4,RC4,00:24:25.8,66.68 17.74,00:08:01.6 00:00:31.3,13
52,80,Stejskal  V.  /  Omelka  Zdeněk  Renault Clio Rally5,RC5,00:24:37.9,66.13 18.18,00:08:13.7 00:00:12.1,13
53,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:26:24.2,61.70 22.10,00:10:00.0 00:01:46.3,13
54,32,McErlean  Joshua  /  Fulton  James  Hyundai i20 N Rally2,RC2,00:27:18.0,59.67 24.08,00:10:53.8 00:00:53.8,13
55,56,Schwarz  Fabio  /  Ettel  Bernhard  Ford Fiesta Rally3,RC3,00:29:24.4,55.40 28.74,00:13:00.2 00:02:06.4,13
