Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
15,#25,Gryazin Nikolay - Aleksandrov K. Škoda Fabia RS Rally2,RC2,4:38.5,+23.8 +0.0,115.3 2.67,2
17,#36,Ciamin Nicolas - Roche Yannick Škoda Fabia RS Rally2,RC2,4:39.6,+24.9 +1.1,114.8 2.79,2
18,#31,Cais Erik - Trunkát Daniel Škoda Fabia RS Rally2,RC2,4:40.1,+25.4 +0.5,114.6 2.85,2
19,#27,Lindholm Emil - Hämäläinen Reeta Hyundai i20 N Rally2,RC2,4:40.2,+25.5 +0.1,114.6 2.86,2
20,#39,Wagner Simon - Winter Gerald Škoda Fabia RS Rally2,RC2,4:41.2,+26.5 +1.0,114.2 2.97,2
21,#30,Linnamäe Georg - Morgan James Hyundai i20 N Rally2,RC2,4:42.5,+27.8 +1.3,113.7 3.12,2
22,#23,Pajari Sami - Mälkönen Enni Škoda Fabia RS Rally2,RC2,4:42.6,+27.9 +0.1,113.6 3.13,2
23,#41,Březík Adam - Krajča Ondřej Škoda Fabia Rally2 evo,RC2,4:44.1,+29.4 +1.5,113.0 3.30,2
24,#44,Vojtěch Štěpán - Ernst Michal Škoda Fabia R5,RC2,4:44.3,+29.6 +0.2,113.0 3.32,2
25,#35,Cachón A. - López Fernández A. Citroën C3 Rally2,RC2,4:44.7,+30.0 +0.4,112.8 3.36,2
26,#46,Roßgatterer Martin - Heigl Jürgen Škoda Fabia Rally2 evo,RC2,4:44.9,+30.2 +0.2,112.7 3.39,2
27,#28,Marczyk Mikołaj - Dymurski Daniel Škoda Fabia RS Rally2,RC2,4:45.1,+30.4 +0.2,112.6 3.41,2
28,#38,Skála Jan - Skořepa Jiří Hyundai i20 N Rally2,RC2,4:47.8,+33.1 +2.7,111.6 3.71,2
29,#32,McErlean Josh - Fulton James Hyundai i20 N Rally2,RC2,4:48.7,+34.0 +0.9,111.2 3.81,2
30,#45,von Thurn und Taxis A. - Hain J. Škoda Fabia RS Rally2,RC2,4:49.0,+34.3 +0.3,111.1 3.85,2
31,#34,Zaldivar F. - Der Ohannesian M. Hyundai i20 N Rally2,RC2,4:50.0,+35.3 +1.0,110.7 3.96,2
32,#48,Kremer Armin - Kremer Ella Škoda Fabia RS Rally2,RC2,4:51.0,+36.3 +1.0,110.4 4.07,2
33,#49,Keferböck Johannes - Minor Ilka Škoda Fabia RS Rally2,RC2,5:00.7,+46.0 +9.7,106.8 5.16,2
34,#61,Schulz Timo - Wenzel Michael Opel Corsa Rally4,RC4,5:01.0,+46.3 +0.3,106.7 5.19,2
35,#55,Kohn Filip - Woodburn Tom Ford Fiesta Rally3,RC3,5:01.6,+46.9 +0.6,106.5 5.26,2
36,#62,Mohe Carsten - Hirsch Alexander Renault Clio Rally3,RC3,5:08.2,+53.5 +6.6,104.2 6.00,2
37,#59,Allkofer C. - Götzenberger K. Ford Fiesta Rally2,RC2,5:08.8,+54.1 +0.6,104.0 6.07,2
38,#56,Schwarz Fabio - Ettel Bernhard Ford Fiesta Rally3,RC3,5:09.1,+54.4 +0.3,103.9 6.10,2
39,#50,Fukunaga Osamu - Saida Misako Škoda Fabia RS Rally2,RC2,5:09.4,+54.7 +0.3,103.8 6.13,2
40,#60,van den Brink Mitchel - van Heun B. Renault Clio Rally3,RC3,5:09.7,+55.0 +0.3,103.7 6.17,2
41,#47,Horák Michal - Horák Ivan Škoda Fabia R5,RC2,5:11.4,+56.7 +1.7,103.1 6.36,2
42,#58,Rary Emeric - Henry Fabrice Citroën C3 Rally2,RC2,5:11.7,+57.0 +0.3,103.0 6.39,2
43,#65,Fumal Armand - Escartefigue Jules Alpine A110 Rally RGT,RGT,5:13.8,+59.1 +2.1,102.3 6.63,2
44,#68,Kačírek Petr - Řiháková Petra Škoda Fabia R5,RC2,5:15.6,+1:00.9 +1.8,101.7 6.83,2
45,#63,László Zoltán - Zsiros Gábor Škoda Fabia RS Rally2,RC2,5:17.7,+1:03.0 +2.1,101.1 7.06,2
