Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:08:42.3,112.83 0.00,00:00:00.0 00:00:00.0,18
2,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:08:45.8,112.08 0.21,00:00:03.5 00:00:03.5,18
3,17,Ogier  S.  /  Landais  Vincent  Toyota GR Yaris Rally1 Hybrid,RC1,00:08:47.2,111.78 0.30,00:00:04.9 00:00:01.4,18
4,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:08:48.5,111.51 0.38,00:00:06.2 00:00:01.3,18
5,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:08:49.7,111.26 0.45,00:00:07.4 00:00:01.2,18
6,3,Suninen  Teemu  /  Markkula  Mikko  Hyundai i20 N Rally1 Hybrid,RC1,00:08:51.1,110.96 0.54,00:00:08.8 00:00:01.4,18
7,13,Munster  G.  /  Louka  Louis  Ford Puma Rally1 Hybrid,RC1,00:08:53.5,110.46 0.68,00:00:11.2 00:00:02.4,18
8,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:08:59.5,109.23 1.05,00:00:17.2 00:00:06.0,18
9,20,Mikkelsen  A.  /  Eriksen  T.  Škoda Fabia RS Rally2,RC2,00:09:13.5,106.47 1.91,00:00:31.2 00:00:14.0,18
10,25,Gryazin  Nikolay  /  Aleksandrov  K.  Škoda Fabia RS Rally2,RC2,00:09:15.1,106.16 2.00,00:00:32.8 00:00:01.6,18
11,36,Ciamin  Nicolas  /  Roche  Yannick  Škoda Fabia RS Rally2,RC2,00:09:18.2,105.58 2.19,00:00:35.9 00:00:03.1,18
12,35,Cachon  A.  /  Lopez  Alejandro  Citroën C3 Rally2,RC2,00:09:24.3,104.43 2.57,00:00:42.0 00:00:06.1,18
13,31,Cais  Erik  /  Trunkát  Daniel  Škoda Fabia RS Rally2,RC2,00:09:26.5,104.03 2.70,00:00:44.2 00:00:02.2,18
14,39,Wagner  Simon  /  Winter  Gerald  Škoda Fabia RS Rally2,RC2,00:09:26.9,103.95 2.72,00:00:44.6 00:00:00.4,18
15,24,Fourmaux  Adrien  /  Coria  Alexandre  Ford Fiesta Rally2 MkII,RC2,00:09:27.1,103.92 2.74,00:00:44.8 00:00:00.2,18
16,23,Pajari  Sami  /  Mälkönen  Enni  Škoda Fabia RS Rally2,RC2,00:09:27.3,103.88 2.75,00:00:45.0 00:00:00.2,18
17,22,Greensmith  Gus  /  Andersson  Jonas  Škoda Fabia RS Rally2,RC2,00:09:31.3,103.15 2.99,00:00:49.0 00:00:04.0,18
18,32,McErlean  Joshua  /  Fulton  James  Hyundai i20 N Rally2,RC2,00:09:36.9,102.15 3.34,00:00:54.6 00:00:05.6,18
19,41,Březík  Adam  /  Krajča  Ondřej  Škoda Fabia Rally2 Evo,RC2,00:09:37.1,102.12 3.35,00:00:54.8 00:00:00.2,18
20,26,Kajetanowicz  K.  /  Szczepaniak  M.  Škoda Fabia RS Rally2,RC2,00:09:39.9,101.62 3.52,00:00:57.6 00:00:02.8,18
21,28,Marczyk  Miko  /  Dymurski  Daniel  Škoda Fabia RS Rally2,RC2,00:09:40.2,101.57 3.54,00:00:57.9 00:00:00.3,18
22,34,Zaldivar  F.  /  Der Ohannesian  M.  Hyundai i20 N Rally2,RC2,00:09:43.1,101.07 3.71,00:01:00.8 00:00:02.9,18
23,45,von Thurn und Taxis  A.  /  Hain  Jara  Škoda Fabia RS Rally2,RC2,00:09:46.3,100.52 3.91,00:01:04.0 00:00:03.2,18
24,46,Rossgatterer  M.  /  Heigl  Jürgen  Škoda Fabia Rally2 Evo,RC2,00:09:53.1,99.36 4.32,00:01:10.8 00:00:06.8,18
25,48,Kremer  Armin  /  Kremer  Ella  Škoda Fabia RS Rally2,RC2,00:09:56.1,98.86 4.51,00:01:13.8 00:00:03.0,18
26,44,Vojtěch  Š.  /  Ernst  Michal  Škoda Fabia Rally2 Evo,RC2,00:09:58.7,98.43 4.67,00:01:16.4 00:00:02.6,18
27,7,Loubet  P.  /  Veillas  B.  Ford Puma Rally1 Hybrid,RC1,00:10:02.2,97.86 4.88,00:01:19.9 00:00:03.5,18
28,56,Schwarz  Fabio  /  Ettel  Bernhard  Ford Fiesta Rally3,RC3,00:10:04.7,97.46 5.03,00:01:22.4 00:00:02.5,18
29,49,Keferböck  J.  /  Minor  Ilka  Škoda Fabia RS Rally2,RC2,00:10:10.7,96.50 5.40,00:01:28.4 00:00:06.0,18
30,64,Fontana  Matteo  /  Arnaboldi  A.  Peugeot 208 Rally4,RC4,00:10:15.2,95.79 5.68,00:01:32.9 00:00:04.5,18
31,61,Schulz  Timo  /  Wenzel  Michael  Opel Corsa Rally4,RC4,00:10:22.4,94.69 6.11,00:01:40.1 00:00:07.2,18
32,55,Kohn  Filip  /  Woodburn  Tom  Ford Fiesta Rally3,RC3,00:10:24.8,94.32 6.26,00:01:42.5 00:00:02.4,18
33,62,Mohe  Carsten  /  Hirsch  A.  Renault Clio Rally3,RC3,00:10:25.7,94.19 6.32,00:01:43.4 00:00:00.9,18
34,59,Allkofer  C.  /  Götzenberger  K.  Ford Fiesta Rally2 MkII,RC2,00:10:28.5,93.77 6.49,00:01:46.2 00:00:02.8,18
35,68,Kačírek  Petr  /  Řiháková  P.  Škoda Fabia R5,RC2,00:10:29.2,93.66 6.53,00:01:46.9 00:00:00.7,18
36,47,Horák  Michal  /  Horák  Ivan  Škoda Fabia R5,RC2,00:10:39.5,92.15 7.16,00:01:57.2 00:00:10.3,18
37,73,Borodin  Petr  /  Cheprassov  R.  Ford Fiesta Rally4,RC4,00:10:48.2,90.92 7.69,00:02:05.9 00:00:08.7,18
38,57,Ravenščak  M.  /  Ravenščak  D.  Ford Fiesta Rally3,RC3,00:10:57.9,89.58 8.28,00:02:15.6 00:00:09.7,18
39,70,Jirovec  Jiří  /  Král  Josef  Škoda Fabia R5,RC2,00:10:59.1,89.41 8.36,00:02:16.8 00:00:01.2,18
