Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:07:08.2,114.84 0.00,00:00:00.0 00:00:00.0,3
2,4,Lappi  Esapekka  /  Ferm  Janne  Hyundai i20 N Rally1 Hybrid,RC1,00:07:10.0,114.36 0.13,00:00:01.8 00:00:01.8,3
3,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:07:11.6,113.94 0.25,00:00:03.4 00:00:01.6,3
4,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:07:12.7,113.65 0.33,00:00:04.5 00:00:01.1,3
5,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:07:17.8,112.33 0.70,00:00:09.6 00:00:05.1,3
6,13,Munster  G.  /  Louka  Louis  Ford Puma Rally1 Hybrid,RC1,00:07:23.5,110.88 1.12,00:00:15.3 00:00:05.7,3
7,7,Loubet  P.  /  Veillas  B.  Ford Puma Rally1 Hybrid,RC1,00:07:26.6,110.11 1.35,00:00:18.4 00:00:03.1,3
8,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:07:27.1,109.99 1.38,00:00:18.9 00:00:00.5,3
9,3,Suninen  Teemu  /  Markkula  Mikko  Hyundai i20 N Rally1 Hybrid,RC1,00:07:29.8,109.33 1.58,00:00:21.6 00:00:02.7,3
10,27,Lindholm  Emil  /  Hämäläinen  R.  Hyundai i20 N Rally2,RC2,00:07:39.6,107.00 2.30,00:00:31.4 00:00:09.8,3
11,20,Mikkelsen  A.  /  Eriksen  T.  Škoda Fabia RS Rally2,RC2,00:07:41.2,106.63 2.42,00:00:33.0 00:00:01.6,3
12,36,Ciamin  Nicolas  /  Roche  Yannick  Škoda Fabia RS Rally2,RC2,00:07:46.1,105.51 2.77,00:00:37.9 00:00:04.9,3
13,17,Ogier  S.  /  Landais  Vincent  Toyota GR Yaris Rally1 Hybrid,RC1,00:07:50.1,104.61 3.07,00:00:41.9 00:00:04.0,3
14,31,Cais  Erik  /  Trunkát  Daniel  Škoda Fabia RS Rally2,RC2,00:07:50.8,104.45 3.12,00:00:42.6 00:00:00.7,3
15,30,Linnamäe  Georg  /  Morgan  James  Hyundai i20 N Rally2,RC2,00:07:56.9,103.12 3.57,00:00:48.7 00:00:06.1,3
16,26,Kajetanowicz  K.  /  Szczepaniak  M.  Škoda Fabia RS Rally2,RC2,00:07:58.4,102.79 3.67,00:00:50.2 00:00:01.5,3
17,32,McErlean  Joshua  /  Fulton  James  Hyundai i20 N Rally2,RC2,00:07:58.7,102.73 3.70,00:00:50.5 00:00:00.3,3
18,28,Marczyk  Miko  /  Dymurski  Daniel  Škoda Fabia RS Rally2,RC2,00:07:58.8,102.71 3.70,00:00:50.6 00:00:00.1,3
19,23,Pajari  Sami  /  Mälkönen  Enni  Škoda Fabia RS Rally2,RC2,00:07:59.6,102.54 3.76,00:00:51.4 00:00:00.8,3
20,38,Skála  Jan  /  Skořepa  Jiří  Hyundai i20 N Rally2,RC2,00:08:03.9,101.62 4.08,00:00:55.7 00:00:04.3,3
21,34,Zaldivar  F.  /  Der Ohannesian  M.  Hyundai i20 N Rally2,RC2,00:08:06.9,101.00 4.30,00:00:58.7 00:00:03.0,3
22,41,Březík  Adam  /  Krajča  Ondřej  Škoda Fabia Rally2 Evo,RC2,00:08:13.8,99.59 4.80,00:01:05.6 00:00:06.9,3
23,48,Kremer  Armin  /  Kremer  Ella  Škoda Fabia RS Rally2,RC2,00:08:16.7,99.01 5.01,00:01:08.5 00:00:02.9,3
24,45,von Thurn und Taxis  A.  /  Hain  Jara  Škoda Fabia RS Rally2,RC2,00:08:19.3,98.49 5.20,00:01:11.1 00:00:02.6,3
