Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:04:14.7,126.08 0.00,00:00:00.0 00:00:00.0,2
2,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:04:16.9,125.00 0.25,00:00:02.2 00:00:02.2,2
3,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:04:17.6,124.66 0.33,00:00:02.9 00:00:00.7,2
4,4,Lappi  Esapekka  /  Ferm  Janne  Hyundai i20 N Rally1 Hybrid,RC1,00:04:17.7,124.61 0.34,00:00:03.0 00:00:00.1,2
5,17,Ogier  S.  /  Landais  Vincent  Toyota GR Yaris Rally1 Hybrid,RC1,00:04:20.8,123.13 0.68,00:00:06.1 00:00:03.1,2
6,3,Suninen  Teemu  /  Markkula  Mikko  Hyundai i20 N Rally1 Hybrid,RC1,00:04:21.6,122.75 0.77,00:00:06.9 00:00:00.8,2
7,7,Loubet  P.  /  Veillas  B.  Ford Puma Rally1 Hybrid,RC1,00:04:21.7,122.71 0.78,00:00:07.0 00:00:00.1,2
8,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:04:22.4,122.38 0.86,00:00:07.7 00:00:00.7,2
9,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:04:22.5,122.33 0.87,00:00:07.8 00:00:00.1,2
10,13,Munster  G.  /  Louka  Louis  Ford Puma Rally1 Hybrid,RC1,00:04:27.9,119.87 1.48,00:00:13.2 00:00:05.4,2
11,21,Rossel  Yohan  /  Dunand  Arnaud  Citroën C3 Rally2,RC2,00:04:35.0,116.77 2.28,00:00:20.3 00:00:07.1,2
12,24,Fourmaux  Adrien  /  Coria  Alexandre  Ford Fiesta Rally2 MkII,RC2,00:04:36.8,116.01 2.48,00:00:22.1 00:00:01.8,2
13,26,Kajetanowicz  K.  /  Szczepaniak  M.  Škoda Fabia RS Rally2,RC2,00:04:37.9,115.55 2.60,00:00:23.2 00:00:01.1,2
14,22,Greensmith  Gus  /  Andersson  Jonas  Škoda Fabia RS Rally2,RC2,00:04:38.4,115.34 2.66,00:00:23.7 00:00:00.5,2
15,20,Mikkelsen  A.  /  Eriksen  T.  Škoda Fabia RS Rally2,RC2,00:04:38.5,115.30 2.67,00:00:23.8 00:00:00.1,2
15,25,Gryazin  Nikolay  /  Aleksandrov  K.  Škoda Fabia RS Rally2,RC2,00:04:38.5,115.30 2.67,00:00:23.8 00:00:00.0,2
17,36,Ciamin  Nicolas  /  Roche  Yannick  Škoda Fabia RS Rally2,RC2,00:04:39.6,114.85 2.79,00:00:24.9 00:00:01.1,2
18,31,Cais  Erik  /  Trunkát  Daniel  Škoda Fabia RS Rally2,RC2,00:04:40.1,114.64 2.85,00:00:25.4 00:00:00.5,2
19,27,Lindholm  Emil  /  Hämäläinen  R.  Hyundai i20 N Rally2,RC2,00:04:40.2,114.60 2.86,00:00:25.5 00:00:00.1,2
20,39,Wagner  Simon  /  Winter  Gerald  Škoda Fabia RS Rally2,RC2,00:04:41.2,114.20 2.97,00:00:26.5 00:00:01.0,2
21,30,Linnamäe  Georg  /  Morgan  James  Hyundai i20 N Rally2,RC2,00:04:42.5,113.67 3.12,00:00:27.8 00:00:01.3,2
22,23,Pajari  Sami  /  Mälkönen  Enni  Škoda Fabia RS Rally2,RC2,00:04:42.6,113.63 3.13,00:00:27.9 00:00:00.1,2
23,41,Březík  Adam  /  Krajča  Ondřej  Škoda Fabia Rally2 Evo,RC2,00:04:44.1,113.03 3.30,00:00:29.4 00:00:01.5,2
24,44,Vojtěch  Š.  /  Ernst  Michal  Škoda Fabia Rally2 Evo,RC2,00:04:44.3,112.95 3.32,00:00:29.6 00:00:00.2,2
25,35,Cachon  A.  /  Lopez  Alejandro  Citroën C3 Rally2,RC2,00:04:44.7,112.79 3.36,00:00:30.0 00:00:00.4,2
26,46,Rossgatterer  M.  /  Heigl  Jürgen  Škoda Fabia Rally2 Evo,RC2,00:04:44.9,112.71 3.39,00:00:30.2 00:00:00.2,2
27,28,Marczyk  Miko  /  Dymurski  Daniel  Škoda Fabia RS Rally2,RC2,00:04:45.1,112.63 3.41,00:00:30.4 00:00:00.2,2
28,38,Skála  Jan  /  Skořepa  Jiří  Hyundai i20 N Rally2,RC2,00:04:47.8,111.58 3.71,00:00:33.1 00:00:02.7,2
29,32,McErlean  Joshua  /  Fulton  James  Hyundai i20 N Rally2,RC2,00:04:48.7,111.23 3.81,00:00:34.0 00:00:00.9,2
