Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:08:36.5,114.10 0.00,00:00:00.0 00:00:00.0,16
2,17,Ogier  S.  /  Landais  Vincent  Toyota GR Yaris Rally1 Hybrid,RC1,00:08:41.1,113.09 0.28,00:00:04.6 00:00:04.6,16
3,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:08:43.1,112.66 0.40,00:00:06.6 00:00:02.0,16
4,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:08:43.5,112.57 0.43,00:00:07.0 00:00:00.4,16
5,3,Suninen  Teemu  /  Markkula  Mikko  Hyundai i20 N Rally1 Hybrid,RC1,00:08:44.1,112.44 0.46,00:00:07.6 00:00:00.6,16
6,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:08:47.3,111.76 0.66,00:00:10.8 00:00:03.2,16
7,13,Munster  G.  /  Louka  Louis  Ford Puma Rally1 Hybrid,RC1,00:08:50.6,111.07 0.86,00:00:14.1 00:00:03.3,16
8,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:08:54.7,110.22 1.11,00:00:18.2 00:00:04.1,16
9,7,Loubet  P.  /  Veillas  B.  Ford Puma Rally1 Hybrid,RC1,00:09:15.8,106.03 2.40,00:00:39.3 00:00:21.1,16
10,24,Fourmaux  Adrien  /  Coria  Alexandre  Ford Fiesta Rally2 MkII,RC2,00:09:17.7,105.67 2.52,00:00:41.2 00:00:01.9,16
11,20,Mikkelsen  A.  /  Eriksen  T.  Škoda Fabia RS Rally2,RC2,00:09:18.3,105.56 2.55,00:00:41.8 00:00:00.6,16
12,25,Gryazin  Nikolay  /  Aleksandrov  K.  Škoda Fabia RS Rally2,RC2,00:09:19.2,105.39 2.61,00:00:42.7 00:00:00.9,16
13,36,Ciamin  Nicolas  /  Roche  Yannick  Škoda Fabia RS Rally2,RC2,00:09:19.7,105.29 2.64,00:00:43.2 00:00:00.5,16
14,35,Cachon  A.  /  Lopez  Alejandro  Citroën C3 Rally2,RC2,00:09:28.3,103.70 3.16,00:00:51.8 00:00:08.6,16
15,31,Cais  Erik  /  Trunkát  Daniel  Škoda Fabia RS Rally2,RC2,00:09:30.4,103.32 3.29,00:00:53.9 00:00:02.1,16
16,39,Wagner  Simon  /  Winter  Gerald  Škoda Fabia RS Rally2,RC2,00:09:33.9,102.69 3.51,00:00:57.4 00:00:03.5,16
17,32,McErlean  Joshua  /  Fulton  James  Hyundai i20 N Rally2,RC2,00:09:34.2,102.63 3.52,00:00:57.7 00:00:00.3,16
18,22,Greensmith  Gus  /  Andersson  Jonas  Škoda Fabia RS Rally2,RC2,00:09:34.6,102.56 3.55,00:00:58.1 00:00:00.4,16
19,23,Pajari  Sami  /  Mälkönen  Enni  Škoda Fabia RS Rally2,RC2,00:09:34.7,102.54 3.56,00:00:58.2 00:00:00.1,16
20,26,Kajetanowicz  K.  /  Szczepaniak  M.  Škoda Fabia RS Rally2,RC2,00:09:36.8,102.17 3.68,00:01:00.3 00:00:02.1,16
21,28,Marczyk  Miko  /  Dymurski  Daniel  Škoda Fabia RS Rally2,RC2,00:09:37.2,102.10 3.71,00:01:00.7 00:00:00.4,16
22,45,von Thurn und Taxis  A.  /  Hain  Jara  Škoda Fabia RS Rally2,RC2,00:09:41.5,101.34 3.97,00:01:05.0 00:00:04.3,16
23,34,Zaldivar  F.  /  Der Ohannesian  M.  Hyundai i20 N Rally2,RC2,00:09:47.5,100.31 4.34,00:01:11.0 00:00:06.0,16
24,41,Březík  Adam  /  Krajča  Ondřej  Škoda Fabia Rally2 Evo,RC2,00:09:48.9,100.07 4.42,00:01:12.4 00:00:01.4,16
25,48,Kremer  Armin  /  Kremer  Ella  Škoda Fabia RS Rally2,RC2,00:09:49.8,99.92 4.48,00:01:13.3 00:00:00.9,16
26,46,Rossgatterer  M.  /  Heigl  Jürgen  Škoda Fabia Rally2 Evo,RC2,00:09:54.6,99.11 4.77,00:01:18.1 00:00:04.8,16
27,49,Keferböck  J.  /  Minor  Ilka  Škoda Fabia RS Rally2,RC2,00:10:05.8,97.28 5.46,00:01:29.3 00:00:11.2,16
28,56,Schwarz  Fabio  /  Ettel  Bernhard  Ford Fiesta Rally3,RC3,00:10:07.7,96.98 5.57,00:01:31.2 00:00:01.9,16
29,55,Kohn  Filip  /  Woodburn  Tom  Ford Fiesta Rally3,RC3,00:10:19.5,95.13 6.29,00:01:43.0 00:00:11.8,16
30,61,Schulz  Timo  /  Wenzel  Michael  Opel Corsa Rally4,RC4,00:10:24.6,94.35 6.60,00:01:48.1 00:00:05.1,16
31,64,Fontana  Matteo  /  Arnaboldi  A.  Peugeot 208 Rally4,RC4,00:10:25.6,94.20 6.66,00:01:49.1 00:00:01.0,16
32,59,Allkofer  C.  /  Götzenberger  K.  Ford Fiesta Rally2 MkII,RC2,00:10:25.9,94.16 6.68,00:01:49.4 00:00:00.3,16
33,62,Mohe  Carsten  /  Hirsch  A.  Renault Clio Rally3,RC3,00:10:26.4,94.08 6.71,00:01:49.9 00:00:00.5,16
