Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
45,#110,Georgakopoulos K.  - Kontos K. Toyota Corolla 1600 GT 2 Door AE86,4 -1600,20:10.80,+4:29.58 +  1.20,90.2 8.88,1
46,#114,Lykakis Ioannis  - Kabourova Maria Volkswagen Beetle,2 -1600,20:57.41,+5:16.19 +  46.61,86.9 10.4,1
47,#115,Mitropoulos Kostas  - Bounazos D. Ford Escort Mexico MKI,2 2000,21:02.75,+5:21.53 +  5.34,86.5 10.6,1
48,#108,Nomikos Mihalis  - Trovas K. Toyota Starlet KP60,4 -1600,21:49.30,+6:08.08 +  46.55,83.4 12.1,1
49,#21,Bistas Ioannis  - Bakloris C. Mitsubishi Lancer Evo IX,C2,24:44.42,+9:03.20 +  2:55.12,73.6 17.9,1
50,#32,Polatsidis D.  - Verikakis K. Citroën C2,C5 F2,28:02.07,+12:20.85 +  3:17.65,65.0 24.4,1
1,#1,Anapoliotakis G.  - Tsioukas A. Ford Fiesta R5,C1,6:47.56,,96.5,2
2,#3,Aligizakis E.  - Chatzidakis M. Škoda Fabia R5,C1,6:52.86,+5.30 +  5.30,95.2 0.49,2
3,#4,Papadimitriou I.  - Petropoulos N. Škoda Fabia Rally2 evo,C1,6:55.84,+8.28 +  2.98,94.5 0.76,2
4,#6,Peroulakis Georgios  - Sarris E. Mitsubishi Lancer Evo VIII,C2,7:01.00,+13.44 +  5.16,93.4 1.23,2
5,#9,Koukeas Efstathios  - Basioukas V. Ford Fiesta R5,C1,7:01.56,+14.00 +  0.56,93.3 1.28,2
6,#8,Ktistakis Dimitris  - Ktistakis M. Peugeot 306 S16,C3 F2,7:03.80,+16.24 +  2.24,92.8 1.49,2
7,#19,Avgeropoulos C.  - Giavassis S. Citroën Saxo Kit Car,C4 F2,7:07.08,+19.52 +  3.28,92.0 1.79,2
8,#5,Kampilis Panagiotis  - Stamelos S. Škoda Fabia S2000,C1,7:13.18,+25.62 +  6.10,90.8 2.35,2
9,#10,Argiriou Giorgos  - Paschos D. Mitsubishi Lancer Evo IX,C2,7:13.40,+25.84 +  0.22,90.7 2.37,2
10,#16,Konstantinidis I.  - Kyparissas D. Citroën DS3 R3T Max,C3 F2,7:16.75,+29.19 +  3.35,90.0 2.67,2
11,#14,Mihos Dimítris  - Heirakis Kostas Peugeot 208 Rally4,C3 F2,7:18.32,+30.76 +  1.57,89.7 2.82,2
12,#7,Gerodimos Giorgos  - Grigoriou S. Opel Astra H OPC,C2,7:18.97,+31.41 +  0.65,89.6 2.88,2
13,#17,Titakis Titos  - Chalkiadakis A. Citroën DS3 R3T Max,C3 F2,7:26.17,+38.61 +  7.20,88.1 3.54,2
14,#22,Stratieva Ekaterina  - Avramov G. Opel Corsa Rally4,C3 F2,7:31.08,+43.52 +  4.91,87.2 3.99,2
15,#12,Kazanas Dimitris  - Makrakis T. Mitsubishi Lancer Evo IX,C2,7:31.29,+43.73 +  0.21,87.1 4.00,2
16,#102,Stafilopatis M.  - Chatzirigas G. Ford Sierra RS Cosworth 4x4,4 2000+,7:31.42,+43.86 +  0.13,87.1 4.02,2
17,#20,Nomikos Ioannis  - Nomikos Andreas Škoda Fabia S2000,C1,7:32.14,+44.58 +  0.72,86.9 4.08,2
18,#25,Michail Stamatis  - Korinthios G. Peugeot 106 S16,C5 F2,7:35.30,+47.74 +  3.16,86.3 4.37,2
19,#21,Bistas Ioannis  - Bakloris C. Mitsubishi Lancer Evo IX,C2,7:38.22,+50.66 +  2.92,85.8 4.64,2
20,#23,Vergozissis Apostolos  - Klokas S. Peugeot 106 S16,C5 F2,7:43.33,+55.77 +  5.11,84.8 5.11,2
21,#27,Baxevanakis P.  - Skoulariotis L. Honda Civic Type-R EP3,C3 F2,7:48.77,+1:01.21 +  5.44,83.9 5.61,2
22,#40,Massialas Vagelis  - Moschos I. Citroën Saxo VTS,C6 F2,7:58.26,+1:10.70 +  9.49,82.2 6.47,2
23,#18,Stergiadis A.  - Gazgazis P. Peugeot 106 S16,C5 F2,7:59.43,+1:11.87 +  1.17,82.0 6.58,2
24,#29,Avramidis A.  - Kyrlagitsi O. Citroën Saxo VTS,C6 F2,8:01.21,+1:13.65 +  1.78,81.7 6.74,2
25,#107,Kyriakopoulos G.  - Tripintis D. Peugeot 205 Rallye,4 -1600,8:01.63,+1:14.07 +  0.42,81.6 6.78,2
26,#34,Tomov Aleksandar  - Brankov Yavor Renault Clio Rally5,C6 F2,8:02.42,+1:14.86 +  0.79,81.5 6.86,2
27,#33,Tsitsigiannis A.  - Tsitsigianni A. Citroën Saxo VTS,C5 F2,8:02.52,+1:14.96 +  0.10,81.5 6.86,2
28,#111,Papazoglou L.  - Nikolopoulou M. Lancia Delta HF Integrale,4 2000+,8:04.25,+1:16.69 +  1.73,81.2 7.02,2
29,#35,Manouskos Nikolaos  - Manouskos E. Citroën Saxo VTS,C6 F2,8:07.06,+1:19.50 +  2.81,80.7 7.28,2
30,#103,Amaxopoulos D.  - Moraiti H. Toyota Corolla KE30,2 -1600,8:12.58,+1:25.02 +  5.52,79.8 7.79,2
31,#105,Rocco Gianluca  - Isailović Jovan Ford Sierra RS Cosworth 4x4,4 2000+,8:13.26,+1:25.70 +  0.68,79.7 7.85,2
32,#37,Anagnostakis K.  - Alexiadis D. Suzuki Swift Sport MK4,C4 F2,8:17.85,+1:30.29 +  4.59,79.0 8.27,2
33,#44,Michos Ioannis  - Floros C. Citroën Saxo VTS,C5 F2,8:18.08,+1:30.52 +  0.23,78.9 8.29,2
34,#106,Papadimitriou K.  - Sevastopoulos E. Toyota Starlet EP71 Turbo,4 2000,8:18.64,+1:31.08 +  0.56,78.8 8.34,2
35,#113,Kofinas Konstantinos  - Kofinas A. Alfa Romeo Alfetta GTV,4 2000+,8:20.07,+1:32.51 +  1.43,78.6 8.47,2
36,#101,Halivelakis A.  - Papageorgiou A. Ford Escort RS 2000 MKII,3 2000,8:20.46,+1:32.90 +  0.39,78.6 8.51,2
37,#30,Kougias jr  - Farakliotis Dimitris Peugeot 206 RC,C3 F2,8:21.16,+1:33.60 +  0.70,78.4 8.57,2
38,#104,Gavriilidis Giorgos  - Mouzakis N. Ford Sierra RS Cosworth 4x4,4 2000+,8:23.07,+1:35.51 +  1.91,78.1 8.75,2
39,#110,Georgakopoulos K.  - Kontos K. Toyota Corolla 1600 GT 2 Door AE86,4 -1600,8:23.85,+1:36.29 +  0.78,78.0 8.82,2
40,#45,Bandras Gavriil  - Bogdanos Spiros Peugeot 106,C6 F2,8:28.49,+1:40.93 +  4.64,77.3 9.24,2
41,#38,Diamantis D.  - Massialas A. Toyota Corolla AE86,C4 F2,8:32.66,+1:45.10 +  4.17,76.7 9.62,2
42,#26,Vatsos Nikos  - Kyrlagitsi Maria Renault Clio R3,C3 F2,8:39.36,+1:51.80 +  6.70,75.7 10.2,2
43,#115,Mitropoulos Kostas  - Bounazos D. Ford Escort Mexico MKI,2 2000,8:51.46,+2:03.90 +  12.10,74.0 11.4,2
44,#108,Nomikos Mihalis  - Trovas K. Toyota Starlet KP60,4 -1600,8:54.38,+2:06.82 +  2.92,73.6 11.6,2
45,#28,Koutsodimos Ioannis  - Vlagas S. Peugeot 106 S16,C6 F2,9:02.25,+2:14.69 +  7.87,72.5 12.3,2
46,#31,Karagiozopoulos P.  - Karkavanidis G. Seat Ibiza,C3 F2,9:37.74,+2:50.18 +  35.49,68.0 15.6,2
47,#32,Polatsidis D.  - Verikakis K. Citroën C2,C5 F2,9:51.64,+3:04.08 +  13.90,66.4 16.9,2
1,#4,Papadimitriou I.  - Petropoulos N. Škoda Fabia Rally2 evo,C1,15:41.20,,116.1,3
2,#3,Aligizakis E.  - Chatzidakis M. Škoda Fabia R5,C1,15:47.01,+5.81 +  5.81,115.4 0.19,3
