Crew,Gr/Cl,ss,Race,date,surface,competition,cou,time_SS_sec
Ogier Sébastie,RC1,11,Japan,16-19/11/2023,Tarmac,Wrc,4,141.0
Rovanperä Kall,RC1,11,Japan,16-19/11/2023,Tarmac,Wrc,5,141.9
Katsuta Takamo,RC1,11,Japan,16-19/11/2023,Tarmac,Wrc,6,142.4
Lappi Esapekka,RC1,11,Japan,16-19/11/2023,Tarmac,Wrc,7,142.9
Gryazin Nikola,RC2,11,Japan,16-19/11/2023,Tarmac,Wrc,8,145.5
Mikkelsen Andr,RC2,11,Japan,16-19/11/2023,Tarmac,Wrc,9,145.6
Munster Grégoi,RC2,11,Japan,16-19/11/2023,Tarmac,Wrc,10,146.2
Kajetanowicz K,RC2,11,Japan,16-19/11/2023,Tarmac,Wrc,11,147.2
Kovalainen Hei,RC2,11,Japan,16-19/11/2023,Tarmac,Wrc,12,152.4
Chwist Daniel ,RC2,11,Japan,16-19/11/2023,Tarmac,Wrc,13,159.6
Fukunaga Osamu,RC2,11,Japan,16-19/11/2023,Tarmac,Wrc,14,159.7
Arai Hiroki  -,RC4,11,Japan,16-19/11/2023,Tarmac,Wrc,15,160.6
Shinkai Tomoyu,NAT,11,Japan,16-19/11/2023,Tarmac,Wrc,16,163.0
Murata Kosuke ,NAT,11,Japan,16-19/11/2023,Tarmac,Wrc,17,167.4
Boland Eamonn ,RC2,11,Japan,16-19/11/2023,Tarmac,Wrc,18,167.6
Yamamoto Yuta ,NAT,11,Japan,16-19/11/2023,Tarmac,Wrc,19,172.7
Kunisawa Mitsu,RC5,11,Japan,16-19/11/2023,Tarmac,Wrc,20,173.7
Díaz-Aboitiz M,RC2,11,Japan,16-19/11/2023,Tarmac,Wrc,21,176.2
Bailey Jason  ,RC3,11,Japan,16-19/11/2023,Tarmac,Wrc,22,182.6
Iriemon  - Kag,NAT,11,Japan,16-19/11/2023,Tarmac,Wrc,23,183.5
Sasaki Yasuyuk,NAT,11,Japan,16-19/11/2023,Tarmac,Wrc,24,185.4
Hagiwara Yasun,NAT,11,Japan,16-19/11/2023,Tarmac,Wrc,25,186.6
Nakayama Toru ,NAT,11,Japan,16-19/11/2023,Tarmac,Wrc,26,188.1
Aihara Taisuke,NAT,11,Japan,16-19/11/2023,Tarmac,Wrc,27,195.9
Shimizu Hiroya,NAT,11,Japan,16-19/11/2023,Tarmac,Wrc,28,197.0
Imai Satoshi  ,RC2,11,Japan,16-19/11/2023,Tarmac,Wrc,29,
Arai Toshi  - ,NAT,11,Japan,16-19/11/2023,Tarmac,Wrc,30,
Hotta Makoto  ,NAT,11,Japan,16-19/11/2023,Tarmac,Wrc,31,
Takata Koji  -,NAT,11,Japan,16-19/11/2023,Tarmac,Wrc,32,
Evans Elfyn  -,RC1,12,Japan,16-19/11/2023,Tarmac,Wrc,1,138.7
Tänak Ott  - J,RC1,12,Japan,16-19/11/2023,Tarmac,Wrc,2,139.6
Ogier Sébastie,RC1,12,Japan,16-19/11/2023,Tarmac,Wrc,3,139.9
Rovanperä Kall,RC1,12,Japan,16-19/11/2023,Tarmac,Wrc,4,140.3
Neuville Thier,RC1,12,Japan,16-19/11/2023,Tarmac,Wrc,5,140.5
Lappi Esapekka,RC1,12,Japan,16-19/11/2023,Tarmac,Wrc,6,140.9
Katsuta Takamo,RC1,12,Japan,16-19/11/2023,Tarmac,Wrc,7,141.4
Gryazin Nikola,RC2,12,Japan,16-19/11/2023,Tarmac,Wrc,8,144.3
Munster Grégoi,RC2,12,Japan,16-19/11/2023,Tarmac,Wrc,9,144.3
Mikkelsen Andr,RC2,12,Japan,16-19/11/2023,Tarmac,Wrc,10,144.7
Kajetanowicz K,RC2,12,Japan,16-19/11/2023,Tarmac,Wrc,11,145.0
Kovalainen Hei,RC2,12,Japan,16-19/11/2023,Tarmac,Wrc,12,150.3
Arai Hiroki  -,RC4,12,Japan,16-19/11/2023,Tarmac,Wrc,13,157.2
Chwist Daniel ,RC2,12,Japan,16-19/11/2023,Tarmac,Wrc,14,159.3
Fukunaga Osamu,RC2,12,Japan,16-19/11/2023,Tarmac,Wrc,15,159.3
Shinkai Tomoyu,NAT,12,Japan,16-19/11/2023,Tarmac,Wrc,16,160.9
Murata Kosuke ,NAT,12,Japan,16-19/11/2023,Tarmac,Wrc,17,163.3
Boland Eamonn ,RC2,12,Japan,16-19/11/2023,Tarmac,Wrc,18,165.3
Díaz-Aboitiz M,RC2,12,Japan,16-19/11/2023,Tarmac,Wrc,19,166.3
Yamamoto Yuta ,NAT,12,Japan,16-19/11/2023,Tarmac,Wrc,20,177.8
Sasaki Yasuyuk,NAT,12,Japan,16-19/11/2023,Tarmac,Wrc,21,180.5
Hagiwara Yasun,NAT,12,Japan,16-19/11/2023,Tarmac,Wrc,22,182.0
Kunisawa Mitsu,RC5,12,Japan,16-19/11/2023,Tarmac,Wrc,23,183.5
Nakayama Toru ,NAT,12,Japan,16-19/11/2023,Tarmac,Wrc,24,183.6
Iriemon  - Kag,NAT,12,Japan,16-19/11/2023,Tarmac,Wrc,25,184.0
Shimizu Hiroya,NAT,12,Japan,16-19/11/2023,Tarmac,Wrc,26,185.1
Aihara Taisuke,NAT,12,Japan,16-19/11/2023,Tarmac,Wrc,27,190.4
Bailey Jason  ,RC3,12,Japan,16-19/11/2023,Tarmac,Wrc,28,228.6
Imai Satoshi  ,RC2,12,Japan,16-19/11/2023,Tarmac,Wrc,29,
Arai Toshi  - ,NAT,12,Japan,16-19/11/2023,Tarmac,Wrc,30,
Hotta Makoto  ,NAT,12,Japan,16-19/11/2023,Tarmac,Wrc,31,
Takata Koji  -,NAT,12,Japan,16-19/11/2023,Tarmac,Wrc,32,
Katsuta Takamo,RC1,13,Japan,16-19/11/2023,Tarmac,Wrc,1,873.5
Ogier Sébastie,RC1,13,Japan,16-19/11/2023,Tarmac,Wrc,2,876.3
Tänak Ott  - J,RC1,13,Japan,16-19/11/2023,Tarmac,Wrc,3,877.7
Neuville Thier,RC1,13,Japan,16-19/11/2023,Tarmac,Wrc,4,878.3
Lappi Esapekka,RC1,13,Japan,16-19/11/2023,Tarmac,Wrc,5,883.3
Rovanperä Kall,RC1,13,Japan,16-19/11/2023,Tarmac,Wrc,6,884.2
Evans Elfyn  -,RC1,13,Japan,16-19/11/2023,Tarmac,Wrc,7,887.0
Gryazin Nikola,RC2,13,Japan,16-19/11/2023,Tarmac,Wrc,8,910.0
Mikkelsen Andr,RC2,13,Japan,16-19/11/2023,Tarmac,Wrc,9,916.5
Munster Grégoi,RC2,13,Japan,16-19/11/2023,Tarmac,Wrc,10,925.7
Kovalainen Hei,RC2,13,Japan,16-19/11/2023,Tarmac,Wrc,11,935.3
Kajetanowicz K,RC2,13,Japan,16-19/11/2023,Tarmac,Wrc,12,950.3
Arai Hiroki  -,RC4,13,Japan,16-19/11/2023,Tarmac,Wrc,13,973.4
Shinkai Tomoyu,NAT,13,Japan,16-19/11/2023,Tarmac,Wrc,14,973.4
Fukunaga Osamu,RC2,13,Japan,16-19/11/2023,Tarmac,Wrc,15,976.2
Chwist Daniel ,RC2,13,Japan,16-19/11/2023,Tarmac,Wrc,16,998.2
Boland Eamonn ,RC2,13,Japan,16-19/11/2023,Tarmac,Wrc,17,1005.0
Murata Kosuke ,NAT,13,Japan,16-19/11/2023,Tarmac,Wrc,18,1060.6
Yamamoto Yuta ,NAT,13,Japan,16-19/11/2023,Tarmac,Wrc,19,1074.7
Díaz-Aboitiz M,RC2,13,Japan,16-19/11/2023,Tarmac,Wrc,20,1101.7
Bailey Jason  ,RC3,13,Japan,16-19/11/2023,Tarmac,Wrc,21,1138.6
Kunisawa Mitsu,RC5,13,Japan,16-19/11/2023,Tarmac,Wrc,22,1187.3
Sasaki Yasuyuk,NAT,13,Japan,16-19/11/2023,Tarmac,Wrc,23,1217.3
Hagiwara Yasun,NAT,13,Japan,16-19/11/2023,Tarmac,Wrc,24,1225.1
Nakayama Toru ,NAT,13,Japan,16-19/11/2023,Tarmac,Wrc,25,1229.3
Aihara Taisuke,NAT,13,Japan,16-19/11/2023,Tarmac,Wrc,26,1281.2
Iriemon  - Kag,NAT,13,Japan,16-19/11/2023,Tarmac,Wrc,27,1284.6
Shimizu Hiroya,NAT,13,Japan,16-19/11/2023,Tarmac,Wrc,28,1332.0
Imai Satoshi  ,RC2,13,Japan,16-19/11/2023,Tarmac,Wrc,29,
Arai Toshi  - ,NAT,13,Japan,16-19/11/2023,Tarmac,Wrc,30,1573.4
Hotta Makoto  ,NAT,13,Japan,16-19/11/2023,Tarmac,Wrc,31,1573.4
Takata Koji  -,NAT,13,Japan,16-19/11/2023,Tarmac,Wrc,32,1573.4
Katsuta Takamo,RC1,14,Japan,16-19/11/2023,Tarmac,Wrc,1,635.8
Neuville Thier,RC1,14,Japan,16-19/11/2023,Tarmac,Wrc,2,636.6
Tänak Ott  - J,RC1,14,Japan,16-19/11/2023,Tarmac,Wrc,3,638.5
Lappi Esapekka,RC1,14,Japan,16-19/11/2023,Tarmac,Wrc,4,646.1
Rovanperä Kall,RC1,14,Japan,16-19/11/2023,Tarmac,Wrc,5,649.1
Ogier Sébastie,RC1,14,Japan,16-19/11/2023,Tarmac,Wrc,6,665.7
Evans Elfyn  -,RC1,14,Japan,16-19/11/2023,Tarmac,Wrc,7,677.1
Munster Grégoi,RC2,14,Japan,16-19/11/2023,Tarmac,Wrc,8,700.2
Mikkelsen Andr,RC2,14,Japan,16-19/11/2023,Tarmac,Wrc,9,708.6
Gryazin Nikola,RC2,14,Japan,16-19/11/2023,Tarmac,Wrc,10,715.7
Kajetanowicz K,RC2,14,Japan,16-19/11/2023,Tarmac,Wrc,11,740.5
Shinkai Tomoyu,NAT,14,Japan,16-19/11/2023,Tarmac,Wrc,12,752.7
Arai Hiroki  -,RC4,14,Japan,16-19/11/2023,Tarmac,Wrc,13,755.1
Fukunaga Osamu,RC2,14,Japan,16-19/11/2023,Tarmac,Wrc,14,763.4
Boland Eamonn ,RC2,14,Japan,16-19/11/2023,Tarmac,Wrc,15,764.4
Chwist Daniel ,RC2,14,Japan,16-19/11/2023,Tarmac,Wrc,16,765.9
Murata Kosuke ,NAT,14,Japan,16-19/11/2023,Tarmac,Wrc,17,789.1
Bailey Jason  ,RC3,14,Japan,16-19/11/2023,Tarmac,Wrc,18,812.8
Yamamoto Yuta ,NAT,14,Japan,16-19/11/2023,Tarmac,Wrc,19,816.0
Díaz-Aboitiz M,RC2,14,Japan,16-19/11/2023,Tarmac,Wrc,20,844.9
Hagiwara Yasun,NAT,14,Japan,16-19/11/2023,Tarmac,Wrc,21,867.5
Iriemon  - Kag,NAT,14,Japan,16-19/11/2023,Tarmac,Wrc,22,874.2
Sasaki Yasuyuk,NAT,14,Japan,16-19/11/2023,Tarmac,Wrc,23,879.1
Kunisawa Mitsu,RC5,14,Japan,16-19/11/2023,Tarmac,Wrc,24,881.9
Nakayama Toru ,NAT,14,Japan,16-19/11/2023,Tarmac,Wrc,25,890.4
Aihara Taisuke,NAT,14,Japan,16-19/11/2023,Tarmac,Wrc,26,906.2
Shimizu Hiroya,NAT,14,Japan,16-19/11/2023,Tarmac,Wrc,27,962.3
Imai Satoshi  ,RC2,14,Japan,16-19/11/2023,Tarmac,Wrc,28,
Arai Toshi  - ,NAT,14,Japan,16-19/11/2023,Tarmac,Wrc,29,1352.7
Hotta Makoto  ,NAT,14,Japan,16-19/11/2023,Tarmac,Wrc,30,1352.7
Takata Koji  -,NAT,14,Japan,16-19/11/2023,Tarmac,Wrc,31,1352.7
Katsuta Takamo,RC1,15,Japan,16-19/11/2023,Tarmac,Wrc,1,199.7
Rovanperä Kall,RC1,15,Japan,16-19/11/2023,Tarmac,Wrc,2,200.1
Evans Elfyn  -,RC1,15,Japan,16-19/11/2023,Tarmac,Wrc,3,201.1
Lappi Esapekka,RC1,15,Japan,16-19/11/2023,Tarmac,Wrc,4,201.2
Tänak Ott  - J,RC1,15,Japan,16-19/11/2023,Tarmac,Wrc,5,201.6
Ogier Sébastie,RC1,15,Japan,16-19/11/2023,Tarmac,Wrc,6,202.0
Neuville Thier,RC1,15,Japan,16-19/11/2023,Tarmac,Wrc,7,205.3
Mikkelsen Andr,RC2,15,Japan,16-19/11/2023,Tarmac,Wrc,8,215.0
Munster Grégoi,RC2,15,Japan,16-19/11/2023,Tarmac,Wrc,9,216.3
Gryazin Nikola,RC2,15,Japan,16-19/11/2023,Tarmac,Wrc,10,218.7
Kajetanowicz K,RC2,15,Japan,16-19/11/2023,Tarmac,Wrc,11,219.9
Fukunaga Osamu,RC2,15,Japan,16-19/11/2023,Tarmac,Wrc,12,232.1
Shinkai Tomoyu,NAT,15,Japan,16-19/11/2023,Tarmac,Wrc,13,232.5
Arai Hiroki  -,RC4,15,Japan,16-19/11/2023,Tarmac,Wrc,14,233.6
Boland Eamonn ,RC2,15,Japan,16-19/11/2023,Tarmac,Wrc,15,236.5
Chwist Daniel ,RC2,15,Japan,16-19/11/2023,Tarmac,Wrc,16,241.9
Díaz-Aboitiz M,RC2,15,Japan,16-19/11/2023,Tarmac,Wrc,17,254.0
Yamamoto Yuta ,NAT,15,Japan,16-19/11/2023,Tarmac,Wrc,18,254.2
Murata Kosuke ,NAT,15,Japan,16-19/11/2023,Tarmac,Wrc,19,255.3
Bailey Jason  ,RC3,15,Japan,16-19/11/2023,Tarmac,Wrc,20,259.0
Kunisawa Mitsu,RC5,15,Japan,16-19/11/2023,Tarmac,Wrc,21,268.1
Sasaki Yasuyuk,NAT,15,Japan,16-19/11/2023,Tarmac,Wrc,22,276.4
Iriemon  - Kag,NAT,15,Japan,16-19/11/2023,Tarmac,Wrc,23,292.1
Hagiwara Yasun,NAT,15,Japan,16-19/11/2023,Tarmac,Wrc,24,293.0
Nakayama Toru ,NAT,15,Japan,16-19/11/2023,Tarmac,Wrc,25,293.6
Aihara Taisuke,NAT,15,Japan,16-19/11/2023,Tarmac,Wrc,26,315.8
Shimizu Hiroya,NAT,15,Japan,16-19/11/2023,Tarmac,Wrc,27,325.0
Imai Satoshi  ,RC2,15,Japan,16-19/11/2023,Tarmac,Wrc,28,
Arai Toshi  - ,NAT,15,Japan,16-19/11/2023,Tarmac,Wrc,29,832.5
Hotta Makoto  ,NAT,15,Japan,16-19/11/2023,Tarmac,Wrc,30,832.5
Takata Koji  -,NAT,15,Japan,16-19/11/2023,Tarmac,Wrc,31,832.5
Lappi Esapekka,RC1,16,Japan,16-19/11/2023,Tarmac,Wrc,1,107.0
Tänak Ott  - J,RC1,16,Japan,16-19/11/2023,Tarmac,Wrc,2,108.5
Neuville Thier,RC1,16,Japan,16-19/11/2023,Tarmac,Wrc,3,109.1
Katsuta Takamo,RC1,16,Japan,16-19/11/2023,Tarmac,Wrc,4,109.6
Evans Elfyn  -,RC1,16,Japan,16-19/11/2023,Tarmac,Wrc,5,109.9
Ogier Sébastie,RC1,16,Japan,16-19/11/2023,Tarmac,Wrc,6,110.6
Rovanperä Kall,RC1,16,Japan,16-19/11/2023,Tarmac,Wrc,7,111.6
Mikkelsen Andr,RC2,16,Japan,16-19/11/2023,Tarmac,Wrc,8,112.1
Gryazin Nikola,RC2,16,Japan,16-19/11/2023,Tarmac,Wrc,9,112.5
Kajetanowicz K,RC2,16,Japan,16-19/11/2023,Tarmac,Wrc,10,113.8
Munster Grégoi,RC2,16,Japan,16-19/11/2023,Tarmac,Wrc,11,114.9
Chwist Daniel ,RC2,16,Japan,16-19/11/2023,Tarmac,Wrc,12,120.4
Arai Hiroki  -,RC4,16,Japan,16-19/11/2023,Tarmac,Wrc,13,122.3
Shinkai Tomoyu,NAT,16,Japan,16-19/11/2023,Tarmac,Wrc,14,123.2
Fukunaga Osamu,RC2,16,Japan,16-19/11/2023,Tarmac,Wrc,15,125.2
Murata Kosuke ,NAT,16,Japan,16-19/11/2023,Tarmac,Wrc,16,126.2
Boland Eamonn ,RC2,16,Japan,16-19/11/2023,Tarmac,Wrc,17,126.3
Bailey Jason  ,RC3,16,Japan,16-19/11/2023,Tarmac,Wrc,18,128.5
Yamamoto Yuta ,NAT,16,Japan,16-19/11/2023,Tarmac,Wrc,19,128.7
Iriemon  - Kag,NAT,16,Japan,16-19/11/2023,Tarmac,Wrc,20,132.5
Kunisawa Mitsu,RC5,16,Japan,16-19/11/2023,Tarmac,Wrc,21,133.0
Díaz-Aboitiz M,RC2,16,Japan,16-19/11/2023,Tarmac,Wrc,22,136.4
Sasaki Yasuyuk,NAT,16,Japan,16-19/11/2023,Tarmac,Wrc,23,138.8
Hagiwara Yasun,NAT,16,Japan,16-19/11/2023,Tarmac,Wrc,24,139.2
Shimizu Hiroya,NAT,16,Japan,16-19/11/2023,Tarmac,Wrc,25,141.1
Aihara Taisuke,NAT,16,Japan,16-19/11/2023,Tarmac,Wrc,26,147.7
Nakayama Toru ,NAT,16,Japan,16-19/11/2023,Tarmac,Wrc,27,150.2
Imai Satoshi  ,RC2,16,Japan,16-19/11/2023,Tarmac,Wrc,28,
Arai Toshi  - ,NAT,16,Japan,16-19/11/2023,Tarmac,Wrc,29,
Hotta Makoto  ,NAT,16,Japan,16-19/11/2023,Tarmac,Wrc,30,
Takata Koji  -,NAT,16,Japan,16-19/11/2023,Tarmac,Wrc,31,
Neuville Thier,RC1,17,Japan,16-19/11/2023,Tarmac,Wrc,1,304.2
Katsuta Takamo,RC1,17,Japan,16-19/11/2023,Tarmac,Wrc,2,306.3
Lappi Esapekka,RC1,17,Japan,16-19/11/2023,Tarmac,Wrc,3,308.3
Evans Elfyn  -,RC1,17,Japan,16-19/11/2023,Tarmac,Wrc,4,308.3
Rovanperä Kall,RC1,17,Japan,16-19/11/2023,Tarmac,Wrc,5,309.4
Ogier Sébastie,RC1,17,Japan,16-19/11/2023,Tarmac,Wrc,6,310.1
Tänak Ott  - J,RC1,17,Japan,16-19/11/2023,Tarmac,Wrc,7,311.6
Munster Grégoi,RC2,17,Japan,16-19/11/2023,Tarmac,Wrc,8,319.9
Mikkelsen Andr,RC2,17,Japan,16-19/11/2023,Tarmac,Wrc,9,321.6
Gryazin Nikola,RC2,17,Japan,16-19/11/2023,Tarmac,Wrc,10,323.5
Kajetanowicz K,RC2,17,Japan,16-19/11/2023,Tarmac,Wrc,11,342.0
Fukunaga Osamu,RC2,17,Japan,16-19/11/2023,Tarmac,Wrc,12,347.3
Arai Toshi  - ,NAT,17,Japan,16-19/11/2023,Tarmac,Wrc,13,349.0
Boland Eamonn ,RC2,17,Japan,16-19/11/2023,Tarmac,Wrc,14,351.8
Chwist Daniel ,RC2,17,Japan,16-19/11/2023,Tarmac,Wrc,15,351.9
Arai Hiroki  -,RC4,17,Japan,16-19/11/2023,Tarmac,Wrc,16,352.0
Shinkai Tomoyu,NAT,17,Japan,16-19/11/2023,Tarmac,Wrc,17,353.8
Murata Kosuke ,NAT,17,Japan,16-19/11/2023,Tarmac,Wrc,18,360.8
Imai Satoshi  ,RC2,17,Japan,16-19/11/2023,Tarmac,Wrc,19,361.3
Hotta Makoto  ,NAT,17,Japan,16-19/11/2023,Tarmac,Wrc,20,372.4
Bailey Jason  ,RC3,17,Japan,16-19/11/2023,Tarmac,Wrc,21,379.4
Yamamoto Yuta ,NAT,17,Japan,16-19/11/2023,Tarmac,Wrc,22,384.1
Sasaki Yasuyuk,NAT,17,Japan,16-19/11/2023,Tarmac,Wrc,23,398.8
Díaz-Aboitiz M,RC2,17,Japan,16-19/11/2023,Tarmac,Wrc,24,400.0
Nakayama Toru ,NAT,17,Japan,16-19/11/2023,Tarmac,Wrc,25,420.4
Kunisawa Mitsu,RC5,17,Japan,16-19/11/2023,Tarmac,Wrc,26,425.0
Iriemon  - Kag,NAT,17,Japan,16-19/11/2023,Tarmac,Wrc,27,445.3
Hagiwara Yasun,NAT,17,Japan,16-19/11/2023,Tarmac,Wrc,28,452.4
Shimizu Hiroya,NAT,17,Japan,16-19/11/2023,Tarmac,Wrc,29,453.9
Aihara Taisuke,NAT,17,Japan,16-19/11/2023,Tarmac,Wrc,30,456.2
Takata Koji  -,NAT,17,Japan,16-19/11/2023,Tarmac,Wrc,31,456.7
Neuville Thier,RC1,18,Japan,16-19/11/2023,Tarmac,Wrc,1,1089.9
Katsuta Takamo,RC1,18,Japan,16-19/11/2023,Tarmac,Wrc,2,1096.0
Evans Elfyn  -,RC1,18,Japan,16-19/11/2023,Tarmac,Wrc,3,1100.5
Tänak Ott  - J,RC1,18,Japan,16-19/11/2023,Tarmac,Wrc,4,1105.2
Ogier Sébastie,RC1,18,Japan,16-19/11/2023,Tarmac,Wrc,5,1106.7
Rovanperä Kall,RC1,18,Japan,16-19/11/2023,Tarmac,Wrc,6,1108.9
Lappi Esapekka,RC1,18,Japan,16-19/11/2023,Tarmac,Wrc,7,1109.0
Mikkelsen Andr,RC2,18,Japan,16-19/11/2023,Tarmac,Wrc,8,1133.1
Munster Grégoi,RC2,18,Japan,16-19/11/2023,Tarmac,Wrc,9,1154.1
Gryazin Nikola,RC2,18,Japan,16-19/11/2023,Tarmac,Wrc,10,1155.9
Arai Hiroki  -,RC4,18,Japan,16-19/11/2023,Tarmac,Wrc,11,1229.5
Shinkai Tomoyu,NAT,18,Japan,16-19/11/2023,Tarmac,Wrc,12,1244.8
Kajetanowicz K,RC2,18,Japan,16-19/11/2023,Tarmac,Wrc,13,1247.4
Fukunaga Osamu,RC2,18,Japan,16-19/11/2023,Tarmac,Wrc,14,1248.6
Boland Eamonn ,RC2,18,Japan,16-19/11/2023,Tarmac,Wrc,15,1266.5
Chwist Daniel ,RC2,18,Japan,16-19/11/2023,Tarmac,Wrc,16,1269.3
Arai Toshi  - ,NAT,18,Japan,16-19/11/2023,Tarmac,Wrc,17,1272.0
Hotta Makoto  ,NAT,18,Japan,16-19/11/2023,Tarmac,Wrc,18,1304.2
Imai Satoshi  ,RC2,18,Japan,16-19/11/2023,Tarmac,Wrc,19,1308.1
Murata Kosuke ,NAT,18,Japan,16-19/11/2023,Tarmac,Wrc,20,1326.9
Bailey Jason  ,RC3,18,Japan,16-19/11/2023,Tarmac,Wrc,21,1343.6
Yamamoto Yuta ,NAT,18,Japan,16-19/11/2023,Tarmac,Wrc,22,1357.0
Sasaki Yasuyuk,NAT,18,Japan,16-19/11/2023,Tarmac,Wrc,23,1453.6
Kunisawa Mitsu,RC5,18,Japan,16-19/11/2023,Tarmac,Wrc,24,1455.8
Nakayama Toru ,NAT,18,Japan,16-19/11/2023,Tarmac,Wrc,25,1467.8
Díaz-Aboitiz M,RC2,18,Japan,16-19/11/2023,Tarmac,Wrc,26,1487.9
Iriemon  - Kag,NAT,18,Japan,16-19/11/2023,Tarmac,Wrc,27,1547.7
Shimizu Hiroya,NAT,18,Japan,16-19/11/2023,Tarmac,Wrc,28,1644.8
Takata Koji  -,NAT,18,Japan,16-19/11/2023,Tarmac,Wrc,29,1673.1
Hagiwara Yasun,NAT,18,Japan,16-19/11/2023,Tarmac,Wrc,30,1714.2
Aihara Taisuke,NAT,18,Japan,16-19/11/2023,Tarmac,Wrc,31,1715.1
Katsuta Takamo,RC1,19,Japan,16-19/11/2023,Tarmac,Wrc,1,496.3
Neuville Thier,RC1,19,Japan,16-19/11/2023,Tarmac,Wrc,2,501.6
Lappi Esapekka,RC1,19,Japan,16-19/11/2023,Tarmac,Wrc,3,506.0
Evans Elfyn  -,RC1,19,Japan,16-19/11/2023,Tarmac,Wrc,4,507.6
Ogier Sébastie,RC1,19,Japan,16-19/11/2023,Tarmac,Wrc,5,509.2
Rovanperä Kall,RC1,19,Japan,16-19/11/2023,Tarmac,Wrc,6,510.6
Tänak Ott  - J,RC1,19,Japan,16-19/11/2023,Tarmac,Wrc,7,516.7
Mikkelsen Andr,RC2,19,Japan,16-19/11/2023,Tarmac,Wrc,8,529.1
Munster Grégoi,RC2,19,Japan,16-19/11/2023,Tarmac,Wrc,9,532.4
Gryazin Nikola,RC2,19,Japan,16-19/11/2023,Tarmac,Wrc,10,534.7
Kajetanowicz K,RC2,19,Japan,16-19/11/2023,Tarmac,Wrc,11,563.2
Arai Hiroki  -,RC4,19,Japan,16-19/11/2023,Tarmac,Wrc,12,572.7
Chwist Daniel ,RC2,19,Japan,16-19/11/2023,Tarmac,Wrc,13,586.1
Shinkai Tomoyu,NAT,19,Japan,16-19/11/2023,Tarmac,Wrc,14,586.6
Boland Eamonn ,RC2,19,Japan,16-19/11/2023,Tarmac,Wrc,15,591.1
Fukunaga Osamu,RC2,19,Japan,16-19/11/2023,Tarmac,Wrc,16,593.4
Imai Satoshi  ,RC2,19,Japan,16-19/11/2023,Tarmac,Wrc,17,611.1
Bailey Jason  ,RC3,19,Japan,16-19/11/2023,Tarmac,Wrc,18,615.7
Murata Kosuke ,NAT,19,Japan,16-19/11/2023,Tarmac,Wrc,19,616.2
Hotta Makoto  ,NAT,19,Japan,16-19/11/2023,Tarmac,Wrc,20,621.9
Yamamoto Yuta ,NAT,19,Japan,16-19/11/2023,Tarmac,Wrc,21,647.0
Díaz-Aboitiz M,RC2,19,Japan,16-19/11/2023,Tarmac,Wrc,22,676.1
Sasaki Yasuyuk,NAT,19,Japan,16-19/11/2023,Tarmac,Wrc,23,679.1
Kunisawa Mitsu,RC5,19,Japan,16-19/11/2023,Tarmac,Wrc,24,681.2
Nakayama Toru ,NAT,19,Japan,16-19/11/2023,Tarmac,Wrc,25,685.6
Iriemon  - Kag,NAT,19,Japan,16-19/11/2023,Tarmac,Wrc,26,721.7
Shimizu Hiroya,NAT,19,Japan,16-19/11/2023,Tarmac,Wrc,27,753.2
Aihara Taisuke,NAT,19,Japan,16-19/11/2023,Tarmac,Wrc,28,799.1
Hagiwara Yasun,NAT,19,Japan,16-19/11/2023,Tarmac,Wrc,29,800.6
Takata Koji  -,NAT,19,Japan,16-19/11/2023,Tarmac,Wrc,30,818.7
Neuville Thier,RC1,20,Japan,16-19/11/2023,Tarmac,Wrc,1,1083.7
Lappi Esapekka,RC1,20,Japan,16-19/11/2023,Tarmac,Wrc,2,1086.7
Tänak Ott  - J,RC1,20,Japan,16-19/11/2023,Tarmac,Wrc,3,1094.7
Katsuta Takamo,RC1,20,Japan,16-19/11/2023,Tarmac,Wrc,4,1097.1
Ogier Sébastie,RC1,20,Japan,16-19/11/2023,Tarmac,Wrc,5,1097.5
Rovanperä Kall,RC1,20,Japan,16-19/11/2023,Tarmac,Wrc,6,1101.2
Evans Elfyn  -,RC1,20,Japan,16-19/11/2023,Tarmac,Wrc,7,1102.1
Mikkelsen Andr,RC2,20,Japan,16-19/11/2023,Tarmac,Wrc,8,1127.0
Gryazin Nikola,RC2,20,Japan,16-19/11/2023,Tarmac,Wrc,9,1145.2
Kajetanowicz K,RC2,20,Japan,16-19/11/2023,Tarmac,Wrc,10,1203.0
Arai Hiroki  -,RC4,20,Japan,16-19/11/2023,Tarmac,Wrc,11,1206.1
Shinkai Tomoyu,NAT,20,Japan,16-19/11/2023,Tarmac,Wrc,12,1211.9
Fukunaga Osamu,RC2,20,Japan,16-19/11/2023,Tarmac,Wrc,13,1218.0
Boland Eamonn ,RC2,20,Japan,16-19/11/2023,Tarmac,Wrc,14,1234.8
Chwist Daniel ,RC2,20,Japan,16-19/11/2023,Tarmac,Wrc,15,1247.0
Imai Satoshi  ,RC2,20,Japan,16-19/11/2023,Tarmac,Wrc,16,1306.8
Murata Kosuke ,NAT,20,Japan,16-19/11/2023,Tarmac,Wrc,17,1308.0
Hotta Makoto  ,NAT,20,Japan,16-19/11/2023,Tarmac,Wrc,18,1313.9
Yamamoto Yuta ,NAT,20,Japan,16-19/11/2023,Tarmac,Wrc,19,1321.3
Bailey Jason  ,RC3,20,Japan,16-19/11/2023,Tarmac,Wrc,20,1322.4
Díaz-Aboitiz M,RC2,20,Japan,16-19/11/2023,Tarmac,Wrc,21,1377.7
