No.,Crew,Group,ss,Race,cou,time_SS_sec
29,Johnston  ,RC2,2,MonteCarlo,19,1054.5
25,Munster  G,RC2,2,MonteCarlo,20,1056.8
52,Gamba  Mat,RC2,2,MonteCarlo,21,1061.0
31,McErlean  ,RC2,2,MonteCarlo,22,1063.2
35,Cachon  A.,RC2,2,MonteCarlo,23,1066.6
36,Miele  Mau,RC2,2,MonteCarlo,24,1074.4
38,Burri  Oli,RC2,2,MonteCarlo,25,1077.3
53,Gino  Ales,RC2,2,MonteCarlo,26,1082.1
59,Riberi  Br,RC2,2,MonteCarlo,27,1089.2
32,Creighton ,RC2,2,MonteCarlo,28,1089.5
41,Alonso  Da,RC2,2,MonteCarlo,29,1092.5
51,Hirschi  J,RC2,2,MonteCarlo,30,1093.8
57,Pistachi  ,RC2,2,MonteCarlo,31,1101.3
39,Keferböck ,RC2,2,MonteCarlo,32,1104.4
58,Haut-Labou,RC2,2,MonteCarlo,33,1118.2
23,Solberg  O,RC2,2,MonteCarlo,34,1123.4
54,Baffoun  P,RC2,2,MonteCarlo,35,1131.5
67,Panagiotis,RGT,2,MonteCarlo,36,1136.0
49,Merli  Chr,RC2,2,MonteCarlo,37,1137.1
46,Niboli  Si,RC2,2,MonteCarlo,38,1141.0
48,Arengi Ben,RC2,2,MonteCarlo,39,1150.1
65,Fontalba  ,RGT,2,MonteCarlo,40,1156.1
61,László  Z.,RC2,2,MonteCarlo,41,1156.7
44,Rosati  F.,RC2,2,MonteCarlo,42,1159.6
78,Rossi  Ghj,RC4,2,MonteCarlo,43,1159.7
68,Irlacher  ,RC4,2,MonteCarlo,44,1168.4
62,Pergola  P,RC2,2,MonteCarlo,45,1169.7
71,Baugé  Bau,RC4,2,MonteCarlo,46,1173.0
42,Boland  Ea,RC2,2,MonteCarlo,47,1176.2
56,Albertini ,RC2,2,MonteCarlo,48,1176.5
9,Serderidis,RC1,2,MonteCarlo,49,1185.1
60,Tanci  Pie,RC2,2,MonteCarlo,50,1188.2
55,Desangles ,RC2,2,MonteCarlo,51,1190.4
76,Prévalet  ,RC4,2,MonteCarlo,52,1191.3
45,Patera  Si,RC2,2,MonteCarlo,53,1201.5
66,Ferraro  D,RGT,2,MonteCarlo,54,1203.0
40,Bontempell,RC2,2,MonteCarlo,55,1207.3
47,Marchino  ,RC2,2,MonteCarlo,56,1208.6
64,Royere  Er,RGT,2,MonteCarlo,57,1209.8
73,Pedalà  M.,RC4,2,MonteCarlo,58,1219.3
75,Ciato  S. ,RC4,2,MonteCarlo,59,1237.9
84,Ressegaire,RC5,2,MonteCarlo,60,1241.2
74,Fontana  M,RC4,2,MonteCarlo,61,1245.0
82,Prat  Jéré,RC5,2,MonteCarlo,62,1246.0
80,Aymard  Jé,RC4,2,MonteCarlo,63,1253.4
85,Berard  C.,RC5,2,MonteCarlo,64,1265.4
83,Vialle  Li,RC5,2,MonteCarlo,65,1281.7
79,Michellier,RC4,2,MonteCarlo,66,1286.0
70,Dal Zotto ,RC4,2,MonteCarlo,67,1291.3
77,Marazzato ,RC4,2,MonteCarlo,68,1299.7
87,Charnay  J,RC5,2,MonteCarlo,69,1310.9
50,Vossen  He,RC2,2,MonteCarlo,70,1311.7
81,Palmero  J,RC4,2,MonteCarlo,71,1388.8
63,Frau  Rich,RGT,2,MonteCarlo,72,1391.4
72,Mallard  J,RC4,2,MonteCarlo,73,1446.6
86,Dessi  Mar,RC5,2,MonteCarlo,74,1487.9
17,Ogier  S. ,RC1,3,MonteCarlo,1,594.7
33,Evans  Elf,RC1,3,MonteCarlo,2,597.9
69,Rovanperä ,RC1,3,MonteCarlo,3,600.8
11,Neuville  ,RC1,3,MonteCarlo,4,602.5
8,Tänak  Ott,RC1,3,MonteCarlo,5,602.7
7,Loubet  P.,RC1,3,MonteCarlo,6,602.9
6,Sordo  Dan,RC1,3,MonteCarlo,7,607.5
18,Katsuta  T,RC1,3,MonteCarlo,8,609.1
4,Lappi  Esa,RC1,3,MonteCarlo,9,612.8
23,Solberg  O,RC2,3,MonteCarlo,10,626.5
21,Rossel  Yo,RC2,3,MonteCarlo,11,630.4
24,Gryazin  N,RC2,3,MonteCarlo,12,631.1
26,Bulacia  M,RC2,3,MonteCarlo,13,634.3
28,Ingram  Ch,RC2,3,MonteCarlo,14,635.1
22,Lefebvre  ,RC2,3,MonteCarlo,15,636.0
27,Cais  Erik,RC2,3,MonteCarlo,16,636.1
35,Cachon  A.,RC2,3,MonteCarlo,17,639.7
34,López  J. ,RC2,3,MonteCarlo,18,640.6
20,Fourmaux  ,RC2,3,MonteCarlo,19,642.6
25,Munster  G,RC2,3,MonteCarlo,20,643.0
37,Delecour  ,RC2,3,MonteCarlo,21,645.5
31,McErlean  ,RC2,3,MonteCarlo,22,651.6
52,Gamba  Mat,RC2,3,MonteCarlo,23,651.7
32,Creighton ,RC2,3,MonteCarlo,24,652.1
29,Johnston  ,RC2,3,MonteCarlo,25,653.4
51,Hirschi  J,RC2,3,MonteCarlo,26,653.6
53,Gino  Ales,RC2,3,MonteCarlo,27,659.7
38,Burri  Oli,RC2,3,MonteCarlo,28,661.3
36,Miele  Mau,RC2,3,MonteCarlo,29,661.4
59,Riberi  Br,RC2,3,MonteCarlo,30,662.3
41,Alonso  Da,RC2,3,MonteCarlo,31,671.6
39,Keferböck ,RC2,3,MonteCarlo,32,671.8
54,Baffoun  P,RC2,3,MonteCarlo,33,673.8
9,Serderidis,RC1,3,MonteCarlo,34,675.5
57,Pistachi  ,RC2,3,MonteCarlo,35,680.6
67,Panagiotis,RGT,3,MonteCarlo,36,685.2
42,Boland  Ea,RC2,3,MonteCarlo,37,685.6
49,Merli  Chr,RC2,3,MonteCarlo,38,687.0
65,Fontalba  ,RGT,3,MonteCarlo,39,688.1
58,Haut-Labou,RC2,3,MonteCarlo,40,690.0
60,Tanci  Pie,RC2,3,MonteCarlo,41,691.2
44,Rosati  F.,RC2,3,MonteCarlo,42,692.7
40,Bontempell,RC2,3,MonteCarlo,43,694.3
76,Prévalet  ,RC4,3,MonteCarlo,44,698.3
64,Royere  Er,RGT,3,MonteCarlo,45,699.3
45,Patera  Si,RC2,3,MonteCarlo,46,704.1
55,Desangles ,RC2,3,MonteCarlo,47,705.4
62,Pergola  P,RC2,3,MonteCarlo,48,707.7
78,Rossi  Ghj,RC4,3,MonteCarlo,49,707.8
71,Baugé  Bau,RC4,3,MonteCarlo,50,708.2
56,Albertini ,RC2,3,MonteCarlo,51,709.1
66,Ferraro  D,RGT,3,MonteCarlo,52,712.9
61,László  Z.,RC2,3,MonteCarlo,53,713.5
46,Niboli  Si,RC2,3,MonteCarlo,54,713.7
68,Irlacher  ,RC4,3,MonteCarlo,55,723.7
47,Marchino  ,RC2,3,MonteCarlo,56,724.9
74,Fontana  M,RC4,3,MonteCarlo,57,729.5
75,Ciato  S. ,RC4,3,MonteCarlo,58,730.7
73,Pedalà  M.,RC4,3,MonteCarlo,59,737.0
84,Ressegaire,RC5,3,MonteCarlo,60,743.1
85,Berard  C.,RC5,3,MonteCarlo,61,744.8
80,Aymard  Jé,RC4,3,MonteCarlo,62,754.7
50,Vossen  He,RC2,3,MonteCarlo,63,758.3
77,Marazzato ,RC4,3,MonteCarlo,64,760.0
79,Michellier,RC4,3,MonteCarlo,65,763.3
83,Vialle  Li,RC5,3,MonteCarlo,66,763.8
82,Prat  Jéré,RC5,3,MonteCarlo,67,768.9
87,Charnay  J,RC5,3,MonteCarlo,68,778.5
63,Frau  Rich,RGT,3,MonteCarlo,69,784.3
81,Palmero  J,RC4,3,MonteCarlo,70,805.5
86,Dessi  Mar,RC5,3,MonteCarlo,71,834.6
72,Mallard  J,RC4,3,MonteCarlo,72,883.4
48,Arengi Ben,RC2,3,MonteCarlo,73,966.0
70,Dal Zotto ,RC4,3,MonteCarlo,74,1298.3
17,Ogier  S. ,RC1,4,MonteCarlo,1,704.7
33,Evans  Elf,RC1,4,MonteCarlo,2,706.8
11,Neuville  ,RC1,4,MonteCarlo,3,709.6
18,Katsuta  T,RC1,4,MonteCarlo,4,710.7
8,Tänak  Ott,RC1,4,MonteCarlo,5,712.5
69,Rovanperä ,RC1,4,MonteCarlo,6,714.7
6,Sordo  Dan,RC1,4,MonteCarlo,7,715.1
7,Loubet  P.,RC1,4,MonteCarlo,8,715.8
4,Lappi  Esa,RC1,4,MonteCarlo,9,720.8
23,Solberg  O,RC2,4,MonteCarlo,10,737.8
24,Gryazin  N,RC2,4,MonteCarlo,11,740.6
21,Rossel  Yo,RC2,4,MonteCarlo,12,741.4
27,Cais  Erik,RC2,4,MonteCarlo,13,747.0
22,Lefebvre  ,RC2,4,MonteCarlo,14,747.4
20,Fourmaux  ,RC2,4,MonteCarlo,15,747.6
34,López  J. ,RC2,4,MonteCarlo,16,748.0
26,Bulacia  M,RC2,4,MonteCarlo,17,748.5
28,Ingram  Ch,RC2,4,MonteCarlo,18,749.4
35,Cachon  A.,RC2,4,MonteCarlo,19,750.8
25,Munster  G,RC2,4,MonteCarlo,20,755.9
29,Johnston  ,RC2,4,MonteCarlo,21,757.7
31,McErlean  ,RC2,4,MonteCarlo,22,759.0
37,Delecour  ,RC2,4,MonteCarlo,23,763.2
52,Gamba  Mat,RC2,4,MonteCarlo,24,767.0
51,Hirschi  J,RC2,4,MonteCarlo,25,768.6
32,Creighton ,RC2,4,MonteCarlo,26,769.5
59,Riberi  Br,RC2,4,MonteCarlo,27,771.4
36,Miele  Mau,RC2,4,MonteCarlo,28,778.3
53,Gino  Ales,RC2,4,MonteCarlo,29,783.1
9,Serderidis,RC1,4,MonteCarlo,30,790.6
39,Keferböck ,RC2,4,MonteCarlo,31,792.0
58,Haut-Labou,RC2,4,MonteCarlo,32,793.2
57,Pistachi  ,RC2,4,MonteCarlo,33,794.7
49,Merli  Chr,RC2,4,MonteCarlo,34,799.4
54,Baffoun  P,RC2,4,MonteCarlo,35,803.2
67,Panagiotis,RGT,4,MonteCarlo,36,810.9
42,Boland  Ea,RC2,4,MonteCarlo,37,811.9
55,Desangles ,RC2,4,MonteCarlo,38,812.2
60,Tanci  Pie,RC2,4,MonteCarlo,39,815.0
76,Prévalet  ,RC4,4,MonteCarlo,40,816.8
40,Bontempell,RC2,4,MonteCarlo,41,818.2
61,László  Z.,RC2,4,MonteCarlo,42,820.0
44,Rosati  F.,RC2,4,MonteCarlo,43,821.8
45,Patera  Si,RC2,4,MonteCarlo,44,822.0
48,Arengi Ben,RC2,4,MonteCarlo,45,822.3
41,Alonso  Da,RC2,4,MonteCarlo,46,822.6
56,Albertini ,RC2,4,MonteCarlo,47,825.1
46,Niboli  Si,RC2,4,MonteCarlo,48,825.6
78,Rossi  Ghj,RC4,4,MonteCarlo,49,826.2
71,Baugé  Bau,RC4,4,MonteCarlo,50,834.5
66,Ferraro  D,RGT,4,MonteCarlo,51,835.7
64,Royere  Er,RGT,4,MonteCarlo,52,840.8
68,Irlacher  ,RC4,4,MonteCarlo,53,846.8
74,Fontana  M,RC4,4,MonteCarlo,54,855.7
73,Pedalà  M.,RC4,4,MonteCarlo,55,857.4
47,Marchino  ,RC2,4,MonteCarlo,56,858.7
84,Ressegaire,RC5,4,MonteCarlo,57,869.6
77,Marazzato ,RC4,4,MonteCarlo,58,872.0
80,Aymard  Jé,RC4,4,MonteCarlo,59,879.9
87,Charnay  J,RC5,4,MonteCarlo,60,880.3
75,Ciato  S. ,RC4,4,MonteCarlo,61,881.2
79,Michellier,RC4,4,MonteCarlo,62,885.9
82,Prat  Jéré,RC5,4,MonteCarlo,63,886.8
83,Vialle  Li,RC5,4,MonteCarlo,64,888.3
50,Vossen  He,RC2,4,MonteCarlo,65,904.5
63,Frau  Rich,RGT,4,MonteCarlo,66,920.7
85,Berard  C.,RC5,4,MonteCarlo,67,921.0
81,Palmero  J,RC4,4,MonteCarlo,68,960.7
86,Dessi  Mar,RC5,4,MonteCarlo,69,984.3
72,Mallard  J,RC4,4,MonteCarlo,70,1003.6
38,Burri  Oli,RC2,4,MonteCarlo,71,1337.8
62,Pergola  P,RC2,4,MonteCarlo,72,1367.0
65,Fontalba  ,RGT,4,MonteCarlo,73,1410.9
70,Dal Zotto ,RC4,4,MonteCarlo,74,1416.8
17,Ogier  S. ,RC1,5,MonteCarlo,1,510.7
69,Rovanperä ,RC1,5,MonteCarlo,2,512.0
11,Neuville  ,RC1,5,MonteCarlo,3,515.2
18,Katsuta  T,RC1,5,MonteCarlo,4,517.1
4,Lappi  Esa,RC1,5,MonteCarlo,5,518.4
6,Sordo  Dan,RC1,5,MonteCarlo,6,519.5
8,Tänak  Ott,RC1,5,MonteCarlo,7,519.7
24,Gryazin  N,RC2,5,MonteCarlo,8,532.4
23,Solberg  O,RC2,5,MonteCarlo,9,533.3
22,Lefebvre  ,RC2,5,MonteCarlo,10,536.6
21,Rossel  Yo,RC2,5,MonteCarlo,11,536.7
34,López  J. ,RC2,5,MonteCarlo,12,538.7
20,Fourmaux  ,RC2,5,MonteCarlo,13,540.5
27,Cais  Erik,RC2,5,MonteCarlo,14,541.6
25,Munster  G,RC2,5,MonteCarlo,15,545.2
28,Ingram  Ch,RC2,5,MonteCarlo,16,546.8
35,Cachon  A.,RC2,5,MonteCarlo,17,549.5
31,McErlean  ,RC2,5,MonteCarlo,18,550.7
32,Creighton ,RC2,5,MonteCarlo,19,552.0
37,Delecour  ,RC2,5,MonteCarlo,20,553.3
29,Johnston  ,RC2,5,MonteCarlo,21,553.8
33,Evans  Elf,RC1,5,MonteCarlo,22,554.1
26,Bulacia  M,RC2,5,MonteCarlo,23,555.6
51,Hirschi  J,RC2,5,MonteCarlo,24,564.4
52,Gamba  Mat,RC2,5,MonteCarlo,25,566.1
36,Miele  Mau,RC2,5,MonteCarlo,26,566.6
53,Gino  Ales,RC2,5,MonteCarlo,27,573.9
54,Baffoun  P,RC2,5,MonteCarlo,28,578.7
39,Keferböck ,RC2,5,MonteCarlo,29,579.4
58,Haut-Labou,RC2,5,MonteCarlo,30,580.4
59,Riberi  Br,RC2,5,MonteCarlo,31,581.4
9,Serderidis,RC1,5,MonteCarlo,32,587.8
76,Prévalet  ,RC4,5,MonteCarlo,33,589.8
42,Boland  Ea,RC2,5,MonteCarlo,34,591.2
57,Pistachi  ,RC2,5,MonteCarlo,35,592.5
49,Merli  Chr,RC2,5,MonteCarlo,36,592.8
55,Desangles ,RC2,5,MonteCarlo,37,595.5
71,Baugé  Bau,RC4,5,MonteCarlo,38,599.3
56,Albertini ,RC2,5,MonteCarlo,39,599.5
67,Panagiotis,RGT,5,MonteCarlo,40,599.5
40,Bontempell,RC2,5,MonteCarlo,41,600.7
48,Arengi Ben,RC2,5,MonteCarlo,42,602.1
7,Loubet  P.,RC1,5,MonteCarlo,43,602.6
61,László  Z.,RC2,5,MonteCarlo,44,604.0
64,Royere  Er,RGT,5,MonteCarlo,45,605.5
60,Tanci  Pie,RC2,5,MonteCarlo,46,606.1
78,Rossi  Ghj,RC4,5,MonteCarlo,47,610.3
74,Fontana  M,RC4,5,MonteCarlo,48,613.9
73,Pedalà  M.,RC4,5,MonteCarlo,49,614.1
44,Rosati  F.,RC2,5,MonteCarlo,50,615.5
66,Ferraro  D,RGT,5,MonteCarlo,51,619.5
46,Niboli  Si,RC2,5,MonteCarlo,52,623.5
68,Irlacher  ,RC4,5,MonteCarlo,53,631.1
75,Ciato  S. ,RC4,5,MonteCarlo,54,631.8
47,Marchino  ,RC2,5,MonteCarlo,55,635.2
87,Charnay  J,RC5,5,MonteCarlo,56,640.2
82,Prat  Jéré,RC5,5,MonteCarlo,57,644.1
84,Ressegaire,RC5,5,MonteCarlo,58,644.4
79,Michellier,RC4,5,MonteCarlo,59,645.6
83,Vialle  Li,RC5,5,MonteCarlo,60,647.2
80,Aymard  Jé,RC4,5,MonteCarlo,61,648.2
50,Vossen  He,RC2,5,MonteCarlo,62,664.8
85,Berard  C.,RC5,5,MonteCarlo,63,670.2
63,Frau  Rich,RGT,5,MonteCarlo,64,682.9
81,Palmero  J,RC4,5,MonteCarlo,65,705.3
45,Patera  Si,RC2,5,MonteCarlo,66,720.1
86,Dessi  Mar,RC5,5,MonteCarlo,67,730.6
72,Mallard  J,RC4,5,MonteCarlo,68,736.7
77,Marazzato ,RC4,5,MonteCarlo,69,786.3
38,Burri  Oli,RC2,5,MonteCarlo,70,1132.4
41,Alonso  Da,RC2,5,MonteCarlo,71,1132.4
62,Pergola  P,RC2,5,MonteCarlo,72,1164.4
70,Dal Zotto ,RC4,5,MonteCarlo,73,1189.8
65,Fontalba  ,RGT,5,MonteCarlo,74,1199.5
33,Evans  Elf,RC1,6,MonteCarlo,1,589.3
17,Ogier  S. ,RC1,6,MonteCarlo,2,589.8
69,Rovanperä ,RC1,6,MonteCarlo,3,591.3
18,Katsuta  T,RC1,6,MonteCarlo,4,593.1
11,Neuville  ,RC1,6,MonteCarlo,5,593.5
8,Tänak  Ott,RC1,6,MonteCarlo,6,593.7
6,Sordo  Dan,RC1,6,MonteCarlo,7,597.8
4,Lappi  Esa,RC1,6,MonteCarlo,8,604.5
23,Solberg  O,RC2,6,MonteCarlo,9,615.8
24,Gryazin  N,RC2,6,MonteCarlo,10,619.7
21,Rossel  Yo,RC2,6,MonteCarlo,11,624.7
27,Cais  Erik,RC2,6,MonteCarlo,12,626.6
26,Bulacia  M,RC2,6,MonteCarlo,13,627.9
34,López  J. ,RC2,6,MonteCarlo,14,628.1
22,Lefebvre  ,RC2,6,MonteCarlo,15,629.3
28,Ingram  Ch,RC2,6,MonteCarlo,16,630.4
20,Fourmaux  ,RC2,6,MonteCarlo,17,631.3
35,Cachon  A.,RC2,6,MonteCarlo,18,631.8
25,Munster  G,RC2,6,MonteCarlo,19,636.3
37,Delecour  ,RC2,6,MonteCarlo,20,636.4
29,Johnston  ,RC2,6,MonteCarlo,21,641.3
31,McErlean  ,RC2,6,MonteCarlo,22,642.1
52,Gamba  Mat,RC2,6,MonteCarlo,23,650.4
59,Riberi  Br,RC2,6,MonteCarlo,24,656.7
32,Creighton ,RC2,6,MonteCarlo,25,658.5
36,Miele  Mau,RC2,6,MonteCarlo,26,658.8
58,Haut-Labou,RC2,6,MonteCarlo,27,659.4
53,Gino  Ales,RC2,6,MonteCarlo,28,662.6
49,Merli  Chr,RC2,6,MonteCarlo,29,670.2
54,Baffoun  P,RC2,6,MonteCarlo,30,670.7
9,Serderidis,RC1,6,MonteCarlo,31,672.1
57,Pistachi  ,RC2,6,MonteCarlo,32,673.1
39,Keferböck ,RC2,6,MonteCarlo,33,675.2
51,Hirschi  J,RC2,6,MonteCarlo,34,677.1
67,Panagiotis,RGT,6,MonteCarlo,35,679.4
66,Ferraro  D,RGT,6,MonteCarlo,36,682.8
42,Boland  Ea,RC2,6,MonteCarlo,37,691.0
76,Prévalet  ,RC4,6,MonteCarlo,38,691.4
55,Desangles ,RC2,6,MonteCarlo,39,692.8
71,Baugé  Bau,RC4,6,MonteCarlo,40,695.1
56,Albertini ,RC2,6,MonteCarlo,41,695.5
78,Rossi  Ghj,RC4,6,MonteCarlo,42,695.8
40,Bontempell,RC2,6,MonteCarlo,43,697.2
48,Arengi Ben,RC2,6,MonteCarlo,44,698.1
46,Niboli  Si,RC2,6,MonteCarlo,45,699.0
60,Tanci  Pie,RC2,6,MonteCarlo,46,700.4
64,Royere  Er,RGT,6,MonteCarlo,47,702.6
61,László  Z.,RC2,6,MonteCarlo,48,706.2
45,Patera  Si,RC2,6,MonteCarlo,49,714.1
74,Fontana  M,RC4,6,MonteCarlo,50,723.9
75,Ciato  S. ,RC4,6,MonteCarlo,51,726.9
68,Irlacher  ,RC4,6,MonteCarlo,52,727.4
73,Pedalà  M.,RC4,6,MonteCarlo,53,728.7
47,Marchino  ,RC2,6,MonteCarlo,54,739.3
84,Ressegaire,RC5,6,MonteCarlo,55,742.3
82,Prat  Jéré,RC5,6,MonteCarlo,56,744.8
7,Loubet  P.,RC1,6,MonteCarlo,57,745.2
80,Aymard  Jé,RC4,6,MonteCarlo,58,751.3
79,Michellier,RC4,6,MonteCarlo,59,752.9
50,Vossen  He,RC2,6,MonteCarlo,60,759.1
87,Charnay  J,RC5,6,MonteCarlo,61,762.7
85,Berard  C.,RC5,6,MonteCarlo,62,766.7
83,Vialle  Li,RC5,6,MonteCarlo,63,767.5
63,Frau  Rich,RGT,6,MonteCarlo,64,778.5
81,Palmero  J,RC4,6,MonteCarlo,65,817.9
86,Dessi  Mar,RC5,6,MonteCarlo,66,847.1
72,Mallard  J,RC4,6,MonteCarlo,67,864.0
38,Burri  Oli,RC2,6,MonteCarlo,68,1215.8
41,Alonso  Da,RC2,6,MonteCarlo,69,1215.8
44,Rosati  F.,RC2,6,MonteCarlo,70,1215.8
65,Fontalba  ,RGT,6,MonteCarlo,71,1279.4
70,Dal Zotto ,RC4,6,MonteCarlo,72,1291.4
77,Marazzato ,RC4,6,MonteCarlo,73,1291.4
17,Ogier  S. ,RC1,7,MonteCarlo,1,698.7
33,Evans  Elf,RC1,7,MonteCarlo,2,700.3
69,Rovanperä ,RC1,7,MonteCarlo,3,701.8
11,Neuville  ,RC1,7,MonteCarlo,4,702.0
18,Katsuta  T,RC1,7,MonteCarlo,5,702.9
8,Tänak  Ott,RC1,7,MonteCarlo,6,706.2
6,Sordo  Dan,RC1,7,MonteCarlo,7,709.6
4,Lappi  Esa,RC1,7,MonteCarlo,8,715.0
23,Solberg  O,RC2,7,MonteCarlo,9,730.2
24,Gryazin  N,RC2,7,MonteCarlo,10,735.4
21,Rossel  Yo,RC2,7,MonteCarlo,11,736.0
34,López  J. ,RC2,7,MonteCarlo,12,739.5
22,Lefebvre  ,RC2,7,MonteCarlo,13,740.7
20,Fourmaux  ,RC2,7,MonteCarlo,14,742.5
26,Bulacia  M,RC2,7,MonteCarlo,15,744.0
28,Ingram  Ch,RC2,7,MonteCarlo,16,747.1
25,Munster  G,RC2,7,MonteCarlo,17,747.7
29,Johnston  ,RC2,7,MonteCarlo,18,750.3
35,Cachon  A.,RC2,7,MonteCarlo,19,756.7
31,McErlean  ,RC2,7,MonteCarlo,20,757.3
37,Delecour  ,RC2,7,MonteCarlo,21,759.3
27,Cais  Erik,RC2,7,MonteCarlo,22,766.8
