No.,Crew,Group,ss,Race,cou,time_SS_sec
60,Oldani  Ma,RC4,8,Croatia,39,403.2
65,Magličić  ,RC4,8,Croatia,40,403.8
64,Hrvatin  T,RC4,8,Croatia,41,423.5
66,Pokos  Jan,RC4,8,Croatia,42,424.0
39,Vossen  He,RC2,8,Croatia,43,429.5
68,Čičko  V. ,RC5,8,Croatia,44,445.7
71,Mandić  Ig,RC5,8,Croatia,45,453.9
67,Lončarić  ,RC4,8,Croatia,46,483.4
27,Cais  Erik,RC2,8,Croatia,47,907.2
28,Munster  G,RC2,8,Croatia,48,907.2
29,Linnamäe  ,RC2,8,Croatia,49,907.2
47,Blach  Rob,RC3,8,Croatia,50,921.4
51,Kohn  Fili,RC3,8,Croatia,51,921.4
52,Ravenščak ,RC3,8,Croatia,52,921.4
59,Fontana  M,RC4,8,Croatia,53,997.1
70,Šekuljica ,RC5,8,Croatia,54,1045.7
69,Rovanperä ,RC1,9,Croatia,1,763.6
8,Tänak  Ott,RC1,9,Croatia,2,764.8
17,Ogier  S. ,RC1,9,Croatia,3,765.0
11,Neuville  ,RC1,9,Croatia,4,766.0
33,Evans  Elf,RC1,9,Croatia,5,770.8
7,Loubet  P.,RC1,9,Croatia,6,773.0
4,Lappi  Esa,RC1,9,Croatia,7,776.4
18,Katsuta  T,RC1,9,Croatia,8,781.0
25,Fourmaux  ,RC2,9,Croatia,9,808.7
22,Lindholm  ,RC2,9,Croatia,10,809.0
21,Rossel  Yo,RC2,9,Croatia,11,812.1
30,Ciamin  Ni,RC2,9,Croatia,12,812.1
24,Gryazin  N,RC2,9,Croatia,13,813.4
23,Greensmith,RC2,9,Croatia,14,815.6
26,Pajari  Sa,RC2,9,Croatia,15,821.0
20,Solberg  O,RC2,9,Croatia,16,832.3
27,Cais  Erik,RC2,9,Croatia,17,834.8
29,Linnamäe  ,RC2,9,Croatia,18,850.5
32,Kremer  Ar,RC2,9,Croatia,19,860.0
28,Munster  G,RC2,9,Croatia,20,861.9
44,Pellier  L,RC3,9,Croatia,21,874.4
37,Herczig  N,RC2,9,Croatia,22,875.5
35,Keferböck ,RC2,9,Croatia,23,887.9
38,O'Brien  P,RC2,9,Croatia,24,892.3
54,Turk  Rok ,RC2,9,Croatia,25,896.3
34,Miele  Mau,RC2,9,Croatia,26,898.3
45,Dominguez ,RC3,9,Croatia,27,901.2
48,Rensonnet ,RC3,9,Croatia,28,905.5
47,Blach  Rob,RC3,9,Croatia,29,910.1
50,Kelly  Eam,RC3,9,Croatia,30,910.3
58,Schwarz  F,RC3,9,Croatia,31,912.1
57,Cartier  V,RC2,9,Croatia,32,925.5
46,Hernández ,RC3,9,Croatia,33,931.0
53,Majerčák  ,RC2,9,Croatia,34,932.8
52,Ravenščak ,RC3,9,Croatia,35,937.3
51,Kohn  Fili,RC3,9,Croatia,36,948.3
59,Fontana  M,RC4,9,Croatia,37,948.4
60,Oldani  Ma,RC4,9,Croatia,38,953.0
61,Jürgenson ,RC4,9,Croatia,39,963.9
40,Boland  Ea,RC2,9,Croatia,40,964.2
66,Pokos  Jan,RC4,9,Croatia,41,967.0
56,Zrinski  A,RC2,9,Croatia,42,967.7
55,László  Z.,RC2,9,Croatia,43,982.2
65,Magličić  ,RC4,9,Croatia,44,1005.6
64,Hrvatin  T,RC4,9,Croatia,45,1009.4
49,Anwar  Ham,RC3,9,Croatia,46,1039.5
71,Mandić  Ig,RC5,9,Croatia,47,1051.2
39,Vossen  He,RC2,9,Croatia,48,1095.1
70,Šekuljica ,RC5,9,Croatia,49,1134.5
68,Čičko  V. ,RC5,9,Croatia,50,1136.4
67,Lončarić  ,RC4,9,Croatia,51,1169.8
36,Cachon  A.,RC2,9,Croatia,52,1408.7
41,Creighton ,RC3,9,Croatia,53,1474.4
62,Medved  Ja,RC4,9,Croatia,54,1548.4
69,Rovanperä ,RC1,10,Croatia,1,270.3
17,Ogier  S. ,RC1,10,Croatia,2,270.4
8,Tänak  Ott,RC1,10,Croatia,3,270.9
11,Neuville  ,RC1,10,Croatia,4,272.8
33,Evans  Elf,RC1,10,Croatia,5,273.1
18,Katsuta  T,RC1,10,Croatia,6,274.8
7,Loubet  P.,RC1,10,Croatia,7,275.4
4,Lappi  Esa,RC1,10,Croatia,8,276.2
24,Gryazin  N,RC2,10,Croatia,9,286.5
23,Greensmith,RC2,10,Croatia,10,287.0
25,Fourmaux  ,RC2,10,Croatia,11,287.3
30,Ciamin  Ni,RC2,10,Croatia,12,287.6
21,Rossel  Yo,RC2,10,Croatia,13,287.7
22,Lindholm  ,RC2,10,Croatia,14,288.3
26,Pajari  Sa,RC2,10,Croatia,15,291.2
20,Solberg  O,RC2,10,Croatia,16,291.5
27,Cais  Erik,RC2,10,Croatia,17,293.5
29,Linnamäe  ,RC2,10,Croatia,18,295.5
37,Herczig  N,RC2,10,Croatia,19,297.9
28,Munster  G,RC2,10,Croatia,20,303.6
34,Miele  Mau,RC2,10,Croatia,21,304.2
32,Kremer  Ar,RC2,10,Croatia,22,304.4
54,Turk  Rok ,RC2,10,Croatia,23,307.5
48,Rensonnet ,RC3,10,Croatia,24,310.9
38,O'Brien  P,RC2,10,Croatia,25,313.6
35,Keferböck ,RC2,10,Croatia,26,314.4
