No.,Crew,Group,ss,Race,cou,time_SS_sec
45,Rathod  Mi,-,6,Safari,31,1168.1
17,Ogier  S. ,RC1,7,Safari,1,904.6
69,Rovanperä ,RC1,7,Safari,2,907.0
4,Lappi  Esa,RC1,7,Safari,3,907.9
33,Evans  Elf,RC1,7,Safari,4,915.0
8,Tänak  Ott,RC1,7,Safari,5,925.9
6,Sordo  Dan,RC1,7,Safari,6,929.4
18,Katsuta  T,RC1,7,Safari,7,932.4
22,Munster  G,RC2,7,Safari,8,1032.2
21,Kajetanowi,RC2,7,Safari,9,1036.1
9,Serderidis,RC1,7,Safari,10,1058.1
7,Loubet  P.,RC1,7,Safari,11,1076.8
23,Prokop  Ma,RC2,7,Safari,12,1115.9
26,Tundo  Car,RC2,7,Safari,13,1129.9
34,Dominguez ,RC3,7,Safari,14,1143.6
38,Bailey  Ja,RC3,7,Safari,15,1210.2
30,Virani  Aa,RC2,7,Safari,16,1253.3
37,Kimathi  M,RC3,7,Safari,17,1273.1
28,Díaz Aboit,RC2,7,Safari,18,1287.0
41,Nzioka  Ev,-,7,Safari,19,1345.8
32,Singh Vohr,RC2,7,Safari,20,1373.4
24,Kremer  Ar,RC2,7,Safari,21,1392.5
44,Sachania  ,-,7,Safari,22,1394.4
27,Chwist  Da,RC2,7,Safari,23,1410.0
25,Patel  Kar,RC2,7,Safari,24,1452.0
11,Neuville  ,RC1,7,Safari,25,1504.6
20,Solberg  O,RC2,7,Safari,26,1632.2
29,Vassilakis,RC2,7,Safari,27,1632.2
40,Davite  G.,RC2,7,Safari,28,1632.2
36,Wahome  Je,RC3,7,Safari,29,1650.7
45,Rathod  Mi,-,7,Safari,30,1945.8
35,Anwar  Ham,RC3,7,Safari,31,2049.3
17,Ogier  S. ,RC1,8,Safari,1,1050.0
69,Rovanperä ,RC1,8,Safari,2,1057.6
4,Lappi  Esa,RC1,8,Safari,3,1076.8
18,Katsuta  T,RC1,8,Safari,4,1084.6
8,Tänak  Ott,RC1,8,Safari,5,1084.9
6,Sordo  Dan,RC1,8,Safari,6,1092.7
11,Neuville  ,RC1,8,Safari,7,1117.1
33,Evans  Elf,RC1,8,Safari,8,1118.5
20,Solberg  O,RC2,8,Safari,9,1118.7
7,Loubet  P.,RC1,8,Safari,10,1163.3
21,Kajetanowi,RC2,8,Safari,11,1188.5
22,Munster  G,RC2,8,Safari,12,1192.4
9,Serderidis,RC1,8,Safari,13,1231.4
26,Tundo  Car,RC2,8,Safari,14,1240.7
23,Prokop  Ma,RC2,8,Safari,15,1265.3
24,Kremer  Ar,RC2,8,Safari,16,1273.2
27,Chwist  Da,RC2,8,Safari,17,1281.5
40,Davite  G.,RC2,8,Safari,18,1342.3
38,Bailey  Ja,RC3,8,Safari,19,1367.8
