No.,Crew,Group,ss,Race,cou,time_SS_sec
31,Bulacia  B,RC2,13,Chile,22,535.7
44,Castro  Ed,RC3,13,Chile,23,543.5
40,Kovacs  Ed,RC2,13,Chile,24,552.4
51,Parra  Mar,RC4,13,Chile,25,556.5
49,Rosselot  ,RC4,13,Chile,26,560.5
48,Muñoz  Pat,RC4,13,Chile,27,561.8
52,Martinez  ,RC4,13,Chile,28,566.5
58,Perez  Mar,RC4,13,Chile,29,568.9
47,Martínez M,RC2,13,Chile,30,576.7
54,Palma  Luc,RC4,13,Chile,31,582.0
57,Prieto  Ca,RC4,13,Chile,32,583.5
46,Martínez M,RC2,13,Chile,33,592.5
25,Kajetanowi,RC2,13,Chile,34,594.9
56,Arenas  Fe,RC4,13,Chile,35,603.1
59,Quezada  J,RC4,13,Chile,36,603.8
65,Cohen  Har,RC4,13,Chile,37,610.1
62,Klein  Jav,RC4,13,Chile,38,641.0
60,Iglesias  ,RC4,13,Chile,39,660.7
67,Arce  Javi,RC5,13,Chile,40,662.5
68,Garay  W. ,RC5,13,Chile,41,697.4
55,Fuertes  I,RC4,13,Chile,42,1101.5
11,Neuville  ,RC1,14,Chile,1,442.9
3,Suninen  T,RC1,14,Chile,2,445.3
8,Tänak  Ott,RC1,14,Chile,3,446.0
33,Evans  Elf,RC1,14,Chile,4,448.0
69,Rovanperä ,RC1,14,Chile,5,451.0
22,Solberg  O,RC2,14,Chile,6,467.7
18,Katsuta  T,RC1,14,Chile,7,468.0
21,Pajari  Sa,RC2,14,Chile,8,468.0
23,Greensmith,RC2,14,Chile,9,468.7
13,Munster  G,RC1,14,Chile,10,470.5
26,Gryazin  N,RC2,14,Chile,11,472.3
20,Rossel  Yo,RC2,14,Chile,12,475.7
29,Martínez  ,RC2,14,Chile,13,476.3
32,Zaldivar  ,RC2,14,Chile,14,477.5
30,Fernàndez ,RC2,14,Chile,15,482.4
34,Heller  Pe,RC2,14,Chile,16,485.0
28,Heller  Al,RC1,14,Chile,17,486.0
35,Rosselot  ,RC2,14,Chile,18,491.2
31,Bulacia  B,RC2,14,Chile,19,497.2
39,Rosselot  ,RC2,14,Chile,20,498.5
48,Muñoz  Pat,RC4,14,Chile,21,523.7
51,Parra  Mar,RC4,14,Chile,22,528.8
49,Rosselot  ,RC4,14,Chile,23,529.6
47,Martínez M,RC2,14,Chile,24,530.6
44,Castro  Ed,RC3,14,Chile,25,533.6
40,Kovacs  Ed,RC2,14,Chile,26,538.9
52,Martinez  ,RC4,14,Chile,27,539.3
55,Fuertes  I,RC4,14,Chile,28,542.1
58,Perez  Mar,RC4,14,Chile,29,542.1
46,Martínez M,RC2,14,Chile,30,559.4
57,Prieto  Ca,RC4,14,Chile,31,559.4
59,Quezada  J,RC4,14,Chile,32,564.0
56,Arenas  Fe,RC4,14,Chile,33,572.3
62,Klein  Jav,RC4,14,Chile,34,600.4
25,Kajetanowi,RC2,14,Chile,35,618.6
60,Iglesias  ,RC4,14,Chile,36,625.5
41,Dominguez ,RC3,14,Chile,37,634.3
67,Arce  Javi,RC5,14,Chile,38,634.4
68,Garay  W. ,RC5,14,Chile,39,656.0
65,Cohen  Har,RC4,14,Chile,40,877.0
24,Lindholm  ,RC2,14,Chile,41,1216.7
11,Neuville  ,RC1,15,Chile,1,453.0
33,Evans  Elf,RC1,15,Chile,2,459.7
18,Katsuta  T,RC1,15,Chile,3,463.2
8,Tänak  Ott,RC1,15,Chile,4,466.7
69,Rovanperä ,RC1,15,Chile,5,478.2
26,Gryazin  N,RC2,15,Chile,6,478.9
23,Greensmith,RC2,15,Chile,7,482.9
22,Solberg  O,RC2,15,Chile,8,483.2
31,Bulacia  B,RC2,15,Chile,9,486.5
20,Rossel  Yo,RC2,15,Chile,10,487.3
28,Heller  Al,RC1,15,Chile,11,488.9
29,Martínez  ,RC2,15,Chile,12,491.7
32,Zaldivar  ,RC2,15,Chile,13,491.7
21,Pajari  Sa,RC2,15,Chile,14,492.1
34,Heller  Pe,RC2,15,Chile,15,497.8
30,Fernàndez ,RC2,15,Chile,16,498.1
35,Rosselot  ,RC2,15,Chile,17,509.6
13,Munster  G,RC1,15,Chile,18,511.2
39,Rosselot  ,RC2,15,Chile,19,511.5
51,Parra  Mar,RC4,15,Chile,20,544.6
40,Kovacs  Ed,RC2,15,Chile,21,546.0
49,Rosselot  ,RC4,15,Chile,22,546.6
48,Muñoz  Pat,RC4,15,Chile,23,546.7
44,Castro  Ed,RC3,15,Chile,24,548.3
58,Perez  Mar,RC4,15,Chile,25,550.3
55,Fuertes  I,RC4,15,Chile,26,552.5
52,Martinez  ,RC4,15,Chile,27,553.3
47,Martínez M,RC2,15,Chile,28,562.4
46,Martínez M,RC2,15,Chile,29,576.1
57,Prieto  Ca,RC4,15,Chile,30,577.2
59,Quezada  J,RC4,15,Chile,31,578.8
56,Arenas  Fe,RC4,15,Chile,32,590.7
62,Klein  Jav,RC4,15,Chile,33,624.1
67,Arce  Javi,RC5,15,Chile,34,645.0
60,Iglesias  ,RC4,15,Chile,35,675.8
68,Garay  W. ,RC5,15,Chile,36,677.6
69,Rovanperä ,RC1,16,Chile,1,426.7
33,Evans  Elf,RC1,16,Chile,2,429.8
11,Neuville  ,RC1,16,Chile,3,432.5
8,Tänak  Ott,RC1,16,Chile,4,435.0
18,Katsuta  T,RC1,16,Chile,5,437.6
29,Martínez  ,RC2,16,Chile,6,458.1
22,Solberg  O,RC2,16,Chile,7,459.5
23,Greensmith,RC2,16,Chile,8,462.5
31,Bulacia  B,RC2,16,Chile,9,463.7
26,Gryazin  N,RC2,16,Chile,10,466.2
21,Pajari  Sa,RC2,16,Chile,11,467.1
32,Zaldivar  ,RC2,16,Chile,12,469.0
30,Fernàndez ,RC2,16,Chile,13,471.1
34,Heller  Pe,RC2,16,Chile,14,473.0
20,Rossel  Yo,RC2,16,Chile,15,474.8
39,Rosselot  ,RC2,16,Chile,16,485.1
13,Munster  G,RC1,16,Chile,17,485.9
35,Rosselot  ,RC2,16,Chile,18,490.8
28,Heller  Al,RC1,16,Chile,19,509.0
49,Rosselot  ,RC4,16,Chile,20,509.1
48,Muñoz  Pat,RC4,16,Chile,21,510.1
51,Parra  Mar,RC4,16,Chile,22,513.3
55,Fuertes  I,RC4,16,Chile,23,514.0
58,Perez  Mar,RC4,16,Chile,24,521.3
44,Castro  Ed,RC3,16,Chile,25,522.7
40,Kovacs  Ed,RC2,16,Chile,26,528.8
47,Martínez M,RC2,16,Chile,27,534.4
52,Martinez  ,RC4,16,Chile,28,536.6
59,Quezada  J,RC4,16,Chile,29,546.5
46,Martínez M,RC2,16,Chile,30,550.6
57,Prieto  Ca,RC4,16,Chile,31,557.6
56,Arenas  Fe,RC4,16,Chile,32,560.5
62,Klein  Jav,RC4,16,Chile,33,583.2
67,Arce  Javi,RC5,16,Chile,34,617.4
60,Iglesias  ,RC4,16,Chile,35,637.4
68,Garay  W. ,RC5,16,Chile,36,643.7
