No.,Crew,Group,ss,Race,cou,time_SS_sec
33,Evans  Elf,RC1,18,Central European,3,1100.5
8,Tänak  Ott,RC1,18,Central European,4,1105.2
17,Ogier  S. ,RC1,18,Central European,5,1106.7
69,Rovanperä ,RC1,18,Central European,6,1108.9
4,Lappi  Esa,RC1,18,Central European,7,1109.0
20,Mikkelsen ,RC2,18,Central European,8,1133.1
24,Munster  G,RC2,18,Central European,9,1154.1
21,Gryazin  N,RC2,18,Central European,10,1155.9
35,Arai  Hiro,RC4,18,Central European,11,1229.5
36,Shinkai  T,-,18,Central European,12,1244.8
22,Kajetanowi,RC2,18,Central European,13,1247.4
26,Fukunaga  ,RC2,18,Central European,14,1248.6
28,Boland  Ea,RC2,18,Central European,15,1266.5
25,Chwist  Da,RC2,18,Central European,16,1269.3
34,Arai  Tosh,-,18,Central European,17,1272.0
38,Hotta  Mak,-,18,Central European,18,1304.2
30,Imai  Sato,RC2,18,Central European,19,1308.1
39,Murata  Ko,-,18,Central European,20,1326.9
31,Bailey  Ja,RC3,18,Central European,21,1343.6
40,Yamamoto  ,-,18,Central European,22,1357.0
37,Sasaki  Ya,-,18,Central European,23,1453.6
41,Kunisawa  ,RC5,18,Central European,24,1455.8
44,Nakayama  ,-,18,Central European,25,1467.8
29,Díaz Aboit,RC2,18,Central European,26,1487.9
47,Irie  Sato,-,18,Central European,27,1547.7
48,Shimizu  H,-,18,Central European,28,1644.8
45,Takata  Ko,-,18,Central European,29,1673.1
46,Hagiwara  ,-,18,Central European,30,1714.2
49,Aihara  Ta,-,18,Central European,31,1715.1
18,Katsuta  T,RC1,19,Central European,1,496.3
11,Neuville  ,RC1,19,Central European,2,501.6
4,Lappi  Esa,RC1,19,Central European,3,506.0
33,Evans  Elf,RC1,19,Central European,4,507.6
17,Ogier  S. ,RC1,19,Central European,5,509.2
69,Rovanperä ,RC1,19,Central European,6,510.6
8,Tänak  Ott,RC1,19,Central European,7,516.7
20,Mikkelsen ,RC2,19,Central European,8,529.1
24,Munster  G,RC2,19,Central European,9,532.4
21,Gryazin  N,RC2,19,Central European,10,534.7
22,Kajetanowi,RC2,19,Central European,11,563.2
35,Arai  Hiro,RC4,19,Central European,12,572.7
25,Chwist  Da,RC2,19,Central European,13,586.1
36,Shinkai  T,-,19,Central European,14,586.6
28,Boland  Ea,RC2,19,Central European,15,591.1
26,Fukunaga  ,RC2,19,Central European,16,593.4
30,Imai  Sato,RC2,19,Central European,17,611.1
31,Bailey  Ja,RC3,19,Central European,18,615.7
39,Murata  Ko,-,19,Central European,19,616.2
38,Hotta  Mak,-,19,Central European,20,621.9
40,Yamamoto  ,-,19,Central European,21,647.0
29,Díaz Aboit,RC2,19,Central European,22,676.1
37,Sasaki  Ya,-,19,Central European,23,679.1
41,Kunisawa  ,RC5,19,Central European,24,681.2
44,Nakayama  ,-,19,Central European,25,685.6
47,Irie  Sato,-,19,Central European,26,721.7
48,Shimizu  H,-,19,Central European,27,753.2
49,Aihara  Ta,-,19,Central European,28,799.1
46,Hagiwara  ,-,19,Central European,29,800.6
45,Takata  Ko,-,19,Central European,30,818.7
11,Neuville  ,RC1,20,Central European,1,1083.7
4,Lappi  Esa,RC1,20,Central European,2,1086.7
8,Tänak  Ott,RC1,20,Central European,3,1094.7
18,Katsuta  T,RC1,20,Central European,4,1097.1
17,Ogier  S. ,RC1,20,Central European,5,1097.5
69,Rovanperä ,RC1,20,Central European,6,1101.2
33,Evans  Elf,RC1,20,Central European,7,1102.1
20,Mikkelsen ,RC2,20,Central European,8,1127.0
21,Gryazin  N,RC2,20,Central European,9,1145.2
22,Kajetanowi,RC2,20,Central European,10,1203.0
35,Arai  Hiro,RC4,20,Central European,11,1206.1
36,Shinkai  T,-,20,Central European,12,1211.9
26,Fukunaga  ,RC2,20,Central European,13,1218.0
28,Boland  Ea,RC2,20,Central European,14,1234.8
25,Chwist  Da,RC2,20,Central European,15,1247.0
30,Imai  Sato,RC2,20,Central European,16,1306.8
39,Murata  Ko,-,20,Central European,17,1308.0
38,Hotta  Mak,-,20,Central European,18,1313.9
40,Yamamoto  ,-,20,Central European,19,1321.3
31,Bailey  Ja,RC3,20,Central European,20,1322.4
29,Díaz Aboit,RC2,20,Central European,21,1377.7
37,Sasaki  Ya,-,20,Central European,22,1415.6
41,Kunisawa  ,RC5,20,Central European,23,1417.1
44,Nakayama  ,-,20,Central European,24,1477.1
47,Irie  Sato,-,20,Central European,25,1513.6
46,Hagiwara  ,-,20,Central European,26,1599.3
48,Shimizu  H,-,20,Central European,27,1651.9
49,Aihara  Ta,-,20,Central European,28,1666.4
45,Takata  Ko,-,20,Central European,29,1730.5
18,Katsuta  T,RC1,21,Central European,1,496.6
11,Neuville  ,RC1,21,Central European,2,501.2
8,Tänak  Ott,RC1,21,Central European,3,501.6
4,Lappi  Esa,RC1,21,Central European,4,503.4
69,Rovanperä ,RC1,21,Central European,5,505.1
33,Evans  Elf,RC1,21,Central European,6,507.4
17,Ogier  S. ,RC1,21,Central European,7,511.1
21,Gryazin  N,RC2,21,Central European,8,533.5
20,Mikkelsen ,RC2,21,Central European,9,540.6
22,Kajetanowi,RC2,21,Central European,10,548.2
25,Chwist  Da,RC2,21,Central European,11,559.9
35,Arai  Hiro,RC4,21,Central European,12,567.6
26,Fukunaga  ,RC2,21,Central European,13,568.7
28,Boland  Ea,RC2,21,Central European,14,569.4
36,Shinkai  T,-,21,Central European,15,577.0
31,Bailey  Ja,RC3,21,Central European,16,599.4
30,Imai  Sato,RC2,21,Central European,17,607.9
39,Murata  Ko,-,21,Central European,18,615.2
40,Yamamoto  ,-,21,Central European,19,627.2
29,Díaz Aboit,RC2,21,Central European,20,632.4
38,Hotta  Mak,-,21,Central European,21,633.9
37,Sasaki  Ya,-,21,Central European,22,676.0
41,Kunisawa  ,RC5,21,Central European,23,676.1
44,Nakayama  ,-,21,Central European,24,701.4
46,Hagiwara  ,-,21,Central European,25,703.5
47,Irie  Sato,-,21,Central European,26,730.6
48,Shimizu  H,-,21,Central European,27,751.3
49,Aihara  Ta,-,21,Central European,28,801.2
45,Takata  Ko,-,21,Central European,29,808.3
11,Neuville  ,RC1,22,Central European,1,288.8
8,Tänak  Ott,RC1,22,Central European,2,291.2
4,Lappi  Esa,RC1,22,Central European,3,295.6
18,Katsuta  T,RC1,22,Central European,4,295.8
17,Ogier  S. ,RC1,22,Central European,5,296.1
69,Rovanperä ,RC1,22,Central European,6,298.7
33,Evans  Elf,RC1,22,Central European,7,302.1
21,Gryazin  N,RC2,22,Central European,8,310.2
22,Kajetanowi,RC2,22,Central European,9,318.5
20,Mikkelsen ,RC2,22,Central European,10,319.0
26,Fukunaga  ,RC2,22,Central European,11,337.0
35,Arai  Hiro,RC4,22,Central European,12,337.5
30,Imai  Sato,RC2,22,Central European,13,339.7
25,Chwist  Da,RC2,22,Central European,14,340.2
36,Shinkai  T,-,22,Central European,15,343.7
39,Murata  Ko,-,22,Central European,16,350.6
28,Boland  Ea,RC2,22,Central European,17,352.9
38,Hotta  Mak,-,22,Central European,18,358.5
31,Bailey  Ja,RC3,22,Central European,19,360.7
40,Yamamoto  ,-,22,Central European,20,366.8
29,Díaz Aboit,RC2,22,Central European,21,371.0
41,Kunisawa  ,RC5,22,Central European,22,388.4
37,Sasaki  Ya,-,22,Central European,23,400.9
46,Hagiwara  ,-,22,Central European,24,417.2
44,Nakayama  ,-,22,Central European,25,418.4
49,Aihara  Ta,-,22,Central European,26,435.7
48,Shimizu  H,-,22,Central European,27,443.5
45,Takata  Ko,-,22,Central European,28,452.3
