Crew,Gr/Cl,ss,Race,date,surface,competition,cou,time_SS_sec
Fontana Matteo,RC4,1,Acropolis 2023,9/2023,Gravel,Wrc,51,109.7
Plagos Ioannis,RC4,1,Acropolis 2023,9/2023,Gravel,Wrc,52,110.2
Campagnoli Gab,RC2,1,Acropolis 2023,9/2023,Gravel,Wrc,53,110.3
Chatzimarkos P,RC4,1,Acropolis 2023,9/2023,Gravel,Wrc,54,110.4
Halkias Efthim,RC3,1,Acropolis 2023,9/2023,Gravel,Wrc,55,111.2
Anwar Hamza - ,RC3,1,Acropolis 2023,9/2023,Gravel,Wrc,56,112.1
Panteli Petros,RC2,1,Acropolis 2023,9/2023,Gravel,Wrc,57,112.8
Lefkaditis Sav,RC4,1,Acropolis 2023,9/2023,Gravel,Wrc,58,113.1
Delaportas Gio,RC3,1,Acropolis 2023,9/2023,Gravel,Wrc,59,114.7
Šekuljica Slav,RC5,1,Acropolis 2023,9/2023,Gravel,Wrc,60,115.5
Galerakis Spir,RC3,1,Acropolis 2023,9/2023,Gravel,Wrc,61,116.5
Parellis Junio,RC5,1,Acropolis 2023,9/2023,Gravel,Wrc,62,117.7
Kalamaras Teo ,RC4,1,Acropolis 2023,9/2023,Gravel,Wrc,63,120.4
Vassilakis Geo,RC2,1,Acropolis 2023,9/2023,Gravel,Wrc,64,121.8
Panteli C. - T,RC4,1,Acropolis 2023,9/2023,Gravel,Wrc,65,124.3
Papageorgiou L,RC4,1,Acropolis 2023,9/2023,Gravel,Wrc,66,148.8
Kaltsounis Har,RC4,1,Acropolis 2023,9/2023,Gravel,Wrc,67,154.5
Kanellopoulos ,RC4,1,Acropolis 2023,9/2023,Gravel,Wrc,68,157.2
Türkkan Ali - ,RC3,1,Acropolis 2023,9/2023,Gravel,Wrc,69,704.7
Neuville Thier,RC1,2,Acropolis 2023,9/2023,Gravel,Wrc,1,334.4
Ogier Sébastie,RC1,2,Acropolis 2023,9/2023,Gravel,Wrc,2,337.8
Tänak Ott - Jä,RC1,2,Acropolis 2023,9/2023,Gravel,Wrc,3,338.3
Evans Elfyn - ,RC1,2,Acropolis 2023,9/2023,Gravel,Wrc,4,338.6
Rovanperä Kall,RC1,2,Acropolis 2023,9/2023,Gravel,Wrc,5,339.9
Sordo Dani - C,RC1,2,Acropolis 2023,9/2023,Gravel,Wrc,6,340.8
Lappi Esapekka,RC1,2,Acropolis 2023,9/2023,Gravel,Wrc,7,341.2
Katsuta Takamo,RC1,2,Acropolis 2023,9/2023,Gravel,Wrc,8,343.6
Pajari Sami - ,RC2,2,Acropolis 2023,9/2023,Gravel,Wrc,9,358.4
Fourmaux Adrie,RC2,2,Acropolis 2023,9/2023,Gravel,Wrc,10,359.5
Rossel Yohan -,RC2,2,Acropolis 2023,9/2023,Gravel,Wrc,11,359.9
Gryazin Nikola,RC2,2,Acropolis 2023,9/2023,Gravel,Wrc,12,360.1
Tsouloftas Ale,RC2,2,Acropolis 2023,9/2023,Gravel,Wrc,13,361.0
Bulacia Marco ,RC2,2,Acropolis 2023,9/2023,Gravel,Wrc,14,361.9
Kajetanowicz K,RC2,2,Acropolis 2023,9/2023,Gravel,Wrc,15,362.0
Greensmith Gus,RC2,2,Acropolis 2023,9/2023,Gravel,Wrc,16,362.2
Athanassoulas ,RC2,2,Acropolis 2023,9/2023,Gravel,Wrc,17,366.1
Virves Robert ,RC2,2,Acropolis 2023,9/2023,Gravel,Wrc,18,366.3
Joona Lauri - ,RC2,2,Acropolis 2023,9/2023,Gravel,Wrc,19,366.8
Marczyk Mikoła,RC2,2,Acropolis 2023,9/2023,Gravel,Wrc,20,369.4
Munster Grégoi,RC2,2,Acropolis 2023,9/2023,Gravel,Wrc,21,372.3
Gill Gaurav - ,RC2,2,Acropolis 2023,9/2023,Gravel,Wrc,22,374.8
Prokop Martin ,RC2,2,Acropolis 2023,9/2023,Gravel,Wrc,23,375.2
Cachón Alejand,RC2,2,Acropolis 2023,9/2023,Gravel,Wrc,24,375.2
Villanueva A. ,RC2,2,Acropolis 2023,9/2023,Gravel,Wrc,25,376.3
Serderidis Jou,RC1,2,Acropolis 2023,9/2023,Gravel,Wrc,26,378.5
Panagiotis Rou,RC2,2,Acropolis 2023,9/2023,Gravel,Wrc,27,379.1
Mikkelsen Andr,RC2,2,Acropolis 2023,9/2023,Gravel,Wrc,28,380.3
Kechagias Gior,RC2,2,Acropolis 2023,9/2023,Gravel,Wrc,29,380.8
Philippedes Yo,RC2,2,Acropolis 2023,9/2023,Gravel,Wrc,30,382.6
Domínguez Dieg,RC3,2,Acropolis 2023,9/2023,Gravel,Wrc,31,386.7
Pellier Lauren,RC3,2,Acropolis 2023,9/2023,Gravel,Wrc,32,388.0
Rensonnet Tom ,RC3,2,Acropolis 2023,9/2023,Gravel,Wrc,33,397.0
Creighton Will,RC3,2,Acropolis 2023,9/2023,Gravel,Wrc,34,398.5
Karanikolas E.,RC3,2,Acropolis 2023,9/2023,Gravel,Wrc,35,398.6
Panteli Petros,RC2,2,Acropolis 2023,9/2023,Gravel,Wrc,36,400.9
Velanis Vassil,RC2,2,Acropolis 2023,9/2023,Gravel,Wrc,37,401.5
Castro Eduardo,RC3,2,Acropolis 2023,9/2023,Gravel,Wrc,38,402.8
Bruun Sosa Nat,RC3,2,Acropolis 2023,9/2023,Gravel,Wrc,39,403.1
Halkias Efthim,RC3,2,Acropolis 2023,9/2023,Gravel,Wrc,40,404.9
Hoelbling Luca,RC2,2,Acropolis 2023,9/2023,Gravel,Wrc,41,405.0
Anwar Hamza - ,RC3,2,Acropolis 2023,9/2023,Gravel,Wrc,42,406.6
Cărăgui Eugen ,RC2,2,Acropolis 2023,9/2023,Gravel,Wrc,43,409.9
Campagnoli Gab,RC2,2,Acropolis 2023,9/2023,Gravel,Wrc,44,411.5
Karellis C. - ,RC2,2,Acropolis 2023,9/2023,Gravel,Wrc,45,412.1
Galerakis Spir,RC3,2,Acropolis 2023,9/2023,Gravel,Wrc,46,413.2
Blach Roberto ,RC3,2,Acropolis 2023,9/2023,Gravel,Wrc,47,413.7
Xanthakos Mari,RC2,2,Acropolis 2023,9/2023,Gravel,Wrc,48,421.0
Díaz-Aboitiz M,RC2,2,Acropolis 2023,9/2023,Gravel,Wrc,49,424.2
Chatzimarkos P,RC4,2,Acropolis 2023,9/2023,Gravel,Wrc,50,424.9
Fontana Matteo,RC4,2,Acropolis 2023,9/2023,Gravel,Wrc,51,426.7
Kelly Eamonn -,RC3,2,Acropolis 2023,9/2023,Gravel,Wrc,52,428.5
Lefkaditis Sav,RC4,2,Acropolis 2023,9/2023,Gravel,Wrc,53,432.4
Plagos Ioannis,RC4,2,Acropolis 2023,9/2023,Gravel,Wrc,54,435.5
Dolofan Cristi,RC2,2,Acropolis 2023,9/2023,Gravel,Wrc,55,439.5
Pyck Filip - D,RC2,2,Acropolis 2023,9/2023,Gravel,Wrc,56,440.5
Panteli C. - T,RC4,2,Acropolis 2023,9/2023,Gravel,Wrc,57,446.8
Delaportas Gio,RC3,2,Acropolis 2023,9/2023,Gravel,Wrc,58,451.9
Vassilakis Geo,RC2,2,Acropolis 2023,9/2023,Gravel,Wrc,59,468.5
Parellis Junio,RC5,2,Acropolis 2023,9/2023,Gravel,Wrc,60,470.4
Kalamaras Teo ,RC4,2,Acropolis 2023,9/2023,Gravel,Wrc,61,481.1
Šekuljica Slav,RC5,2,Acropolis 2023,9/2023,Gravel,Wrc,62,519.3
Papageorgiou L,RC4,2,Acropolis 2023,9/2023,Gravel,Wrc,63,532.9
Kanellopoulos ,RC4,2,Acropolis 2023,9/2023,Gravel,Wrc,64,537.6
Kaltsounis Har,RC4,2,Acropolis 2023,9/2023,Gravel,Wrc,65,539.8
Solberg Oliver,RC2,2,Acropolis 2023,9/2023,Gravel,Wrc,66,542.1
Rovanperä Kall,RC1,3,Acropolis 2023,9/2023,Gravel,Wrc,1,676.8
Neuville Thier,RC1,3,Acropolis 2023,9/2023,Gravel,Wrc,2,679.9
Ogier Sébastie,RC1,3,Acropolis 2023,9/2023,Gravel,Wrc,3,680.2
Tänak Ott - Jä,RC1,3,Acropolis 2023,9/2023,Gravel,Wrc,4,684.0
Evans Elfyn - ,RC1,3,Acropolis 2023,9/2023,Gravel,Wrc,5,685.8
Lappi Esapekka,RC1,3,Acropolis 2023,9/2023,Gravel,Wrc,6,687.2
Katsuta Takamo,RC1,3,Acropolis 2023,9/2023,Gravel,Wrc,7,688.1
Sordo Dani - C,RC1,3,Acropolis 2023,9/2023,Gravel,Wrc,8,689.1
Fourmaux Adrie,RC2,3,Acropolis 2023,9/2023,Gravel,Wrc,9,719.0
Gryazin Nikola,RC2,3,Acropolis 2023,9/2023,Gravel,Wrc,10,722.4
Rossel Yohan -,RC2,3,Acropolis 2023,9/2023,Gravel,Wrc,11,727.1
Kajetanowicz K,RC2,3,Acropolis 2023,9/2023,Gravel,Wrc,12,729.2
Greensmith Gus,RC2,3,Acropolis 2023,9/2023,Gravel,Wrc,13,729.8
Tsouloftas Ale,RC2,3,Acropolis 2023,9/2023,Gravel,Wrc,14,731.3
Pajari Sami - ,RC2,3,Acropolis 2023,9/2023,Gravel,Wrc,15,734.7
Virves Robert ,RC2,3,Acropolis 2023,9/2023,Gravel,Wrc,16,735.0
Bulacia Marco ,RC2,3,Acropolis 2023,9/2023,Gravel,Wrc,17,735.3
Athanassoulas ,RC2,3,Acropolis 2023,9/2023,Gravel,Wrc,18,738.2
Gill Gaurav - ,RC2,3,Acropolis 2023,9/2023,Gravel,Wrc,19,740.6
Joona Lauri - ,RC2,3,Acropolis 2023,9/2023,Gravel,Wrc,20,743.1
Munster Grégoi,RC2,3,Acropolis 2023,9/2023,Gravel,Wrc,21,749.2
Marczyk Mikoła,RC2,3,Acropolis 2023,9/2023,Gravel,Wrc,22,749.7
Prokop Martin ,RC2,3,Acropolis 2023,9/2023,Gravel,Wrc,23,754.2
Mikkelsen Andr,RC2,3,Acropolis 2023,9/2023,Gravel,Wrc,24,756.4
Cachón Alejand,RC2,3,Acropolis 2023,9/2023,Gravel,Wrc,25,760.8
Villanueva A. ,RC2,3,Acropolis 2023,9/2023,Gravel,Wrc,26,765.2
Domínguez Dieg,RC3,3,Acropolis 2023,9/2023,Gravel,Wrc,27,769.8
Philippedes Yo,RC2,3,Acropolis 2023,9/2023,Gravel,Wrc,28,773.7
Panagiotis Rou,RC2,3,Acropolis 2023,9/2023,Gravel,Wrc,29,776.2
Pellier Lauren,RC3,3,Acropolis 2023,9/2023,Gravel,Wrc,30,779.5
Serderidis Jou,RC1,3,Acropolis 2023,9/2023,Gravel,Wrc,31,780.7
Castro Eduardo,RC3,3,Acropolis 2023,9/2023,Gravel,Wrc,32,798.2
Kechagias Gior,RC2,3,Acropolis 2023,9/2023,Gravel,Wrc,33,802.1
Anwar Hamza - ,RC3,3,Acropolis 2023,9/2023,Gravel,Wrc,34,804.0
Velanis Vassil,RC2,3,Acropolis 2023,9/2023,Gravel,Wrc,35,804.2
Karanikolas E.,RC3,3,Acropolis 2023,9/2023,Gravel,Wrc,36,804.2
Kelly Eamonn -,RC3,3,Acropolis 2023,9/2023,Gravel,Wrc,37,808.3
Karellis C. - ,RC2,3,Acropolis 2023,9/2023,Gravel,Wrc,38,811.3
Panteli Petros,RC2,3,Acropolis 2023,9/2023,Gravel,Wrc,39,813.3
Rensonnet Tom ,RC3,3,Acropolis 2023,9/2023,Gravel,Wrc,40,817.5
Creighton Will,RC3,3,Acropolis 2023,9/2023,Gravel,Wrc,41,823.6
Hoelbling Luca,RC2,3,Acropolis 2023,9/2023,Gravel,Wrc,42,827.1
Halkias Efthim,RC3,3,Acropolis 2023,9/2023,Gravel,Wrc,43,827.9
Campagnoli Gab,RC2,3,Acropolis 2023,9/2023,Gravel,Wrc,44,828.8
Cărăgui Eugen ,RC2,3,Acropolis 2023,9/2023,Gravel,Wrc,45,846.7
Blach Roberto ,RC3,3,Acropolis 2023,9/2023,Gravel,Wrc,46,848.4
Galerakis Spir,RC3,3,Acropolis 2023,9/2023,Gravel,Wrc,47,853.2
Chatzimarkos P,RC4,3,Acropolis 2023,9/2023,Gravel,Wrc,48,856.5
Bruun Sosa Nat,RC3,3,Acropolis 2023,9/2023,Gravel,Wrc,49,858.6
Dolofan Cristi,RC2,3,Acropolis 2023,9/2023,Gravel,Wrc,50,864.3
Xanthakos Mari,RC2,3,Acropolis 2023,9/2023,Gravel,Wrc,51,870.0
Pyck Filip - D,RC2,3,Acropolis 2023,9/2023,Gravel,Wrc,52,881.8
Delaportas Gio,RC3,3,Acropolis 2023,9/2023,Gravel,Wrc,53,885.6
Panteli C. - T,RC4,3,Acropolis 2023,9/2023,Gravel,Wrc,54,889.3
Lefkaditis Sav,RC4,3,Acropolis 2023,9/2023,Gravel,Wrc,55,893.1
Vassilakis Geo,RC2,3,Acropolis 2023,9/2023,Gravel,Wrc,56,899.0
Plagos Ioannis,RC4,3,Acropolis 2023,9/2023,Gravel,Wrc,57,899.5
Díaz-Aboitiz M,RC2,3,Acropolis 2023,9/2023,Gravel,Wrc,58,904.6
Kalamaras Teo ,RC4,3,Acropolis 2023,9/2023,Gravel,Wrc,59,943.5
Fontana Matteo,RC4,3,Acropolis 2023,9/2023,Gravel,Wrc,60,943.7
Parellis Junio,RC5,3,Acropolis 2023,9/2023,Gravel,Wrc,61,959.9
Papageorgiou L,RC4,3,Acropolis 2023,9/2023,Gravel,Wrc,62,1054.9
Šekuljica Slav,RC5,3,Acropolis 2023,9/2023,Gravel,Wrc,63,1089.7
Kanellopoulos ,RC4,3,Acropolis 2023,9/2023,Gravel,Wrc,64,1095.5
Kaltsounis Har,RC4,3,Acropolis 2023,9/2023,Gravel,Wrc,65,
Solberg Oliver,RC2,3,Acropolis 2023,9/2023,Gravel,Wrc,66,2574.8
Ogier Sébastie,RC1,4,Acropolis 2023,9/2023,Gravel,Wrc,1,332.1
Neuville Thier,RC1,4,Acropolis 2023,9/2023,Gravel,Wrc,2,334.3
Lappi Esapekka,RC1,4,Acropolis 2023,9/2023,Gravel,Wrc,3,335.9
Tänak Ott - Jä,RC1,4,Acropolis 2023,9/2023,Gravel,Wrc,4,
Evans Elfyn - ,RC1,4,Acropolis 2023,9/2023,Gravel,Wrc,5,337.4
Sordo Dani - C,RC1,4,Acropolis 2023,9/2023,Gravel,Wrc,6,338.1
Rovanperä Kall,RC1,4,Acropolis 2023,9/2023,Gravel,Wrc,7,338.1
Katsuta Takamo,RC1,4,Acropolis 2023,9/2023,Gravel,Wrc,8,340.6
Serderidis Jou,RC1,4,Acropolis 2023,9/2023,Gravel,Wrc,9,375.5
Mikkelsen Andr,RC2,4,Acropolis 2023,9/2023,Gravel,Wrc,10,
Rossel Yohan -,RC2,4,Acropolis 2023,9/2023,Gravel,Wrc,11,
Pajari Sami - ,RC2,4,Acropolis 2023,9/2023,Gravel,Wrc,12,
Solberg Oliver,RC2,4,Acropolis 2023,9/2023,Gravel,Wrc,13,
Greensmith Gus,RC2,4,Acropolis 2023,9/2023,Gravel,Wrc,14,
Kajetanowicz K,RC2,4,Acropolis 2023,9/2023,Gravel,Wrc,15,
Gryazin Nikola,RC2,4,Acropolis 2023,9/2023,Gravel,Wrc,16,
Fourmaux Adrie,RC2,4,Acropolis 2023,9/2023,Gravel,Wrc,17,
Bulacia Marco ,RC2,4,Acropolis 2023,9/2023,Gravel,Wrc,18,
Prokop Martin ,RC2,4,Acropolis 2023,9/2023,Gravel,Wrc,19,
Marczyk Mikoła,RC2,4,Acropolis 2023,9/2023,Gravel,Wrc,20,
Munster Grégoi,RC2,4,Acropolis 2023,9/2023,Gravel,Wrc,21,
Joona Lauri - ,RC2,4,Acropolis 2023,9/2023,Gravel,Wrc,22,
Virves Robert ,RC2,4,Acropolis 2023,9/2023,Gravel,Wrc,23,
Tsouloftas Ale,RC2,4,Acropolis 2023,9/2023,Gravel,Wrc,24,
Athanassoulas ,RC2,4,Acropolis 2023,9/2023,Gravel,Wrc,25,
Cachón Alejand,RC2,4,Acropolis 2023,9/2023,Gravel,Wrc,26,
Villanueva A. ,RC2,4,Acropolis 2023,9/2023,Gravel,Wrc,27,
Gill Gaurav - ,RC2,4,Acropolis 2023,9/2023,Gravel,Wrc,28,
Kechagias Gior,RC2,4,Acropolis 2023,9/2023,Gravel,Wrc,29,
Panagiotis Rou,RC2,4,Acropolis 2023,9/2023,Gravel,Wrc,30,
Velanis Vassil,RC2,4,Acropolis 2023,9/2023,Gravel,Wrc,31,
Karellis C. - ,RC2,4,Acropolis 2023,9/2023,Gravel,Wrc,32,
Xanthakos Mari,RC2,4,Acropolis 2023,9/2023,Gravel,Wrc,33,
Díaz-Aboitiz M,RC2,4,Acropolis 2023,9/2023,Gravel,Wrc,34,
Vassilakis Geo,RC2,4,Acropolis 2023,9/2023,Gravel,Wrc,35,
Karanikolas E.,RC3,4,Acropolis 2023,9/2023,Gravel,Wrc,36,
Halkias Efthim,RC3,4,Acropolis 2023,9/2023,Gravel,Wrc,37,
