No.,Crew,Group,ss,Race,cou,time_SS_sec
35,Al-Rashed ,RC2,16,Sweden,45,962.9
44,Cobbe  Luc,RC2,16,Sweden,46,1003.3
47,Díaz Aboit,RC2,16,Sweden,47,1063.3
34,Zaldivar  ,RC2,16,Sweden,48,2003.1
11,Neuville  ,RC1,17,Sweden,1,757.0
42,Breen  Cra,RC1,17,Sweden,2,760.8
69,Rovanperä ,RC1,17,Sweden,3,763.0
8,Tänak  Ott,RC1,17,Sweden,4,763.9
18,Katsuta  T,RC1,17,Sweden,5,768.4
4,Lappi  Esa,RC1,17,Sweden,6,773.7
33,Evans  Elf,RC1,17,Sweden,7,775.6
7,Loubet  P.,RC1,17,Sweden,8,788.6
28,Pajari  Sa,RC2,17,Sweden,9,799.1
21,Veiby  O. ,RC2,17,Sweden,10,802.8
25,Linnamäe  ,RC2,17,Sweden,11,804.0
23,Suninen  T,RC2,17,Sweden,12,804.8
22,Lindholm  ,RC2,17,Sweden,13,805.6
27,Gryazin  N,RC2,17,Sweden,14,806.8
29,Virves  Ro,RC2,17,Sweden,15,807.6
26,Kaur  Egon,RC2,17,Sweden,16,807.7
20,Solberg  O,RC2,17,Sweden,17,809.6
31,Bulacia  M,RC2,17,Sweden,18,810.2
37,Bertelli  ,RC1,17,Sweden,19,810.6
32,Bulacia  B,RC2,17,Sweden,20,813.8
34,Zaldivar  ,RC2,17,Sweden,21,814.9
30,Joona  Lau,RC2,17,Sweden,22,815.2
36,Sołowow  M,RC2,17,Sweden,23,842.5
50,Creighton ,RC3,17,Sweden,24,843.4
51,Munster  G,RC3,17,Sweden,25,848.4
52,Pellier  L,RC3,17,Sweden,26,852.2
55,Kallio  Je,RC3,17,Sweden,27,853.3
53,Herranen  ,RC3,17,Sweden,28,854.2
35,Al-Rashed ,RC2,17,Sweden,29,855.0
49,Korhonen  ,RC3,17,Sweden,30,859.4
57,Kohn  Fili,RC3,17,Sweden,31,864.6
48,Villanueva,RC2,17,Sweden,32,866.5
54,Dominguez ,RC3,17,Sweden,33,874.7
58,Hernández ,RC3,17,Sweden,34,879.1
46,Zaldivar  ,RC2,17,Sweden,35,879.2
59,Rensonnet ,RC3,17,Sweden,36,901.7
63,Yamamoto  ,RC4,17,Sweden,37,908.8
66,Fontana  M,RC4,17,Sweden,38,909.6
60,Blach  Rob,RC3,17,Sweden,39,913.9
45,Roman  Joa,RC2,17,Sweden,40,917.6
62,García  J.,RC2,17,Sweden,41,920.4
64,Otake  Nao,RC4,17,Sweden,42,948.6
61,Anwar  Ham,RC3,17,Sweden,43,957.6
47,Díaz Aboit,RC2,17,Sweden,44,969.1
44,Cobbe  Luc,RC2,17,Sweden,45,1009.3
65,Kogure  Hi,RC4,17,Sweden,46,1834.4
4,Lappi  Esa,RC1,18,Sweden,1,342.0
33,Evans  Elf,RC1,18,Sweden,2,342.6
69,Rovanperä ,RC1,18,Sweden,3,342.7
8,Tänak  Ott,RC1,18,Sweden,4,342.7
42,Breen  Cra,RC1,18,Sweden,5,342.9
11,Neuville  ,RC1,18,Sweden,6,344.7
20,Solberg  O,RC2,18,Sweden,7,357.7
22,Lindholm  ,RC2,18,Sweden,8,358.2
37,Bertelli  ,RC1,18,Sweden,9,359.8
21,Veiby  O. ,RC2,18,Sweden,10,361.1
25,Linnamäe  ,RC2,18,Sweden,11,363.7
27,Gryazin  N,RC2,18,Sweden,12,363.9
23,Suninen  T,RC2,18,Sweden,13,364.5
34,Zaldivar  ,RC2,18,Sweden,14,364.7
28,Pajari  Sa,RC2,18,Sweden,15,365.0
29,Virves  Ro,RC2,18,Sweden,16,366.6
31,Bulacia  M,RC2,18,Sweden,17,366.7
32,Bulacia  B,RC2,18,Sweden,18,366.8
30,Joona  Lau,RC2,18,Sweden,19,367.9
36,Sołowow  M,RC2,18,Sweden,20,377.8
49,Korhonen  ,RC3,18,Sweden,21,378.3
52,Pellier  L,RC3,18,Sweden,22,379.5
50,Creighton ,RC3,18,Sweden,23,381.6
51,Munster  G,RC3,18,Sweden,24,381.8
57,Kohn  Fili,RC3,18,Sweden,25,384.1
53,Herranen  ,RC3,18,Sweden,26,384.3
48,Villanueva,RC2,18,Sweden,27,385.9
58,Hernández ,RC3,18,Sweden,28,387.2
54,Dominguez ,RC3,18,Sweden,29,387.4
46,Zaldivar  ,RC2,18,Sweden,30,389.1
62,García  J.,RC2,18,Sweden,31,390.5
45,Roman  Joa,RC2,18,Sweden,32,397.5
60,Blach  Rob,RC3,18,Sweden,33,401.5
55,Kallio  Je,RC3,18,Sweden,34,403.4
61,Anwar  Ham,RC3,18,Sweden,35,406.0
66,Fontana  M,RC4,18,Sweden,36,414.9
63,Yamamoto  ,RC4,18,Sweden,37,419.4
47,Díaz Aboit,RC2,18,Sweden,38,424.5
44,Cobbe  Luc,RC2,18,Sweden,39,425.7
65,Kogure  Hi,RC4,18,Sweden,40,426.5
64,Otake  Nao,RC4,18,Sweden,41,427.8
7,Loubet  P.,RC1,18,Sweden,42,490.6
35,Al-Rashed ,RC2,18,Sweden,43,507.1
26,Kaur  Egon,RC2,18,Sweden,44,536.6
59,Rensonnet ,RC3,18,Sweden,45,592.2
