Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
5,#6,Angelov Miroslav  - Gadzhev Georgi Škoda Fabia Rally2 evo,C1,12:55.10,+1:20.40 +  4.27,83.7 4.46,3
6,#14,Ismailos Panos  - Soukoulis K. Mitsubishi Lancer Evo IX,C2,13:05.33,+1:30.63 +  10.23,82.6 5.03,3
7,#15,Karanikolas E.  - Kakavas G. Ford Fiesta Rally4,C5 F2,13:06.01,+1:31.31 +  0.68,82.5 5.07,3
8,#9,Xanthakos M.  - Karathanassis N. Škoda Fabia R5,C1,13:08.02,+1:33.32 +  2.01,82.3 5.18,3
9,#7,Badounas I.  - Panagiotounis E. Mitsubishi Lancer Evo VI,C2,13:11.58,+1:36.88 +  3.56,82.0 5.38,3
10,#20,Theocharopoulos S.  - Kotsalis G. Mitsubishi Lancer Evo IX,C2,13:35.75,+2:01.05 +  24.17,79.5 6.72,3
11,#17,Panteli Chrysostomos  - Kougias V. Peugeot 208 R2,C5 F2,13:42.10,+2:07.40 +  6.35,78.9 7.07,3
12,#18,Laos Costas  - Stylianou Michalis Mitsubishi Lancer Evo IX,C2,13:44.26,+2:09.56 +  2.16,78.7 7.19,3
13,#32,Vigopoulos Nikolaos  - Zakheos N. Ford Fiesta R2T,C5 F2,14:11.77,+2:37.07 +  27.51,76.2 8.72,3
14,#26,Roiniotis S.  - Giannopoulos N. Ford Escort RS 2000 MKII,C3 F2,14:16.03,+2:41.33 +  4.26,75.8 8.95,3
15,#35,Tsakalos Athanasios  - Tselios S. Toyota Yaris,C6 F2,14:36.46,+3:01.76 +  20.43,74.0 10.1,3
16,#25,Milonas K.  - Paraperas N. Toyota Corolla FX AE101,C4 F2,14:46.11,+3:11.41 +  9.65,73.2 10.6,3
17,#38,Stavropoulos D.  - Panoutsos D. Toyota Yaris,C6 F2,14:47.94,+3:13.24 +  1.83,73.1 10.7,3
18,#30,Giannakopoulos I.  - Foteinogiannopoulos I. Ford Fiesta R2,C5 F2,15:39.96,+4:05.26 +  52.02,69.0 13.6,3
19,#40,Sotiropoulos Nikolaos  - Moukas E. Nissan Micra K11,C6 F2,15:53.93,+4:19.23 +  13.97,68.0 14.4,3
20,#41,Moshopoulos N.  - Kogia Grammatikou E. Toyota Yaris,C6 F2,15:54.95,+4:20.25 +  1.02,67.9 14.4,3
21,#42,Baxevanakis A.  - Retzoulis M. Toyota Yaris,C6,16:26.56,+4:51.86 +  31.61,65.8 16.2,3
22,#11,Halkias Efthimios  - Komnos Nikos Renault Clio Rally3,C3,16:52.56,+5:17.86 +  26.00,64.1 17.6,3
23,#39,Agelis Elias  - Rentis Alkis Toyota Yaris,C6 F2,17:04.88,+5:30.18 +  12.32,63.3 18.3,3
24,#44,Rahoutis Fanis  - Grigoropoulos A. Toyota Starlet EP81,C6 F2,17:33.08,+5:58.38 +  28.20,61.6 19.9,3
25,#5,Philippedes Yorgo  - Drew Craig Škoda Fabia Rally2 evo,C1,18:48.01,+7:13.31 +  1:14.93,57.5 24.1,3
26,#36,Manouskos Elias  - Manouskos N. Toyota Yaris,C6 F2,20:06.46,+8:31.76 +  1:18.45,53.8 28.4,3
