Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
16,#25,Melas D.  - Vardaxis S. Porsche 911 Carrera RS 3.0,2 C2,8:49.84,+1:21.65 +  7.03,88.5 6.27,1
17,#31,Koutsikos P.  - Hatzitheodoridis T. Toyota Starlet 1300 KP61,3 D1,8:58.46,+1:30.27 +  8.62,87.0 6.93,1
18,#37,Paravalos Ioannis  - Kolotouros D. Toyota Corolla AE92,4 E2,8:58.60,+1:30.41 +  0.14,87.0 6.94,1
19,#7,Mayr Siegfried  - Mayr Renate Volvo 244,3 D2,8:58.68,+1:30.49 +  0.08,87.0 6.95,1
20,#30,Nomikos Mihalis  - Trovas K. Toyota Starlet KP60,4 E2,8:58.74,+1:30.55 +  0.06,87.0 6.95,1
21,#9,Coughtrie Tom  - Lee Alex Ford Escort RS 1800 MKII,3 D1,9:00.09,+1:31.90 +  1.35,86.8 7.06,1
22,#24,Georgakopoulos K.  - Kontos K. Toyota Corolla 1600 GT 2 Door AE86,4 E2,9:00.37,+1:32.18 +  0.28,86.7 7.08,1
23,#39,Kalaitzian I.  - Mitsopoulou M. Fiat Ritmo Abarth 125 TC,4 E2,9:01.10,+1:32.91 +  0.73,86.6 7.14,1
24,#5,Pasutti Paolo  - Campeis G. Porsche 911 Carrera RS 3.0,2 C2,9:01.89,+1:33.70 +  0.79,86.5 7.20,1
25,#6,Guignard Eric  - Meffre Didier Renault 5 Turbo Cevennes,3 D1,9:03.33,+1:35.14 +  1.44,86.3 7.31,1
26,#27,Nioras Grigoris  - Kakalis K. Opel Corsa A GSi,4 E2,9:04.90,+1:36.71 +  1.57,86.0 7.43,1
27,#38,Kofinas Konstantinos  - Kofinas A. Toyota Corolla 1600 GT 2 Door AE86,4 E2,9:08.39,+1:40.20 +  3.49,85.5 7.70,1
28,#32,Vazakas Dimitris  - Gemeni Marina Toyota Starlet KP62,3 D1,9:10.04,+1:41.85 +  1.65,85.2 7.82,1
29,#44,Papandreou A.  - Rizopoulos D. Toyota Starlet KP61,3 D1,9:13.79,+1:45.60 +  3.75,84.6 8.11,1
30,#36,Kalamaras Teo  - Labrakis Dimitris Toyota Starlet 1300 KP61,4 E2,9:23.76,+1:55.57 +  9.97,83.1 8.88,1
31,#45,Vassilopoulos P.  - Votzakis P. Ford Escort RS 2000 MKI,2 C1,9:28.69,+2:00.50 +  4.93,82.4 9.25,1
32,#42,Dodos Giorgos  - Intzoglou Nikos Nissan Pulsar,4 E2,9:45.07,+2:16.88 +  16.38,80.1 10.5,1
33,#29,Kassidopoulos G.  - Kotsadam N. Toyota Corolla 1600 GT 3 Door AE86,4 E2,9:50.15,+2:21.96 +  5.08,79.4 10.9,1
34,#10,Kovařík Oldřich st.  - Dufek P. Škoda Octavia Super,1 A1,9:58.57,+2:30.38 +  8.42,78.3 11.6,1
35,#16,Vassilakis George  - Tsadaris N. Lancia Delta HF 4WD,4 E3,10:02.29,+2:34.10 +  3.72,77.8 11.8,1
36,#34,Ganos Antonios  - Konstas Petros Mercedes-Benz 500 SL,3 D2,10:03.31,+2:35.12 +  1.02,77.7 11.9,1
37,#47,Lambrou Karolos  - Kollias Ioannis Alpine-Renault A110 1300,NAT,10:03.57,+2:35.38 +  0.26,77.7 11.9,1
38,#46,Antonopoulos P.  - Kallitsi M. Ford Escort RS 2000 MKII,3 D1,10:36.15,+3:07.96 +  32.58,73.7 14.4,1
39,#41,Christou Dimitris  - Kotzias A. Toyota Celica TA22,2 C1,10:40.91,+3:12.72 +  4.76,73.1 14.8,1
40,#21,Sassos  - Mataliotakis Alexandros Peugeot 309 GTI 16,4 E2,10:56.85,+3:28.66 +  15.94,71.4 16.0,1
41,#48,Tzilavis Savvas  - Dimopoulos G. Ford Escort RS 2000 MKI,2 C1,11:00.79,+3:32.60 +  3.94,70.9 16.3,1
42,#40,Vitogiannis G.  - Vitogiannis N. BMW 2002 Ti,NAT,11:14.31,+3:46.12 +  13.52,69.5 17.4,1
43,#43,Kansos P.  - Grigoropoulos A. Volkswagen Golf II GTi 16V,4 E2,11:31.78,+4:03.59 +  17.47,67.8 18.7,1
44,#3,Christodoulou A.  - Samaras A. Lancia 037 Rally  [SR],4 E3,17:40.50 [N],+10:12.31 +  6:08.72,44.2 47.0,1
1,#11,Pierangioli V.  - Farnocchia S. Ford Sierra RS Cosworth 4x4,4 E3,12:14.93,,71.2,2
2,#1,McCormack Marty  - Mitchell Barney Ford Escort RS 1800 MKII,3 D1,12:32.30,+17.37 +  17.37,69.5 1.20,2
3,#4,Graham Ernie  - Graham Karen Ford Escort RS 1800 MKII,4 E3,13:06.29,+51.36 +  33.99,66.5 3.53,2
4,#8,Kovařík Oldřich ml.  - Kapic M. Škoda Favorit 136 L,4 E2,13:22.21,+1:07.28 +  15.92,65.2 4.63,2
5,#28,Delaportas Giorgos  - Panaritis E. Volkswagen Golf II,4 E2,13:25.23,+1:10.30 +  3.02,65.0 4.84,2
6,#25,Melas D.  - Vardaxis S. Porsche 911 Carrera RS 3.0,2 C2,13:30.68,+1:15.75 +  5.45,64.5 5.21,2
7,#6,Guignard Eric  - Meffre Didier Renault 5 Turbo Cevennes,3 D1,13:39.00,+1:24.07 +  8.32,63.9 5.79,2
8,#20,Paradissis Giorgos  - Stergiou P. Ford Escort RS 2000 MKII,NAT,13:39.36,+1:24.43 +  0.36,63.8 5.81,2
9,#33,Argiriou Kostas  - Laskos Stamatis Toyota Starlet 1300 EP71,4 E2,13:39.73,+1:24.80 +  0.37,63.8 5.84,2
10,#15,Halivelakis A.  - Papageorgiou A. Ford Escort RS 2000 MKII,3 D1,13:47.10,+1:32.17 +  7.37,63.2 6.34,2
11,#14,Stafilopatis M.  - Chatzirigas G. Ford Escort RS 1800 MKII,3 D1,13:51.12,+1:36.19 +  4.02,62.9 6.62,2
12,#5,Pasutti Paolo  - Campeis G. Porsche 911 Carrera RS 3.0,2 C2,13:53.25,+1:38.32 +  2.13,62.8 6.77,2
13,#29,Kassidopoulos G.  - Kotsadam N. Toyota Corolla 1600 GT 3 Door AE86,4 E2,13:54.10,+1:39.17 +  0.85,62.7 6.83,2
14,#23,Papadimitriou K.  - Sigalas M. Toyota Starlet EP71 Turbo,4 E2,13:58.75,+1:43.82 +  4.65,62.4 7.15,2
15,#26,Roustemis A.  - Andrianopoulos G. Ford Sierra RS Cosworth,4 E3,14:02.76,+1:47.83 +  4.01,62.1 7.42,2
16,#9,Coughtrie Tom  - Lee Alex Ford Escort RS 1800 MKII,3 D1,14:03.67,+1:48.74 +  0.91,62.0 7.48,2
17,#31,Koutsikos P.  - Hatzitheodoridis T. Toyota Starlet 1300 KP61,3 D1,14:05.25,+1:50.32 +  1.58,61.9 7.59,2
18,#24,Georgakopoulos K.  - Kontos K. Toyota Corolla 1600 GT 2 Door AE86,4 E2,14:07.25,+1:52.32 +  2.00,61.7 7.73,2
19,#7,Mayr Siegfried  - Mayr Renate Volvo 244,3 D2,14:11.50,+1:56.57 +  4.25,61.4 8.02,2
20,#18,Amaxopoulos D.  - Moraiti H. Toyota Corolla TE35,2 C1,14:16.53,+2:01.60 +  5.03,61.1 8.37,2
21,#27,Nioras Grigoris  - Kakalis K. Opel Corsa A GSi,4 E2,14:23.21,+2:08.28 +  6.68,60.6 8.83,2
22,#45,Vassilopoulos P.  - Votzakis P. Ford Escort RS 2000 MKI,2 C1,14:23.79,+2:08.86 +  0.58,60.6 8.87,2
23,#16,Vassilakis George  - Tsadaris N. Lancia Delta HF 4WD,4 E3,14:24.21,+2:09.28 +  0.42,60.5 8.90,2
24,#30,Nomikos Mihalis  - Trovas K. Toyota Starlet KP60,4 E2,14:30.32,+2:15.39 +  6.11,60.1 9.32,2
25,#39,Kalaitzian I.  - Mitsopoulou M. Fiat Ritmo Abarth 125 TC,4 E2,14:42.53,+2:27.60 +  12.21,59.3 10.2,2
26,#42,Dodos Giorgos  - Intzoglou Nikos Nissan Pulsar,4 E2,15:04.56,+2:49.63 +  22.03,57.8 11.7,2
27,#10,Kovařík Oldřich st.  - Dufek P. Škoda Octavia Super,1 A1,15:08.40,+2:53.47 +  3.84,57.6 11.9,2
28,#34,Ganos Antonios  - Konstas Petros Mercedes-Benz 500 SL,3 D2,15:29.94,+3:15.01 +  21.54,56.2 13.4,2
29,#44,Papandreou A.  - Rizopoulos D. Toyota Starlet KP61,3 D1,15:33.71,+3:18.78 +  3.77,56.0 13.7,2
30,#46,Antonopoulos P.  - Kallitsi M. Ford Escort RS 2000 MKII,3 D1,15:46.16,+3:31.23 +  12.45,55.3 14.5,2
31,#43,Kansos P.  - Grigoropoulos A. Volkswagen Golf II GTi 16V,4 E2,16:09.03,+3:54.10 +  22.87,54.0 16.1,2
32,#41,Christou Dimitris  - Kotzias A. Toyota Celica TA22,2 C1,16:16.61,+4:01.68 +  7.58,53.6 16.6,2
33,#48,Tzilavis Savvas  - Dimopoulos G. Ford Escort RS 2000 MKI,2 C1,16:36.91,+4:21.98 +  20.30,52.5 18.0,2
34,#40,Vitogiannis G.  - Vitogiannis N. BMW 2002 Ti,NAT,16:57.56,+4:42.63 +  20.65,51.4 19.5,2
35,#36,Kalamaras Teo  - Labrakis Dimitris Toyota Starlet 1300 KP61,4 E2,17:28.04,+5:13.11 +  30.48,49.9 21.6,2
36,#3,Christodoulou A.  - Samaras A. Lancia 037 Rally  [SR],4 E3,22:14.93 [N],+10:00.00 +  4:46.89,39.2 41.3,2
36,#21,Sassos  - Mataliotakis Alexandros Peugeot 309 GTI 16,4 E2,22:14.93,+10:00.00 +  0.00,39.2 41.3,2
36,#38,Kofinas Konstantinos  - Kofinas A. Toyota Corolla 1600 GT 2 Door AE86,4 E2,22:14.93,+10:00.00 +  0.00,39.2 41.3,2
39,#12,Paradissis P.  - Fragkou M. Ford Escort RS 1800 MKII  [SR],3 D1,22:32.30 [N],+10:17.37 +  17.37,38.7 42.5,2
39,#32,Vazakas Dimitris  - Gemeni Marina Toyota Starlet KP62  [SR],3 D1,22:32.30 [N],+10:17.37 +  0.00,38.7 42.5,2
41,#35,Athanasoulas A.  - Basioukas V. Toyota Starlet 1300 KP61,3 D1,22:38.51,+10:23.58 +  6.21,38.5 42.9,2
42,#37,Paravalos Ioannis  - Kolotouros D. Toyota Corolla AE92,4 E2,53:39.31,+41:24.38 +  31:00.80,16.2 171.0,2
1,#1,McCormack Marty  - Mitchell Barney Ford Escort RS 1800 MKII,3 D1,6:27.18,,74.9,3
2,#11,Pierangioli V.  - Farnocchia S. Ford Sierra RS Cosworth 4x4,4 E3,6:31.07,+3.89 +  3.89,74.2 0.48,3
3,#15,Halivelakis A.  - Papageorgiou A. Ford Escort RS 2000 MKII,3 D1,7:13.40,+46.22 +  42.33,66.9 5.73,3
4,#4,Graham Ernie  - Graham Karen Ford Escort RS 1800 MKII,4 E3,7:13.64,+46.46 +  0.24,66.9 5.76,3
5,#26,Roustemis A.  - Andrianopoulos G. Ford Sierra RS Cosworth,4 E3,7:17.61,+50.43 +  3.97,66.3 6.26,3
6,#8,Kovařík Oldřich ml.  - Kapic M. Škoda Favorit 136 L,4 E2,7:20.50,+53.32 +  2.89,65.9 6.62,3
7,#25,Melas D.  - Vardaxis S. Porsche 911 Carrera RS 3.0,2 C2,7:22.66,+55.48 +  2.16,65.5 6.88,3
8,#28,Delaportas Giorgos  - Panaritis E. Volkswagen Golf II,4 E2,7:27.39,+1:00.21 +  4.73,64.9 7.47,3
9,#9,Coughtrie Tom  - Lee Alex Ford Escort RS 1800 MKII,3 D1,7:27.71,+1:00.53 +  0.32,64.8 7.51,3
10,#6,Guignard Eric  - Meffre Didier Renault 5 Turbo Cevennes,3 D1,7:30.47,+1:03.29 +  2.76,64.4 7.85,3
11,#20,Paradissis Giorgos  - Stergiou P. Ford Escort RS 2000 MKII,NAT,7:35.47,+1:08.29 +  5.00,63.7 8.47,3
12,#23,Papadimitriou K.  - Sigalas M. Toyota Starlet EP71 Turbo,4 E2,7:44.70,+1:17.52 +  9.23,62.4 9.62,3
13,#5,Pasutti Paolo  - Campeis G. Porsche 911 Carrera RS 3.0,2 C2,7:46.43,+1:19.25 +  1.73,62.2 9.83,3
14,#24,Georgakopoulos K.  - Kontos K. Toyota Corolla 1600 GT 2 Door AE86,4 E2,7:46.74,+1:19.56 +  0.31,62.2 9.87,3
15,#33,Argiriou Kostas  - Laskos Stamatis Toyota Starlet 1300 EP71,4 E2,7:47.20,+1:20.02 +  0.46,62.1 9.93,3
16,#18,Amaxopoulos D.  - Moraiti H. Toyota Corolla TE35,2 C1,7:50.16,+1:22.98 +  2.96,61.7 10.3,3
17,#7,Mayr Siegfried  - Mayr Renate Volvo 244,3 D2,7:50.40,+1:23.22 +  0.24,61.7 10.3,3
18,#27,Nioras Grigoris  - Kakalis K. Opel Corsa A GSi,4 E2,7:52.86,+1:25.68 +  2.46,61.4 10.6,3
19,#30,Nomikos Mihalis  - Trovas K. Toyota Starlet KP60,4 E2,8:01.34,+1:34.16 +  8.48,60.3 11.7,3
20,#14,Stafilopatis M.  - Chatzirigas G. Ford Escort RS 1800 MKII,3 D1,8:04.04,+1:36.86 +  2.70,59.9 12.0,3
21,#29,Kassidopoulos G.  - Kotsadam N. Toyota Corolla 1600 GT 3 Door AE86,4 E2,8:10.47,+1:43.29 +  6.43,59.2 12.8,3
22,#42,Dodos Giorgos  - Intzoglou Nikos Nissan Pulsar,4 E2,8:15.53,+1:48.35 +  5.06,58.6 13.4,3
23,#16,Vassilakis George  - Tsadaris N. Lancia Delta HF 4WD,4 E3,8:20.20,+1:53.02 +  4.67,58.0 14.0,3
24,#10,Kovařík Oldřich st.  - Dufek P. Škoda Octavia Super,1 A1,8:25.47,+1:58.29 +  5.27,57.4 14.7,3
25,#45,Vassilopoulos P.  - Votzakis P. Ford Escort RS 2000 MKI,2 C1,8:28.69,+2:01.51 +  3.22,57.0 15.1,3
26,#34,Ganos Antonios  - Konstas Petros Mercedes-Benz 500 SL,3 D2,8:32.80,+2:05.62 +  4.11,56.6 15.6,3
27,#39,Kalaitzian I.  - Mitsopoulou M. Fiat Ritmo Abarth 125 TC,4 E2,8:33.07,+2:05.89 +  0.27,56.6 15.6,3
28,#46,Antonopoulos P.  - Kallitsi M. Ford Escort RS 2000 MKII,3 D1,8:47.05,+2:19.87 +  13.98,55.1 17.4,3
29,#44,Papandreou A.  - Rizopoulos D. Toyota Starlet KP61,3 D1,8:58.48,+2:31.30 +  11.43,53.9 18.8,3
30,#40,Vitogiannis G.  - Vitogiannis N. BMW 2002 Ti,NAT,9:30.45,+3:03.27 +  31.97,50.9 22.7,3
31,#41,Christou Dimitris  - Kotzias A. Toyota Celica TA22,2 C1,9:31.49,+3:04.31 +  1.04,50.8 22.9,3
32,#48,Tzilavis Savvas  - Dimopoulos G. Ford Escort RS 2000 MKI,2 C1,9:57.62,+3:30.44 +  26.13,48.6 26.1,3
33,#43,Kansos P.  - Grigoropoulos A. Volkswagen Golf II GTi 16V,4 E2,9:59.39,+3:32.21 +  1.77,48.4 26.3,3
34,#37,Paravalos Ioannis  - Kolotouros D. Toyota Corolla AE92,4 E2,10:14.77,+3:47.59 +  15.38,47.2 28.2,3
35,#36,Kalamaras Teo  - Labrakis Dimitris Toyota Starlet 1300 KP61,4 E2,11:40.64,+5:13.46 +  1:25.87,41.4 38.9,3
36,#12,Paradissis P.  - Fragkou M. Ford Escort RS 1800 MKII  [SR],3 D1,16:27.18 [N],+10:00.00 +  4:46.54,29.4 74.4,3
36,#32,Vazakas Dimitris  - Gemeni Marina Toyota Starlet KP62  [SR],3 D1,16:27.18 [N],+10:00.00 +  0.00,29.4 74.4,3
36,#35,Athanasoulas A.  - Basioukas V. Toyota Starlet 1300 KP61  [SR],3 D1,16:27.18 [N],+10:00.00 +  0.00,29.4 74.4,3
39,#3,Christodoulou A.  - Samaras A. Lancia 037 Rally  [SR],4 E3,16:31.07 [N],+10:03.89 +  3.89,29.3 74.9,3
39,#21,Sassos  - Mataliotakis Alexandros Peugeot 309 GTI 16,4 E2,16:31.07,+10:03.89 +  0.00,29.3 74.9,3
39,#38,Kofinas Konstantinos  - Kofinas A. Toyota Corolla 1600 GT 2 Door AE86,4 E2,16:31.07,+10:03.89 +  0.00,29.3 74.9,3
1,#1,McCormack Marty  - Mitchell Barney Ford Escort RS 1800 MKII,3 D1,5:47.61,,87.8,4
2,#11,Pierangioli V.  - Farnocchia S. Ford Sierra RS Cosworth 4x4,4 E3,6:13.99,+26.38 +  26.38,81.6 3.11,4
3,#15,Halivelakis A.  - Papageorgiou A. Ford Escort RS 2000 MKII,3 D1,6:35.68,+48.07 +  21.69,77.2 5.67,4
4,#8,Kovařík Oldřich ml.  - Kapic M. Škoda Favorit 136 L,4 E2,6:35.81,+48.20 +  0.13,77.1 5.68,4
5,#4,Graham Ernie  - Graham Karen Ford Escort RS 1800 MKII,4 E3,6:36.12,+48.51 +  0.31,77.1 5.72,4
6,#20,Paradissis Giorgos  - Stergiou P. Ford Escort RS 2000 MKII,NAT,6:40.45,+52.84 +  4.33,76.2 6.23,4
7,#6,Guignard Eric  - Meffre Didier Renault 5 Turbo Cevennes,3 D1,6:51.12,+1:03.51 +  10.67,74.3 7.49,4
8,#18,Amaxopoulos D.  - Moraiti H. Toyota Corolla TE35,2 C1,6:52.85,+1:05.24 +  1.73,73.9 7.69,4
9,#7,Mayr Siegfried  - Mayr Renate Volvo 244,3 D2,6:54.22,+1:06.61 +  1.37,73.7 7.85,4
10,#28,Delaportas Giorgos  - Panaritis E. Volkswagen Golf II,4 E2,6:55.58,+1:07.97 +  1.36,73.5 8.02,4
11,#14,Stafilopatis M.  - Chatzirigas G. Ford Escort RS 1800 MKII,3 D1,6:56.49,+1:08.88 +  0.91,73.3 8.12,4
12,#25,Melas D.  - Vardaxis S. Porsche 911 Carrera RS 3.0,2 C2,6:59.05,+1:11.44 +  2.56,72.9 8.42,4
13,#9,Coughtrie Tom  - Lee Alex Ford Escort RS 1800 MKII,3 D1,7:01.24,+1:13.63 +  2.19,72.5 8.68,4
14,#26,Roustemis A.  - Andrianopoulos G. Ford Sierra RS Cosworth,4 E3,7:02.17,+1:14.56 +  0.93,72.3 8.79,4
15,#33,Argiriou Kostas  - Laskos Stamatis Toyota Starlet 1300 EP71,4 E2,7:11.10,+1:23.49 +  8.93,70.8 9.85,4
16,#5,Pasutti Paolo  - Campeis G. Porsche 911 Carrera RS 3.0,2 C2,7:11.57,+1:23.96 +  0.47,70.7 9.90,4
17,#23,Papadimitriou K.  - Sigalas M. Toyota Starlet EP71 Turbo,4 E2,7:15.23,+1:27.62 +  3.66,70.1 10.3,4
18,#24,Georgakopoulos K.  - Kontos K. Toyota Corolla 1600 GT 2 Door AE86,4 E2,7:15.40,+1:27.79 +  0.17,70.1 10.4,4
19,#27,Nioras Grigoris  - Kakalis K. Opel Corsa A GSi,4 E2,7:23.01,+1:35.40 +  7.61,68.9 11.3,4
20,#45,Vassilopoulos P.  - Votzakis P. Ford Escort RS 2000 MKI,2 C1,7:32.67,+1:45.06 +  9.66,67.4 12.4,4
21,#16,Vassilakis George  - Tsadaris N. Lancia Delta HF 4WD,4 E3,7:53.47,+2:05.86 +  20.80,64.5 14.8,4
22,#29,Kassidopoulos G.  - Kotsadam N. Toyota Corolla 1600 GT 3 Door AE86,4 E2,7:55.30,+2:07.69 +  1.83,64.2 15.1,4
23,#42,Dodos Giorgos  - Intzoglou Nikos Nissan Pulsar,4 E2,7:56.90,+2:09.29 +  1.60,64.0 15.3,4
24,#34,Ganos Antonios  - Konstas Petros Mercedes-Benz 500 SL,3 D2,7:58.28,+2:10.67 +  1.38,63.8 15.4,4
25,#30,Nomikos Mihalis  - Trovas K. Toyota Starlet KP60,4 E2,8:23.69,+2:36.08 +  25.41,60.6 18.4,4
26,#10,Kovařík Oldřich st.  - Dufek P. Škoda Octavia Super,1 A1,8:45.44,+2:57.83 +  21.75,58.1 21.0,4
27,#41,Christou Dimitris  - Kotzias A. Toyota Celica TA22,2 C1,9:21.66,+3:34.05 +  36.22,54.4 25.2,4
28,#40,Vitogiannis G.  - Vitogiannis N. BMW 2002 Ti,NAT,9:51.52,+4:03.91 +  29.86,51.6 28.8,4
29,#43,Kansos P.  - Grigoropoulos A. Volkswagen Golf II GTi 16V,4 E2,9:54.77,+4:07.16 +  3.25,51.3 29.2,4
30,#48,Tzilavis Savvas  - Dimopoulos G. Ford Escort RS 2000 MKI,2 C1,10:17.92,+4:30.31 +  23.15,49.4 31.9,4
31,#12,Paradissis P.  - Fragkou M. Ford Escort RS 1800 MKII  [SR],3 D1,15:47.61 [N],+10:00.00 +  5:29.69,32.2 70.8,4
31,#32,Vazakas Dimitris  - Gemeni Marina Toyota Starlet KP62  [SR],3 D1,15:47.61 [N],+10:00.00 +  0.00,32.2 70.8,4
31,#35,Athanasoulas A.  - Basioukas V. Toyota Starlet 1300 KP61  [SR],3 D1,15:47.61 [N],+10:00.00 +  0.00,32.2 70.8,4
31,#44,Papandreou A.  - Rizopoulos D. Toyota Starlet KP61,3 D1,15:47.61,+10:00.00 +  0.00,32.2 70.8,4
35,#3,Christodoulou A.  - Samaras A. Lancia 037 Rally  [SR],4 E3,16:13.99 [N],+10:26.38 +  26.38,31.3 73.9,4
35,#21,Sassos  - Mataliotakis Alexandros Peugeot 309 GTI 16,4 E2,16:13.99,+10:26.38 +  0.00,31.3 73.9,4
35,#38,Kofinas Konstantinos  - Kofinas A. Toyota Corolla 1600 GT 2 Door AE86,4 E2,16:13.99 [N],+10:26.38 +  0.00,31.3 73.9,4
35,#39,Kalaitzian I.  - Mitsopoulou M. Fiat Ritmo Abarth 125 TC  [SR],4 E2,16:13.99 [N],+10:26.38 +  0.00,31.3 73.9,4
39,#36,Kalamaras Teo  - Labrakis Dimitris Toyota Starlet 1300 KP61,4 E2,16:28.47,+10:40.86 +  14.48,30.9 75.6,4
1,#1,McCormack Marty  - Mitchell Barney Ford Escort RS 1800 MKII,3 D1,15:58.02,,57.4,5
2,#32,Vazakas Dimitris  - Gemeni Marina Toyota Starlet KP62,3 D1,17:05.87,+1:07.85 +  1:07.85,53.6 4.44,5
3,#35,Athanasoulas A.  - Basioukas V. Toyota Starlet 1300 KP61,3 D1,17:18.34,+1:20.32 +  12.47,52.9 5.26,5
4,#12,Paradissis P.  - Fragkou M. Ford Escort RS 1800 MKII,3 D1,17:29.29,+1:31.27 +  10.95,52.4 5.98,5
5,#23,Papadimitriou K.  - Sigalas M. Toyota Starlet EP71 Turbo,4 E2,17:34.64,+1:36.62 +  5.35,52.1 6.33,5
6,#7,Mayr Siegfried  - Mayr Renate Volvo 244,3 D2,17:34.98,+1:36.96 +  0.34,52.1 6.35,5
7,#9,Coughtrie Tom  - Lee Alex Ford Escort RS 1800 MKII,3 D1,17:40.25,+1:42.23 +  5.27,51.8 6.69,5
8,#24,Georgakopoulos K.  - Kontos K. Toyota Corolla 1600 GT 2 Door AE86,4 E2,17:40.54,+1:42.52 +  0.29,51.8 6.71,5
9,#20,Paradissis Giorgos  - Stergiou P. Ford Escort RS 2000 MKII,NAT,17:40.78,+1:42.76 +  0.24,51.8 6.73,5
10,#6,Guignard Eric  - Meffre Didier Renault 5 Turbo Cevennes,3 D1,17:43.11,+1:45.09 +  2.33,51.7 6.88,5
11,#11,Pierangioli V.  - Farnocchia S. Ford Sierra RS Cosworth 4x4,4 E3,17:43.88,+1:45.86 +  0.77,51.7 6.93,5
12,#3,Christodoulou A.  - Samaras A. Lancia 037 Rally,4 E3,17:46.43,+1:48.41 +  2.55,51.5 7.10,5
13,#4,Graham Ernie  - Graham Karen Ford Escort RS 1800 MKII,4 E3,17:46.60,+1:48.58 +  0.17,51.5 7.11,5
14,#33,Argiriou Kostas  - Laskos Stamatis Toyota Starlet 1300 EP71,4 E2,17:48.50,+1:50.48 +  1.90,51.4 7.24,5
15,#18,Amaxopoulos D.  - Moraiti H. Toyota Corolla TE35,2 C1,17:55.87,+1:57.85 +  7.37,51.1 7.72,5
16,#8,Kovařík Oldřich ml.  - Kapic M. Škoda Favorit 136 L,4 E2,18:00.41,+2:02.39 +  4.54,50.9 8.02,5
17,#27,Nioras Grigoris  - Kakalis K. Opel Corsa A GSi,4 E2,18:01.42,+2:03.40 +  1.01,50.8 8.08,5
18,#14,Stafilopatis M.  - Chatzirigas G. Ford Escort RS 1800 MKII,3 D1,18:01.58,+2:03.56 +  0.16,50.8 8.09,5
19,#29,Kassidopoulos G.  - Kotsadam N. Toyota Corolla 1600 GT 3 Door AE86,4 E2,18:05.57,+2:07.55 +  3.99,50.6 8.35,5
20,#45,Vassilopoulos P.  - Votzakis P. Ford Escort RS 2000 MKI,2 C1,18:12.44,+2:14.42 +  6.87,50.3 8.80,5
21,#5,Pasutti Paolo  - Campeis G. Porsche 911 Carrera RS 3.0,2 C2,18:15.55,+2:17.53 +  3.11,50.2 9.01,5
22,#38,Kofinas Konstantinos  - Kofinas A. Toyota Corolla 1600 GT 2 Door AE86,4 E2,18:23.03,+2:25.01 +  7.48,49.8 9.50,5
23,#21,Sassos  - Mataliotakis Alexandros Peugeot 309 GTI 16,4 E2,18:39.52,+2:41.50 +  16.49,49.1 10.6,5
24,#30,Nomikos Mihalis  - Trovas K. Toyota Starlet KP60,4 E2,18:46.47,+2:48.45 +  6.95,48.8 11.0,5
25,#42,Dodos Giorgos  - Intzoglou Nikos Nissan Pulsar,4 E2,18:49.90,+2:51.88 +  3.43,48.7 11.3,5
26,#36,Kalamaras Teo  - Labrakis Dimitris Toyota Starlet 1300 KP61,4 E2,18:52.37,+2:54.35 +  2.47,48.5 11.4,5
