Crew,Gr/Cl,ss,Race,date,surface,competition,cou,time_SS_sec
Pierangioli V.,4 E,8,Historic Acropolis,3-5/11/2023,Gravel,Historic,2,935.23
Graham Ernie  ,4 E,8,Historic Acropolis,3-5/11/2023,Gravel,Historic,3,967.58
Paradissis P. ,3 D,8,Historic Acropolis,3-5/11/2023,Gravel,Historic,4,970.82
Delaportas Gio,4 E,8,Historic Acropolis,3-5/11/2023,Gravel,Historic,5,976.7
Christodoulou ,4 E,8,Historic Acropolis,3-5/11/2023,Gravel,Historic,6,977.75
Athanasoulas A,3 D,8,Historic Acropolis,3-5/11/2023,Gravel,Historic,7,983.71
Guignard Eric ,3 D,8,Historic Acropolis,3-5/11/2023,Gravel,Historic,8,990.56
Kovařík Oldřic,4 E,8,Historic Acropolis,3-5/11/2023,Gravel,Historic,9,991.44
Stafilopatis M,3 D,8,Historic Acropolis,3-5/11/2023,Gravel,Historic,10,1002.88
Argiriou Kosta,4 E,8,Historic Acropolis,3-5/11/2023,Gravel,Historic,11,1016.05
Papadimitriou ,4 E,8,Historic Acropolis,3-5/11/2023,Gravel,Historic,12,1017.61
Melas D.  - Va,2 C,8,Historic Acropolis,3-5/11/2023,Gravel,Historic,13,1025.98
Amaxopoulos D.,2 C,8,Historic Acropolis,3-5/11/2023,Gravel,Historic,14,1034.03
Mayr Siegfried,3 D,8,Historic Acropolis,3-5/11/2023,Gravel,Historic,15,1036.6
Paradissis Gio,NAT,8,Historic Acropolis,3-5/11/2023,Gravel,Historic,16,1039.97
Pasutti Paolo ,2 C,8,Historic Acropolis,3-5/11/2023,Gravel,Historic,17,1040.41
Papandreou A. ,3 D,8,Historic Acropolis,3-5/11/2023,Gravel,Historic,18,1056.49
Nioras Grigori,4 E,8,Historic Acropolis,3-5/11/2023,Gravel,Historic,19,1056.55
Kassidopoulos ,4 E,8,Historic Acropolis,3-5/11/2023,Gravel,Historic,20,1070.53
Roustemis A.  ,4 E,8,Historic Acropolis,3-5/11/2023,Gravel,Historic,21,1078.51
Kofinas Konsta,4 E,8,Historic Acropolis,3-5/11/2023,Gravel,Historic,22,1085.33
Vassilopoulos ,2 C,8,Historic Acropolis,3-5/11/2023,Gravel,Historic,23,1087.2
Vassilakis Geo,4 E,8,Historic Acropolis,3-5/11/2023,Gravel,Historic,24,1089.2
Kalamaras Teo ,4 E,8,Historic Acropolis,3-5/11/2023,Gravel,Historic,25,1090.05
Ganos Antonios,3 D,8,Historic Acropolis,3-5/11/2023,Gravel,Historic,26,1090.51
Nomikos Mihali,4 E,8,Historic Acropolis,3-5/11/2023,Gravel,Historic,27,1103.91
Coughtrie Tom ,3 D,8,Historic Acropolis,3-5/11/2023,Gravel,Historic,28,1104.28
Kalaitzian I. ,4 E,8,Historic Acropolis,3-5/11/2023,Gravel,Historic,29,1121.73
Kovařík Oldřic,1 A,8,Historic Acropolis,3-5/11/2023,Gravel,Historic,30,1123.04
Dodos Giorgos ,4 E,8,Historic Acropolis,3-5/11/2023,Gravel,Historic,31,1187.91
Christou Dimit,2 C,8,Historic Acropolis,3-5/11/2023,Gravel,Historic,32,1192.2
Tzilavis Savva,2 C,8,Historic Acropolis,3-5/11/2023,Gravel,Historic,33,1241.37
Vitogiannis G.,NAT,8,Historic Acropolis,3-5/11/2023,Gravel,Historic,34,1242.01
Halivelakis A.,3 D,8,Historic Acropolis,3-5/11/2023,Gravel,Historic,35,1523.76
Sassos  - Mata,4 E,8,Historic Acropolis,3-5/11/2023,Gravel,Historic,36,1535.23
Kansos P.  - G,4 E,8,Historic Acropolis,3-5/11/2023,Gravel,Historic,37,1535.23
Georgakopoulos,4 E,8,Historic Acropolis,3-5/11/2023,Gravel,Historic,38,1555.79
McCormack Mart,3 D,9,Historic Acropolis,3-5/11/2023,Gravel,Historic,1,540.51
Pierangioli V.,4 E,9,Historic Acropolis,3-5/11/2023,Gravel,Historic,2,556.6
Paradissis P. ,3 D,9,Historic Acropolis,3-5/11/2023,Gravel,Historic,3,571.08
Graham Ernie  ,4 E,9,Historic Acropolis,3-5/11/2023,Gravel,Historic,4,582.55
Guignard Eric ,3 D,9,Historic Acropolis,3-5/11/2023,Gravel,Historic,5,610.88
Stafilopatis M,3 D,9,Historic Acropolis,3-5/11/2023,Gravel,Historic,6,611.6
Delaportas Gio,4 E,9,Historic Acropolis,3-5/11/2023,Gravel,Historic,7,616.7
Athanasoulas A,3 D,9,Historic Acropolis,3-5/11/2023,Gravel,Historic,8,617.06
Argiriou Kosta,4 E,9,Historic Acropolis,3-5/11/2023,Gravel,Historic,9,618.14
Paradissis Gio,NAT,9,Historic Acropolis,3-5/11/2023,Gravel,Historic,10,619.48
Kovařík Oldřic,4 E,9,Historic Acropolis,3-5/11/2023,Gravel,Historic,11,621.24
Pasutti Paolo ,2 C,9,Historic Acropolis,3-5/11/2023,Gravel,Historic,12,622.81
Melas D.  - Va,2 C,9,Historic Acropolis,3-5/11/2023,Gravel,Historic,13,624.29
Papadimitriou ,4 E,9,Historic Acropolis,3-5/11/2023,Gravel,Historic,14,625.26
Roustemis A.  ,4 E,9,Historic Acropolis,3-5/11/2023,Gravel,Historic,15,630.91
Mayr Siegfried,3 D,9,Historic Acropolis,3-5/11/2023,Gravel,Historic,16,633.03
Amaxopoulos D.,2 C,9,Historic Acropolis,3-5/11/2023,Gravel,Historic,17,634.78
Kassidopoulos ,4 E,9,Historic Acropolis,3-5/11/2023,Gravel,Historic,18,642.72
Nioras Grigori,4 E,9,Historic Acropolis,3-5/11/2023,Gravel,Historic,19,642.89
Coughtrie Tom ,3 D,9,Historic Acropolis,3-5/11/2023,Gravel,Historic,20,645.68
Vassilakis Geo,4 E,9,Historic Acropolis,3-5/11/2023,Gravel,Historic,21,648.44
Ganos Antonios,3 D,9,Historic Acropolis,3-5/11/2023,Gravel,Historic,22,669.45
Georgakopoulos,4 E,9,Historic Acropolis,3-5/11/2023,Gravel,Historic,23,669.98
Vassilopoulos ,2 C,9,Historic Acropolis,3-5/11/2023,Gravel,Historic,24,685.05
Kalamaras Teo ,4 E,9,Historic Acropolis,3-5/11/2023,Gravel,Historic,25,685.29
Papandreou A. ,3 D,9,Historic Acropolis,3-5/11/2023,Gravel,Historic,26,687.53
Nomikos Mihali,4 E,9,Historic Acropolis,3-5/11/2023,Gravel,Historic,27,692.67
Kofinas Konsta,4 E,9,Historic Acropolis,3-5/11/2023,Gravel,Historic,28,693.42
Dodos Giorgos ,4 E,9,Historic Acropolis,3-5/11/2023,Gravel,Historic,29,698.04
Kovařík Oldřic,1 A,9,Historic Acropolis,3-5/11/2023,Gravel,Historic,30,700.48
Christou Dimit,2 C,9,Historic Acropolis,3-5/11/2023,Gravel,Historic,31,748.26
Tzilavis Savva,2 C,9,Historic Acropolis,3-5/11/2023,Gravel,Historic,32,792.28
Kalaitzian I. ,4 E,9,Historic Acropolis,3-5/11/2023,Gravel,Historic,33,845.4
Halivelakis A.,3 D,9,Historic Acropolis,3-5/11/2023,Gravel,Historic,34,1140.51
Christodoulou ,4 E,9,Historic Acropolis,3-5/11/2023,Gravel,Historic,35,1156.6
Sassos  - Mata,4 E,9,Historic Acropolis,3-5/11/2023,Gravel,Historic,36,1156.6
Kansos P.  - G,4 E,9,Historic Acropolis,3-5/11/2023,Gravel,Historic,37,1156.6
Vitogiannis G.,NAT,9,Historic Acropolis,3-5/11/2023,Gravel,Historic,38,1300.48
McCormack Mart,3 D,10,Historic Acropolis,3-5/11/2023,Gravel,Historic,1,746.39
Pierangioli V.,4 E,10,Historic Acropolis,3-5/11/2023,Gravel,Historic,2,812.3
Graham Ernie  ,4 E,10,Historic Acropolis,3-5/11/2023,Gravel,Historic,3,812.59
Kovařík Oldřic,4 E,10,Historic Acropolis,3-5/11/2023,Gravel,Historic,4,825.2
Delaportas Gio,4 E,10,Historic Acropolis,3-5/11/2023,Gravel,Historic,5,829.16
Paradissis P. ,3 D,10,Historic Acropolis,3-5/11/2023,Gravel,Historic,6,829.42
Stafilopatis M,3 D,10,Historic Acropolis,3-5/11/2023,Gravel,Historic,7,833.36
Mayr Siegfried,3 D,10,Historic Acropolis,3-5/11/2023,Gravel,Historic,8,854.81
Athanasoulas A,3 D,10,Historic Acropolis,3-5/11/2023,Gravel,Historic,9,857.02
Argiriou Kosta,4 E,10,Historic Acropolis,3-5/11/2023,Gravel,Historic,10,858.96
Guignard Eric ,3 D,10,Historic Acropolis,3-5/11/2023,Gravel,Historic,11,866.48
Papadimitriou ,4 E,10,Historic Acropolis,3-5/11/2023,Gravel,Historic,12,869.46
Georgakopoulos,4 E,10,Historic Acropolis,3-5/11/2023,Gravel,Historic,13,872.89
Amaxopoulos D.,2 C,10,Historic Acropolis,3-5/11/2023,Gravel,Historic,14,874.78
Melas D.  - Va,2 C,10,Historic Acropolis,3-5/11/2023,Gravel,Historic,15,875.41
Paradissis Gio,NAT,10,Historic Acropolis,3-5/11/2023,Gravel,Historic,16,883.0
Pasutti Paolo ,2 C,10,Historic Acropolis,3-5/11/2023,Gravel,Historic,17,900.15
Coughtrie Tom ,3 D,10,Historic Acropolis,3-5/11/2023,Gravel,Historic,18,902.38
Roustemis A.  ,4 E,10,Historic Acropolis,3-5/11/2023,Gravel,Historic,19,906.71
Nioras Grigori,4 E,10,Historic Acropolis,3-5/11/2023,Gravel,Historic,20,922.27
Vassilopoulos ,2 C,10,Historic Acropolis,3-5/11/2023,Gravel,Historic,21,924.65
Kofinas Konsta,4 E,10,Historic Acropolis,3-5/11/2023,Gravel,Historic,22,931.5
Kalamaras Teo ,4 E,10,Historic Acropolis,3-5/11/2023,Gravel,Historic,23,933.6
Kassidopoulos ,4 E,10,Historic Acropolis,3-5/11/2023,Gravel,Historic,24,934.51
Ganos Antonios,3 D,10,Historic Acropolis,3-5/11/2023,Gravel,Historic,25,947.61
Nomikos Mihali,4 E,10,Historic Acropolis,3-5/11/2023,Gravel,Historic,26,969.77
Kalaitzian I. ,4 E,10,Historic Acropolis,3-5/11/2023,Gravel,Historic,27,971.52
Dodos Giorgos ,4 E,10,Historic Acropolis,3-5/11/2023,Gravel,Historic,28,1054.09
Kovařík Oldřic,1 A,10,Historic Acropolis,3-5/11/2023,Gravel,Historic,29,1118.93
Vitogiannis G.,NAT,10,Historic Acropolis,3-5/11/2023,Gravel,Historic,30,1156.37
Tzilavis Savva,2 C,10,Historic Acropolis,3-5/11/2023,Gravel,Historic,31,1179.94
Halivelakis A.,3 D,10,Historic Acropolis,3-5/11/2023,Gravel,Historic,32,1346.39
Papandreou A. ,3 D,10,Historic Acropolis,3-5/11/2023,Gravel,Historic,33,1346.39
Christodoulou ,4 E,10,Historic Acropolis,3-5/11/2023,Gravel,Historic,34,1412.3
Sassos  - Mata,4 E,10,Historic Acropolis,3-5/11/2023,Gravel,Historic,35,1412.3
Kansos P.  - G,4 E,10,Historic Acropolis,3-5/11/2023,Gravel,Historic,36,1412.3
Christou Dimit,2 C,10,Historic Acropolis,3-5/11/2023,Gravel,Historic,37,1474.78
Vassilakis Geo,4 E,10,Historic Acropolis,3-5/11/2023,Gravel,Historic,38,3132.13
McCormack Mart,3 D,11,Historic Acropolis,3-5/11/2023,Gravel,Historic,1,403.1
Pierangioli V.,4 E,11,Historic Acropolis,3-5/11/2023,Gravel,Historic,2,403.85
Graham Ernie  ,4 E,11,Historic Acropolis,3-5/11/2023,Gravel,Historic,3,434.63
Paradissis Gio,NAT,11,Historic Acropolis,3-5/11/2023,Gravel,Historic,4,444.68
Amaxopoulos D.,2 C,11,Historic Acropolis,3-5/11/2023,Gravel,Historic,5,448.77
Halivelakis A.,3 D,11,Historic Acropolis,3-5/11/2023,Gravel,Historic,6,450.72
Christodoulou ,4 E,11,Historic Acropolis,3-5/11/2023,Gravel,Historic,7,450.8
Delaportas Gio,4 E,11,Historic Acropolis,3-5/11/2023,Gravel,Historic,8,452.31
Stafilopatis M,3 D,11,Historic Acropolis,3-5/11/2023,Gravel,Historic,9,452.79
Sassos  - Mata,4 E,11,Historic Acropolis,3-5/11/2023,Gravel,Historic,10,453.24
Guignard Eric ,3 D,11,Historic Acropolis,3-5/11/2023,Gravel,Historic,11,457.39
Melas D.  - Va,2 C,11,Historic Acropolis,3-5/11/2023,Gravel,Historic,12,461.62
Kovařík Oldřic,4 E,11,Historic Acropolis,3-5/11/2023,Gravel,Historic,13,464.35
Pasutti Paolo ,2 C,11,Historic Acropolis,3-5/11/2023,Gravel,Historic,14,465.98
Coughtrie Tom ,3 D,11,Historic Acropolis,3-5/11/2023,Gravel,Historic,15,467.3
Papadimitriou ,4 E,11,Historic Acropolis,3-5/11/2023,Gravel,Historic,16,474.15999999999997
Nioras Grigori,4 E,11,Historic Acropolis,3-5/11/2023,Gravel,Historic,17,474.45
Roustemis A.  ,4 E,11,Historic Acropolis,3-5/11/2023,Gravel,Historic,18,475.27
Argiriou Kosta,4 E,11,Historic Acropolis,3-5/11/2023,Gravel,Historic,19,475.43
Vassilopoulos ,2 C,11,Historic Acropolis,3-5/11/2023,Gravel,Historic,20,478.32
Mayr Siegfried,3 D,11,Historic Acropolis,3-5/11/2023,Gravel,Historic,21,487.02
Kassidopoulos ,4 E,11,Historic Acropolis,3-5/11/2023,Gravel,Historic,22,489.8
Georgakopoulos,4 E,11,Historic Acropolis,3-5/11/2023,Gravel,Historic,23,490.76
Kofinas Konsta,4 E,11,Historic Acropolis,3-5/11/2023,Gravel,Historic,24,492.33
Kalaitzian I. ,4 E,11,Historic Acropolis,3-5/11/2023,Gravel,Historic,25,503.69
Dodos Giorgos ,4 E,11,Historic Acropolis,3-5/11/2023,Gravel,Historic,26,511.38
Kovařík Oldřic,1 A,11,Historic Acropolis,3-5/11/2023,Gravel,Historic,27,518.35
Kalamaras Teo ,4 E,11,Historic Acropolis,3-5/11/2023,Gravel,Historic,28,521.69
Christou Dimit,2 C,11,Historic Acropolis,3-5/11/2023,Gravel,Historic,29,532.45
Ganos Antonios,3 D,11,Historic Acropolis,3-5/11/2023,Gravel,Historic,30,538.83
Papandreou A. ,3 D,11,Historic Acropolis,3-5/11/2023,Gravel,Historic,31,551.8
Tzilavis Savva,2 C,11,Historic Acropolis,3-5/11/2023,Gravel,Historic,32,571.84
Vassilakis Geo,4 E,11,Historic Acropolis,3-5/11/2023,Gravel,Historic,33,602.77
Kansos P.  - G,4 E,11,Historic Acropolis,3-5/11/2023,Gravel,Historic,34,605.59
Vitogiannis G.,NAT,11,Historic Acropolis,3-5/11/2023,Gravel,Historic,35,719.97
Nomikos Mihali,4 E,11,Historic Acropolis,3-5/11/2023,Gravel,Historic,36,990.96
Pierangioli V.,4 E,12,Historic Acropolis,3-5/11/2023,Gravel,Historic,1,648.09
McCormack Mart,3 D,12,Historic Acropolis,3-5/11/2023,Gravel,Historic,2,680.04
Christodoulou ,4 E,12,Historic Acropolis,3-5/11/2023,Gravel,Historic,3,694.64
Papadimitriou ,4 E,12,Historic Acropolis,3-5/11/2023,Gravel,Historic,4,697.94
Delaportas Gio,4 E,12,Historic Acropolis,3-5/11/2023,Gravel,Historic,5,701.02
Graham Ernie  ,4 E,12,Historic Acropolis,3-5/11/2023,Gravel,Historic,6,707.17
Argiriou Kosta,4 E,12,Historic Acropolis,3-5/11/2023,Gravel,Historic,7,708.39
Guignard Eric ,3 D,12,Historic Acropolis,3-5/11/2023,Gravel,Historic,8,710.73
Sassos  - Mata,4 E,12,Historic Acropolis,3-5/11/2023,Gravel,Historic,9,710.85
Halivelakis A.,3 D,12,Historic Acropolis,3-5/11/2023,Gravel,Historic,10,723.11
Mayr Siegfried,3 D,12,Historic Acropolis,3-5/11/2023,Gravel,Historic,11,723.63
Melas D.  - Va,2 C,12,Historic Acropolis,3-5/11/2023,Gravel,Historic,12,728.8
Coughtrie Tom ,3 D,12,Historic Acropolis,3-5/11/2023,Gravel,Historic,13,729.84
Nioras Grigori,4 E,12,Historic Acropolis,3-5/11/2023,Gravel,Historic,14,730.71
Paradissis Gio,NAT,12,Historic Acropolis,3-5/11/2023,Gravel,Historic,15,733.99
Nomikos Mihali,4 E,12,Historic Acropolis,3-5/11/2023,Gravel,Historic,16,737.25
Stafilopatis M,3 D,12,Historic Acropolis,3-5/11/2023,Gravel,Historic,17,738.94
Kovařík Oldřic,4 E,12,Historic Acropolis,3-5/11/2023,Gravel,Historic,18,741.86
Amaxopoulos D.,2 C,12,Historic Acropolis,3-5/11/2023,Gravel,Historic,19,743.31
Vassilopoulos ,2 C,12,Historic Acropolis,3-5/11/2023,Gravel,Historic,20,746.68
Georgakopoulos,4 E,12,Historic Acropolis,3-5/11/2023,Gravel,Historic,21,750.58
Dodos Giorgos ,4 E,12,Historic Acropolis,3-5/11/2023,Gravel,Historic,22,761.97
Kofinas Konsta,4 E,12,Historic Acropolis,3-5/11/2023,Gravel,Historic,23,765.76
Roustemis A.  ,4 E,12,Historic Acropolis,3-5/11/2023,Gravel,Historic,24,776.92
Kalamaras Teo ,4 E,12,Historic Acropolis,3-5/11/2023,Gravel,Historic,25,779.19
Ganos Antonios,3 D,12,Historic Acropolis,3-5/11/2023,Gravel,Historic,26,795.32
Kalaitzian I. ,4 E,12,Historic Acropolis,3-5/11/2023,Gravel,Historic,27,804.79
Kassidopoulos ,4 E,12,Historic Acropolis,3-5/11/2023,Gravel,Historic,28,814.77
Christou Dimit,2 C,12,Historic Acropolis,3-5/11/2023,Gravel,Historic,29,833.52
Kansos P.  - G,4 E,12,Historic Acropolis,3-5/11/2023,Gravel,Historic,30,855.02
Papandreou A. ,3 D,12,Historic Acropolis,3-5/11/2023,Gravel,Historic,31,857.2
Pasutti Paolo ,2 C,12,Historic Acropolis,3-5/11/2023,Gravel,Historic,32,865.73
Vassilakis Geo,4 E,12,Historic Acropolis,3-5/11/2023,Gravel,Historic,33,871.1
Tzilavis Savva,2 C,12,Historic Acropolis,3-5/11/2023,Gravel,Historic,34,905.43
Vitogiannis G.,NAT,12,Historic Acropolis,3-5/11/2023,Gravel,Historic,35,1015.22
Kovařík Oldřic,1 A,12,Historic Acropolis,3-5/11/2023,Gravel,Historic,36,1405.28
McCormack Mart,3 D,13,Historic Acropolis,3-5/11/2023,Gravel,Historic,1,741.98
Pierangioli V.,4 E,13,Historic Acropolis,3-5/11/2023,Gravel,Historic,2,742.59
Graham Ernie  ,4 E,13,Historic Acropolis,3-5/11/2023,Gravel,Historic,3,790.85
Stafilopatis M,3 D,13,Historic Acropolis,3-5/11/2023,Gravel,Historic,4,794.11
Christodoulou ,4 E,13,Historic Acropolis,3-5/11/2023,Gravel,Historic,5,794.69
Delaportas Gio,4 E,13,Historic Acropolis,3-5/11/2023,Gravel,Historic,6,795.55
Melas D.  - Va,2 C,13,Historic Acropolis,3-5/11/2023,Gravel,Historic,7,801.76
Guignard Eric ,3 D,13,Historic Acropolis,3-5/11/2023,Gravel,Historic,8,813.53
Kovařík Oldřic,4 E,13,Historic Acropolis,3-5/11/2023,Gravel,Historic,9,815.22
Halivelakis A.,3 D,13,Historic Acropolis,3-5/11/2023,Gravel,Historic,10,815.72
Papadimitriou ,4 E,13,Historic Acropolis,3-5/11/2023,Gravel,Historic,11,818.71
Argiriou Kosta,4 E,13,Historic Acropolis,3-5/11/2023,Gravel,Historic,12,823.71
Amaxopoulos D.,2 C,13,Historic Acropolis,3-5/11/2023,Gravel,Historic,13,824.17
Roustemis A.  ,4 E,13,Historic Acropolis,3-5/11/2023,Gravel,Historic,14,824.52
Sassos  - Mata,4 E,13,Historic Acropolis,3-5/11/2023,Gravel,Historic,15,826.33
Mayr Siegfried,3 D,13,Historic Acropolis,3-5/11/2023,Gravel,Historic,16,834.52
Pasutti Paolo ,2 C,13,Historic Acropolis,3-5/11/2023,Gravel,Historic,17,837.88
Paradissis Gio,NAT,13,Historic Acropolis,3-5/11/2023,Gravel,Historic,18,839.42
Nioras Grigori,4 E,13,Historic Acropolis,3-5/11/2023,Gravel,Historic,19,846.01
Coughtrie Tom ,3 D,13,Historic Acropolis,3-5/11/2023,Gravel,Historic,20,846.38
Georgakopoulos,4 E,13,Historic Acropolis,3-5/11/2023,Gravel,Historic,21,847.52
Nomikos Mihali,4 E,13,Historic Acropolis,3-5/11/2023,Gravel,Historic,22,864.66
Kofinas Konsta,4 E,13,Historic Acropolis,3-5/11/2023,Gravel,Historic,23,870.28
Kalaitzian I. ,4 E,13,Historic Acropolis,3-5/11/2023,Gravel,Historic,24,870.93
Vassilopoulos ,2 C,13,Historic Acropolis,3-5/11/2023,Gravel,Historic,25,883.88
Kalamaras Teo ,4 E,13,Historic Acropolis,3-5/11/2023,Gravel,Historic,26,884.42
Papandreou A. ,3 D,13,Historic Acropolis,3-5/11/2023,Gravel,Historic,27,900.94
Dodos Giorgos ,4 E,13,Historic Acropolis,3-5/11/2023,Gravel,Historic,28,902.0
Kassidopoulos ,4 E,13,Historic Acropolis,3-5/11/2023,Gravel,Historic,29,908.93
Vassilakis Geo,4 E,13,Historic Acropolis,3-5/11/2023,Gravel,Historic,30,918.44
Ganos Antonios,3 D,13,Historic Acropolis,3-5/11/2023,Gravel,Historic,31,942.32
Christou Dimit,2 C,13,Historic Acropolis,3-5/11/2023,Gravel,Historic,32,955.64
Kovařík Oldřic,1 A,13,Historic Acropolis,3-5/11/2023,Gravel,Historic,33,964.93
Tzilavis Savva,2 C,13,Historic Acropolis,3-5/11/2023,Gravel,Historic,34,1038.67
McCormack Mart,3 D,14,Historic Acropolis,3-5/11/2023,Gravel,Historic,1,284.45
Pierangioli V.,4 E,14,Historic Acropolis,3-5/11/2023,Gravel,Historic,2,298.45
Amaxopoulos D.,2 C,14,Historic Acropolis,3-5/11/2023,Gravel,Historic,3,312.59
Graham Ernie  ,4 E,14,Historic Acropolis,3-5/11/2023,Gravel,Historic,4,316.53
Melas D.  - Va,2 C,14,Historic Acropolis,3-5/11/2023,Gravel,Historic,5,319.95
Halivelakis A.,3 D,14,Historic Acropolis,3-5/11/2023,Gravel,Historic,6,320.52
Paradissis Gio,NAT,14,Historic Acropolis,3-5/11/2023,Gravel,Historic,7,321.52
Sassos  - Mata,4 E,14,Historic Acropolis,3-5/11/2023,Gravel,Historic,8,322.48
Stafilopatis M,3 D,14,Historic Acropolis,3-5/11/2023,Gravel,Historic,9,324.36
Roustemis A.  ,4 E,14,Historic Acropolis,3-5/11/2023,Gravel,Historic,10,326.4
Delaportas Gio,4 E,14,Historic Acropolis,3-5/11/2023,Gravel,Historic,11,329.47
Kovařík Oldřic,4 E,14,Historic Acropolis,3-5/11/2023,Gravel,Historic,12,333.02
Christodoulou ,4 E,14,Historic Acropolis,3-5/11/2023,Gravel,Historic,13,333.84000000000003
Papadimitriou ,4 E,14,Historic Acropolis,3-5/11/2023,Gravel,Historic,14,335.42
Mayr Siegfried,3 D,14,Historic Acropolis,3-5/11/2023,Gravel,Historic,15,341.02
Nioras Grigori,4 E,14,Historic Acropolis,3-5/11/2023,Gravel,Historic,16,341.23
Argiriou Kosta,4 E,14,Historic Acropolis,3-5/11/2023,Gravel,Historic,17,342.29
Coughtrie Tom ,3 D,14,Historic Acropolis,3-5/11/2023,Gravel,Historic,18,347.54
Guignard Eric ,3 D,14,Historic Acropolis,3-5/11/2023,Gravel,Historic,19,347.74
Kofinas Konsta,4 E,14,Historic Acropolis,3-5/11/2023,Gravel,Historic,20,353.13
Kalamaras Teo ,4 E,14,Historic Acropolis,3-5/11/2023,Gravel,Historic,21,357.97
Nomikos Mihali,4 E,14,Historic Acropolis,3-5/11/2023,Gravel,Historic,22,358.33
Kalaitzian I. ,4 E,14,Historic Acropolis,3-5/11/2023,Gravel,Historic,23,365.0
Vassilopoulos ,2 C,14,Historic Acropolis,3-5/11/2023,Gravel,Historic,24,368.17
Dodos Giorgos ,4 E,14,Historic Acropolis,3-5/11/2023,Gravel,Historic,25,370.57
Georgakopoulos,4 E,14,Historic Acropolis,3-5/11/2023,Gravel,Historic,26,375.84
Papandreou A. ,3 D,14,Historic Acropolis,3-5/11/2023,Gravel,Historic,27,382.53
Kassidopoulos ,4 E,14,Historic Acropolis,3-5/11/2023,Gravel,Historic,28,405.6
Ganos Antonios,3 D,14,Historic Acropolis,3-5/11/2023,Gravel,Historic,29,406.75
Vassilakis Geo,4 E,14,Historic Acropolis,3-5/11/2023,Gravel,Historic,30,409.1
Christou Dimit,2 C,14,Historic Acropolis,3-5/11/2023,Gravel,Historic,31,410.23
Pasutti Paolo ,2 C,14,Historic Acropolis,3-5/11/2023,Gravel,Historic,32,416.31
Kovařík Oldřic,1 A,14,Historic Acropolis,3-5/11/2023,Gravel,Historic,33,438.53
Tzilavis Savva,2 C,14,Historic Acropolis,3-5/11/2023,Gravel,Historic,34,449.26
