Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,6,Bonato  Yoann  /  Boulloud  B.  Citroën C3 Rally2,RC2,00:04:56.0,109.34 0.00,00:00:00.0 00:00:00.0,8
2,1,Paddon  Hayden  /  Kennard  John  Hyundai i20 N Rally2,RC2,00:04:57.8,108.68 0.20,00:00:01.8 00:00:01.8,8
2,12,Suárez  J.  /  Iglesias  A.  Škoda Fabia RS Rally2,RC2,00:04:57.8,108.68 0.20,00:00:01.8 00:00:00.0,8
4,18,Wagner  Simon  /  Winter  Gerald  Škoda Fabia RS Rally2,RC2,00:04:59.2,108.17 0.36,00:00:03.2 00:00:01.4,8
5,16,Campedelli  S.  /  Canton  Tania  Škoda Fabia Rally2 Evo,RC2,00:05:00.1,107.84 0.46,00:00:04.1 00:00:00.9,8
6,11,Pardo  Javier  /  Pérez  Adrián  Hyundai i20 N Rally2,RC2,00:05:00.2,107.81 0.47,00:00:04.2 00:00:00.1,8
7,36,Solans  Jan  /  Sanjuán  R.  Hyundai i20 N Rally2,RC2,00:05:00.4,107.74 0.49,00:00:04.4 00:00:00.2,8
8,22,Grzyb  Grzegorz  /  Wróbel  Jakub  Škoda Fabia Rally2 Evo,RC2,00:05:01.1,107.49 0.57,00:00:05.1 00:00:00.7,8
9,35,Ares  Iván  /  Pintor  J.  Hyundai i20 N Rally2,RC2,00:05:01.2,107.45 0.58,00:00:05.2 00:00:00.1,8
10,3,Llarena  Efrén  /  Fernandez  Sara  Škoda Fabia RS Rally2,RC2,00:05:01.4,107.38 0.60,00:00:05.4 00:00:00.2,8
11,2,Østberg  Mads  /  Barth  Patrik  Citroën C3 Rally2,RC2,00:05:01.6,107.31 0.62,00:00:05.6 00:00:00.2,8
12,15,Ruiloba  Diego  /  Vela  Á.  Citroën C3 Rally2,RC2,00:05:01.8,107.24 0.65,00:00:05.8 00:00:00.2,8
13,9,Sesks  M.  /  Francis  Renārs  Škoda Fabia RS Rally2,RC2,00:05:02.0,107.17 0.67,00:00:06.0 00:00:00.2,8
14,7,Heikkilä  Mikko  /  Vaaleri  Samu  Škoda Fabia Rally2 Evo,RC2,00:05:02.6,106.95 0.73,00:00:06.6 00:00:00.6,8
15,10,Franceschi  M.  /  Escartefigue  J.  Škoda Fabia Rally2 Evo,RC2,00:05:02.8,106.88 0.76,00:00:06.8 00:00:00.2,8
16,20,Černý  Jan  /  Černohorský  P.  Hyundai i20 N Rally2,RC2,00:05:02.9,106.85 0.77,00:00:06.9 00:00:00.1,8
17,24,Nucita  Andrea  /  Pollet  Rudy  Hyundai i20 N Rally2,RC2,00:05:03.0,106.81 0.78,00:00:07.0 00:00:00.1,8
18,5,Mabellini  A.  /  Lenzi  Virginia  Škoda Fabia Rally2 Evo,RC2,00:05:03.1,106.78 0.79,00:00:07.1 00:00:00.1,8
19,4,Kristensson  Tom  /  Johansson  A.  Citroën C3 Rally2,RC2,00:05:03.2,106.74 0.80,00:00:07.2 00:00:00.1,8
20,19,Suarez  M.  /  Gonzalez  E.  Citroën C3 Rally2,RC2,00:05:03.3,106.71 0.81,00:00:07.3 00:00:00.1,8
21,17,Mareš  Filip  /  Bucha  Radovan  Škoda Fabia Rally2 Evo,RC2,00:05:03.4,106.67 0.82,00:00:07.4 00:00:00.1,8
22,23,László  Martin  /  Berendi  Dávid  Škoda Fabia Rally2 Evo,RC2,00:05:04.2,106.39 0.91,00:00:08.2 00:00:00.8,8
23,14,Palomo  Óscar  /  Del Barrio  R.  Hyundai i20 N Rally2,RC2,00:05:08.2,105.01 1.36,00:00:12.2 00:00:04.0,8
24,41,Fuentes  Sergio  /  Bonilla  Ariday  Citroën C3 Rally2,RC2,00:05:10.1,104.37 1.57,00:00:14.1 00:00:01.9,8
25,42,Quesada  Raul  /  Dominguez  Pedro  Hyundai i20 R5,RC2,00:05:12.9,103.43 1.88,00:00:16.9 00:00:02.8,8
26,30,Armstrong  Jon  /  Fair  Cameron  Ford Fiesta Rally3,RC3,00:05:14.6,102.87 2.07,00:00:18.6 00:00:01.7,8
27,25,Kołtun  J.  /  Pleskot  I.  Ford Fiesta Rally2 MkII,RC2,00:05:18.8,101.52 2.54,00:00:22.8 00:00:04.2,8
28,37,Peláez  J.  /  Chamorro  A.  Hyundai i20 N Rally2,RC2,00:05:19.1,101.42 2.57,00:00:23.1 00:00:00.3,8
29,47,Cruz  Fernando  /  Hernández  T.  Peugeot 208 Rally4,RC4,00:05:20.7,100.92 2.75,00:00:24.7 00:00:01.6,8
30,31,Daprà  Roberto  /  Guglielmetti  L.  Peugeot 208 Rally4,RC4,00:05:22.4,100.38 2.94,00:00:26.4 00:00:01.7,8
31,44,Cañada  Javier  /  Hernández  J.  Opel Corsa Rally4,RC4,00:05:23.8,99.95 3.09,00:00:27.8 00:00:01.4,8
32,43,Fariña  G.  /  Rivero  David  Peugeot 208 Rally4,RC4,00:05:24.5,99.73 3.17,00:00:28.5 00:00:00.7,8
33,40,López  F.  /  Odriozola  Borja  Hyundai i20 N Rally2,RC2,00:05:29.8,98.13 3.76,00:00:33.8 00:00:05.3,8
34,28,Somaschini  R.  /  Arena  Nicola  Citroën C3 Rally2,RC2,00:05:42.6,94.47 5.18,00:00:46.6 00:00:12.8,8
35,26,Cuzma  Bogdan  /  Minor  Ilka  Škoda Fabia Rally2 Evo,RC2,00:05:57.5,90.53 6.84,00:01:01.5 00:00:14.9,8
36,29,Bertolotti  S.  /  Capilli  F.  Citroën C3 Rally2,RC2,00:05:58.8,90.20 6.99,00:01:02.8 00:00:01.3,8
37,46,Climent  Nelson  /  González  D.  Peugeot 208 Rally4,RC4,00:06:00.8,89.70 7.21,00:01:04.8 00:00:02.0,8
