Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,5,Mabellini  A.  /  Lenzi  Virginia  Škoda Fabia Rally2 Evo,RC2,00:07:46.8,100.26 0.00,00:00:00.0 00:00:00.0,13
2,18,Wagner  Simon  /  Winter  Gerald  Škoda Fabia RS Rally2,RC2,00:07:47.9,100.03 0.08,00:00:01.1 00:00:01.1,13
3,24,Nucita  Andrea  /  Pollet  Rudy  Hyundai i20 N Rally2,RC2,00:07:49.5,99.68 0.21,00:00:02.7 00:00:01.6,13
4,22,Grzyb  Grzegorz  /  Wróbel  Jakub  Škoda Fabia Rally2 Evo,RC2,00:07:49.9,99.59 0.24,00:00:03.1 00:00:00.4,13
5,9,Sesks  M.  /  Francis  Renārs  Škoda Fabia RS Rally2,RC2,00:07:50.3,99.51 0.27,00:00:03.5 00:00:00.4,13
6,17,Mareš  Filip  /  Bucha  Radovan  Škoda Fabia Rally2 Evo,RC2,00:07:52.6,99.03 0.45,00:00:05.8 00:00:02.3,13
7,12,Suárez  J.  /  Iglesias  A.  Škoda Fabia RS Rally2,RC2,00:07:53.2,98.89 0.50,00:00:06.5 00:00:00.7,13
8,4,Kristensson  Tom  /  Johansson  A.  Citroën C3 Rally2,RC2,00:07:55.9,98.33 0.70,00:00:09.1 00:00:02.7,13
9,3,Llarena  Efrén  /  Fernandez  Sara  Škoda Fabia RS Rally2,RC2,00:07:57.1,98.10 0.79,00:00:10.3 00:00:01.2,13
10,6,Bonato  Yoann  /  Boulloud  B.  Citroën C3 Rally2,RC2,00:07:58.0,97.91 0.86,00:00:11.2 00:00:00.9,13
11,1,Paddon  Hayden  /  Kennard  John  Hyundai i20 N Rally2,RC2,00:08:02.0,97.09 1.17,00:00:15.2 00:00:04.0,13
12,30,Armstrong  Jon  /  Fair  Cameron  Ford Fiesta Rally3,RC3,00:08:04.0,96.70 1.32,00:00:17.2 00:00:02.0,13
13,19,Suarez  M.  /  Gonzalez  E.  Citroën C3 Rally2,RC2,00:08:06.3,96.23 1.50,00:00:19.5 00:00:02.3,13
14,35,Ares  Iván  /  Pintor  J.  Hyundai i20 N Rally2,RC2,00:08:08.0,95.90 1.63,00:00:21.2 00:00:01.7,13
15,2,Østberg  Mads  /  Barth  Patrik  Citroën C3 Rally2,RC2,00:08:10.6,95.39 1.83,00:00:23.8 00:00:02.6,13
16,36,Solans  Jan  /  Sanjuán  R.  Hyundai i20 N Rally2,RC2,00:08:10.6,95.39 1.83,00:00:23.8 00:00:00.0,13
17,10,Franceschi  M.  /  Escartefigue  J.  Škoda Fabia Rally2 Evo,RC2,00:08:21.2,93.37 2.65,00:00:34.5 00:00:10.6,13
18,20,Černý  Jan  /  Černohorský  P.  Hyundai i20 N Rally2,RC2,00:08:22.2,93.20 2.72,00:00:35.4 00:00:00.9,13
19,42,Quesada  Raul  /  Dominguez  Pedro  Hyundai i20 R5,RC2,00:08:22.5,93.13 2.75,00:00:35.7 00:00:00.4,13
