Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,6,Bonato  Yoann  /  Boulloud  B.  Citroën C3 Rally2,RC2,00:17:26.6,95.42 0.00,00:00:00.0 00:00:00.0,9
2,2,Østberg  Mads  /  Barth  Patrik  Citroën C3 Rally2,RC2,00:17:37.9,94.40 0.41,00:00:11.3 00:00:11.3,9
3,36,Solans  Jan  /  Sanjuán  R.  Hyundai i20 N Rally2,RC2,00:17:40.7,94.15 0.51,00:00:14.1 00:00:02.8,9
4,12,Suárez  J.  /  Iglesias  A.  Škoda Fabia RS Rally2,RC2,00:17:42.2,94.02 0.56,00:00:15.6 00:00:01.5,9
5,1,Paddon  Hayden  /  Kennard  John  Hyundai i20 N Rally2,RC2,00:17:46.0,93.68 0.70,00:00:19.4 00:00:03.8,9
6,4,Kristensson  Tom  /  Johansson  A.  Citroën C3 Rally2,RC2,00:17:47.0,93.59 0.74,00:00:20.4 00:00:01.0,9
7,9,Sesks  M.  /  Francis  Renārs  Škoda Fabia RS Rally2,RC2,00:17:47.3,93.57 0.75,00:00:20.7 00:00:00.3,9
8,23,László  Martin  /  Berendi  Dávid  Škoda Fabia Rally2 Evo,RC2,00:17:48.5,93.46 0.79,00:00:21.9 00:00:01.2,9
9,22,Grzyb  Grzegorz  /  Wróbel  Jakub  Škoda Fabia Rally2 Evo,RC2,00:17:49.6,93.37 0.83,00:00:23.0 00:00:01.1,9
10,3,Llarena  Efrén  /  Fernandez  Sara  Škoda Fabia RS Rally2,RC2,00:17:49.8,93.35 0.84,00:00:23.2 00:00:00.2,9
10,17,Mareš  Filip  /  Bucha  Radovan  Škoda Fabia Rally2 Evo,RC2,00:17:49.8,93.35 0.84,00:00:23.2 00:00:00.0,9
12,18,Wagner  Simon  /  Winter  Gerald  Škoda Fabia RS Rally2,RC2,00:17:50.9,93.25 0.88,00:00:24.3 00:00:01.1,9
13,10,Franceschi  M.  /  Escartefigue  J.  Škoda Fabia Rally2 Evo,RC2,00:17:51.3,93.22 0.89,00:00:24.7 00:00:00.4,9
14,35,Ares  Iván  /  Pintor  J.  Hyundai i20 N Rally2,RC2,00:17:51.5,93.20 0.90,00:00:24.9 00:00:00.2,9
15,24,Nucita  Andrea  /  Pollet  Rudy  Hyundai i20 N Rally2,RC2,00:17:54.0,92.98 0.99,00:00:27.4 00:00:02.5,9
16,14,Palomo  Óscar  /  Del Barrio  R.  Hyundai i20 N Rally2,RC2,00:17:54.4,92.95 1.00,00:00:27.8 00:00:00.4,9
17,16,Campedelli  S.  /  Canton  Tania  Škoda Fabia Rally2 Evo,RC2,00:17:58.7,92.58 1.16,00:00:32.1 00:00:04.3,9
18,20,Černý  Jan  /  Černohorský  P.  Hyundai i20 N Rally2,RC2,00:18:06.3,91.93 1.43,00:00:39.7 00:00:07.6,9
19,42,Quesada  Raul  /  Dominguez  Pedro  Hyundai i20 R5,RC2,00:18:07.4,91.84 1.47,00:00:40.8 00:00:01.1,9
20,7,Heikkilä  Mikko  /  Vaaleri  Samu  Škoda Fabia Rally2 Evo,RC2,00:18:07.9,91.80 1.49,00:00:41.3 00:00:00.5,9
21,41,Fuentes  Sergio  /  Bonilla  Ariday  Citroën C3 Rally2,RC2,00:18:09.8,91.64 1.56,00:00:43.2 00:00:01.9,9
22,30,Armstrong  Jon  /  Fair  Cameron  Ford Fiesta Rally3,RC3,00:18:17.3,91.01 1.83,00:00:50.7 00:00:07.5,9
23,19,Suarez  M.  /  Gonzalez  E.  Citroën C3 Rally2,RC2,00:18:20.7,90.73 1.95,00:00:54.1 00:00:03.4,9
24,15,Ruiloba  Diego  /  Vela  Á.  Citroën C3 Rally2,RC2,00:18:21.3,90.68 1.97,00:00:54.7 00:00:00.6,9
25,37,Peláez  J.  /  Chamorro  A.  Hyundai i20 N Rally2,RC2,00:18:23.0,90.54 2.03,00:00:56.4 00:00:01.7,9
26,5,Mabellini  A.  /  Lenzi  Virginia  Škoda Fabia Rally2 Evo,RC2,00:18:23.4,90.51 2.05,00:00:56.8 00:00:00.4,9
27,25,Kołtun  J.  /  Pleskot  I.  Ford Fiesta Rally2 MkII,RC2,00:18:32.6,89.76 2.38,00:01:06.0 00:00:09.2,9
28,28,Somaschini  R.  /  Arena  Nicola  Citroën C3 Rally2,RC2,00:18:36.9,89.41 2.53,00:01:10.3 00:00:04.3,9
29,40,López  F.  /  Odriozola  Borja  Hyundai i20 N Rally2,RC2,00:18:41.1,89.08 2.69,00:01:14.5 00:00:04.2,9
30,43,Fariña  G.  /  Rivero  David  Peugeot 208 Rally4,RC4,00:18:46.7,88.63 2.89,00:01:20.1 00:00:05.6,9
31,46,Climent  Nelson  /  González  D.  Peugeot 208 Rally4,RC4,00:18:51.3,88.27 3.05,00:01:24.7 00:00:04.6,9
32,44,Cañada  Javier  /  Hernández  J.  Opel Corsa Rally4,RC4,00:18:53.7,88.09 3.14,00:01:27.1 00:00:02.4,9
33,26,Cuzma  Bogdan  /  Minor  Ilka  Škoda Fabia Rally2 Evo,RC2,00:18:55.3,87.96 3.20,00:01:28.7 00:00:01.6,9
34,48,Machín  Anibal  /  Díaz  Jordi  Peugeot 208 Rally4,RC4,00:18:56.5,87.87 3.24,00:01:29.9 00:00:01.2,9
35,38,Comas  Marc  /  Romero  Lorena  Škoda Fabia R5,RC2,00:18:57.5,87.79 3.28,00:01:30.9 00:00:01.0,9
36,29,Bertolotti  S.  /  Capilli  F.  Citroën C3 Rally2,RC2,00:18:59.2,87.66 3.34,00:01:32.6 00:00:01.7,9
37,45,de la Cruz  J.  /  Cedrés  Jorge  Peugeot 208 Rally4,RC4,00:19:15.8,86.40 3.94,00:01:49.2 00:00:16.6,9
38,47,Cruz  Fernando  /  Hernández  T.  Peugeot 208 Rally4,RC4,00:19:21.4,85.99 4.14,00:01:54.8 00:00:05.6,9
39,33,Hangodi  B.  /  Bunkoczi  L.  Peugeot 208 Rally4,RC4,00:19:43.4,84.39 4.93,00:02:16.8 00:00:22.0,9
40,51,Armas  Noé  /  Falcón  A.  Renault Clio Rally5,RC5,00:19:55.3,83.55 5.36,00:02:28.7 00:00:11.9,9
41,50,Hernández  M.  /  Bethencourt  D.  Renault Clio Rally5,RC5,00:19:56.4,83.47 5.40,00:02:29.8 00:00:01.1,9
42,62,Bello  José  /  González  C.  Peugeot 208 Rally4,RC4,00:20:03.2,83.00 5.65,00:02:36.6 00:00:06.8,9
43,11,Pardo  Javier  /  Pérez  Adrián  Hyundai i20 N Rally2,RC2,00:20:10.0,82.53 5.89,00:02:43.4 00:00:06.8,9
44,49,Hernández  R.  /  Hernández  D.  Peugeot 208 Rally4,RC4,00:20:11.9,82.40 5.96,00:02:45.3 00:00:01.9,9
45,56,Valido  Víctor  /  Hernández  Omar  Renault Clio Rally5,RC5,00:20:51.3,79.81 7.38,00:03:24.7 00:00:39.4,9
45,58,Mederos  Héctor  /  Fumero  Ruben  Renault Clio Rally5,RC5,00:20:51.3,79.81 7.38,00:03:24.7 00:00:00.0,9
47,55,Hernández  Z.  /  Hernández  M.  Renault Clio Rally5,RC5,00:21:18.8,78.09 8.37,00:03:52.2 00:00:27.5,9
48,57,Cabrera  Iván  /  Cabrera  Naira  Renault Clio Rally5,RC5,00:21:26.6,77.62 8.65,00:04:00.0 00:00:07.8,9
49,32,Kreuter  Norman  /  Kvick  Jeannette  Peugeot 208 Rally4,RC4,00:21:55.6,75.91 9.70,00:04:29.0 00:00:29.0,9
50,34,Grillo  A.  /  Bracchi  Enrico  Renault Clio R3,RC4,00:21:58.4,75.75 9.80,00:04:31.8 00:00:02.8,9
51,53,Avella  B.  /  Santiago  Lucia  Renault Clio Rally5,RC5,00:21:59.4,75.69 9.83,00:04:32.8 00:00:01.0,9
52,60,Concepción  A.  /  Monzón  Juan  Renault Clio Rally5,RC5,00:22:12.0,74.97 10.29,00:04:45.4 00:00:12.6,9
53,59,Avella  Ulises  /  Espino  Gabriel  Renault Clio Rally5,RC5,00:22:22.8,74.37 10.68,00:04:56.2 00:00:10.8,9
54,52,Alonso  Javier  /  Tejera  Samuel  Renault Clio Rally5,RC5,00:23:44.0,70.13 13.60,00:06:17.4 00:01:21.2,9
55,61,Naranjo  M.  /  González  J.  Peugeot 208 Rally4,RC4,00:25:45.3,64.62 17.98,00:08:18.7 00:02:01.3,9
