Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,6,Bonato  Yoann  /  Boulloud  B.  Citroën C3 Rally2,RC2,00:06:07.9,101.86 0.00,00:00:00.0 00:00:00.0,6
2,15,Ruiloba  Diego  /  Vela  Á.  Citroën C3 Rally2,RC2,00:06:08.9,101.59 0.10,00:00:01.0 00:00:01.0,6
3,1,Paddon  Hayden  /  Kennard  John  Hyundai i20 N Rally2,RC2,00:06:09.6,101.40 0.16,00:00:01.7 00:00:00.7,6
3,35,Ares  Iván  /  Pintor  J.  Hyundai i20 N Rally2,RC2,00:06:09.6,101.40 0.16,00:00:01.7 00:00:00.0,6
5,16,Campedelli  S.  /  Canton  Tania  Škoda Fabia Rally2 Evo,RC2,00:06:09.8,101.34 0.18,00:00:01.9 00:00:00.2,6
6,10,Franceschi  M.  /  Escartefigue  J.  Škoda Fabia Rally2 Evo,RC2,00:06:10.2,101.23 0.22,00:00:02.3 00:00:00.4,6
7,36,Solans  Jan  /  Sanjuán  R.  Hyundai i20 N Rally2,RC2,00:06:10.6,101.12 0.26,00:00:02.7 00:00:00.4,6
8,12,Suárez  J.  /  Iglesias  A.  Škoda Fabia RS Rally2,RC2,00:06:10.8,101.07 0.28,00:00:02.9 00:00:00.2,6
9,3,Llarena  Efrén  /  Fernandez  Sara  Škoda Fabia RS Rally2,RC2,00:06:11.0,101.01 0.30,00:00:03.1 00:00:00.2,6
10,22,Grzyb  Grzegorz  /  Wróbel  Jakub  Škoda Fabia Rally2 Evo,RC2,00:06:12.0,100.74 0.39,00:00:04.1 00:00:01.0,6
11,5,Mabellini  A.  /  Lenzi  Virginia  Škoda Fabia Rally2 Evo,RC2,00:06:12.1,100.71 0.40,00:00:04.2 00:00:00.1,6
12,11,Pardo  Javier  /  Pérez  Adrián  Hyundai i20 N Rally2,RC2,00:06:12.3,100.66 0.42,00:00:04.4 00:00:00.2,6
13,24,Nucita  Andrea  /  Pollet  Rudy  Hyundai i20 N Rally2,RC2,00:06:12.8,100.53 0.47,00:00:04.9 00:00:00.5,6
14,17,Mareš  Filip  /  Bucha  Radovan  Škoda Fabia Rally2 Evo,RC2,00:06:12.9,100.50 0.48,00:00:05.0 00:00:00.1,6
14,18,Wagner  Simon  /  Winter  Gerald  Škoda Fabia RS Rally2,RC2,00:06:12.9,100.50 0.48,00:00:05.0 00:00:00.0,6
16,19,Suarez  M.  /  Gonzalez  E.  Citroën C3 Rally2,RC2,00:06:14.1,100.18 0.60,00:00:06.2 00:00:01.2,6
17,2,Østberg  Mads  /  Barth  Patrik  Citroën C3 Rally2,RC2,00:06:14.3,100.12 0.61,00:00:06.4 00:00:00.2,6
18,14,Palomo  Óscar  /  Del Barrio  R.  Hyundai i20 N Rally2,RC2,00:06:14.4,100.10 0.62,00:00:06.5 00:00:00.1,6
18,20,Černý  Jan  /  Černohorský  P.  Hyundai i20 N Rally2,RC2,00:06:14.4,100.10 0.62,00:00:06.5 00:00:00.0,6
20,4,Kristensson  Tom  /  Johansson  A.  Citroën C3 Rally2,RC2,00:06:15.7,99.75 0.75,00:00:07.8 00:00:01.3,6
21,23,László  Martin  /  Berendi  Dávid  Škoda Fabia Rally2 Evo,RC2,00:06:16.1,99.64 0.79,00:00:08.2 00:00:00.4,6
22,7,Heikkilä  Mikko  /  Vaaleri  Samu  Škoda Fabia Rally2 Evo,RC2,00:06:16.7,99.49 0.85,00:00:08.8 00:00:00.6,6
23,9,Sesks  M.  /  Francis  Renārs  Škoda Fabia RS Rally2,RC2,00:06:16.8,99.46 0.85,00:00:08.9 00:00:00.1,6
24,42,Quesada  Raul  /  Dominguez  Pedro  Hyundai i20 R5,RC2,00:06:19.1,98.86 1.08,00:00:11.2 00:00:02.3,6
25,37,Peláez  J.  /  Chamorro  A.  Hyundai i20 N Rally2,RC2,00:06:21.7,98.18 1.33,00:00:13.8 00:00:02.6,6
26,41,Fuentes  Sergio  /  Bonilla  Ariday  Citroën C3 Rally2,RC2,00:06:22.9,97.87 1.44,00:00:15.0 00:00:01.2,6
27,25,Kołtun  J.  /  Pleskot  I.  Ford Fiesta Rally2 MkII,RC2,00:06:25.5,97.21 1.69,00:00:17.6 00:00:02.6,6
28,40,López  F.  /  Odriozola  Borja  Hyundai i20 N Rally2,RC2,00:06:28.9,96.36 2.02,00:00:21.0 00:00:03.4,6
29,30,Armstrong  Jon  /  Fair  Cameron  Ford Fiesta Rally3,RC3,00:06:30.2,96.04 2.14,00:00:22.3 00:00:01.3,6
30,43,Fariña  G.  /  Rivero  David  Peugeot 208 Rally4,RC4,00:06:31.6,95.70 2.28,00:00:23.7 00:00:01.4,6
31,31,Daprà  Roberto  /  Guglielmetti  L.  Peugeot 208 Rally4,RC4,00:06:32.6,95.46 2.37,00:00:24.7 00:00:01.0,6
32,44,Cañada  Javier  /  Hernández  J.  Opel Corsa Rally4,RC4,00:06:33.9,95.14 2.50,00:00:26.0 00:00:01.3,6
33,47,Cruz  Fernando  /  Hernández  T.  Peugeot 208 Rally4,RC4,00:06:36.2,94.59 2.72,00:00:28.3 00:00:02.3,6
34,29,Bertolotti  S.  /  Capilli  F.  Citroën C3 Rally2,RC2,00:06:36.8,94.45 2.78,00:00:28.9 00:00:00.6,6
35,28,Somaschini  R.  /  Arena  Nicola  Citroën C3 Rally2,RC2,00:06:36.9,94.42 2.79,00:00:29.0 00:00:00.1,6
