Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,76,Pech  Václav  /  Uhel  Petr  Ford Focus WRC,RN9,00:09:25.1,114.67 0.00,00:00:00.0 00:00:00.0,12
2,21,Březík  Adam  /  Krajča  Ondřej  Škoda Fabia Rally2 Evo,RC2,00:09:28.2,114.04 0.17,00:00:03.1 00:00:03.1,12
3,11,Cais  Erik  /  Bacigál  Igor  Škoda Fabia RS Rally2,RC2,00:09:28.8,113.92 0.21,00:00:03.7 00:00:00.6,12
4,14,Csomós  Miklós  /  Bán  Viktor  Škoda Fabia Rally2 Evo,RC2,00:09:31.8,113.33 0.37,00:00:06.7 00:00:03.0,12
5,9,Mareš  Filip  /  Bucha  Radovan  Škoda Fabia Rally2 Evo,RC2,00:09:31.9,113.31 0.38,00:00:06.8 00:00:00.1,12
6,18,Kopecký  Jan  /  Hloušek  Jan  Škoda Fabia RS Rally2,RC2,00:09:32.9,113.11 0.43,00:00:07.8 00:00:01.0,12
7,20,Stříteský  D.  /  Hovorka  Jiří  Škoda Fabia R5,RC2,00:09:34.1,112.87 0.50,00:00:09.0 00:00:01.2,12
8,7,Franceschi  M.  /  Malfoy  Andy  Škoda Fabia RS Rally2,RC2,00:09:38.3,112.05 0.73,00:00:13.2 00:00:04.2,12
9,3,Llarena  Efrén  /  Fernandez  Sara  Škoda Fabia R5,RC2,00:09:38.9,111.94 0.77,00:00:13.8 00:00:00.6,12
10,10,Wagner  Simon  /  Winter  Gerald  Škoda Fabia RS Rally2,RC2,00:09:40.3,111.67 0.84,00:00:15.2 00:00:01.4,12
11,2,Østberg  Mads  /  Barth  Patrik  Citroën C3 Rally2,RC2,00:09:44.0,110.96 1.05,00:00:18.9 00:00:03.7,12
12,45,Cvrček  V.  /  Těšínský  P.  Škoda Fabia R5,RC2,00:09:51.3,109.59 1.46,00:00:26.2 00:00:07.3,12
13,6,Sesks  M.  /  Francis  Renārs  Škoda Fabia RS Rally2,RC2,00:09:51.6,109.53 1.47,00:00:26.5 00:00:00.3,12
14,15,Tempestini  S.  /  Itu  Sergiu  Škoda Fabia Rally2 Evo,RC2,00:09:53.1,109.26 1.56,00:00:28.0 00:00:01.5,12
15,46,Jirásek  Aleš  /  Machů  Petr  Škoda Fabia R5,RC2,00:10:02.5,107.55 2.08,00:00:37.4 00:00:09.4,12
16,22,Vlček  Martin  /  Kunst  Jakub  Hyundai i20 R5,RC2,00:10:04.0,107.28 2.16,00:00:38.9 00:00:01.5,12
17,47,Jirovec  Jakub  /  Jindra  Petr  Škoda Fabia R5,RC2,00:10:15.8,105.23 2.82,00:00:50.7 00:00:11.8,12
18,49,Kurka  Tomáš  /  Vajík  Karel  Škoda Fabia RS Rally2,RC2,00:10:20.7,104.40 3.09,00:00:55.6 00:00:04.9,12
19,33,Schulz  Timo  /  Wenzel  Michael  Opel Corsa Rally4,RC4,00:10:29.0,103.02 3.55,00:01:03.9 00:00:08.3,12
20,41,Tarabus  J.  /  Trunkát  Daniel  Peugeot 208 Rally4,RC4 I,00:10:32.2,102.50 3.73,00:01:07.1 00:00:03.2,12
21,38,Zeiringer  F.  /  Letz  Angelika  Opel Corsa Rally4,RC4,00:10:32.6,102.43 3.75,00:01:07.5 00:00:00.4,12
22,30,Daprà  Roberto  /  Guglielmetti  L.  Peugeot 208 Rally4,RC4,00:10:33.2,102.34 3.78,00:01:08.1 00:00:00.6,12
23,29,Maior  Norbert  /  Maior  Francesca  Peugeot 208 Rally4,RC4,00:10:35.8,101.92 3.93,00:01:10.7 00:00:02.6,12
24,48,Trnovec  Petr  /  Staněk  M.  Škoda Fabia R5,RC2,00:10:36.3,101.84 3.96,00:01:11.2 00:00:00.5,12
25,27,Matulka  Jakub  /  Dymurski  Daniel  Ford Fiesta Rally3,RC3,00:10:41.1,101.08 4.22,00:01:16.0 00:00:04.8,12
26,77,Enge  Tomáš  /  Engová  Lucie  Toyota Yaris GR,RN9,00:10:47.0,100.15 4.55,00:01:21.9 00:00:05.9,12
27,31,Hansen  Victor  /  Johansson  V.  Peugeot 208 Rally4,RC4,00:10:47.4,100.09 4.57,00:01:22.3 00:00:00.4,12
28,50,Zedník  Petr  /  Zedníková  O.  Ford Fiesta Rally2 MkII,RC2,00:10:47.9,100.02 4.60,00:01:22.8 00:00:00.5,12
29,58,Štefan  David  /  Vichtora  O.  Peugeot 208 Rally4,RC4 I,00:10:57.9,98.50 5.16,00:01:32.8 00:00:10.0,12
30,34,Zanin  Mattia  /  De Guio  Elia  Peugeot 208 Rally4,RC4,00:11:03.7,97.63 5.48,00:01:38.6 00:00:05.8,12
31,25,Cuzma  Bogdan  /  Magalhães  Hugo  Škoda Fabia RS Rally2,RC2,00:11:04.9,97.46 5.54,00:01:39.8 00:00:01.2,12
32,78,Nešetřil  Petr  /  Černoch  Jiří  Porsche 997 GT3,RN9,00:11:05.9,97.31 5.60,00:01:40.8 00:00:01.0,12
33,80,Číž  Miroslav  /  Novák  Jaroslav  Peugeot 208 R2,RC4 II,00:11:06.0,97.30 5.61,00:01:40.9 00:00:00.1,12
34,119,Kowalczyk  H.  /  Hryniuk  J.  Peugeot 208 Rally4,RC4 I,00:11:06.5,97.22 5.63,00:01:41.4 00:00:00.5,12
35,12,McErlean  Joshua  /  Fulton  James  Hyundai i20 N Rally2,RC2,00:11:06.7,97.20 5.64,00:01:41.6 00:00:00.2,12
