Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,11,Cais  Erik  /  Bacigál  Igor  Škoda Fabia RS Rally2,RC2,00:06:21.6,108.58 0.00,00:00:00.0 00:00:00.0,8
2,76,Pech  Václav  /  Uhel  Petr  Ford Focus WRC,RN9,00:06:21.8,108.53 0.02,00:00:00.2 00:00:00.2,8
3,14,Csomós  Miklós  /  Bán  Viktor  Škoda Fabia Rally2 Evo,RC2,00:06:23.4,108.08 0.16,00:00:01.8 00:00:01.6,8
4,9,Mareš  Filip  /  Bucha  Radovan  Škoda Fabia Rally2 Evo,RC2,00:06:25.5,107.49 0.34,00:00:03.9 00:00:02.1,8
5,10,Wagner  Simon  /  Winter  Gerald  Škoda Fabia RS Rally2,RC2,00:06:26.0,107.35 0.38,00:00:04.4 00:00:00.5,8
6,1,Paddon  Hayden  /  Kennard  John  Hyundai i20 N Rally2,RC2,00:06:26.1,107.32 0.39,00:00:04.5 00:00:00.1,8
7,20,Stříteský  D.  /  Hovorka  Jiří  Škoda Fabia R5,RC2,00:06:26.5,107.21 0.43,00:00:04.9 00:00:00.4,8
8,18,Kopecký  Jan  /  Hloušek  Jan  Škoda Fabia RS Rally2,RC2,00:06:26.6,107.18 0.43,00:00:05.0 00:00:00.1,8
9,3,Llarena  Efrén  /  Fernandez  Sara  Škoda Fabia R5,RC2,00:06:26.8,107.13 0.45,00:00:05.2 00:00:00.2,8
10,12,McErlean  Joshua  /  Fulton  James  Hyundai i20 N Rally2,RC2,00:06:30.4,106.14 0.76,00:00:08.8 00:00:03.6,8
11,21,Březík  Adam  /  Krajča  Ondřej  Škoda Fabia Rally2 Evo,RC2,00:06:31.7,105.79 0.88,00:00:10.1 00:00:01.3,8
12,7,Franceschi  M.  /  Malfoy  Andy  Škoda Fabia RS Rally2,RC2,00:06:34.2,105.11 1.09,00:00:12.6 00:00:02.5,8
13,15,Tempestini  S.  /  Itu  Sergiu  Škoda Fabia Rally2 Evo,RC2,00:06:34.4,105.06 1.11,00:00:12.8 00:00:00.2,8
14,6,Sesks  M.  /  Francis  Renārs  Škoda Fabia RS Rally2,RC2,00:06:35.5,104.77 1.21,00:00:13.9 00:00:01.1,8
15,2,Østberg  Mads  /  Barth  Patrik  Citroën C3 Rally2,RC2,00:06:40.8,103.38 1.67,00:00:19.2 00:00:05.3,8
16,16,von Thurn und Taxis  A.  /  Hain  Jara  Škoda Fabia RS Rally2,RC2,00:06:41.5,103.20 1.73,00:00:19.9 00:00:00.7,8
17,22,Vlček  Martin  /  Kunst  Jakub  Hyundai i20 R5,RC2,00:06:44.4,102.46 1.98,00:00:22.8 00:00:02.9,8
18,45,Cvrček  V.  /  Těšínský  P.  Škoda Fabia R5,RC2,00:06:50.2,101.01 2.48,00:00:28.6 00:00:05.8,8
19,46,Jirásek  Aleš  /  Machů  Petr  Škoda Fabia R5,RC2,00:06:50.7,100.89 2.53,00:00:29.1 00:00:00.5,8
20,30,Daprà  Roberto  /  Guglielmetti  L.  Peugeot 208 Rally4,RC4,00:06:53.6,100.18 2.78,00:00:32.0 00:00:02.9,8
21,47,Jirovec  Jakub  /  Jindra  Petr  Škoda Fabia R5,RC2,00:06:54.1,100.06 2.82,00:00:32.5 00:00:00.5,8
22,38,Zeiringer  F.  /  Letz  Angelika  Opel Corsa Rally4,RC4,00:06:54.8,99.89 2.88,00:00:33.2 00:00:00.7,8
23,41,Tarabus  J.  /  Trunkát  Daniel  Peugeot 208 Rally4,RC4 I,00:06:56.4,99.51 3.02,00:00:34.8 00:00:01.6,8
24,33,Schulz  Timo  /  Wenzel  Michael  Opel Corsa Rally4,RC4,00:06:59.1,98.87 3.26,00:00:37.5 00:00:02.7,8
25,32,McRae  Max  /  Kierans  M.  Opel Corsa Rally4,RC4,00:07:01.0,98.42 3.42,00:00:39.4 00:00:01.9,8
26,35,Johansson  Mille  /  Grönvall  Johan  Ford Fiesta Rally4,RC4,00:07:01.4,98.33 3.46,00:00:39.8 00:00:00.4,8
27,48,Trnovec  Petr  /  Staněk  M.  Škoda Fabia R5,RC2,00:07:02.0,98.19 3.51,00:00:40.4 00:00:00.6,8
