Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
10,#216,Trotta Antonio  - Lepore Marco Peugeot 208 Rally4,Rally4,7:25.5,+27.6 +  1.2,113.9 1.96,2
11,#218,Di Giorgio Cesare  - Menerella G. Peugeot 208 Rally4,Rally4,7:29.6,+31.7 +  4.1,112.9 2.25,2
12,#210,Sorci Oscar  - Cicciarelli F. Renault Clio R3,R3 Over 55,7:46.9,+49.0 +  17.3,108.7 3.48,2
13,#232,Dragone Luca  - Aceto Andrea Peugeot 106 S16,N2,7:58.1,+1:00.2 +  11.2,106.2 4.27,2
14,#219,Oddi Marco  - Bruni Antonio Peugeot 208 R2,Rally4/R2,8:11.9,+1:14.0 +  13.8,103.2 5.25,2
15,#233,Gelfusa Vincenzo  - Gerardi G. Citroën Saxo VTS,N2 Under 25,8:14.7,+1:16.8 +  2.8,102.6 5.45,2
16,#225,Giammasi Luigi  - Aiezza Venanzio Peugeot 106 Maxi,K10,8:27.1,+1:29.2 +  12.4,100.1 6.33,2
17,#235,Rinaldi Valerio  - Orsini Giorgio Citroën Saxo VTS,N2 Under 25,8:29.3,+1:31.4 +  2.2,99.7 6.48,2
18,#209,Massaro Vittorio  - Massaro Angelo Renault Clio R3,R3,8:30.9,+1:33.0 +  1.6,99.4 6.60,2
19,#234,Olevano Alessandro  - Olevano E. Suzuki Swift Sport MK4,N2,8:33.2,+1:35.3 +  2.3,98.9 6.76,2
20,#227,Franchini Silvia  - Deidda N. Mini Cooper S,RSTB 1.6 Female,8:34.3,+1:36.4 +  1.1,98.7 6.84,2
21,#211,Zenobio R.  - Panella C. Renault Clio R3,R3 Over 55,8:34.8,+1:36.9 +  0.5,98.6 6.87,2
22,#226,Finguerra Luca  - Passaseo Antonio Opel Corsa A GSi,A6,9:03.2,+2:05.3 +  28.4,93.4 8.89,2
23,#229,Ferilli D.  - Vincenti S. Citroën Saxo VTS,RS 1.6 Plus,9:08.5,+2:10.6 +  5.3,92.5 9.26,2
24,#221,Fiori Fabrizio  - Cotrufo Saverio Opel Astra GSi 16V,A7 Over 55,9:09.8,+2:11.9 +  1.3,92.3 9.35,2
25,#231,D'Agostino Erica  - D'Agostino P. Peugeot 106 Rallye,A5 Female,9:19.1,+2:21.2 +  9.3,90.8 10.0,2
26,#230,Ballarino Liberato  - Di Crosta V. Peugeot 106,A5,9:26.7,+2:28.8 +  7.6,89.6 10.6,2
27,#236,Santo G.  - Corina G. Suzuki Swift Sport MK4,RS 1.6 Under 25,9:37.8,+2:39.9 +  11.1,87.9 11.3,2
28,#228,Bruno Gabriele  - Agagiù Marco Fiat Abarth Grande Punto,RSTB 1.4,10:28.1,+3:30.2 +  50.3,80.8 14.9,2
29,#224,D'Avelli Alessandro  - Cipriani M. Renault Clio Rally5,Rally5 Under 25,12:17.3,+5:19.4 +  1:49.2,68.8 22.7,2
1,#201,Liburdi Stefano  - Silvaggi V. Hyundai i20 N Rally2,R5/Rally2,13:55.8,,111.2,3
2,#202,Di Iuorio Riccardo  - Maini D. Škoda Fabia R5,R5/Rally2,13:56.0,+0.2 +0.2,111.2 0.01,3
3,#204,Bucciarelli Antonio  - Roma V. Škoda Fabia R5,R5/Rally2,13:57.0,+1.2 +1.0,111.1 0.05,3
4,#203,D'Alto Gianluca  - Liburdi Mirko Škoda Fabia Rally2 evo,R5/Rally2,14:10.6,+14.8 +13.6,109.3 0.57,3
5,#214,Stracqualursi Dennis  - Belotta L. Peugeot 208 Rally4,Rally4 Under 25,14:31.6,+35.8 +21.0,106.6 1.39,3
6,#215,Taglienti Simone  - Sigismondi G. Peugeot 208 Rally4,Rally4,14:33.4,+37.6 +1.8,106.4 1.46,3
7,#206,Trotta Mario  - Germani Federico Renault Clio S1600,S1600,14:40.6,+44.8 +7.2,105.6 1.74,3
8,#207,Dell'Elce Marco  - Del Sordo F. Renault Clio S1600,S1600,14:46.0,+50.2 +5.4,104.9 1.94,3
9,#212,Di Giovanni S.  - Colapietro A. Toyota GR Yaris,R1T 4x4 Naz,14:48.6,+52.8 +2.6,104.6 2.04,3
10,#216,Trotta Antonio  - Lepore Marco Peugeot 208 Rally4,Rally4,14:51.0,+55.2 +2.4,104.3 2.14,3
11,#218,Di Giorgio Cesare  - Menerella G. Peugeot 208 Rally4,Rally4,14:59.2,+1:03.4 +8.2,103.4 2.46,3
12,#210,Sorci Oscar  - Cicciarelli F. Renault Clio R3,R3 Over 55,15:33.8,+1:38.0 +34.6,99.5 3.80,3
13,#232,Dragone Luca  - Aceto Andrea Peugeot 106 S16,N2,16:06.2 0:10,+2:10.4 +32.4,97.2 5.05,3
14,#219,Oddi Marco  - Bruni Antonio Peugeot 208 R2,Rally4/R2,16:23.8,+2:28.0 +17.6,94.5 5.73,3
15,#233,Gelfusa Vincenzo  - Gerardi G. Citroën Saxo VTS,N2 Under 25,16:29.4,+2:33.6 +5.6,93.9 5.95,3
16,#225,Giammasi Luigi  - Aiezza Venanzio Peugeot 106 Maxi,K10,16:54.2,+2:58.4 +24.8,91.7 6.91,3
17,#235,Rinaldi Valerio  - Orsini Giorgio Citroën Saxo VTS,N2 Under 25,16:58.6,+3:02.8 +4.4,91.3 7.08,3
18,#209,Massaro Vittorio  - Massaro Angelo Renault Clio R3,R3,17:01.8,+3:06.0 +3.2,91.0 7.20,3
19,#234,Olevano Alessandro  - Olevano E. Suzuki Swift Sport MK4,N2,17:06.4,+3:10.6 +4.6,90.6 7.38,3
20,#227,Franchini Silvia  - Deidda N. Mini Cooper S,RSTB 1.6 Female,17:08.6,+3:12.8 +2.2,90.4 7.47,3
21,#211,Zenobio R.  - Panella C. Renault Clio R3,R3 Over 55,17:09.6,+3:13.8 +1.0,90.3 7.51,3
22,#226,Finguerra Luca  - Passaseo Antonio Opel Corsa A GSi,A6,18:06.4,+4:10.6 +56.8,85.6 9.71,3
23,#229,Ferilli D.  - Vincenti S. Citroën Saxo VTS,RS 1.6 Plus,18:17.0,+4:21.2 +10.6,84.7 10.1,3
24,#221,Fiori Fabrizio  - Cotrufo Saverio Opel Astra GSi 16V,A7 Over 55,18:19.6,+4:23.8 +2.6,84.5 10.2,3
25,#231,D'Agostino Erica  - D'Agostino P. Peugeot 106 Rallye,A5 Female,18:38.2,+4:42.4 +18.6,83.1 10.9,3
26,#230,Ballarino Liberato  - Di Crosta V. Peugeot 106,A5,19:03.4 0:10,+5:07.6 +25.2,82.0 11.9,3
27,#236,Santo G.  - Corina G. Suzuki Swift Sport MK4,RS 1.6 Under 25,19:15.6,+5:19.8 +12.2,80.4 12.4,3
28,#228,Bruno Gabriele  - Agagiù Marco Fiat Abarth Grande Punto,RSTB 1.4,20:56.2,+7:00.4 +1:40.6,74.0 16.3,3
29,#224,D'Avelli Alessandro  - Cipriani M. Renault Clio Rally5,Rally5 Under 25,24:34.6,+10:38.8 +3:38.4,63.0 24.7,3
1,#202,Di Iuorio Riccardo  - Maini D. Škoda Fabia R5,R5/Rally2,6:56.9,,101.2,4
2,#203,D'Alto Gianluca  - Liburdi Mirko Škoda Fabia Rally2 evo,R5/Rally2,6:57.6,+0.7 +  0.7,101.0 0.06,4
3,#204,Bucciarelli Antonio  - Roma V. Škoda Fabia R5,R5/Rally2,7:09.7,+12.8 +  12.1,98.2 1.09,4
4,#214,Stracqualursi Dennis  - Belotta L. Peugeot 208 Rally4,Rally4 Under 25,7:10.5,+13.6 +  0.8,98.0 1.16,4
5,#201,Liburdi Stefano  - Silvaggi V. Hyundai i20 N Rally2,R5/Rally2,7:13.7,+16.8 +  3.2,97.3 1.43,4
6,#215,Taglienti Simone  - Sigismondi G. Peugeot 208 Rally4,Rally4,7:15.1,+18.2 +  1.4,97.0 1.55,4
7,#206,Trotta Mario  - Germani Federico Renault Clio S1600,S1600,7:20.5,+23.6 +  5.4,95.8 2.01,4
8,#207,Dell'Elce Marco  - Del Sordo F. Renault Clio S1600,S1600,7:23.7,+26.8 +  3.2,95.1 2.29,4
9,#216,Trotta Antonio  - Lepore Marco Peugeot 208 Rally4,Rally4,7:30.0,+33.1 +  6.3,93.8 2.82,4
10,#224,D'Avelli Alessandro  - Cipriani M. Renault Clio Rally5,Rally5 Under 25,7:37.3,+40.4 +  7.3,92.3 3.45,4
11,#218,Di Giorgio Cesare  - Menerella G. Peugeot 208 Rally4,Rally4,7:42.1,+45.2 +  4.8,91.3 3.86,4
12,#210,Sorci Oscar  - Cicciarelli F. Renault Clio R3,R3 Over 55,7:53.7,+56.8 +  11.6,89.1 4.85,4
13,#233,Gelfusa Vincenzo  - Gerardi G. Citroën Saxo VTS,N2 Under 25,7:56.8,+59.9 +  3.1,88.5 5.11,4
14,#232,Dragone Luca  - Aceto Andrea Peugeot 106 S16,N2,7:58.4,+1:01.5 +  1.6,88.2 5.25,4
15,#219,Oddi Marco  - Bruni Antonio Peugeot 208 R2,Rally4/R2,8:11.6,+1:14.7 +  13.2,85.8 6.37,4
16,#235,Rinaldi Valerio  - Orsini Giorgio Citroën Saxo VTS,N2 Under 25,8:25.2,+1:28.3 +  13.6,83.5 7.53,4
17,#211,Zenobio R.  - Panella C. Renault Clio R3,R3 Over 55,8:42.0,+1:45.1 +  16.8,80.8 8.97,4
18,#225,Giammasi Luigi  - Aiezza Venanzio Peugeot 106 Maxi,K10,8:45.4,+1:48.5 +  3.4,80.3 9.26,4
18,#227,Franchini Silvia  - Deidda N. Mini Cooper S,RSTB 1.6 Female,8:45.4,+1:48.5 +  0.0,80.3 9.26,4
20,#226,Finguerra Luca  - Passaseo Antonio Opel Corsa A GSi,A6,9:06.8,+2:09.9 +  21.4,77.2 11.1,4
21,#234,Olevano Alessandro  - Olevano E. Suzuki Swift Sport MK4,N2,9:09.0,+2:12.1 +  2.2,76.9 11.3,4
