Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,18,Kopecký  Jan  /  Hloušek  Jan  Škoda Fabia RS Rally2,RC2,00:09:22.6,106.80 0.00,00:00:00.0 00:00:00.0,10
2,14,Csomós  Miklós  /  Bán  Viktor  Škoda Fabia Rally2 Evo,RC2,00:09:23.7,106.59 0.07,00:00:01.1 00:00:01.1,10
3,20,Stříteský  D.  /  Hovorka  Jiří  Škoda Fabia R5,RC2,00:09:23.9,106.55 0.08,00:00:01.3 00:00:00.2,10
4,11,Cais  Erik  /  Bacigál  Igor  Škoda Fabia RS Rally2,RC2,00:09:25.1,106.32 0.15,00:00:02.5 00:00:01.2,10
5,10,Wagner  Simon  /  Winter  Gerald  Škoda Fabia RS Rally2,RC2,00:09:25.2,106.31 0.16,00:00:02.6 00:00:00.1,10
6,9,Mareš  Filip  /  Bucha  Radovan  Škoda Fabia Rally2 Evo,RC2,00:09:26.1,106.14 0.21,00:00:03.5 00:00:00.9,10
6,21,Březík  Adam  /  Krajča  Ondřej  Škoda Fabia Rally2 Evo,RC2,00:09:26.1,106.14 0.21,00:00:03.5 00:00:00.0,10
8,76,Pech  Václav  /  Uhel  Petr  Ford Focus WRC,RN9,00:09:27.7,105.84 0.31,00:00:05.1 00:00:01.6,10
9,2,Østberg  Mads  /  Barth  Patrik  Citroën C3 Rally2,RC2,00:09:28.0,105.78 0.32,00:00:05.4 00:00:00.3,10
10,7,Franceschi  M.  /  Malfoy  Andy  Škoda Fabia RS Rally2,RC2,00:09:29.0,105.60 0.38,00:00:06.4 00:00:01.0,10
11,3,Llarena  Efrén  /  Fernandez  Sara  Škoda Fabia R5,RC2,00:09:31.4,105.15 0.53,00:00:08.8 00:00:02.4,10
12,12,McErlean  Joshua  /  Fulton  James  Hyundai i20 N Rally2,RC2,00:09:37.9,103.97 0.92,00:00:15.3 00:00:06.5,10
13,15,Tempestini  S.  /  Itu  Sergiu  Škoda Fabia Rally2 Evo,RC2,00:09:39.5,103.68 1.01,00:00:16.9 00:00:01.6,10
14,16,von Thurn und Taxis  A.  /  Hain  Jara  Škoda Fabia RS Rally2,RC2,00:09:40.1,103.58 1.05,00:00:17.5 00:00:00.6,10
15,46,Jirásek  Aleš  /  Machů  Petr  Škoda Fabia R5,RC2,00:09:41.7,103.29 1.14,00:00:19.1 00:00:01.6,10
16,22,Vlček  Martin  /  Kunst  Jakub  Hyundai i20 R5,RC2,00:09:43.2,103.02 1.23,00:00:20.6 00:00:01.5,10
17,45,Cvrček  V.  /  Těšínský  P.  Škoda Fabia R5,RC2,00:09:52.5,101.41 1.79,00:00:29.9 00:00:09.3,10
18,6,Sesks  M.  /  Francis  Renārs  Škoda Fabia RS Rally2,RC2,00:09:53.9,101.17 1.88,00:00:31.3 00:00:01.4,10
19,49,Kurka  Tomáš  /  Vajík  Karel  Škoda Fabia RS Rally2,RC2,00:09:57.9,100.49 2.12,00:00:35.3 00:00:04.0,10
20,23,Kołtun  J.  /  Pleskot  I.  Ford Fiesta Rally2 MkII,RC2,00:10:03.0,99.64 2.42,00:00:40.4 00:00:05.1,10
21,47,Jirovec  Jakub  /  Jindra  Petr  Škoda Fabia R5,RC2,00:10:05.7,99.20 2.58,00:00:43.1 00:00:02.7,10
22,48,Trnovec  Petr  /  Staněk  M.  Škoda Fabia R5,RC2,00:10:09.7,98.55 2.82,00:00:47.1 00:00:04.0,10
23,41,Tarabus  J.  /  Trunkát  Daniel  Peugeot 208 Rally4,RC4 I,00:10:14.6,97.76 3.12,00:00:52.0 00:00:04.9,10
24,50,Zedník  Petr  /  Zedníková  O.  Ford Fiesta Rally2 MkII,RC2,00:10:15.4,97.63 3.16,00:00:52.8 00:00:00.8,10
