Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,11,Cais  Erik  /  Bacigál  Igor  Škoda Fabia RS Rally2,RC2,00:13:42.0,112.29 0.00,00:00:00.0 00:00:00.0,7
1,18,Kopecký  Jan  /  Hloušek  Jan  Škoda Fabia RS Rally2,RC2,00:13:42.0,112.29 0.00,00:00:00.0 00:00:00.0,7
3,76,Pech  Václav  /  Uhel  Petr  Ford Focus WRC,RN9,00:13:43.8,112.05 0.07,00:00:01.8 00:00:01.8,7
4,14,Csomós  Miklós  /  Bán  Viktor  Škoda Fabia Rally2 Evo,RC2,00:13:44.8,111.91 0.11,00:00:02.8 00:00:01.0,7
5,1,Paddon  Hayden  /  Kennard  John  Hyundai i20 N Rally2,RC2,00:13:50.9,111.09 0.35,00:00:08.9 00:00:06.1,7
6,21,Březík  Adam  /  Krajča  Ondřej  Škoda Fabia Rally2 Evo,RC2,00:13:52.1,110.93 0.39,00:00:10.1 00:00:01.2,7
7,20,Stříteský  D.  /  Hovorka  Jiří  Škoda Fabia R5,RC2,00:13:53.3,110.77 0.44,00:00:11.3 00:00:01.2,7
8,10,Wagner  Simon  /  Winter  Gerald  Škoda Fabia RS Rally2,RC2,00:13:54.1,110.66 0.47,00:00:12.1 00:00:00.8,7
9,9,Mareš  Filip  /  Bucha  Radovan  Škoda Fabia Rally2 Evo,RC2,00:13:54.3,110.64 0.48,00:00:12.3 00:00:00.2,7
10,7,Franceschi  M.  /  Malfoy  Andy  Škoda Fabia RS Rally2,RC2,00:13:54.5,110.61 0.49,00:00:12.5 00:00:00.2,7
11,3,Llarena  Efrén  /  Fernandez  Sara  Škoda Fabia R5,RC2,00:13:54.9,110.56 0.50,00:00:12.9 00:00:00.4,7
12,12,McErlean  Joshua  /  Fulton  James  Hyundai i20 N Rally2,RC2,00:13:59.8,109.91 0.69,00:00:17.8 00:00:04.9,7
13,15,Tempestini  S.  /  Itu  Sergiu  Škoda Fabia Rally2 Evo,RC2,00:14:03.0,109.49 0.82,00:00:21.0 00:00:03.2,7
14,6,Sesks  M.  /  Francis  Renārs  Škoda Fabia RS Rally2,RC2,00:14:04.8,109.26 0.89,00:00:22.8 00:00:01.8,7
15,45,Cvrček  V.  /  Těšínský  P.  Škoda Fabia R5,RC2,00:14:29.2,106.19 1.84,00:00:47.2 00:00:24.4,7
16,22,Vlček  Martin  /  Kunst  Jakub  Hyundai i20 R5,RC2,00:14:36.9,105.26 2.14,00:00:54.9 00:00:07.7,7
17,46,Jirásek  Aleš  /  Machů  Petr  Škoda Fabia R5,RC2,00:14:37.8,105.15 2.18,00:00:55.8 00:00:00.9,7
18,16,von Thurn und Taxis  A.  /  Hain  Jara  Škoda Fabia RS Rally2,RC2,00:14:47.4,104.02 2.55,00:01:05.4 00:00:09.6,7
