Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
34,#25,Diamantis D.  - Massialas A. Toyota Corolla AE86,C4 F2,12:27.75,+2:47.77 +  2.39,79.0 10.2,1
35,#36,Kehagias Dimitris  - Rakitzis G. Peugeot 106 S16,C5 F2,13:05.50,+3:25.52 +  37.75,75.2 12.5,1
1,#2,Tsouloftas Alexandros  - Elia S. Volkswagen Polo GTI R5,C1,6:01.75,,102.5,2
2,#9,Ktistakis Dimitris  - Ktistakis M. Peugeot 306 S16,C3 F2,6:19.51,+17.76 +  17.76,97.7 1.72,2
3,#4,Peroulakis Georgios  - Sarris E. Mitsubishi Lancer Evo VIII,C2,6:21.22,+19.47 +  1.71,97.3 1.89,2
4,#6,Argiriou Giorgos  - Paschos D. Mitsubishi Lancer Evo IX,C2,6:25.34,+23.59 +  4.12,96.2 2.29,2
5,#30,Komnos Nikos  - Rentis Alkis Citroën Saxo VTS,C5 F2,6:28.26,+26.51 +  2.92,95.5 2.57,2
6,#10,Moschos A.  - Samartzis I. Renault Clio Kit Car,C3 F2,6:30.85,+29.10 +  2.59,94.9 2.83,2
7,#28,Karliotis K.  - Anagnou V. Citroën Saxo VTS,C5 F2,6:31.52,+29.77 +  0.67,94.7 2.89,2
8,#8,Gerodimos Giorgos  - Grigoriou S. Opel Astra H OPC,C2,6:31.67,+29.92 +  0.15,94.7 2.90,2
9,#29,Mihos Dimítris  - Heirakis Kostas Peugeot 208 Rally4,C5 F2,6:32.03,+30.28 +  0.36,94.6 2.94,2
10,#15,Konstantinidis I.  - Kyparissas D. Citroën DS3 R3T Max,C3 F2,6:38.16,+36.41 +  6.13,93.1 3.53,2
11,#33,Stergiadis A.  - Gazgazis P. Peugeot 106 S16,C5 F2,6:40.05,+38.30 +  1.89,92.7 3.72,2
12,#23,Vatsos Nikos  - Kyrlagitsi Maria Renault Clio R3,C3 F2,6:41.95,+40.20 +  1.90,92.3 3.90,2
13,#5,Korakas Kostas  - Kotsalis Giorgos Mitsubishi Lancer Evo IX R4,C2,6:42.88,+41.13 +  0.93,92.0 3.99,2
14,#27,Vergozissis Apostolos  - Klokas S. Peugeot 106 S16,C5 F2,6:45.02,+43.27 +  2.14,91.6 4.20,2
15,#12,Nomikos Ioannis  - Nomikos Andreas Škoda Fabia S2000,C1,6:46.98,+45.23 +  1.96,91.1 4.39,2
16,#26,Perakis A.  - Kourougiaouris K. Peugeot 206 XS,C4 F2,6:49.54,+47.79 +  2.56,90.5 4.64,2
17,#14,Titakis Titos  - Makrakis T. Citroën DS3 R3T Max,C3 F2,6:50.88,+49.13 +  1.34,90.2 4.77,2
18,#40,Koutsodimos Ioannis  - Vlagas S. Peugeot 106 S16,C6 F2,6:53.10,+51.35 +  2.22,89.8 4.99,2
19,#19,Lakis A.  - Triantafillidis V. Peugeot 306,C3 F2,6:53.15,+51.40 +  0.05,89.7 4.99,2
20,#44,Tiros Nikos  - Polichronopoulos G. Peugeot 106 S16,C6 F2,6:56.22,+54.47 +  3.07,89.1 5.29,2
21,#32,Giannoulis D.  - Antoniou S. Honda Civic Type-R EP3,C5 F2,6:58.28,+56.53 +  2.06,88.6 5.49,2
22,#39,Avramidis A.  - Kyrlagitsi O. Citroën Saxo VTS,C6 F2,6:59.60,+57.85 +  1.32,88.4 5.62,2
23,#18,Vastardis Kostas  - Dais P. Citroën Xsara,C3 F2,7:00.68,+58.93 +  1.08,88.1 5.72,2
24,#24,Anagnostakis K.  - Alexiadis D. Suzuki Swift Sport MK4,C4 F2,7:09.11,+1:07.36 +  8.43,86.4 6.54,2
25,#17,Skoulariotis L.  - Makarios A. Renault Clio II,C3 F2,7:13.29,+1:11.54 +  4.18,85.6 6.95,2
26,#42,Massialas Vagelis  - Moschos I. Citroën Saxo VTS,C6 F2,7:20.61,+1:18.86 +  7.32,84.2 7.66,2
27,#20,Xenokostas G.  - Saritsoglou I. Peugeot 205,C3 F2,7:29.37,+1:27.62 +  8.76,82.5 8.51,2
28,#41,Manouskos Nikolaos  - Manouskos E. Citroën Saxo VTS,C6 F2,7:33.39,+1:31.64 +  4.02,81.8 8.90,2
29,#22,Figioris Vassilis  - Kitsos C. Opel Ascona B 1.9 SR,C3 F2,7:38.18,+1:36.43 +  4.79,80.9 9.36,2
30,#25,Diamantis D.  - Massialas A. Toyota Corolla AE86,C4 F2,7:43.40,+1:41.65 +  5.22,80.0 9.87,2
31,#37,Baxevanakis A.  - Retzoulis M. Toyota Yaris,C6 F2,8:04.92,+2:03.17 +  21.52,76.5 12.0,2
32,#35,Anastasiou Makis  - Vagdoutis A. Renault Clio,C5 F2,8:15.86,+2:14.11 +  10.94,74.8 13.0,2
33,#36,Kehagias Dimitris  - Rakitzis G. Peugeot 106 S16,C5 F2,8:23.03,+2:21.28 +  7.17,73.7 13.7,2
34,#38,Stamatakis S.  - Fakourelis F. Peugeot 106 S16,C6 F2,11:26.89,+5:25.14 +  3:03.86,54.0 31.6,2
1,#2,Tsouloftas Alexandros  - Elia S. Volkswagen Polo GTI R5,C1,2:47.41,,103.2,3
2,#9,Ktistakis Dimitris  - Ktistakis M. Peugeot 306 S16,C3 F2,2:55.43,+8.02 +  8.02,98.5 1.67,3
3,#8,Gerodimos Giorgos  - Grigoriou S. Opel Astra H OPC,C2,2:57.26,+9.85 +  1.83,97.5 2.05,3
4,#6,Argiriou Giorgos  - Paschos D. Mitsubishi Lancer Evo IX,C2,2:57.36,+9.95 +  0.10,97.4 2.07,3
5,#29,Mihos Dimítris  - Heirakis Kostas Peugeot 208 Rally4,C5 F2,2:58.24,+10.83 +  0.88,96.9 2.26,3
6,#5,Korakas Kostas  - Kotsalis Giorgos Mitsubishi Lancer Evo IX R4,C2,2:58.86,+11.45 +  0.62,96.6 2.39,3
7,#30,Komnos Nikos  - Rentis Alkis Citroën Saxo VTS,C5 F2,3:00.79,+13.38 +  1.93,95.6 2.79,3
8,#28,Karliotis K.  - Anagnou V. Citroën Saxo VTS,C5 F2,3:02.36,+14.95 +  1.57,94.8 3.11,3
9,#19,Lakis A.  - Triantafillidis V. Peugeot 306,C3 F2,3:03.98,+16.57 +  1.62,93.9 3.45,3
10,#4,Peroulakis Georgios  - Sarris E. Mitsubishi Lancer Evo VIII,C2,3:04.70,+17.29 +  0.72,93.6 3.60,3
11,#14,Titakis Titos  - Makrakis T. Citroën DS3 R3T Max,C3 F2,3:05.57,+18.16 +  0.87,93.1 3.78,3
12,#33,Stergiadis A.  - Gazgazis P. Peugeot 106 S16,C5 F2,3:05.90,+18.49 +  0.33,93.0 3.85,3
13,#39,Avramidis A.  - Kyrlagitsi O. Citroën Saxo VTS,C6 F2,3:06.04,+18.63 +  0.14,92.9 3.88,3
14,#17,Skoulariotis L.  - Makarios A. Renault Clio II,C3 F2,3:06.34,+18.93 +  0.30,92.7 3.94,3
15,#15,Konstantinidis I.  - Kyparissas D. Citroën DS3 R3T Max,C3 F2,3:06.59,+19.18 +  0.25,92.6 4.00,3
16,#23,Vatsos Nikos  - Kyrlagitsi Maria Renault Clio R3,C3 F2,3:06.61,+19.20 +  0.02,92.6 4.00,3
17,#12,Nomikos Ioannis  - Nomikos Andreas Škoda Fabia S2000,C1,3:06.74,+19.33 +  0.13,92.5 4.03,3
18,#26,Perakis A.  - Kourougiaouris K. Peugeot 206 XS,C4 F2,3:08.11,+20.70 +  1.37,91.9 4.31,3
19,#40,Koutsodimos Ioannis  - Vlagas S. Peugeot 106 S16,C6 F2,3:09.23,+21.82 +  1.12,91.3 4.55,3
20,#27,Vergozissis Apostolos  - Klokas S. Peugeot 106 S16,C5 F2,3:09.98,+22.57 +  0.75,91.0 4.70,3
21,#18,Vastardis Kostas  - Dais P. Citroën Xsara,C3 F2,3:12.87,+25.46 +  2.89,89.6 5.30,3
22,#32,Giannoulis D.  - Antoniou S. Honda Civic Type-R EP3,C5 F2,3:15.42,+28.01 +  2.55,88.4 5.84,3
23,#24,Anagnostakis K.  - Alexiadis D. Suzuki Swift Sport MK4,C4 F2,3:16.25,+28.84 +  0.83,88.1 6.01,3
24,#10,Moschos A.  - Samartzis I. Renault Clio Kit Car,C3 F2,3:21.44,+34.03 +  5.19,85.8 7.09,3
25,#42,Massialas Vagelis  - Moschos I. Citroën Saxo VTS,C6 F2,3:22.48,+35.07 +  1.04,85.3 7.31,3
26,#20,Xenokostas G.  - Saritsoglou I. Peugeot 205,C3 F2,3:24.53,+37.12 +  2.05,84.5 7.73,3
27,#41,Manouskos Nikolaos  - Manouskos E. Citroën Saxo VTS,C6 F2,3:29.25,+41.84 +  4.72,82.6 8.72,3
28,#22,Figioris Vassilis  - Kitsos C. Opel Ascona B 1.9 SR,C3 F2,3:32.32,+44.91 +  3.07,81.4 9.36,3
29,#37,Baxevanakis A.  - Retzoulis M. Toyota Yaris,C6 F2,3:37.08,+49.67 +  4.76,79.6 10.4,3
30,#25,Diamantis D.  - Massialas A. Toyota Corolla AE86,C4 F2,3:37.39,+49.98 +  0.31,79.5 10.4,3
31,#35,Anastasiou Makis  - Vagdoutis A. Renault Clio,C5 F2,3:42.49,+55.08 +  5.10,77.7 11.5,3
32,#44,Tiros Nikos  - Polichronopoulos G. Peugeot 106 S16,C6 F2,4:04.75,+1:17.34 +  22.26,70.6 16.1,3
33,#38,Stamatakis S.  - Fakourelis F. Peugeot 106 S16,C6 F2,5:37.11,+2:49.70 +  1:32.36,51.3 35.4,3
1,#2,Tsouloftas Alexandros  - Elia S. Volkswagen Polo GTI R5,C1,9:24.65,,104.6,4
2,#4,Peroulakis Georgios  - Sarris E. Mitsubishi Lancer Evo VIII,C2,10:00.42,+35.77 +  35.77,98.3 2.18,4
3,#9,Ktistakis Dimitris  - Ktistakis M. Peugeot 306 S16,C3 F2,10:10.33,+45.68 +  9.91,96.7 2.79,4
4,#6,Argiriou Giorgos  - Paschos D. Mitsubishi Lancer Evo IX,C2,10:16.84,+52.19 +  6.51,95.7 3.18,4
5,#8,Gerodimos Giorgos  - Grigoriou S. Opel Astra H OPC,C2,10:17.20,+52.55 +  0.36,95.7 3.20,4
6,#29,Mihos Dimítris  - Heirakis Kostas Peugeot 208 Rally4,C5 F2,10:18.25,+53.60 +  1.05,95.5 3.27,4
7,#5,Korakas Kostas  - Kotsalis Giorgos Mitsubishi Lancer Evo IX R4,C2,10:20.11,+55.46 +  1.86,95.2 3.38,4
8,#10,Moschos A.  - Samartzis I. Renault Clio Kit Car,C3 F2,10:20.33,+55.68 +  0.22,95.2 3.40,4
9,#15,Konstantinidis I.  - Kyparissas D. Citroën DS3 R3T Max,C3 F2,10:27.24,+1:02.59 +  6.91,94.1 3.82,4
10,#14,Titakis Titos  - Makrakis T. Citroën DS3 R3T Max,C3 F2,10:27.82,+1:03.17 +  0.58,94.0 3.85,4
11,#28,Karliotis K.  - Anagnou V. Citroën Saxo VTS,C5 F2,10:35.69,+1:11.04 +  7.87,92.9 4.33,4
12,#18,Vastardis Kostas  - Dais P. Citroën Xsara,C3 F2,10:40.14,+1:15.49 +  4.45,92.2 4.60,4
13,#27,Vergozissis Apostolos  - Klokas S. Peugeot 106 S16,C5 F2,10:40.60,+1:15.95 +  0.46,92.2 4.63,4
14,#12,Nomikos Ioannis  - Nomikos Andreas Škoda Fabia S2000,C1,10:43.65,+1:19.00 +  3.05,91.7 4.82,4
15,#33,Stergiadis A.  - Gazgazis P. Peugeot 106 S16,C5 F2,10:45.74,+1:21.09 +  2.09,91.4 4.94,4
16,#23,Vatsos Nikos  - Kyrlagitsi Maria Renault Clio R3,C3 F2,10:46.49,+1:21.84 +  0.75,91.3 4.99,4
17,#40,Koutsodimos Ioannis  - Vlagas S. Peugeot 106 S16,C6 F2,10:47.40,+1:22.75 +  0.91,91.2 5.05,4
18,#17,Skoulariotis L.  - Makarios A. Renault Clio II,C3 F2,10:51.32,+1:26.67 +  3.92,90.6 5.28,4
19,#26,Perakis A.  - Kourougiaouris K. Peugeot 206 XS,C4 F2,10:53.35,+1:28.70 +  2.03,90.4 5.41,4
20,#39,Avramidis A.  - Kyrlagitsi O. Citroën Saxo VTS,C6 F2,11:16.63,+1:51.98 +  23.28,87.3 6.83,4
21,#24,Anagnostakis K.  - Alexiadis D. Suzuki Swift Sport MK4,C4 F2,11:18.08,+1:53.43 +  1.45,87.1 6.92,4
22,#20,Xenokostas G.  - Saritsoglou I. Peugeot 205,C3 F2,11:18.79,+1:54.14 +  0.71,87.0 6.96,4
23,#32,Giannoulis D.  - Antoniou S. Honda Civic Type-R EP3,C5 F2,11:24.02,+1:59.37 +  5.23,86.3 7.28,4
24,#38,Stamatakis S.  - Fakourelis F. Peugeot 106 S16,C6 F2,11:38.35,+2:13.70 +  14.33,84.5 8.15,4
25,#41,Manouskos Nikolaos  - Manouskos E. Citroën Saxo VTS,C6 F2,11:42.05,+2:17.40 +  3.70,84.1 8.38,4
26,#42,Massialas Vagelis  - Moschos I. Citroën Saxo VTS,C6 F2,11:45.55,+2:20.90 +  3.50,83.7 8.59,4
27,#22,Figioris Vassilis  - Kitsos C. Opel Ascona B 1.9 SR,C3 F2,11:55.84,+2:31.19 +  10.29,82.5 9.22,4
28,#25,Diamantis D.  - Massialas A. Toyota Corolla AE86,C4 F2,12:04.91,+2:40.26 +  9.07,81.4 9.77,4
29,#37,Baxevanakis A.  - Retzoulis M. Toyota Yaris,C6 F2,12:11.41,+2:46.76 +  6.50,80.7 10.2,4
30,#35,Anastasiou Makis  - Vagdoutis A. Renault Clio,C5 F2,12:25.36,+3:00.71 +  13.95,79.2 11.0,4
1,#2,Tsouloftas Alexandros  - Elia S. Volkswagen Polo GTI R5,C1,5:53.50,,104.9,5
2,#4,Peroulakis Georgios  - Sarris E. Mitsubishi Lancer Evo VIII,C2,6:08.67,+15.17 +  15.17,100.6 1.47,5
3,#9,Ktistakis Dimitris  - Ktistakis M. Peugeot 306 S16,C3 F2,6:15.56,+22.06 +  6.89,98.7 2.14,5
4,#6,Argiriou Giorgos  - Paschos D. Mitsubishi Lancer Evo IX,C2,6:18.39,+24.89 +  2.83,98.0 2.42,5
5,#8,Gerodimos Giorgos  - Grigoriou S. Opel Astra H OPC,C2,6:22.62,+29.12 +  4.23,96.9 2.83,5
6,#5,Korakas Kostas  - Kotsalis Giorgos Mitsubishi Lancer Evo IX R4,C2,6:23.93,+30.43 +  1.31,96.6 2.95,5
7,#29,Mihos Dimítris  - Heirakis Kostas Peugeot 208 Rally4,C5 F2,6:31.91,+38.41 +  7.98,94.6 3.73,5
8,#15,Konstantinidis I.  - Kyparissas D. Citroën DS3 R3T Max,C3 F2,6:32.88,+39.38 +  0.97,94.4 3.82,5
9,#33,Stergiadis A.  - Gazgazis P. Peugeot 106 S16,C5 F2,6:38.63,+45.13 +  5.75,93.0 4.38,5
10,#12,Nomikos Ioannis  - Nomikos Andreas Škoda Fabia S2000,C1,6:40.79,+47.29 +  2.16,92.5 4.59,5
11,#14,Titakis Titos  - Makrakis T. Citroën DS3 R3T Max,C3 F2,6:43.17,+49.67 +  2.38,92.0 4.82,5
12,#27,Vergozissis Apostolos  - Klokas S. Peugeot 106 S16,C5 F2,6:45.28,+51.78 +  2.11,91.5 5.03,5
13,#23,Vatsos Nikos  - Kyrlagitsi Maria Renault Clio R3,C3 F2,6:47.44,+53.94 +  2.16,91.0 5.24,5
14,#40,Koutsodimos Ioannis  - Vlagas S. Peugeot 106 S16,C6 F2,6:51.62,+58.12 +  4.18,90.1 5.64,5
15,#26,Perakis A.  - Kourougiaouris K. Peugeot 206 XS,C4 F2,6:52.41,+58.91 +  0.79,89.9 5.72,5
16,#39,Avramidis A.  - Kyrlagitsi O. Citroën Saxo VTS,C6 F2,6:53.19,+59.69 +  0.78,89.7 5.80,5
17,#17,Skoulariotis L.  - Makarios A. Renault Clio II,C3 F2,6:55.82,+1:02.32 +  2.63,89.2 6.05,5
18,#32,Giannoulis D.  - Antoniou S. Honda Civic Type-R EP3,C5 F2,7:00.13,+1:06.63 +  4.31,88.3 6.47,5
19,#24,Anagnostakis K.  - Alexiadis D. Suzuki Swift Sport MK4,C4 F2,7:11.17,+1:17.67 +  11.04,86.0 7.54,5
20,#18,Vastardis Kostas  - Dais P. Citroën Xsara,C3 F2,7:14.39,+1:20.89 +  3.22,85.4 7.85,5
21,#42,Massialas Vagelis  - Moschos I. Citroën Saxo VTS,C6 F2,7:18.86,+1:25.36 +  4.47,84.5 8.29,5
22,#41,Manouskos Nikolaos  - Manouskos E. Citroën Saxo VTS,C6 F2,7:27.01,+1:33.51 +  8.15,83.0 9.08,5
23,#37,Baxevanakis A.  - Retzoulis M. Toyota Yaris,C6 F2,7:42.23,+1:48.73 +  15.22,80.2 10.6,5
24,#22,Figioris Vassilis  - Kitsos C. Opel Ascona B 1.9 SR,C3 F2,7:44.73,+1:51.23 +  2.50,79.8 10.8,5
25,#25,Diamantis D.  - Massialas A. Toyota Corolla AE86,C4 F2,7:47.09,+1:53.59 +  2.36,79.4 11.0,5
26,#35,Anastasiou Makis  - Vagdoutis A. Renault Clio,C5 F2,8:06.72,+2:13.22 +  19.63,76.2 12.9,5
27,#20,Xenokostas G.  - Saritsoglou I. Peugeot 205,C3 F2,8:21.61,+2:28.11 +  14.89,73.9 14.4,5
1,#2,Tsouloftas Alexandros  - Elia S. Volkswagen Polo GTI R5,C1,2:42.54,,106.3,6
2,#4,Peroulakis Georgios  - Sarris E. Mitsubishi Lancer Evo VIII,C2,2:51.02,+8.48 +  8.48,101.0 1.77,6
3,#6,Argiriou Giorgos  - Paschos D. Mitsubishi Lancer Evo IX,C2,2:53.85,+11.31 +  2.83,99.4 2.36,6
4,#5,Korakas Kostas  - Kotsalis Giorgos Mitsubishi Lancer Evo IX R4,C2,2:54.40,+11.86 +  0.55,99.1 2.47,6
5,#9,Ktistakis Dimitris  - Ktistakis M. Peugeot 306 S16,C3 F2,2:54.62,+12.08 +  0.22,99.0 2.52,6
6,#8,Gerodimos Giorgos  - Grigoriou S. Opel Astra H OPC,C2,2:54.77,+12.23 +  0.15,98.9 2.55,6
7,#29,Mihos Dimítris  - Heirakis Kostas Peugeot 208 Rally4,C5 F2,2:58.38,+15.84 +  3.61,96.9 3.30,6
8,#15,Konstantinidis I.  - Kyparissas D. Citroën DS3 R3T Max,C3 F2,3:01.21,+18.67 +  2.83,95.4 3.89,6
9,#39,Avramidis A.  - Kyrlagitsi O. Citroën Saxo VTS,C6 F2,3:03.64,+21.10 +  2.43,94.1 4.40,6
10,#14,Titakis Titos  - Makrakis T. Citroën DS3 R3T Max,C3 F2,3:03.79,+21.25 +  0.15,94.0 4.43,6
11,#17,Skoulariotis L.  - Makarios A. Renault Clio II,C3 F2,3:05.33,+22.79 +  1.54,93.2 4.75,6
12,#33,Stergiadis A.  - Gazgazis P. Peugeot 106 S16,C5 F2,3:06.53,+23.99 +  1.20,92.6 5.00,6
13,#40,Koutsodimos Ioannis  - Vlagas S. Peugeot 106 S16,C6 F2,3:06.74,+24.20 +  0.21,92.5 5.04,6
14,#12,Nomikos Ioannis  - Nomikos Andreas Škoda Fabia S2000,C1,3:07.83,+25.29 +  1.09,92.0 5.27,6
15,#26,Perakis A.  - Kourougiaouris K. Peugeot 206 XS,C4 F2,3:09.01,+26.47 +  1.18,91.4 5.51,6
16,#27,Vergozissis Apostolos  - Klokas S. Peugeot 106 S16,C5 F2,3:09.94,+27.40 +  0.93,91.0 5.71,6
17,#23,Vatsos Nikos  - Kyrlagitsi Maria Renault Clio R3,C3 F2,3:10.10,+27.56 +  0.16,90.9 5.74,6
18,#32,Giannoulis D.  - Antoniou S. Honda Civic Type-R EP3,C5 F2,3:13.33,+30.79 +  3.23,89.4 6.41,6
19,#18,Vastardis Kostas  - Dais P. Citroën Xsara,C3 F2,3:15.61,+33.07 +  2.28,88.3 6.89,6
20,#24,Anagnostakis K.  - Alexiadis D. Suzuki Swift Sport MK4,C4 F2,3:18.07,+35.53 +  2.46,87.2 7.40,6
21,#42,Massialas Vagelis  - Moschos I. Citroën Saxo VTS,C6 F2,3:21.29,+38.75 +  3.22,85.8 8.07,6
22,#41,Manouskos Nikolaos  - Manouskos E. Citroën Saxo VTS,C6 F2,3:22.68,+40.14 +  1.39,85.3 8.36,6
23,#25,Diamantis D.  - Massialas A. Toyota Corolla AE86,C4 F2,3:31.10,+48.56 +  8.42,81.9 10.1,6
24,#37,Baxevanakis A.  - Retzoulis M. Toyota Yaris,C6 F2,3:31.57,+49.03 +  0.47,81.7 10.2,6
25,#22,Figioris Vassilis  - Kitsos C. Opel Ascona B 1.9 SR,C3 F2,3:34.12,+51.58 +  2.55,80.7 10.8,6
26,#35,Anastasiou Makis  - Vagdoutis A. Renault Clio,C5 F2,3:41.79,+59.25 +  7.67,77.9 12.3,6
27,#20,Xenokostas G.  - Saritsoglou I. Peugeot 205,C3 F2,5:36.63,+2:54.09 +  1:54.84,51.3 36.3,6
1,#2,Tsouloftas Alexandros  - Elia S. Volkswagen Polo GTI R5,C1,6:29.23,,124.9,7
2,#4,Peroulakis Georgios  - Sarris E. Mitsubishi Lancer Evo VIII,C2,7:05.22,+35.99 +  35.99,114.3 2.67,7
3,#6,Argiriou Giorgos  - Paschos D. Mitsubishi Lancer Evo IX,C2,7:16.46,+47.23 +  11.24,111.4 3.50,7
4,#8,Gerodimos Giorgos  - Grigoriou S. Opel Astra H OPC,C2,7:19.19,+49.96 +  2.73,110.7 3.70,7
5,#9,Ktistakis Dimitris  - Ktistakis M. Peugeot 306 S16,C3 F2,7:31.55,+1:02.32 +  12.36,107.6 4.62,7
6,#15,Konstantinidis I.  - Kyparissas D. Citroën DS3 R3T Max,C3 F2,7:55.51,+1:26.28 +  23.96,102.2 6.39,7
7,#29,Mihos Dimítris  - Heirakis Kostas Peugeot 208 Rally4,C5 F2,7:55.56,+1:26.33 +  0.05,102.2 6.39,7
8,#12,Nomikos Ioannis  - Nomikos Andreas Škoda Fabia S2000,C1,7:58.42,+1:29.19 +  2.86,101.6 6.61,7
9,#14,Titakis Titos  - Makrakis T. Citroën DS3 R3T Max,C3 F2,8:02.00,+1:32.77 +  3.58,100.8 6.87,7
10,#10,Moschos A.  - Samartzis I. Renault Clio Kit Car,C3 F2,8:17.25,+1:48.02 +  15.25,97.7 8.00,7
11,#40,Koutsodimos Ioannis  - Vlagas S. Peugeot 106 S16,C6 F2,8:18.13,+1:48.90 +  0.88,97.6 8.07,7
12,#33,Stergiadis A.  - Gazgazis P. Peugeot 106 S16,C5 F2,8:25.96,+1:56.73 +  7.83,96.1 8.65,7
13,#26,Perakis A.  - Kourougiaouris K. Peugeot 206 XS,C4 F2,8:27.84,+1:58.61 +  1.88,95.7 8.79,7
14,#27,Vergozissis Apostolos  - Klokas S. Peugeot 106 S16,C5 F2,8:38.68,+2:09.45 +  10.84,93.7 9.59,7
15,#23,Vatsos Nikos  - Kyrlagitsi Maria Renault Clio R3,C3 F2,8:44.23,+2:15.00 +  5.55,92.7 10.0,7
16,#5,Korakas Kostas  - Kotsalis Giorgos Mitsubishi Lancer Evo IX R4,C2,8:44.97,+2:15.74 +  0.74,92.6 10.1,7
