Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,17,Ogier  S.  /  Landais  Vincent  Toyota GR Yaris Rally1 Hybrid,RC1,00:18:45.7,70.10 0.00,00:00:00.0 00:00:00.0,10
2,6,Sordo  Dani  /  Carrera  C.  Hyundai i20 N Rally1 Hybrid,RC1,00:18:50.6,69.80 0.22,00:00:04.9 00:00:04.9,10
3,4,Lappi  Esapekka  /  Ferm  Janne  Hyundai i20 N Rally1 Hybrid,RC1,00:18:58.7,69.30 0.59,00:00:13.0 00:00:08.1,10
4,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:19:00.0,69.22 0.65,00:00:14.3 00:00:01.3,10
5,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:19:00.2,69.21 0.66,00:00:14.5 00:00:00.2,10
6,27,Fourmaux  Adrien  /  Coria  Alexandre  Ford Fiesta Rally2 MkII,RC2,00:19:28.4,67.54 1.95,00:00:42.7 00:00:28.2,10
7,22,Solberg  Oliver  /  Edmondson  E.  Škoda Fabia RS Rally2,RC2,00:19:33.3,67.26 2.17,00:00:47.6 00:00:04.9,10
8,29,Kajetanowicz  K.  /  Szczepaniak  M.  Škoda Fabia RS Rally2,RC2,00:19:47.9,66.43 2.84,00:01:02.2 00:00:14.6,10
9,20,Rossel  Yohan  /  Dunand  Arnaud  Citroën C3 Rally2,RC2,00:19:48.4,66.40 2.86,00:01:02.7 00:00:00.5,10
10,31,Zaldivar  F.  /  Der Ohannesian  M.  Hyundai i20 N Rally2,RC2,00:19:48.5,66.40 2.86,00:01:02.8 00:00:00.1,10
11,23,Mikkelsen  A.  /  Eriksen  T.  Škoda Fabia RS Rally2,RC2,00:19:48.8,66.38 2.88,00:01:03.1 00:00:00.3,10
12,25,Suninen  Teemu  /  Markkula  Mikko  Hyundai i20 N Rally2,RC2,00:19:50.1,66.31 2.94,00:01:04.4 00:00:01.3,10
13,46,Prokop  Martin  /  Ernst  Michal  Škoda Fabia RS Rally2,RC2,00:19:52.8,66.16 3.06,00:01:07.1 00:00:02.7,10
14,24,Gryazin  Nikolay  /  Aleksandrov  K.  Škoda Fabia RS Rally2,RC2,00:19:54.4,66.07 3.13,00:01:08.7 00:00:01.6,10
15,32,Pajari  Sami  /  Mälkönen  Enni  Škoda Fabia RS Rally2,RC2,00:19:56.0,65.98 3.21,00:01:10.3 00:00:01.6,10
