Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
37,#52,Villanueva A.  - Murado González J. Škoda Fabia RS Rally2,RC2,9:44.3,+1:12.6 +  1.0,93.8 4.77,18
38,#57,Gamba Matteo  - Gonella Nicolò Škoda Fabia Rally2 evo,RC2,9:44.8,+1:13.1 +  0.5,93.7 4.80,18
39,#66,Creighton William  - Regan Liam Ford Fiesta Rally3,RC3,9:48.5,+1:16.8 +  3.7,93.1 5.05,18
40,#63,Türkkan Ali  - Erdener Burak Ford Fiesta Rally3,RC3,9:50.9,+1:19.2 +  2.4,92.7 5.20,18
41,#64,Kohn Filip  - Woodburn Tom Ford Fiesta Rally3,RC3,9:56.5,+1:24.8 +  5.6,91.9 5.57,18
42,#70,Rensonnet Tom  - Dumont Loïc Ford Fiesta Rally3,RC3,10:04.0,+1:32.3 +  7.5,90.7 6.06,18
43,#74,Anwar Hamza  - Din Adnan Ford Fiesta Rally3,RC3,10:04.1,+1:32.4 +  0.1,90.7 6.07,18
44,#59,Biolghini Pablo  - Pudda Stefano Škoda Fabia Rally2 evo,RC2,10:04.5,+1:32.8 +  0.4,90.6 6.10,18
45,#80,Fontana Matteo  - Arnaboldi A. Peugeot 208 Rally4,RC4,10:07.7,+1:36.0 +  3.2,90.2 6.31,18
46,#53,Chwist Daniel  - Heller Kamil Škoda Fabia RS Rally2,RC2,10:09.0,+1:37.3 +  1.3,90.0 6.39,18
47,#71,Blach Roberto Jr.  - Barreiro M. Ford Fiesta Rally3,RC3,10:10.4,+1:38.7 +  1.4,89.8 6.48,18
48,#78,Bendotti Gianpietro  - Vaerini G. Škoda Fabia Rally2 evo,RC2,10:15.0,+1:43.3 +  4.6,89.1 6.79,18
49,#50,Keferböck Johannes  - Minor Ilka Škoda Fabia Rally2 evo,RC2,10:18.2,+1:46.5 +  3.2,88.6 7.00,18
50,#60,Morato Maurizio  - Dal Maso Andrea Škoda Fabia Rally2 evo,RC2,10:26.4,+1:54.7 +  8.2,87.5 7.54,18
51,#75,László Zoltán  - Zsiros Gábor Škoda Fabia Rally2 evo,RC2,10:34.4,+2:02.7 +  8.0,86.4 8.06,18
52,#81,Marrone Stefano  - Mele Claudio Peugeot 208 Rally4,RC4,10:35.7,+2:04.0 +  1.3,86.2 8.15,18
53,#82,Biancu Davide  - Pittalis Luigi Peugeot 208 Rally4,RC4,10:40.4,+2:08.7 +  4.7,85.6 8.46,18
54,#77,Pozzo Giuseppe  - Cottu Pier Paolo Škoda Fabia Rally2 evo,RC2,10:44.5,+2:12.8 +  4.1,85.0 8.73,18
55,#61,Covi Carlo  - Budoia Andrea Škoda Fabia Rally2 evo,RC2,10:53.0,+2:21.3 +  8.5,83.9 9.28,18
56,#85,Schirru Fabrizio  - Salis Fabio Peugeot 208 Rally4,RC4,11:17.4,+2:45.7 +  24.4,80.9 10.9,18
57,#84,Liceri Michele  - Mendola S. Peugeot 208 Rally4,RC4,11:21.5,+2:49.8 +  4.1,80.4 11.2,18
