Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:10:01.6,97.42 0.00,00:00:00.0 00:00:00.0,8
2,17,Ogier  S.  /  Landais  Vincent  Toyota GR Yaris Rally1 Hybrid,RC1,00:10:02.7,97.24 0.07,00:00:01.1 00:00:01.1,8
3,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:10:02.9,97.21 0.08,00:00:01.3 00:00:00.2,8
4,4,Lappi  Esapekka  /  Ferm  Janne  Hyundai i20 N Rally1 Hybrid,RC1,00:10:04.5,96.95 0.18,00:00:02.9 00:00:01.6,8
5,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:10:11.1,95.91 0.58,00:00:09.5 00:00:06.6,8
6,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:10:11.8,95.80 0.63,00:00:10.2 00:00:00.7,8
7,22,Solberg  Oliver  /  Edmondson  E.  Škoda Fabia RS Rally2,RC2,00:10:24.9,93.79 1.43,00:00:23.3 00:00:13.1,8
8,6,Sordo  Dani  /  Carrera  C.  Hyundai i20 N Rally1 Hybrid,RC1,00:10:25.6,93.68 1.47,00:00:24.0 00:00:00.7,8
9,23,Mikkelsen  A.  /  Eriksen  T.  Škoda Fabia RS Rally2,RC2,00:10:28.2,93.30 1.63,00:00:26.6 00:00:02.6,8
10,25,Suninen  Teemu  /  Markkula  Mikko  Hyundai i20 N Rally2,RC2,00:10:31.2,92.85 1.82,00:00:29.6 00:00:03.0,8
11,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:10:32.1,92.72 1.87,00:00:30.5 00:00:00.9,8
12,27,Fourmaux  Adrien  /  Coria  Alexandre  Ford Fiesta Rally2 MkII,RC2,00:10:33.1,92.57 1.93,00:00:31.5 00:00:01.0,8
13,32,Pajari  Sami  /  Mälkönen  Enni  Škoda Fabia RS Rally2,RC2,00:10:33.4,92.53 1.95,00:00:31.8 00:00:00.3,8
14,26,Lindholm  Emil  /  Hämäläinen  R.  Škoda Fabia RS Rally2,RC2,00:10:34.7,92.34 2.03,00:00:33.1 00:00:01.3,8
15,38,McErlean  Joshua  /  Rowan  John  Hyundai i20 N Rally2,RC2,00:10:34.9,92.31 2.05,00:00:33.3 00:00:00.2,8
16,24,Gryazin  Nikolay  /  Aleksandrov  K.  Škoda Fabia RS Rally2,RC2,00:10:35.7,92.19 2.09,00:00:34.1 00:00:00.8,8
17,46,Prokop  Martin  /  Ernst  Michal  Škoda Fabia RS Rally2,RC2,00:10:40.1,91.56 2.36,00:00:38.5 00:00:04.4,8
18,29,Kajetanowicz  K.  /  Szczepaniak  M.  Škoda Fabia RS Rally2,RC2,00:10:40.3,91.53 2.38,00:00:38.7 00:00:00.2,8
19,36,Linnamäe  Georg  /  Morgan  James  Hyundai i20 N Rally2,RC2,00:10:42.7,91.19 2.52,00:00:41.1 00:00:02.4,8
20,34,Bulacia  Bruno  /  Coronado  Axel  Škoda Fabia Rally2 Evo,RC2,00:10:44.2,90.98 2.62,00:00:42.6 00:00:01.5,8
21,40,Virves  Robert  /  Magalhães  Hugo  Ford Fiesta Rally2 MkII,RC2,00:10:44.4,90.95 2.63,00:00:42.8 00:00:00.2,8
22,20,Rossel  Yohan  /  Dunand  Arnaud  Citroën C3 Rally2,RC2,00:10:44.6,90.92 2.64,00:00:43.0 00:00:00.2,8
23,39,Joona  Lauri  /  Shemeikka  T.  Škoda Fabia Rally2 Evo,RC2,00:10:45.7,90.77 2.71,00:00:44.1 00:00:01.1,8
24,37,Marczyk  Miko  /  Gospodarczyk  S.  Škoda Fabia RS Rally2,RC2,00:10:46.7,90.63 2.77,00:00:45.1 00:00:01.0,8
25,28,Ciamin  Nicolas  /  Roche  Yannick  Volkswagen Polo Gti R5,RC2,00:10:49.1,90.29 2.92,00:00:47.5 00:00:02.4,8
26,35,Cachon  A.  /  Lopez  Alejandro  Citroën C3 Rally2,RC2,00:10:53.1,89.74 3.16,00:00:51.5 00:00:04.0,8
27,30,Munster  G.  /  Louka  Louis  Ford Fiesta Rally2 MkII,RC2,00:10:54.9,89.49 3.27,00:00:53.3 00:00:01.8,8
27,41,Cais  Erik  /  Těšínský  P.  Škoda Fabia RS Rally2,RC2,00:10:54.9,89.49 3.27,00:00:53.3 00:00:00.0,8
29,45,Kremer  Armin  /  Gottschalk  Timo  Škoda Fabia Rally2 Evo,RC2,00:11:02.5,88.46 3.74,00:01:00.9 00:00:07.6,8
30,31,Zaldivar  F.  /  Der Ohannesian  M.  Hyundai i20 N Rally2,RC2,00:11:05.4,88.08 3.92,00:01:03.8 00:00:02.9,8
31,47,Miele  Mauro  /  Beltrame  Luca  Škoda Fabia RS Rally2,RC2,00:11:13.5,87.02 4.42,00:01:11.9 00:00:08.1,8
32,49,O'Brien  Patrick  /  O'Brien  Stephen  Hyundai i20 N Rally2,RC2,00:11:15.8,86.72 4.56,00:01:14.2 00:00:02.3,8
33,67,Pellier  Laurent  /  Bronner  Kévin  Ford Fiesta Rally3,RC3,00:11:16.8,86.60 4.62,00:01:15.2 00:00:01.0,8
34,56,Dettori  G.  /  Pisano  Carlo  Škoda Fabia Rally2 Evo,RC2,00:11:18.1,86.43 4.70,00:01:16.5 00:00:01.3,8
35,63,Türkkan  Ali  /  Erdener  Burak  Ford Fiesta Rally3,RC3,00:11:20.9,86.07 4.87,00:01:19.3 00:00:02.8,8
36,57,Gamba  Matteo  /  Gonella  Nicoló  Škoda Fabia Rally2 Evo,RC2,00:11:22.2,85.91 4.95,00:01:20.6 00:00:01.3,8
37,52,Villanueva  A.  /  Murado  José  Škoda Fabia RS Rally2,RC2,00:11:23.8,85.71 5.05,00:01:22.2 00:00:01.6,8
38,68,Dominguez  Diego  /  Peñate  Rogelio  Ford Fiesta Rally3,RC3,00:11:24.7,85.60 5.10,00:01:23.1 00:00:00.9,8
39,66,Creighton  W.  /  Regan  Liam  Ford Fiesta Rally3,RC3,00:11:28.3,85.15 5.33,00:01:26.7 00:00:03.6,8
40,48,Castro  Eduardo  /  Mussano  F.  Škoda Fabia Rally2 Evo,RC2,00:11:29.4,85.01 5.39,00:01:27.8 00:00:01.1,8
41,72,Kelly  Eamonn  /  Mohan  Conor  Ford Fiesta Rally3,RC3,00:11:35.0,84.33 5.74,00:01:33.4 00:00:05.6,8
42,64,Kohn  Filip  /  Woodburn  Tom  Ford Fiesta Rally3,RC3,00:11:38.2,83.94 5.93,00:01:36.6 00:00:03.2,8
43,50,Keferböck  J.  /  Minor  Ilka  Škoda Fabia Rally2 Evo,RC2,00:11:39.2,83.82 6.00,00:01:37.6 00:00:01.0,8
44,70,Rensonnet  Tom  /  Dumont  Loïc  Ford Fiesta Rally3,RC3,00:11:39.4,83.80 6.01,00:01:37.8 00:00:00.2,8
45,59,Biolghini  Pablo  /  Pudda  Stefano  Škoda Fabia Rally2 Evo,RC2,00:11:44.0,83.25 6.29,00:01:42.4 00:00:04.6,8
