Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:12:45.0,92.09 0.00,00:00:00.0 00:00:00.0,9
2,4,Lappi  Esapekka  /  Ferm  Janne  Hyundai i20 N Rally1 Hybrid,RC1,00:12:47.2,91.83 0.11,00:00:02.2 00:00:02.2,9
3,17,Ogier  S.  /  Landais  Vincent  Toyota GR Yaris Rally1 Hybrid,RC1,00:12:49.2,91.59 0.21,00:00:04.2 00:00:02.0,9
4,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:12:51.5,91.32 0.33,00:00:06.5 00:00:02.3,9
5,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:12:59.0,90.44 0.72,00:00:14.0 00:00:07.5,9
6,6,Sordo  Dani  /  Carrera  C.  Hyundai i20 N Rally1 Hybrid,RC1,00:13:15.7,88.54 1.57,00:00:30.7 00:00:16.7,9
7,23,Mikkelsen  A.  /  Eriksen  T.  Škoda Fabia RS Rally2,RC2,00:13:18.9,88.19 1.73,00:00:33.9 00:00:03.2,9
8,27,Fourmaux  Adrien  /  Coria  Alexandre  Ford Fiesta Rally2 MkII,RC2,00:13:23.5,87.68 1.97,00:00:38.5 00:00:04.6,9
9,25,Suninen  Teemu  /  Markkula  Mikko  Hyundai i20 N Rally2,RC2,00:13:27.5,87.25 2.17,00:00:42.5 00:00:04.0,9
10,22,Solberg  Oliver  /  Edmondson  E.  Škoda Fabia RS Rally2,RC2,00:13:28.2,87.17 2.21,00:00:43.2 00:00:00.7,9
11,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:13:29.2,87.06 2.26,00:00:44.2 00:00:01.0,9
12,29,Kajetanowicz  K.  /  Szczepaniak  M.  Škoda Fabia RS Rally2,RC2,00:13:31.4,86.83 2.37,00:00:46.4 00:00:02.2,9
13,24,Gryazin  Nikolay  /  Aleksandrov  K.  Škoda Fabia RS Rally2,RC2,00:13:33.6,86.59 2.48,00:00:48.6 00:00:02.2,9
14,32,Pajari  Sami  /  Mälkönen  Enni  Škoda Fabia RS Rally2,RC2,00:13:34.6,86.49 2.53,00:00:49.6 00:00:01.0,9
15,40,Virves  Robert  /  Magalhães  Hugo  Ford Fiesta Rally2 MkII,RC2,00:13:37.2,86.21 2.67,00:00:52.2 00:00:02.6,9
16,46,Prokop  Martin  /  Ernst  Michal  Škoda Fabia RS Rally2,RC2,00:13:37.9,86.14 2.70,00:00:52.9 00:00:00.7,9
17,38,McErlean  Joshua  /  Rowan  John  Hyundai i20 N Rally2,RC2,00:13:40.3,85.89 2.83,00:00:55.3 00:00:02.4,9
18,34,Bulacia  Bruno  /  Coronado  Axel  Škoda Fabia Rally2 Evo,RC2,00:13:45.5,85.34 3.09,00:01:00.5 00:00:05.2,9
19,26,Lindholm  Emil  /  Hämäläinen  R.  Škoda Fabia RS Rally2,RC2,00:13:45.6,85.33 3.10,00:01:00.6 00:00:00.1,9
20,37,Marczyk  Miko  /  Gospodarczyk  S.  Škoda Fabia RS Rally2,RC2,00:13:49.1,84.97 3.28,00:01:04.1 00:00:03.5,9
21,31,Zaldivar  F.  /  Der Ohannesian  M.  Hyundai i20 N Rally2,RC2,00:13:49.6,84.92 3.30,00:01:04.6 00:00:00.5,9
22,20,Rossel  Yohan  /  Dunand  Arnaud  Citroën C3 Rally2,RC2,00:13:51.5,84.73 3.40,00:01:06.5 00:00:01.9,9
23,36,Linnamäe  Georg  /  Morgan  James  Hyundai i20 N Rally2,RC2,00:13:52.6,84.62 3.45,00:01:07.6 00:00:01.1,9
24,41,Cais  Erik  /  Těšínský  P.  Škoda Fabia RS Rally2,RC2,00:13:53.2,84.56 3.48,00:01:08.2 00:00:00.6,9
25,30,Munster  G.  /  Louka  Louis  Ford Fiesta Rally2 MkII,RC2,00:13:56.1,84.26 3.63,00:01:11.1 00:00:02.9,9
26,28,Ciamin  Nicolas  /  Roche  Yannick  Volkswagen Polo Gti R5,RC2,00:13:59.2,83.95 3.79,00:01:14.2 00:00:03.1,9
27,39,Joona  Lauri  /  Shemeikka  T.  Škoda Fabia Rally2 Evo,RC2,00:13:59.5,83.92 3.81,00:01:14.5 00:00:00.3,9
28,35,Cachon  A.  /  Lopez  Alejandro  Citroën C3 Rally2,RC2,00:14:09.4,82.94 4.31,00:01:24.4 00:00:09.9,9
29,45,Kremer  Armin  /  Gottschalk  Timo  Škoda Fabia Rally2 Evo,RC2,00:14:18.2,82.09 4.76,00:01:33.2 00:00:08.8,9
30,56,Dettori  G.  /  Pisano  Carlo  Škoda Fabia Rally2 Evo,RC2,00:14:22.6,81.67 4.99,00:01:37.6 00:00:04.4,9
31,66,Creighton  W.  /  Regan  Liam  Ford Fiesta Rally3,RC3,00:14:28.1,81.16 5.27,00:01:43.1 00:00:05.5,9
32,57,Gamba  Matteo  /  Gonella  Nicoló  Škoda Fabia Rally2 Evo,RC2,00:14:33.7,80.64 5.55,00:01:48.7 00:00:05.6,9
33,47,Miele  Mauro  /  Beltrame  Luca  Škoda Fabia RS Rally2,RC2,00:14:34.7,80.54 5.61,00:01:49.7 00:00:01.0,9
34,67,Pellier  Laurent  /  Bronner  Kévin  Ford Fiesta Rally3,RC3,00:14:35.3,80.49 5.64,00:01:50.3 00:00:00.6,9
34,68,Dominguez  Diego  /  Peñate  Rogelio  Ford Fiesta Rally3,RC3,00:14:35.3,80.49 5.64,00:01:50.3 00:00:00.0,9
36,52,Villanueva  A.  /  Murado  José  Škoda Fabia RS Rally2,RC2,00:14:36.7,80.36 5.71,00:01:51.7 00:00:01.4,9
37,73,Hernández  R.  /  Pérez  Adrián  Ford Fiesta Rally3,RC3,00:14:37.2,80.31 5.73,00:01:52.2 00:00:00.5,9
38,63,Türkkan  Ali  /  Erdener  Burak  Ford Fiesta Rally3,RC3,00:14:44.1,79.69 6.09,00:01:59.1 00:00:06.9,9
39,48,Castro  Eduardo  /  Mussano  F.  Škoda Fabia Rally2 Evo,RC2,00:14:45.3,79.58 6.15,00:02:00.3 00:00:01.2,9
40,58,Tali  Nicola  /  Frau  M.  Škoda Fabia Rally2 Evo,RC2,00:14:45.8,79.53 6.17,00:02:00.8 00:00:00.5,9
41,64,Kohn  Filip  /  Woodburn  Tom  Ford Fiesta Rally3,RC3,00:14:55.9,78.64 6.69,00:02:10.9 00:00:10.1,9
42,65,Korhonen  Roope  /  Viinikka  Anssi  Ford Fiesta Rally3,RC3,00:15:00.2,78.26 6.91,00:02:15.2 00:00:04.3,9
43,72,Kelly  Eamonn  /  Mohan  Conor  Ford Fiesta Rally3,RC3,00:15:03.1,78.01 7.06,00:02:18.1 00:00:02.9,9
44,50,Keferböck  J.  /  Minor  Ilka  Škoda Fabia Rally2 Evo,RC2,00:15:10.5,77.38 7.43,00:02:25.5 00:00:07.4,9
45,70,Rensonnet  Tom  /  Dumont  Loïc  Ford Fiesta Rally3,RC3,00:15:19.7,76.60 7.90,00:02:34.7 00:00:09.2,9
46,53,Chwist  Daniel  /  Heller  Kamil  Škoda Fabia RS Rally2,RC2,00:15:23.8,76.26 8.11,00:02:38.8 00:00:04.1,9
47,71,Blach  Roberto  /  Barreiro  Mauro  Ford Fiesta Rally3,RC3,00:15:34.7,75.37 8.67,00:02:49.7 00:00:10.9,9
48,59,Biolghini  Pablo  /  Pudda  Stefano  Škoda Fabia Rally2 Evo,RC2,00:15:35.1,75.34 8.69,00:02:50.1 00:00:00.4,9
