Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,1,Paddon  Hayden  /  Kennard  John  Hyundai i20 N Rally2,RC2,00:04:39.8,115.91 0.00,00:00:00.0 00:00:00.0,16
2,6,Sesks  M.  /  Francis  Renārs  Škoda Fabia RS Rally2,RC2,00:04:41.3,115.30 0.16,00:00:01.4 00:00:01.4,16
3,5,Solberg  Oliver  /  Edmondson  E.  Volkswagen Polo Gti R5,RC2,00:04:43.0,114.60 0.35,00:00:03.1 00:00:01.7,16
4,19,Gryazin  Nikolay  /  Aleksandrov  K.  Škoda Fabia RS Rally2,RC2,00:04:43.1,114.57 0.36,00:00:03.2 00:00:00.0,16
5,18,Joona  Lauri  /  Hussi  Janni  Škoda Fabia RS Rally2,RC2,00:04:45.0,113.79 0.58,00:00:05.2 00:00:01.9,16
6,7,Franceschi  M.  /  Escartefigue  J.  Škoda Fabia Rally2 Evo,RC2,00:04:45.4,113.65 0.62,00:00:05.5 00:00:00.3,16
7,2,Østberg  Mads  /  Barth  Patrik  Citroën C3 Rally2,RC2,00:04:46.3,113.29 0.72,00:00:06.4 00:00:00.8,16
8,10,Mareš  Filip  /  Bucha  Radovan  Škoda Fabia Rally2 Evo,RC2,00:04:46.7,113.11 0.77,00:00:06.9 00:00:00.4,16
9,4,Mabellini  A.  /  Lenzi  Virginia  Škoda Fabia Rally2 Evo,RC2,00:04:46.9,113.05 0.79,00:00:07.0 00:00:00.1,16
10,8,Heikkilä  Mikko  /  Vaaleri  Samu  Škoda Fabia Rally2 Evo,RC2,00:04:47.1,112.94 0.82,00:00:07.3 00:00:00.2,16
11,9,McErlean  Joshua  /  Fulton  James  Hyundai i20 N Rally2,RC2,00:04:49.6,111.98 1.09,00:00:09.8 00:00:02.4,16
12,17,Armstrong  Jon  /  Thulin  Julia  Ford Fiesta Rally2 MkII,RC2,00:04:50.1,111.78 1.15,00:00:10.3 00:00:00.5,16
13,23,Gustafsson  K.  /  Nilsson  Magnus  Ford Fiesta Rally2 MkII,RC2,00:04:51.4,111.30 1.29,00:00:11.5 00:00:01.2,16
14,47,Åhlin  Fredrik  /  Sjöberg  Joakim  Škoda Fabia R5,RC2,00:04:51.5,111.27 1.29,00:00:11.6 00:00:00.0,16
15,15,Battistolli  A.  /  Scattolin  S.  Škoda Fabia RS Rally2,RC2,00:04:54.5,110.14 1.63,00:00:14.6 00:00:03.0,16
16,50,O'Brien  Patrick  /  O'Brien  Stephen  Škoda Fabia R5,RC2,00:05:06.9,105.68 3.01,00:00:27.0 00:00:12.4,16
