Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,5,Solberg  Oliver  /  Edmondson  E.  Volkswagen Polo Gti R5,RC2,00:09:34.8,126.51 0.00,00:00:00.0 00:00:00.0,6
2,1,Paddon  Hayden  /  Kennard  John  Hyundai i20 N Rally2,RC2,00:09:38.2,125.77 0.17,00:00:03.4 00:00:03.4,6
3,6,Sesks  M.  /  Francis  Renārs  Škoda Fabia RS Rally2,RC2,00:09:41.3,125.10 0.32,00:00:06.5 00:00:03.0,6
4,18,Joona  Lauri  /  Hussi  Janni  Škoda Fabia RS Rally2,RC2,00:09:42.2,124.91 0.37,00:00:07.4 00:00:00.9,6
5,19,Gryazin  Nikolay  /  Aleksandrov  K.  Škoda Fabia RS Rally2,RC2,00:09:43.3,124.67 0.42,00:00:08.5 00:00:01.0,6
6,8,Heikkilä  Mikko  /  Vaaleri  Samu  Škoda Fabia Rally2 Evo,RC2,00:09:44.3,124.46 0.47,00:00:09.5 00:00:01.0,6
7,22,Larsen  F.  /  Eriksen  T.  Volkswagen Polo Gti R5,RC2,00:09:45.6,124.18 0.53,00:00:10.8 00:00:01.3,6
8,7,Franceschi  M.  /  Escartefigue  J.  Škoda Fabia Rally2 Evo,RC2,00:09:48.2,123.63 0.66,00:00:13.4 00:00:02.6,6
9,10,Mareš  Filip  /  Bucha  Radovan  Škoda Fabia Rally2 Evo,RC2,00:09:48.4,123.59 0.67,00:00:13.6 00:00:00.1,6
10,4,Mabellini  A.  /  Lenzi  Virginia  Škoda Fabia Rally2 Evo,RC2,00:09:52.4,122.75 0.87,00:00:17.6 00:00:04.0,6
11,2,Østberg  Mads  /  Barth  Patrik  Citroën C3 Rally2,RC2,00:09:54.0,122.42 0.95,00:00:19.2 00:00:01.6,6
12,3,Llarena  Efrén  /  Fernandez  Sara  Škoda Fabia Rally2 Evo,RC2,00:09:54.1,122.40 0.96,00:00:19.3 00:00:00.1,6
13,16,Veiby  O.  /  Andersson  Jonas  Volkswagen Polo Gti R5,RC2,00:09:54.8,122.26 0.99,00:00:20.0 00:00:00.6,6
14,14,Campedelli  S.  /  Canton  Tania  Škoda Fabia Rally2 Evo,RC2,00:09:57.3,121.75 1.11,00:00:22.5 00:00:02.5,6
15,48,Åkesson  Jonas  /  Bengtsson  Maja  Škoda Fabia R5,RC2,00:09:58.0,121.61 1.15,00:00:23.2 00:00:00.7,6
