Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
4,#1,Paddon Hayden  - Kennard John Hyundai i20 N Rally2,RC2,4:19.9,+3.7 +  1.1,131.9 0.39,14
5,#19,Gryazin Nikolay  - Aleksandrov K. Škoda Fabia RS Rally2,RC2,4:20.8,+4.6 +  0.9,131.4 0.48,14
6,#47,Åhlin Fredrik  - Sjöberg Joakim Škoda Fabia R5,RC2,4:22.5,+6.3 +  1.7,130.6 0.66,14
7,#48,Åkesson Jonas  - Bengtsson Maja Škoda Fabia R5,RC2,4:23.1,+6.9 +  0.6,130.3 0.72,14
8,#2,Østberg Mads  - Barth Patrik Citroën C3 Rally2,RC2,4:23.4,+7.2 +  0.3,130.1 0.76,14
9,#23,Gustafsson Kalle  - Nilsson Magnus Ford Fiesta Rally2,RC2,4:24.0,+7.8 +  0.6,129.8 0.82,14
10,#10,Mareš Filip  - Bucha Radovan Škoda Fabia Rally2 evo,RC2,4:24.1,+7.9 +  0.1,129.8 0.83,14
11,#9,McErlean Josh  - Fulton James Hyundai i20 N Rally2,RC2,4:24.3,+8.1 +  0.2,129.7 0.85,14
12,#7,Franceschi M.  - Escartefigue J. Škoda Fabia Rally2 evo,RC2,4:24.4,+8.2 +  0.1,129.6 0.86,14
13,#4,Mabellini Andrea  - Lenzi Virginia Škoda Fabia Rally2 evo,RC2,4:25.6,+9.4 +  1.2,129.0 0.99,14
14,#17,Armstrong Jon  - Thulin Julia Ford Fiesta Rally2,RC2,4:26.9,+10.7 +  1.3,128.4 1.12,14
15,#15,Battistolli A.  - Scattolin S. Škoda Fabia RS Rally2,RC2,4:28.2,+12.0 +  1.3,127.8 1.26,14
16,#26,Creighton William  - Regan Liam Ford Fiesta Rally3,RC3,4:35.9,+19.7 +  7.7,124.2 2.07,14
17,#12,László Martin  - Berendi Dávid Škoda Fabia Rally2 evo,RC2,4:39.1,+22.9 +  3.2,122.8 2.41,14
18,#25,Al-Rashed Rakan  - Haapala Antti Škoda Fabia RS Rally2,RC2,4:43.4,+27.2 +  4.3,120.9 2.86,14
19,#44,Reiersen Isak  - Karlsson Lucas Ford Fiesta Rally4,RC4,4:44.8,+28.6 +  1.4,120.3 3.00,14
20,#50,O'Brien Patrick  - O'Brien Stephen Škoda Fabia R5,RC2,4:45.6,+29.4 +  0.8,120.0 3.09,14
21,#45,Hallberg Patrik  - Stigh John Ford Fiesta Rally4,RC4,4:48.0,+31.8 +  2.4,119.0 3.34,14
22,#39,Johansson Mille  - Grönvall Johan Ford Fiesta Rally4,RC4,4:48.1,+31.9 +  0.1,119.0 3.35,14
23,#30,Maior Norbert  - Maior F. Peugeot 208 Rally4,RC4,4:49.6,+33.4 +  1.5,118.3 3.51,14
24,#31,Daprà Roberto  - Guglielmetti L. Peugeot 208 Rally4,RC4,4:50.0,+33.8 +  0.4,118.2 3.55,14
25,#35,Tiits Mark-Egert  - Viilo Jakko Ford Fiesta Rally4,RC4,4:50.9,+34.7 +  0.9,117.8 3.64,14
26,#32,McRae Max  - Kierans Mac Opel Corsa Rally4,RC4,4:51.4,+35.2 +  0.5,117.6 3.70,14
27,#28,Nore Ola Jr.  - Eilertsen Rune Renault Clio Rally4,RC4,4:51.9,+35.7 +  0.5,117.4 3.75,14
28,#21,Somaschini Rachele  - Arena Nicola Citroën C3 Rally2,RC2,4:54.0,+37.8 +  2.1,116.6 3.97,14
29,#41,Andersson Simon  - Jönsson J. Renault Clio Rally4,RC4,4:54.9,+38.7 +  0.9,116.2 4.07,14
30,#37,Schulz Timo  - Wenzel Michael Opel Corsa Rally4,RC4,4:56.8,+40.6 +  1.9,115.5 4.26,14
31,#29,Hansen Victor  - Johansson Victor Peugeot 208 Rally4,RC4,4:58.4,+42.2 +  1.6,114.9 4.43,14
32,#20,Cuzma Bogdan  - Minor Ilka Škoda Fabia RS Rally2,RC2,4:58.9,+42.7 +  0.5,114.7 4.49,14
33,#40,Kramer A.  - Kvick Andersson J. Peugeot 208 Rally4,RC4,5:08.6,+52.4 +  9.7,111.1 5.50,14
34,#38,Spitalier Patrice  - Spitalier N. Peugeot 208 Rally4,RC4,5:12.2,+56.0 +  3.6,109.8 5.88,14
35,#46,Kreuter Norman  - Lade Maresa Peugeot 208 Rally4,RC4,5:23.2,+1:07.0 +  11.0,106.0 7.04,14
36,#8,Heikkilä Mikko  - Vaaleri Samu Škoda Fabia Rally2 evo,RC2,7:33.0,+3:16.8 +  2:09.8,75.7 20.7,14
1,#5,Solberg Oliver  - Edmondson E. Volkswagen Polo GTI R5,RC2,5:20.6,,127.9,15
2,#19,Gryazin Nikolay  - Aleksandrov K. Škoda Fabia RS Rally2,RC2,5:21.6,+1.0 +  1.0,127.5 0.09,15
3,#6,Sesks Mārtiņš  - Francis R. Škoda Fabia RS Rally2,RC2,5:22.3,+1.7 +  0.7,127.2 0.15,15
4,#18,Joona Lauri  - Hussi Janni Škoda Fabia RS Rally2,RC2,5:24.1,+3.5 +  1.8,126.5 0.31,15
5,#7,Franceschi M.  - Escartefigue J. Škoda Fabia Rally2 evo,RC2,5:24.3,+3.7 +  0.2,126.4 0.32,15
6,#47,Åhlin Fredrik  - Sjöberg Joakim Škoda Fabia R5,RC2,5:27.1,+6.5 +  2.8,125.4 0.57,15
7,#10,Mareš Filip  - Bucha Radovan Škoda Fabia Rally2 evo,RC2,5:27.6,+7.0 +  0.5,125.2 0.61,15
8,#48,Åkesson Jonas  - Bengtsson Maja Škoda Fabia R5,RC2,5:28.2,+7.6 +  0.6,124.9 0.67,15
9,#2,Østberg Mads  - Barth Patrik Citroën C3 Rally2,RC2,5:28.5,+7.9 +  0.3,124.8 0.69,15
10,#8,Heikkilä Mikko  - Vaaleri Samu Škoda Fabia Rally2 evo,RC2,5:28.8,+8.2 +  0.3,124.7 0.72,15
11,#9,McErlean Josh  - Fulton James Hyundai i20 N Rally2,RC2,5:28.9,+8.3 +  0.1,124.7 0.73,15
12,#1,Paddon Hayden  - Kennard John Hyundai i20 N Rally2,RC2,5:30.7,+10.1 +  1.8,124.0 0.89,15
13,#17,Armstrong Jon  - Thulin Julia Ford Fiesta Rally2,RC2,5:31.3,+10.7 +  0.6,123.8 0.94,15
14,#4,Mabellini Andrea  - Lenzi Virginia Škoda Fabia Rally2 evo,RC2,5:31.5,+10.9 +  0.2,123.7 0.96,15
15,#23,Gustafsson Kalle  - Nilsson Magnus Ford Fiesta Rally2,RC2,5:32.3,+11.7 +  0.8,123.4 1.03,15
16,#15,Battistolli A.  - Scattolin S. Škoda Fabia RS Rally2,RC2,5:34.7,+14.1 +  2.4,122.5 1.24,15
17,#12,László Martin  - Berendi Dávid Škoda Fabia Rally2 evo,RC2,5:43.5,+22.9 +  8.8,119.4 2.01,15
18,#26,Creighton William  - Regan Liam Ford Fiesta Rally3,RC3,5:44.8,+24.2 +  1.3,118.9 2.12,15
19,#25,Al-Rashed Rakan  - Haapala Antti Škoda Fabia RS Rally2,RC2,5:47.4,+26.8 +  2.6,118.0 2.35,15
20,#50,O'Brien Patrick  - O'Brien Stephen Škoda Fabia R5,RC2,5:48.7,+28.1 +  1.3,117.6 2.47,15
