Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,5,Solberg  Oliver  /  Edmondson  E.  Volkswagen Polo Gti R5,RC2,00:04:39.6,106.74 0.00,00:00:00.0 00:00:00.0,13
2,6,Sesks  M.  /  Francis  Renārs  Škoda Fabia RS Rally2,RC2,00:04:40.7,106.32 0.13,00:00:01.1 00:00:01.1,13
3,1,Paddon  Hayden  /  Kennard  John  Hyundai i20 N Rally2,RC2,00:04:41.3,106.09 0.21,00:00:01.7 00:00:00.6,13
4,8,Heikkilä  Mikko  /  Vaaleri  Samu  Škoda Fabia Rally2 Evo,RC2,00:04:42.7,105.57 0.37,00:00:03.1 00:00:01.4,13
5,18,Joona  Lauri  /  Hussi  Janni  Škoda Fabia RS Rally2,RC2,00:04:43.7,105.20 0.49,00:00:04.1 00:00:01.0,13
5,19,Gryazin  Nikolay  /  Aleksandrov  K.  Škoda Fabia RS Rally2,RC2,00:04:43.7,105.20 0.49,00:00:04.1 00:00:00.0,13
7,47,Åhlin  Fredrik  /  Sjöberg  Joakim  Škoda Fabia R5,RC2,00:04:46.5,104.17 0.83,00:00:06.9 00:00:02.8,13
8,2,Østberg  Mads  /  Barth  Patrik  Citroën C3 Rally2,RC2,00:04:47.4,103.84 0.94,00:00:07.8 00:00:00.8,13
9,7,Franceschi  M.  /  Escartefigue  J.  Škoda Fabia Rally2 Evo,RC2,00:04:48.5,103.45 1.07,00:00:08.9 00:00:01.1,13
10,23,Gustafsson  K.  /  Nilsson  Magnus  Ford Fiesta Rally2 MkII,RC2,00:04:49.2,103.20 1.16,00:00:09.6 00:00:00.6,13
11,10,Mareš  Filip  /  Bucha  Radovan  Škoda Fabia Rally2 Evo,RC2,00:04:49.7,103.02 1.22,00:00:10.1 00:00:00.5,13
12,9,McErlean  Joshua  /  Fulton  James  Hyundai i20 N Rally2,RC2,00:04:49.9,102.95 1.24,00:00:10.3 00:00:00.1,13
13,4,Mabellini  A.  /  Lenzi  Virginia  Škoda Fabia Rally2 Evo,RC2,00:04:50.5,102.73 1.31,00:00:10.9 00:00:00.6,13
14,15,Battistolli  A.  /  Scattolin  S.  Škoda Fabia RS Rally2,RC2,00:04:51.9,102.24 1.48,00:00:12.3 00:00:01.4,13
15,17,Armstrong  Jon  /  Thulin  Julia  Ford Fiesta Rally2 MkII,RC2,00:04:52.6,102.00 1.57,00:00:13.0 00:00:00.7,13
16,12,László  Martin  /  Berendi  Dávid  Škoda Fabia Rally2 Evo,RC2,00:05:00.3,99.38 2.50,00:00:20.7 00:00:07.7,13
17,50,O'Brien  Patrick  /  O'Brien  Stephen  Škoda Fabia R5,RC2,00:05:01.5,98.99 2.64,00:00:21.9 00:00:01.2,13
18,26,Creighton  W.  /  Regan  Liam  Ford Fiesta Rally3,RC3,00:05:02.3,98.72 2.74,00:00:22.7 00:00:00.8,13
19,25,Al-Rashed  Rakan  /  Haapala  Antti  Škoda Fabia RS Rally2,RC2,00:05:06.0,97.53 3.18,00:00:26.4 00:00:03.7,13
20,31,Daprà  Roberto  /  Guglielmetti  L.  Peugeot 208 Rally4,RC4,00:05:12.0,95.65 3.91,00:00:32.4 00:00:06.0,13
21,21,Somaschini  R.  /  Arena  Nicola  Citroën C3 Rally2,RC2,00:05:12.3,95.56 3.94,00:00:32.7 00:00:00.3,13
22,39,Johansson  Mille  /  Grönvall  Johan  Ford Fiesta Rally4,RC4,00:05:13.3,95.26 4.07,00:00:33.7 00:00:01.0,13
