Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:19:07.7,97.36 0.00,00:00:00.0 00:00:00.0,13
2,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:19:20.8,96.26 0.42,00:00:13.1 00:00:13.1,13
3,17,Ogier  S.  /  Landais  Vincent  Toyota GR Yaris Rally1 Hybrid,RC1,00:19:23.0,96.08 0.49,00:00:15.3 00:00:02.2,13
4,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:19:39.6,94.73 1.03,00:00:31.9 00:00:16.6,13
5,20,Solberg  Oliver  /  Edmondson  E.  Škoda Fabia Rally2 Evo,RC2,00:20:00.9,93.05 1.71,00:00:53.2 00:00:21.3,13
6,6,Sordo  Dani  /  Carrera  C.  Hyundai i20 N Rally1 Hybrid,RC1,00:20:06.0,92.66 1.88,00:00:58.3 00:00:05.1,13
7,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:20:11.8,92.21 2.07,00:01:04.1 00:00:05.8,13
8,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:20:56.0,88.97 3.49,00:01:48.3 00:00:44.2,13
9,7,Loubet  P.  /  Gilsoul  Nicolas  Ford Puma Rally1 Hybrid,RC1,00:21:04.1,88.40 3.75,00:01:56.4 00:00:08.1,13
10,21,Kajetanowicz  K.  /  Szczepaniak  M.  Škoda Fabia Rally2 Evo,RC2,00:22:42.8,82.00 6.93,00:03:35.1 00:01:38.7,13
11,24,Kremer  Armin  /  Gottschalk  Timo  Škoda Fabia Rally2 Evo,RC2,00:22:45.2,81.85 7.01,00:03:37.5 00:00:02.4,13
12,23,Prokop  Martin  /  Jůrka  Zdeněk  Ford Fiesta Rally2 MkII,RC2,00:23:17.4,79.97 8.04,00:04:09.7 00:00:32.2,13
13,26,Tundo  Carl  /  Jessop  Timothy  Škoda Fabia R5,RC2,00:24:17.2,76.68 9.97,00:05:09.5 00:00:59.8,13
14,25,Patel  Karan  /  Khan  Tauseef  Ford Fiesta R5,RC2,00:26:21.8,70.64 13.99,00:07:14.1 00:02:04.6,13
15,29,Vassilakis  G.  /  Krawszik  Tom  Ford Fiesta Rally2 MkII,RC2,00:26:33.5,70.12 14.36,00:07:25.8 00:00:11.7,13
16,34,Dominguez  Diego  /  Peñate  Rogelio  Ford Fiesta Rally3,RC3,00:26:56.8,69.11 15.11,00:07:49.1 00:00:23.3,13
17,44,Sachania  Nikhil  /  Patel  Deep  Mitsubishi Lancer Evo X,,00:27:29.1,67.76 16.15,00:08:21.4 00:00:32.3,13
18,4,Lappi  Esapekka  /  Ferm  Janne  Hyundai i20 N Rally1 Hybrid,RC1,00:29:07.7,63.94 19.33,00:10:00.0 00:01:38.6,13
18,9,Serderidis  J.  /  Malfoy  Andy  Ford Puma Rally1 Hybrid,RC1,00:29:07.7,63.94 19.33,00:10:00.0 00:00:00.0,13
20,22,Munster  G.  /  Louka  Louis  Ford Fiesta Rally2 MkII,RC2,00:30:00.9,62.05 21.04,00:10:53.2 00:00:53.2,13
20,27,Chwist  Daniel  /  Heller  Kamil  Škoda Fabia RS Rally2,RC2,00:30:00.9,62.05 21.04,00:10:53.2 00:00:00.0,13
20,28,Díaz Aboitiz  M.  /  Sanjuán  R.  Škoda Fabia Rally2 Evo,RC2,00:30:00.9,62.05 21.04,00:10:53.2 00:00:00.0,13
20,30,Virani  Aakif  /  Bhatti  Azhar  Škoda Fabia R5,RC2,00:30:00.9,62.05 21.04,00:10:53.2 00:00:00.0,13
20,32,Singh Vohra  S.  /  Khan  Alfir  Škoda Fabia Rally2 Evo,RC2,00:30:00.9,62.05 21.04,00:10:53.2 00:00:00.0,13
20,40,Davite  G.  /  Vindevogel  S.  Ford Fiesta R5,RC2,00:30:00.9,62.05 21.04,00:10:53.2 00:00:00.0,13
26,36,Wahome  Jeremy  /  Okundi  Victor  Ford Fiesta Rally3,RC3,00:36:56.8,50.41 34.44,00:17:49.1 00:06:55.9,13
26,37,Kimathi  McRae  /  Kioni  Mwangi  Ford Fiesta Rally3,RC3,00:36:56.8,50.41 34.44,00:17:49.1 00:00:00.0,13
26,38,Bailey  Jason  /  Willetts  James  Ford Fiesta Rally3,RC3,00:36:56.8,50.41 34.44,00:17:49.1 00:00:00.0,13
29,41,Nzioka  Evans  /  Aswani  Absalom  Mitsubishi Lancer Evo X,,00:37:29.1,49.68 35.48,00:18:21.4 00:00:32.3,13
29,45,Rathod  Minesh  /  Mactavish  Jamie  Mitsubishi Lancer Evo X,,00:37:29.1,49.68 35.48,00:18:21.4 00:00:00.0,13
