Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,17,Ogier  S.  /  Landais  Vincent  Toyota GR Yaris Rally1 Hybrid,RC1,00:13:50.2,83.13 0.00,00:00:00.0 00:00:00.0,5
2,4,Lappi  Esapekka  /  Ferm  Janne  Hyundai i20 N Rally1 Hybrid,RC1,00:13:58.6,82.29 0.44,00:00:08.4 00:00:08.4,5
3,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:14:00.4,82.12 0.53,00:00:10.2 00:00:01.8,5
4,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:14:00.7,82.09 0.55,00:00:10.5 00:00:00.3,5
5,6,Sordo  Dani  /  Carrera  C.  Hyundai i20 N Rally1 Hybrid,RC1,00:14:01.6,82.00 0.59,00:00:11.4 00:00:00.9,5
6,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:14:04.3,81.74 0.74,00:00:14.1 00:00:02.7,5
7,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:14:05.5,81.62 0.80,00:00:15.3 00:00:01.2,5
8,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:14:09.0,81.29 0.98,00:00:18.8 00:00:03.5,5
9,20,Solberg  Oliver  /  Edmondson  E.  Škoda Fabia Rally2 Evo,RC2,00:14:43.3,78.13 2.77,00:00:53.1 00:00:34.3,5
10,22,Munster  G.  /  Louka  Louis  Ford Fiesta Rally2 MkII,RC2,00:15:04.4,76.31 3.87,00:01:14.2 00:00:21.1,5
11,21,Kajetanowicz  K.  /  Szczepaniak  M.  Škoda Fabia Rally2 Evo,RC2,00:15:06.4,76.14 3.97,00:01:16.2 00:00:02.0,5
12,9,Serderidis  J.  /  Malfoy  Andy  Ford Puma Rally1 Hybrid,RC1,00:15:08.5,75.96 4.08,00:01:18.3 00:00:02.1,5
13,23,Prokop  Martin  /  Jůrka  Zdeněk  Ford Fiesta Rally2 MkII,RC2,00:15:24.9,74.62 4.94,00:01:34.7 00:00:16.4,5
14,24,Kremer  Armin  /  Gottschalk  Timo  Škoda Fabia Rally2 Evo,RC2,00:15:44.3,73.08 5.95,00:01:54.1 00:00:19.4,5
15,26,Tundo  Carl  /  Jessop  Timothy  Škoda Fabia R5,RC2,00:15:53.9,72.35 6.45,00:02:03.7 00:00:09.6,5
16,27,Chwist  Daniel  /  Heller  Kamil  Škoda Fabia RS Rally2,RC2,00:15:56.8,72.13 6.60,00:02:06.6 00:00:02.9,5
17,25,Patel  Karan  /  Khan  Tauseef  Ford Fiesta R5,RC2,00:15:57.3,72.09 6.63,00:02:07.1 00:00:00.5,5
18,35,Anwar  Hamza  /  Din  Adnan  Ford Fiesta Rally3,RC3,00:16:31.4,69.61 8.41,00:02:41.2 00:00:34.1,5
19,7,Loubet  P.  /  Gilsoul  Nicolas  Ford Puma Rally1 Hybrid,RC1,00:16:36.0,69.29 8.65,00:02:45.8 00:00:04.6,5
20,30,Virani  Aakif  /  Bhatti  Azhar  Škoda Fabia R5,RC2,00:16:43.4,68.78 9.03,00:02:53.2 00:00:07.4,5
21,34,Dominguez  Diego  /  Peñate  Rogelio  Ford Fiesta Rally3,RC3,00:16:54.7,68.01 9.62,00:03:04.5 00:00:11.3,5
22,40,Davite  G.  /  Vindevogel  S.  Ford Fiesta R5,RC2,00:16:57.8,67.81 9.79,00:03:07.6 00:00:03.1,5
23,38,Bailey  Jason  /  Willetts  James  Ford Fiesta Rally3,RC3,00:17:22.4,66.20 11.07,00:03:32.2 00:00:24.6,5
24,28,Díaz Aboitiz  M.  /  Sanjuán  R.  Škoda Fabia Rally2 Evo,RC2,00:17:27.8,65.86 11.35,00:03:37.6 00:00:05.4,5
25,41,Nzioka  Evans  /  Aswani  Absalom  Mitsubishi Lancer Evo X,,00:17:30.4,65.70 11.49,00:03:40.2 00:00:02.6,5
26,37,Kimathi  McRae  /  Kioni  Mwangi  Ford Fiesta Rally3,RC3,00:17:30.6,65.69 11.50,00:03:40.4 00:00:00.2,5
27,29,Vassilakis  G.  /  Krawszik  Tom  Ford Fiesta Rally2 MkII,RC2,00:17:49.0,64.56 12.46,00:03:58.8 00:00:18.4,5
28,36,Wahome  Jeremy  /  Okundi  Victor  Ford Fiesta Rally3,RC3,00:17:49.9,64.50 12.50,00:03:59.7 00:00:00.9,5
29,32,Singh Vohra  S.  /  Khan  Alfir  Škoda Fabia Rally2 Evo,RC2,00:18:17.7,62.87 13.95,00:04:27.5 00:00:27.8,5
30,44,Sachania  Nikhil  /  Patel  Deep  Mitsubishi Lancer Evo X,,00:18:47.9,61.19 15.53,00:04:57.7 00:00:30.2,5
31,45,Rathod  Minesh  /  Mactavish  Jamie  Mitsubishi Lancer Evo X,,00:27:30.4,41.82 42.79,00:13:40.2 00:08:42.5,5
