Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:14:52.4,123.52 0.00,00:00:00.0 00:00:00.0,4
2,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:15:00.4,122.43 0.26,00:00:08.0 00:00:08.0,4
3,17,Ogier  S.  /  Landais  Vincent  Toyota GR Yaris Rally1 Hybrid,RC1,00:15:01.8,122.24 0.31,00:00:09.4 00:00:01.4,4
4,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:15:06.5,121.60 0.46,00:00:14.1 00:00:04.7,4
5,6,Sordo  Dani  /  Carrera  C.  Hyundai i20 N Rally1 Hybrid,RC1,00:15:14.4,120.55 0.72,00:00:22.0 00:00:07.9,4
6,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:15:15.2,120.45 0.74,00:00:22.8 00:00:00.8,4
7,4,Lappi  Esapekka  /  Ferm  Janne  Hyundai i20 N Rally1 Hybrid,RC1,00:15:22.7,119.47 0.99,00:00:30.3 00:00:07.5,4
8,7,Loubet  P.  /  Gilsoul  Nicolas  Ford Puma Rally1 Hybrid,RC1,00:15:30.4,118.48 1.24,00:00:38.0 00:00:07.7,4
9,20,Solberg  Oliver  /  Edmondson  E.  Škoda Fabia Rally2 Evo,RC2,00:16:25.1,111.90 3.03,00:01:32.7 00:00:54.7,4
10,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:17:05.0,107.54 4.33,00:02:12.6 00:00:39.9,4
11,22,Munster  G.  /  Louka  Louis  Ford Fiesta Rally2 MkII,RC2,00:17:16.3,106.37 4.70,00:02:23.9 00:00:11.3,4
12,9,Serderidis  J.  /  Malfoy  Andy  Ford Puma Rally1 Hybrid,RC1,00:17:19.9,106.00 4.82,00:02:27.5 00:00:03.6,4
13,21,Kajetanowicz  K.  /  Szczepaniak  M.  Škoda Fabia Rally2 Evo,RC2,00:17:53.8,102.66 5.92,00:03:01.4 00:00:33.9,4
14,24,Kremer  Armin  /  Gottschalk  Timo  Škoda Fabia Rally2 Evo,RC2,00:18:00.2,102.05 6.13,00:03:07.8 00:00:06.4,4
15,23,Prokop  Martin  /  Jůrka  Zdeněk  Ford Fiesta Rally2 MkII,RC2,00:18:13.1,100.84 6.55,00:03:20.7 00:00:12.9,4
16,26,Tundo  Carl  /  Jessop  Timothy  Škoda Fabia R5,RC2,00:18:31.4,99.18 7.15,00:03:39.0 00:00:18.3,4
17,27,Chwist  Daniel  /  Heller  Kamil  Škoda Fabia RS Rally2,RC2,00:18:31.9,99.14 7.17,00:03:39.5 00:00:00.5,4
18,35,Anwar  Hamza  /  Din  Adnan  Ford Fiesta Rally3,RC3,00:18:43.7,98.10 7.55,00:03:51.3 00:00:11.8,4
19,34,Dominguez  Diego  /  Peñate  Rogelio  Ford Fiesta Rally3,RC3,00:19:26.6,94.49 8.95,00:04:34.2 00:00:42.9,4
20,25,Patel  Karan  /  Khan  Tauseef  Ford Fiesta R5,RC2,00:20:00.8,91.80 10.07,00:05:08.4 00:00:34.2,4
21,30,Virani  Aakif  /  Bhatti  Azhar  Škoda Fabia R5,RC2,00:20:17.2,90.56 10.61,00:05:24.8 00:00:16.4,4
22,41,Nzioka  Evans  /  Aswani  Absalom  Mitsubishi Lancer Evo X,,00:20:20.7,90.30 10.72,00:05:28.3 00:00:03.5,4
23,40,Davite  G.  /  Vindevogel  S.  Ford Fiesta R5,RC2,00:20:44.8,88.55 11.51,00:05:52.4 00:00:24.1,4
24,38,Bailey  Jason  /  Willetts  James  Ford Fiesta Rally3,RC3,00:20:50.7,88.14 11.70,00:05:58.3 00:00:05.9,4
25,28,Díaz Aboitiz  M.  /  Sanjuán  R.  Škoda Fabia Rally2 Evo,RC2,00:20:51.1,88.11 11.71,00:05:58.7 00:00:00.4,4
26,32,Singh Vohra  S.  /  Khan  Alfir  Škoda Fabia Rally2 Evo,RC2,00:21:29.4,85.49 12.97,00:06:37.0 00:00:38.3,4
27,44,Sachania  Nikhil  /  Patel  Deep  Mitsubishi Lancer Evo X,,00:21:39.3,84.84 13.29,00:06:46.9 00:00:09.9,4
28,29,Vassilakis  G.  /  Krawszik  Tom  Ford Fiesta Rally2 MkII,RC2,00:22:34.1,81.41 15.08,00:07:41.7 00:00:54.8,4
29,36,Wahome  Jeremy  /  Okundi  Victor  Ford Fiesta Rally3,RC3,00:22:39.9,81.06 15.27,00:07:47.5 00:00:05.8,4
30,37,Kimathi  McRae  /  Kioni  Mwangi  Ford Fiesta Rally3,RC3,00:23:02.2,79.75 16.00,00:08:09.8 00:00:22.3,4
31,45,Rathod  Minesh  /  Mactavish  Jamie  Mitsubishi Lancer Evo X,,00:30:20.7,60.54 30.32,00:15:28.3 00:07:18.5,4
