Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,17,Ogier  S.  /  Landais  Vincent  Toyota GR Yaris Rally1 Hybrid,RC1,00:17:23.4,101.16 0.00,00:00:00.0 00:00:00.0,11
2,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:17:29.8,100.54 0.22,00:00:06.4 00:00:06.4,11
3,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:17:35.5,100.00 0.41,00:00:12.1 00:00:05.7,11
4,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:17:38.2,99.75 0.50,00:00:14.8 00:00:02.7,11
5,6,Sordo  Dani  /  Carrera  C.  Hyundai i20 N Rally1 Hybrid,RC1,00:17:46.0,99.02 0.77,00:00:22.6 00:00:07.8,11
6,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:17:56.7,98.03 1.14,00:00:33.3 00:00:10.7,11
7,7,Loubet  P.  /  Gilsoul  Nicolas  Ford Puma Rally1 Hybrid,RC1,00:18:17.5,96.17 1.85,00:00:54.1 00:00:20.8,11
8,20,Solberg  Oliver  /  Edmondson  E.  Škoda Fabia Rally2 Evo,RC2,00:18:29.3,95.15 2.25,00:01:05.9 00:00:11.8,11
9,22,Munster  G.  /  Louka  Louis  Ford Fiesta Rally2 MkII,RC2,00:18:56.0,92.92 3.16,00:01:32.6 00:00:26.7,11
10,21,Kajetanowicz  K.  /  Szczepaniak  M.  Škoda Fabia Rally2 Evo,RC2,00:19:06.3,92.08 3.51,00:01:42.9 00:00:10.3,11
11,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:19:48.7,88.80 4.96,00:02:25.3 00:00:42.4,11
12,26,Tundo  Carl  /  Jessop  Timothy  Škoda Fabia R5,RC2,00:20:15.9,86.81 5.88,00:02:52.5 00:00:27.2,11
13,23,Prokop  Martin  /  Jůrka  Zdeněk  Ford Fiesta Rally2 MkII,RC2,00:20:38.8,85.21 6.66,00:03:15.4 00:00:22.9,11
14,25,Patel  Karan  /  Khan  Tauseef  Ford Fiesta R5,RC2,00:20:51.7,84.33 7.10,00:03:28.3 00:00:12.9,11
15,24,Kremer  Armin  /  Gottschalk  Timo  Škoda Fabia Rally2 Evo,RC2,00:20:52.8,84.25 7.14,00:03:29.4 00:00:01.1,11
16,9,Serderidis  J.  /  Malfoy  Andy  Ford Puma Rally1 Hybrid,RC1,00:21:40.7,81.15 8.78,00:04:17.3 00:00:47.9,11
17,40,Davite  G.  /  Vindevogel  S.  Ford Fiesta R5,RC2,00:22:09.4,79.40 9.75,00:04:46.0 00:00:28.7,11
18,29,Vassilakis  G.  /  Krawszik  Tom  Ford Fiesta Rally2 MkII,RC2,00:23:10.4,75.91 11.83,00:05:47.0 00:01:01.0,11
19,34,Dominguez  Diego  /  Peñate  Rogelio  Ford Fiesta Rally3,RC3,00:23:52.8,73.67 13.28,00:06:29.4 00:00:42.4,11
20,44,Sachania  Nikhil  /  Patel  Deep  Mitsubishi Lancer Evo X,,00:24:06.2,72.99 13.74,00:06:42.8 00:00:13.4,11
21,45,Rathod  Minesh  /  Mactavish  Jamie  Mitsubishi Lancer Evo X,,00:25:11.4,69.84 15.96,00:07:48.0 00:01:05.2,11
22,4,Lappi  Esapekka  /  Ferm  Janne  Hyundai i20 N Rally1 Hybrid,RC1,00:27:23.4,64.23 20.46,00:10:00.0 00:02:12.0,11
23,27,Chwist  Daniel  /  Heller  Kamil  Škoda Fabia RS Rally2,RC2,00:28:29.3,61.75 22.71,00:11:05.9 00:01:05.9,11
23,28,Díaz Aboitiz  M.  /  Sanjuán  R.  Škoda Fabia Rally2 Evo,RC2,00:28:29.3,61.75 22.71,00:11:05.9 00:00:00.0,11
23,30,Virani  Aakif  /  Bhatti  Azhar  Škoda Fabia R5,RC2,00:28:29.3,61.75 22.71,00:11:05.9 00:00:00.0,11
23,32,Singh Vohra  S.  /  Khan  Alfir  Škoda Fabia Rally2 Evo,RC2,00:28:29.3,61.75 22.71,00:11:05.9 00:00:00.0,11
27,36,Wahome  Jeremy  /  Okundi  Victor  Ford Fiesta Rally3,RC3,00:33:52.8,51.92 33.74,00:16:29.4 00:05:23.5,11
27,37,Kimathi  McRae  /  Kioni  Mwangi  Ford Fiesta Rally3,RC3,00:33:52.8,51.92 33.74,00:16:29.4 00:00:00.0,11
27,38,Bailey  Jason  /  Willetts  James  Ford Fiesta Rally3,RC3,00:33:52.8,51.92 33.74,00:16:29.4 00:00:00.0,11
30,41,Nzioka  Evans  /  Aswani  Absalom  Mitsubishi Lancer Evo X,,00:34:06.2,51.58 34.20,00:16:42.8 00:00:13.4,11
