Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
7,#9,Tsakalos Theodoros  - Kotronis A. Ford Fiesta R2,C5 F2,8:24.49,+28.59 +  0.09,81.8 2.49,2
8,#11,Panoutsos T.  - Panoutsos D. Ford Fiesta R2,C5 F2,8:27.88,+31.98 +  3.39,81.3 2.79,2
9,#15,Tsatsaris Aris  - Kakogiannis A. Toyota Celica GT-Four (ST205),C2,8:35.70,+39.80 +  7.82,80.1 3.47,2
10,#10,Agathokleous George  - Zakou S. Peugeot 208 Rally4,C3 F2,8:38.81,+42.91 +  3.11,79.6 3.74,2
11,#22,Tsakalos Athanasios  - Tselios S. Toyota Yaris,C6 F2,8:44.74,+48.84 +  5.93,78.7 4.26,2
12,#18,Antoniou K.  - Bourazas E. Ford Escort MK2,C3 F2,8:51.14,+55.24 +  6.40,77.7 4.82,2
13,#14,Giannakopoulos I.  - Foteinogiannopoulos I. Ford Fiesta R2,C5 F2,8:52.57,+56.67 +  1.43,77.5 4.94,2
14,#30,Roustemis A.  - Andrianopoulos G. Ford Sierra RS Cosworth,4,8:57.49,+1:01.59 +  4.92,76.8 5.37,2
15,#33,Anastassopoulos A.  - Paraskevopoulos A. Toyota Corolla AE92,C4 F2,9:06.67,+1:10.77 +  9.18,75.5 6.17,2
16,#29,Manetas Giorgos  - Adamopoulos A. Toyota Corolla AE111,C4 F2,9:07.82,+1:11.92 +  1.15,75.4 6.27,2
17,#19,Chatzigakis G.  - Chatzigakis C. Ford Escort MK2,C3 F2,9:09.03,+1:13.13 +  1.21,75.2 6.38,2
18,#23,Toussoulis K.  - Papadas K. Toyota Yaris,C6 F2,9:10.51,+1:14.61 +  1.48,75.0 6.50,2
19,#34,Mavraganis A.  - Chreppas N. Toyota Corolla AE92,C4 F2,9:11.78,+1:15.88 +  1.27,74.8 6.62,2
20,#35,Kokkinos Stelios  - Kokkinos P. Toyota Yaris,C6 F2,9:16.19,+1:20.29 +  4.41,74.2 7.00,2
21,#7,Gazetas H.  - Bakloris C. Mitsubishi Lancer Evo VIII,C2,9:17.72,+1:21.82 +  1.53,74.0 7.13,2
22,#24,Sotiropoulos Nikolaos  - Moukas E. Nissan Micra K11,C6 F2,9:18.23,+1:22.33 +  0.51,74.0 7.18,2
23,#21,Kalamaras Teo  - Labrakis Dimitris Peugeot 206,C3 F2,9:21.04,+1:25.14 +  2.81,73.6 7.42,2
24,#36,Gazetas Dionissis  - Zografos L. Toyota Yaris,C6 F2,9:21.84,+1:25.94 +  0.80,73.5 7.49,2
25,#20,Dimos Giorgos  - Bakas Alexandros Ford Escort MK2,C3 F2,9:26.65,+1:30.75 +  4.81,72.9 7.91,2
26,#17,Sias Haralambos  - Prastos Ioannis Mitsubishi Lancer Evo VIII,C2,9:28.44,+1:32.54 +  1.79,72.6 8.07,2
27,#25,Englezos T.  - Grigoriadis K. Toyota Yaris,C6 F2,9:34.52,+1:38.62 +  6.08,71.9 8.60,2
28,#26,Delaportas Giorgos  - Panaritis E. Volkswagen Golf II,4,9:38.17,+1:42.27 +  3.65,71.4 8.92,2
29,#40,Kimonidis Hector  - Zervas Simeon Suzuki Jimny,TZ1,9:38.50,+1:42.60 +  0.33,71.4 8.95,2
30,#32,Likomitros D.  - Karachalios G. BMW 320i E21,C3 F2,9:39.60,+1:43.70 +  1.10,71.2 9.04,2
31,#28,Kotsopoulos Antonis  - Kollias I. Volkswagen Golf II,C3 F2,9:58.39,+2:02.49 +  18.79,69.0 10.7,2
32,#37,Kattis Dimítris  - Kougias D. Peugeot 206,C6 F2,11:01.19,+3:05.29 +  1:02.80,62.5 16.2,2
33,#38,Pavli Marialena  - Papadaki V. Nissan Micra K11,C6 F2,19:59.26,+12:03.36 +  8:58.07,34.4 63.1,2
1,#2,Ismailos Panos  - Soukoulis K. Mitsubishi Lancer Evo IX,C2,7:59.64,,86.1,3
2,#1,Paradissis P.  - Poimenidis K. Mitsubishi Lancer Evo IX,C2,8:05.68,+6.04 +  6.04,85.0 0.53,3
