Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
27,#28,Lathouris Panagiotis  - Koufos C. Toyota Starlet KP60,C4 F2,15:55.16,+4:13.93 +  29.62,46.0 20.8,2
1,#2,Lainopoulos S.  - Spirogiannis P. Mitsubishi Lancer Evo IX R4,C2,12:06.29,,60.5,3
2,#1,Papadimitriou I.  - Petropoulos N. Škoda Fabia R5,C1,12:11.16,+4.87 +  4.87,60.1 0.40,3
3,#3,Papadopoulos A.  - Vassilopoulos A. Mitsubishi Lancer Evo VIII,C2,12:12.49,+6.20 +  1.33,60.0 0.51,3
4,#7,Tsetsonis Elias  - Tsetsonis D. Subaru Impreza STi N12,C2,12:28.02,+21.73 +  15.53,58.7 1.78,3
5,#6,Tsoulos Argiris  - Kouzionis C. Mitsubishi Lancer Evo VIII,C2,12:34.42,+28.13 +  6.40,58.2 2.31,3
6,#24,Stavropoulos D.  - Tzavaras P. Toyota Yaris,C6 F2,13:11.20,+1:04.91 +  36.78,55.5 5.32,3
7,#14,Antoniou K.  - Makarios A. Ford Escort MK2,C3 F2,13:16.09,+1:09.80 +  4.89,55.2 5.72,3
8,#17,Anastassopoulos A.  - Paraskevopoulos A. Toyota Corolla AE92,C4 F2,13:18.79,+1:12.50 +  2.70,55.0 5.94,3
9,#19,Kastis Christos  - Kasti Dimitra Peugeot 206 XS,C5 F2,13:21.96,+1:15.67 +  3.17,54.8 6.20,3
10,#4,Davaris Nikos  - Makris K. Mitsubishi Lancer Evo IX,C2,13:22.95,+1:16.66 +  0.99,54.7 6.28,3
11,#25,Sotiropoulos Nikolaos  - Moukas E. Nissan Micra K11,C6 F2,13:27.80,+1:21.51 +  4.85,54.4 6.68,3
12,#10,Agathokleous George  - Zakou S. Peugeot 208 Rally4,C3 F2,13:33.28,+1:26.99 +  5.48,54.0 7.13,3
13,#22,Gazetas D.  - Karathanassis P. Toyota Yaris,C6 F2,13:33.50,+1:27.21 +  0.22,54.0 7.15,3
14,#18,Manetas Giorgos  - Adamopoulos A. Toyota Corolla AE111,C4 F2,13:46.73,+1:40.44 +  13.23,53.1 8.23,3
15,#31,Pateas A.  - Panagopoulos V. Toyota Starlet EP91,C6 F2,13:49.27,+1:42.98 +  2.54,53.0 8.44,3
16,#34,Vorrias Ioannis  - Bakas A. Mitsubishi Pajero Evolution,T1,13:51.80,+1:45.51 +  2.53,52.8 8.65,3
17,#26,Kokkinos Stelios  - Kokkinos P. Toyota Yaris,C6 F2,14:03.37,+1:57.08 +  11.57,52.1 9.60,3
18,#32,Katevas Dionissis  - Kouzoulis I. Toyota Yaris,C6 F2,14:23.55,+2:17.26 +  20.18,50.9 11.3,3
19,#5,Zygogiannis K.  - Tsellos N. Mitsubishi Lancer Evo IX,C2,14:33.56,+2:27.27 +  10.01,50.3 12.1,3
20,#29,Mantas Panagiotis  - Rigopoulos P. Toyota Yaris,C6 F2,14:45.78,+2:39.49 +  12.22,49.6 13.1,3
21,#30,Andrikopoulos F.  - Andrikopoulos P. Peugeot 206 XS,C5 F2,16:06.83,+4:00.54 +  1:21.05,45.4 19.7,3
22,#27,Karouzos Giorgos  - Bravos P. Toyota Corolla 1600 GT 3 Door AE86,C4 F2,16:16.34,+4:10.05 +  9.51,45.0 20.5,3
23,#28,Lathouris Panagiotis  - Koufos C. Toyota Starlet KP60,C4 F2,16:27.66,+4:21.37 +  11.32,44.5 21.4,3
24,#8,Panoutsos T.  - Panoutsos D. Ford Fiesta R2,C5 F2,16:37.34,+4:31.05 +  9.68,44.0 22.2,3
