Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
17,#37,Agelis Elias  - Kougias Vassileios Toyota Yaris,C6 F2,9:24.95,+1:56.20 +  3.05,69.0 10.7,3
18,#31,Delaportas Giorgos  - Panaritis E. Ford Fiesta R2,C5 F2,9:29.97,+2:01.22 +  5.02,68.4 11.2,3
19,#103,Halkias Efthimios  - Komnos Nikos Nissan Sunny,4,9:30.27,+2:01.52 +  0.30,68.4 11.2,3
20,#25,Basdelis Andreas  - Zotiadis K. Volkswagen Golf II,C3 F2,9:35.40,+2:06.65 +  5.13,67.8 11.7,3
21,#101,Halivelakis A.  - Papageorgiou A. Ford Escort RS 2000 MKII,3 2000,9:36.39,+2:07.64 +  0.99,67.6 11.8,3
22,#41,Englezos T.  - Grigoriadis K. Toyota Yaris,C6 F2,9:37.37,+2:08.62 +  0.98,67.5 11.9,3
23,#19,Chatzigakis G.  - Chatzigakis C. Ford Escort MK2,C3 F2,9:37.49,+2:08.74 +  0.12,67.5 11.9,3
24,#38,Giannakopoulos I.  - Foteinogiannopoulos I. Toyota Yaris,C6 F2,9:39.86,+2:11.11 +  2.37,67.2 12.1,3
25,#115,Georgakopoulos K.  - Kontos K. Toyota Corolla 1600 GT 2 Door AE86,4 1600,9:44.44,+2:15.69 +  4.58,66.7 12.5,3
26,#104,Amaxopoulos D.  - Moraiti H. Toyota Corolla KE30,2 1600,9:45.99,+2:17.24 +  1.55,66.5 12.7,3
27,#102,Paradissis Giorgos  - Bogdanos S. Ford Escort RS 1800 MKII,3,9:49.28,+2:20.53 +  3.29,66.2 13.0,3
28,#109,Kyriakopoulos G.  - Tripintis D. Peugeot 205,4,9:51.66,+2:22.91 +  2.38,65.9 13.2,3
29,#24,Kalamaras Teo  - Psaraki Vicky Renault Clio RS,C3 F2,9:52.41,+2:23.66 +  0.75,65.8 13.3,3
30,#113,Papadimitriou K.  - Sigalas M. Toyota Starlet EP71,4,9:55.70,+2:26.95 +  3.29,65.4 13.6,3
31,#36,Gazetas Dionissis  - Kontos Nikos Toyota Yaris,C6 F2,9:57.80,+2:29.05 +  2.10,65.2 13.8,3
32,#111,Nomikos Mihalis  - Trovas K. Toyota Starlet KP60,4,10:19.36,+2:50.61 +  21.56,62.9 15.8,3
33,#105,Stafilopatis M.  - Chatzirigas G. Ford Escort RS 1800 MKII,3,10:23.36,+2:54.61 +  4.00,62.5 16.1,3
34,#34,Gerodimos Giorgos  - Grigoriou S. Ford Fiesta R1,C6 F2,10:27.44,+2:58.69 +  4.08,62.1 16.5,3
35,#118,Karagrigoris A.  - Karathanassis K. Toyota Corolla AE86,4,10:27.58,+2:58.83 +  0.14,62.1 16.5,3
36,#42,Mitsias M.  - Petropoulos N. Renault Clio RS,C3 F2,10:28.58,+2:59.83 +  1.00,62.0 16.6,3
37,#35,Papadopoulos Ioannis  - Ahtidas E. Peugeot 206 XS,C5 F2,10:32.97,+3:04.22 +  4.39,61.6 17.0,3
38,#30,Kanellopoulos A.  - Tsadaris N. Peugeot 208 Rally4,C5 F2,10:34.67,+3:05.92 +  1.70,61.4 17.2,3
39,#32,Kokkinos Stelios  - Kokkinos P. Toyota Starlet 1300 KP61,C4 F2,10:39.31,+3:10.56 +  4.64,61.0 17.6,3
40,#39,Kourtessis Haralambos  - Pappas N. Nissan Micra K11,C6 F2,10:42.76,+3:14.01 +  3.45,60.7 17.9,3
41,#21,Milonas K.  - Paraperas N. Toyota Corolla FX AE101,C4 F2,10:42.86,+3:14.11 +  0.10,60.6 17.9,3
42,#28,Karotsieris Andreas  - Stergiou A. Peugeot 208 R2,C5 F2,10:45.30,+3:16.55 +  2.44,60.4 18.2,3
43,#33,Mavraganis Aristeidis  - Katsas A. Toyota Corolla AE92,C4 F2,11:08.74,+3:39.99 +  23.44,58.3 20.3,3
44,#121,Vassilopoulos P.  - Stathakos D. Ford Escort MK1,2,11:21.49,+3:52.74 +  12.75,57.2 21.5,3
45,#116,Kotsopoulos A.  - Verikakis K. Volkswagen Golf II GTi,4 2000,11:52.54,+4:23.79 +  31.05,54.7 24.4,3
46,#112,Lambrou Karolos  - Kollias Ioannis Alpine-Renault A110 1300,1,11:54.91,+4:26.16 +  2.37,54.5 24.6,3
47,#114,Melas D.  - Vardaxis S. Porsche 911,3,12:24.60,+4:55.85 +  29.69,52.4 27.3,3
48,#4,Chatzimarkos P.  - Tsaousoglou M. Škoda Fabia R5,C1,14:28.99,+7:00.24 +  2:04.39,44.9 38.8,3
49,#120,Mathios Nikolaos  - Zelianeos L. Toyota Starlet 1300 KP61,3,14:38.63,+7:09.88 +  9.64,44.4 39.7,3
1,#2,Kehagias Giorgos  - Kouzionis C. Škoda Fabia Rally2 evo,C1,5:30.79,,119.5,4
2,#4,Chatzimarkos P.  - Tsaousoglou M. Škoda Fabia R5,C1,5:41.06,+10.27 +  10.27,115.9 0.94,4
3,#5,Panteli Petros  - Laos Pambos Citroën DS3 R5,C1,5:53.58,+22.79 +  12.52,111.8 2.08,4
4,#6,Paradissis P.  - Fragkou M. Mitsubishi Lancer Evo IX,C2,5:56.29,+25.50 +  2.71,110.9 2.32,4
5,#7,Ismailos Panos  - Soukoulis K. Mitsubishi Lancer Evo IX,C2,5:59.03,+28.24 +  2.74,110.1 2.57,4
6,#20,Lefkaditis Savvas  - Akratos E. Peugeot 208 Rally4,C5 F2,5:59.55,+28.76 +  0.52,109.9 2.62,4
7,#12,Xanthakos M.  - Karathanassis N. Subaru Impreza STi N12,C2,6:25.99,+55.20 +  26.44,102.4 5.03,4
8,#23,Sassos  - Vavas Theodoros Peugeot 206,C5 F2,6:27.72,+56.93 +  1.73,101.9 5.18,4
9,#27,Tsakalos Theodoros  - Kotronis A. Ford Fiesta R2,C5 F2,6:28.92,+58.13 +  1.20,101.6 5.29,4
10,#8,Davaris Nikos  - Makrinos Manolis Mitsubishi Lancer Evo IX,C2,6:35.71,+1:04.92 +  6.79,99.9 5.91,4
11,#18,Antoniou K.  - Bourazas E. Ford Escort MK2,C3 F2,6:36.01,+1:05.22 +  0.30,99.8 5.94,4
12,#22,Agathokleous George  - Zakou S. Peugeot 208 Rally4,C5 F2,6:43.10,+1:12.31 +  7.09,98.1 6.59,4
13,#28,Karotsieris Andreas  - Stergiou A. Peugeot 208 R2,C5 F2,6:45.74,+1:14.95 +  2.64,97.4 6.83,4
14,#105,Stafilopatis M.  - Chatzirigas G. Ford Escort RS 1800 MKII,3,6:46.12,+1:15.33 +  0.38,97.3 6.86,4
15,#19,Chatzigakis G.  - Chatzigakis C. Ford Escort MK2,C3 F2,6:47.40,+1:16.61 +  1.28,97.0 6.98,4
16,#9,Simetra  - Pallas Apostolos Mitsubishi Lancer Evo IX,C2,6:47.67,+1:16.88 +  0.27,97.0 7.00,4
17,#45,Vorrias Ioannis  - Bakas A. Mitsubishi Pajero,T1,6:53.36,+1:22.57 +  5.69,95.6 7.52,4
