Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,4,Mabellini  A.  /  Lenzi  Virginia  Škoda Fabia Rally2 Evo,RC2,00:02:17.9,66.31 0.00,00:00:00.0 00:00:00.0,6
2,10,Mareš  Filip  /  Bucha  Radovan  Škoda Fabia Rally2 Evo,RC2,00:02:18.3,66.12 0.16,00:00:00.4 00:00:00.4,6
3,14,Virves  Robert  /  Drew  Craig  Ford Fiesta Rally2 MkII,RC2,00:02:19.0,65.78 0.43,00:00:01.1 00:00:00.7,6
4,3,Llarena  Efrén  /  Fernandez  Sara  Škoda Fabia Rally2 Evo,RC2,00:02:19.3,65.64 0.55,00:00:01.4 00:00:00.3,6
5,9,McErlean  Joshua  /  Fulton  James  Hyundai i20 N Rally2,RC2,00:02:19.9,65.36 0.79,00:00:02.0 00:00:00.6,6
5,11,Cais  Erik  /  Bacigál  Igor  Škoda Fabia RS Rally2,RC2,00:02:19.9,65.36 0.79,00:00:02.0 00:00:00.0,6
7,1,Paddon  Hayden  /  Kennard  John  Hyundai i20 N Rally2,RC2,00:02:20.0,65.31 0.83,00:00:02.1 00:00:00.1,6
8,2,Østberg  Mads  /  Barth  Patrik  Citroën C3 Rally2,RC2,00:02:20.6,65.04 1.06,00:00:02.7 00:00:00.6,6
9,18,Battistolli  A.  /  Scattolin  S.  Škoda Fabia RS Rally2,RC2,00:02:21.1,64.81 1.26,00:00:03.2 00:00:00.5,6
10,15,Campedelli  S.  /  Canton  Tania  Škoda Fabia Rally2 Evo,RC2,00:02:21.8,64.49 1.54,00:00:03.9 00:00:00.7,6
11,6,Franceschi  M.  /  Escartefigue  J.  Škoda Fabia Rally2 Evo,RC2,00:02:22.7,64.08 1.89,00:00:04.8 00:00:00.9,6
11,53,Terlecki  A.  /  Szeja  Marcin  Škoda Fabia Rally2 Evo,RC2,00:02:22.7,64.08 1.89,00:00:04.8 00:00:00.0,6
13,5,Sesks  M.  /  Francis  Renārs  Škoda Fabia RS Rally2,RC2,00:02:23.1,63.90 2.05,00:00:05.2 00:00:00.4,6
14,12,Rådström  D.  /  Johansson  Johan  Ford Fiesta Rally2 MkII,RC2,00:02:23.7,63.63 2.28,00:00:05.8 00:00:00.6,6
15,16,László  Martin  /  Berendi  Dávid  Škoda Fabia Rally2 Evo,RC2,00:02:23.8,63.59 2.32,00:00:05.9 00:00:00.1,6
16,8,Linnamäe  Georg  /  Morgan  James  Hyundai i20 N Rally2,RC2,00:02:24.1,63.46 2.44,00:00:06.2 00:00:00.3,6
17,17,Pryce  Osian  /  Prévot  S.  Škoda Fabia Rally2 Evo,RC2,00:02:24.9,63.11 2.76,00:00:07.0 00:00:00.8,6
18,7,Heikkilä  Mikko  /  Vaaleri  Samu  Škoda Fabia Rally2 Evo,RC2,00:02:25.0,63.06 2.80,00:00:07.1 00:00:00.1,6
19,56,Laskowski  H.  /  Kuśnierz  M.  Ford Fiesta Rally3,RC3,00:02:25.6,62.80 3.03,00:00:07.7 00:00:00.6,6
20,50,Tiramani  C.  /  Grimaldi  Fabio  Škoda Fabia R5,RC2,00:02:26.3,62.50 3.31,00:00:08.4 00:00:00.7,6
21,19,Kołtun  J.  /  Pleskot  I.  Ford Fiesta Rally2 MkII,RC2,00:02:26.4,62.46 3.35,00:00:08.5 00:00:00.1,6
22,24,Parys  Piotr  /  Syty  Damian  Ford Fiesta Rally3,RC3,00:02:26.6,62.37 3.43,00:00:08.7 00:00:00.2,6
23,22,Armstrong  Jon  /  Fair  Cameron  Ford Fiesta Rally3,RC3,00:02:26.7,62.33 3.46,00:00:08.8 00:00:00.1,6
24,23,Matulka  Jakub  /  Dymurski  Daniel  Ford Fiesta Rally3,RC3,00:02:26.9,62.25 3.54,00:00:09.0 00:00:00.2,6
25,25,Soria  Paulo  /  Itu  Sergiu  Renault Clio Rally3,RC3,00:02:27.8,61.87 3.90,00:00:09.9 00:00:00.9,6
26,49,Otake  Nao  /  Salminen  Marko  Renault Clio Rally4,RC4,00:02:28.1,61.74 4.02,00:00:10.2 00:00:00.3,6
27,21,Bertolotti  S.  /  Capilli  F.  Citroën C3 Rally2,RC2,00:02:28.3,61.66 4.09,00:00:10.4 00:00:00.2,6
28,46,Hangodi  B.  /  Bunkoczi  L.  Peugeot 208 Rally4,RC4,00:02:28.9,61.41 4.33,00:00:11.0 00:00:00.6,6
28,57,Kelly  Eamonn  /  Mohan  Conor  Ford Fiesta Rally3,RC3,00:02:28.9,61.41 4.33,00:00:11.0 00:00:00.0,6
