Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,5,Sesks  M.  /  Francis  Renārs  Škoda Fabia RS Rally2,RC2,00:07:21.8,119.21 0.00,00:00:00.0 00:00:00.0,5
2,7,Heikkilä  Mikko  /  Vaaleri  Samu  Škoda Fabia Rally2 Evo,RC2,00:07:22.2,119.10 0.03,00:00:00.4 00:00:00.4,5
3,1,Paddon  Hayden  /  Kennard  John  Hyundai i20 N Rally2,RC2,00:07:24.6,118.46 0.19,00:00:02.8 00:00:02.4,5
4,8,Linnamäe  Georg  /  Morgan  James  Hyundai i20 N Rally2,RC2,00:07:25.4,118.25 0.25,00:00:03.6 00:00:00.8,5
5,2,Østberg  Mads  /  Barth  Patrik  Citroën C3 Rally2,RC2,00:07:26.7,117.90 0.33,00:00:04.9 00:00:01.3,5
6,9,McErlean  Joshua  /  Fulton  James  Hyundai i20 N Rally2,RC2,00:07:28.7,117.38 0.47,00:00:06.9 00:00:02.0,5
7,6,Franceschi  M.  /  Escartefigue  J.  Škoda Fabia Rally2 Evo,RC2,00:07:30.5,116.91 0.59,00:00:08.7 00:00:01.8,5
8,14,Virves  Robert  /  Drew  Craig  Ford Fiesta Rally2 MkII,RC2,00:07:30.9,116.81 0.62,00:00:09.1 00:00:00.4,5
9,3,Llarena  Efrén  /  Fernandez  Sara  Škoda Fabia Rally2 Evo,RC2,00:07:34.0,116.01 0.83,00:00:12.2 00:00:03.1,5
10,17,Pryce  Osian  /  Prévot  S.  Škoda Fabia Rally2 Evo,RC2,00:07:34.3,115.93 0.85,00:00:12.5 00:00:00.3,5
11,18,Battistolli  A.  /  Scattolin  S.  Škoda Fabia RS Rally2,RC2,00:07:36.4,115.40 1.00,00:00:14.6 00:00:02.1,5
12,15,Campedelli  S.  /  Canton  Tania  Škoda Fabia Rally2 Evo,RC2,00:07:36.5,115.37 1.00,00:00:14.7 00:00:00.1,5
13,12,Rådström  D.  /  Johansson  Johan  Ford Fiesta Rally2 MkII,RC2,00:07:36.7,115.32 1.02,00:00:14.9 00:00:00.2,5
14,10,Mareš  Filip  /  Bucha  Radovan  Škoda Fabia Rally2 Evo,RC2,00:07:38.1,114.97 1.11,00:00:16.3 00:00:01.4,5
15,16,László  Martin  /  Berendi  Dávid  Škoda Fabia Rally2 Evo,RC2,00:07:42.7,113.83 1.43,00:00:20.9 00:00:04.6,5
