Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,5,Sesks  M.  /  Francis  Renārs  Škoda Fabia RS Rally2,RC2,00:10:08.8,115.84 0.00,00:00:00.0 00:00:00.0,7
2,7,Heikkilä  Mikko  /  Vaaleri  Samu  Škoda Fabia Rally2 Evo,RC2,00:10:09.1,115.78 0.02,00:00:00.3 00:00:00.3,7
3,1,Paddon  Hayden  /  Kennard  John  Hyundai i20 N Rally2,RC2,00:10:09.5,115.71 0.04,00:00:00.7 00:00:00.4,7
4,9,McErlean  Joshua  /  Fulton  James  Hyundai i20 N Rally2,RC2,00:10:09.7,115.67 0.05,00:00:00.9 00:00:00.2,7
5,6,Franceschi  M.  /  Escartefigue  J.  Škoda Fabia Rally2 Evo,RC2,00:10:12.8,115.08 0.20,00:00:04.0 00:00:03.1,7
6,2,Østberg  Mads  /  Barth  Patrik  Citroën C3 Rally2,RC2,00:10:16.1,114.47 0.37,00:00:07.3 00:00:03.3,7
7,10,Mareš  Filip  /  Bucha  Radovan  Škoda Fabia Rally2 Evo,RC2,00:10:19.0,113.93 0.52,00:00:10.2 00:00:02.9,7
7,14,Virves  Robert  /  Drew  Craig  Ford Fiesta Rally2 MkII,RC2,00:10:19.0,113.93 0.52,00:00:10.2 00:00:00.0,7
9,17,Pryce  Osian  /  Prévot  S.  Škoda Fabia Rally2 Evo,RC2,00:10:21.8,113.42 0.66,00:00:13.0 00:00:02.8,7
10,15,Campedelli  S.  /  Canton  Tania  Škoda Fabia Rally2 Evo,RC2,00:10:21.9,113.40 0.67,00:00:13.1 00:00:00.1,7
11,11,Cais  Erik  /  Bacigál  Igor  Škoda Fabia RS Rally2,RC2,00:10:22.0,113.38 0.67,00:00:13.2 00:00:00.1,7
12,18,Battistolli  A.  /  Scattolin  S.  Škoda Fabia RS Rally2,RC2,00:10:22.4,113.31 0.69,00:00:13.6 00:00:00.4,7
13,4,Mabellini  A.  /  Lenzi  Virginia  Škoda Fabia Rally2 Evo,RC2,00:10:22.7,113.26 0.71,00:00:13.9 00:00:00.3,7
14,3,Llarena  Efrén  /  Fernandez  Sara  Škoda Fabia Rally2 Evo,RC2,00:10:23.3,113.15 0.74,00:00:14.5 00:00:00.6,7
15,8,Linnamäe  Georg  /  Morgan  James  Hyundai i20 N Rally2,RC2,00:10:24.0,113.02 0.78,00:00:15.2 00:00:00.7,7
16,12,Rådström  D.  /  Johansson  Johan  Ford Fiesta Rally2 MkII,RC2,00:10:26.1,112.64 0.88,00:00:17.3 00:00:02.1,7
17,16,László  Martin  /  Berendi  Dávid  Škoda Fabia Rally2 Evo,RC2,00:10:41.7,109.90 1.68,00:00:32.9 00:00:15.6,7
18,22,Armstrong  Jon  /  Fair  Cameron  Ford Fiesta Rally3,RC3,00:10:45.8,109.20 1.89,00:00:37.0 00:00:04.1,7
19,19,Kołtun  J.  /  Pleskot  I.  Ford Fiesta Rally2 MkII,RC2,00:10:52.4,108.10 2.23,00:00:43.6 00:00:06.6,7
20,24,Parys  Piotr  /  Syty  Damian  Ford Fiesta Rally3,RC3,00:10:57.5,107.26 2.49,00:00:48.7 00:00:05.1,7
21,25,Soria  Paulo  /  Itu  Sergiu  Renault Clio Rally3,RC3,00:10:58.3,107.13 2.53,00:00:49.5 00:00:00.8,7
21,56,Laskowski  H.  /  Kuśnierz  M.  Ford Fiesta Rally3,RC3,00:10:58.3,107.13 2.53,00:00:49.5 00:00:00.0,7
23,53,Terlecki  A.  /  Szeja  Marcin  Škoda Fabia Rally2 Evo,RC2,00:11:01.1,106.68 2.67,00:00:52.3 00:00:02.8,7
24,23,Matulka  Jakub  /  Dymurski  Daniel  Ford Fiesta Rally3,RC3,00:11:06.2,105.86 2.93,00:00:57.4 00:00:05.1,7
